"Trip mode","Start time | End time","Departure | Arrival",Odometer,Distance,Driver,Vehicle,Purpose,Contact," "
Business,"06/30/22, 09:32 AM | 06/30/22, 10:14 AM","Departure: 36 7th St, San Francisco CA 94103, US | Arrival: Javowitz St, San Francisco CA 94129, US","8,771.4 mi | 8,776.2 mi","4.8 mi",—,"3501  – 3501",—,—," "
Business,"06/30/22, 07:44 AM | 06/30/22, 09:53 AM","Departure: DHarris Tours – HQ, San Pablo Ave, Crockett CA 94525, US | Arrival: 54 Lakeside Dr, Oakland CA 94612, US","7,738.9 mi | 7,781.7 mi","42.8 mi",—,"3801  – 3801",—,—," "
Business,"06/30/22, 08:59 AM | 06/30/22, 09:44 AM","Departure: 155 Utah Ave, South San Francisco CA 94080, US | Arrival: 202 3rd St, San Francisco CA 94103, US","4,489.4 mi | 4,501.1 mi","11.7 mi",—,"3602 – 3602",—,—," "
Business,"06/30/22, 08:10 AM | 06/30/22, 09:37 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 316 Tehama St, San Francisco CA 94103, US","8,652.5 mi | 8,678.7 mi","26.2 mi",—,"3601  – 3601",—,—," "
Business,"06/30/22, 08:44 AM | 06/30/22, 09:19 AM","Departure: 1497 Maritime St, Oakland CA 94607, US | Arrival: 38 7th St, San Francisco CA 94103, US","4,429.9 mi | 4,437.9 mi","8.0 mi",—,"2503  – 2503",—,—," "
Business,"06/30/22, 07:51 AM | 06/30/22, 08:57 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 42 7th St, San Francisco CA 94103, US","8,745.0 mi | 8,771.4 mi","26.4 mi",—,"3501  – 3501",—,—," "
Business,"06/30/22, 06:07 AM | 06/30/22, 07:03 AM","Departure: DHarris Tours – HQ, 2211 Vista del Rio St, Crockett CA 94525, US | Arrival: 1499 Maritime St, Oakland CA 94607, US","4,409.8 mi | 4,429.9 mi","20.1 mi",—,"2503  – 2503",—,—," "
Business,"06/30/22, 06:11 AM | 06/30/22, 06:52 AM","Departure: DHarris Tours – HQ, 2225 Vista del Rio St, Crockett CA 94525, US | Arrival: 19B, Oakland CA 94609, US","8,870.1 mi | 8,890.8 mi","20.7 mi",—,"2802  – 2802",—,—," "
Business,"06/29/22, 03:32 PM | 06/29/22, 05:41 PM","Departure: 497 Humboldt Ave, Sausalito CA 94965, US | Arrival: DHarris Tours – HQ, 2223 Vista del Rio St, Crockett CA 94525, US","8,829.8 mi | 8,870.1 mi","40.3 mi",—,"2802  – 2802",—,—," "
Business,"06/29/22, 03:23 PM | 06/29/22, 03:37 PM","Departure: 401 Parker Ave, Rodeo CA 94572, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","8,742.4 mi | 8,745.0 mi","2.6 mi",—,"3501  – 3501",—,—," "
Business,"06/29/22, 02:05 PM | 06/29/22, 03:35 PM","Departure: 9908 Broadmoor Dr, San Ramon CA 94583, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","8,613.4 mi | 8,652.5 mi","39.1 mi",—,"3601  – 3601",—,—," "
Business,"06/29/22, 01:59 PM | 06/29/22, 03:23 PM","Departure: 9906 Broadmoor Dr, San Ramon CA 94583, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","7,699.9 mi | 7,738.9 mi","39.1 mi",—,"3801  – 3801",—,—," "
Business,"06/29/22, 01:56 PM | 06/29/22, 03:11 PM","Departure: 9904 Broadmoor Dr, San Ramon CA 94583, US | Arrival: 627 4th St, Rodeo CA 94572, US","8,705.9 mi | 8,742.4 mi","36.5 mi",—,"3501  – 3501",—,—," "
Business,"06/29/22, 01:33 PM | 06/29/22, 02:15 PM","Departure: 50 Muir Woods Rd, Mill Valley CA 94941, US | Arrival: 497 Humboldt Ave, Sausalito CA 94965, US","8,818.6 mi | 8,829.8 mi","11.2 mi",—,"2802  – 2802",—,—," "
Business,"06/29/22, 12:04 PM | 06/29/22, 12:37 PM","Departure: Hemme Ave, Alamo CA 94507, US | Arrival: 9904 Broadmoor Dr, San Ramon CA 94583, US","7,689.2 mi | 7,699.9 mi","10.7 mi",—,"3801  – 3801",—,—," "
Business,"06/29/22, 12:05 PM | 06/29/22, 12:35 PM","Departure: 178 Hemme Ave, Alamo CA 94507, US | Arrival: 9904 Broadmoor Dr, San Ramon CA 94583, US","8,695.1 mi | 8,705.9 mi","10.7 mi",—,"3501  – 3501",—,—," "
Business,"06/29/22, 12:00 PM | 06/29/22, 12:34 PM","Departure: Hemme Ave, Alamo CA 94507, US | Arrival: 9908 Broadmoor Dr, San Ramon CA 94583, US","8,602.6 mi | 8,613.4 mi","10.8 mi",—,"3601  – 3601",—,—," "
Business,"06/29/22, 09:33 AM | 06/29/22, 12:05 PM","Departure: DHarris Tours – HQ, 2243 Vista del Rio St, Crockett CA 94525, US | Arrival: 52 Muir Woods Rd, Mill Valley CA 94941, US","8,774.2 mi | 8,818.6 mi","44.4 mi",—,"2802  – 2802",—,—," "
Business,"06/29/22, 11:08 AM | 06/29/22, 11:50 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 178 Hemme Ave, Alamo CA 94507, US","8,670.7 mi | 8,695.1 mi","24.4 mi",—,"3501  – 3501",—,—," "
Business,"06/29/22, 10:50 AM | 06/29/22, 11:47 AM","Departure: DHarris Tours – HQ, San Pablo Ave, Crockett CA 94525, US | Arrival: Hemme Ave, Alamo CA 94507, US","7,664.7 mi | 7,689.2 mi","24.4 mi",—,"3801  – 3801",—,—," "
Business,"06/29/22, 10:43 AM | 06/29/22, 11:46 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: Hemme Ave, Alamo CA 94507, US","8,578.2 mi | 8,602.6 mi","24.4 mi",—,"3601  – 3601",—,—," "
Business,"06/28/22, 02:16 PM | 06/28/22, 04:04 PM","Departure: 18767 Cull Canyon Rd, Castro Valley CA 94552, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","7,623.5 mi | 7,664.7 mi","41.2 mi",—,"3801  – 3801",—,—," "
Business,"06/28/22, 02:18 PM | 06/28/22, 03:35 PM","Departure: Cull Canyon Rd, Castro Valley CA 94552, US | Arrival: DHarris Tours – HQ, 2217 Vista del Rio St, Crockett CA 94525, US","4,368.8 mi | 4,409.8 mi","41.0 mi",—,"2503  – 2503",—,—," "
Business,"06/28/22, 03:10 PM | 06/28/22, 03:34 PM","Departure: 354 W Channel Rd, Benicia CA 94510, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","8,566.2 mi | 8,578.2 mi","12.0 mi",—,"3601  – 3601",—,—," "
Business,"06/28/22, 12:32 PM | 06/28/22, 01:39 PM","Departure: 695 29th St, Oakland CA 94609, US | Arrival: DHarris Tours – HQ, 2221 Vista del Rio St, Crockett CA 94525, US","8,746.2 mi | 8,774.2 mi","28.0 mi",—,"2802  – 2802",—,—," "
Business,"06/28/22, 11:59 AM | 06/28/22, 12:18 PM","Departure: 1981 Lakeshore Ave, Oakland CA 94606, US | Arrival: 695 29th St, Oakland CA 94609, US","8,741.2 mi | 8,746.2 mi","4.9 mi",—,"2802  – 2802",—,—," "
Business,"06/28/22, 10:25 AM | 06/28/22, 11:29 AM","Departure: 2123 International Blvd, Oakland CA 94606, US | Arrival: 22113 Arbor Ave, Hayward CA 94541, US","4,336.4 mi | 4,361.0 mi","24.5 mi",—,"2503  – 2503",—,—," "
Business,"06/28/22, 10:56 AM | 06/28/22, 11:20 AM","Departure: DHarris Tours – HQ, 67 San Pablo Ave, Crockett CA 94525, US | Arrival: 352 W Channel Rd, Benicia CA 94510, US","8,554.1 mi | 8,566.2 mi","12.2 mi",—,"3601  – 3601",—,—," "
Business,"06/28/22, 10:23 AM | 06/28/22, 11:03 AM","Departure: 2133 International Blvd, Oakland CA 94606, US | Arrival: Cull Canyon Rd, Castro Valley CA 94552, US","7,608.4 mi | 7,623.5 mi","15.1 mi",—,"3801  – 3801",—,—," "
Business,"06/28/22, 10:13 AM | 06/28/22, 10:17 AM","Departure: 535 Grand Ave, Oakland CA 94610, US | Arrival: 1981 Lakeshore Ave, Oakland CA 94606, US","8,740.7 mi | 8,741.2 mi","1,020 yd",—,"2802  – 2802",—,—," "
Business,"06/28/22, 08:44 AM | 06/28/22, 10:13 AM","Departure: DHarris Tours – HQ, 2219 Vista del Rio St, Crockett CA 94525, US | Arrival: 2123 International Blvd, Oakland CA 94606, US","4,310.5 mi | 4,336.4 mi","26.0 mi",—,"2503  – 2503",—,—," "
Business,"06/28/22, 08:57 AM | 06/28/22, 10:08 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 2133 International Blvd, Oakland CA 94606, US","7,582.3 mi | 7,608.4 mi","26.0 mi",—,"3801  – 3801",—,—," "
Business,"06/28/22, 07:37 AM | 06/28/22, 09:45 AM","Departure: DHarris Tours – HQ, 2217 Vista del Rio St, Crockett CA 94525, US | Arrival: 537 Grand Ave, Oakland CA 94610, US","8,710.0 mi | 8,740.7 mi","30.6 mi",—,"2802  – 2802",—,—," "
Business,"06/27/22, 11:08 PM | 06/27/22, 11:11 PM","Departure: DHarris Tours – HQ, 2221 Vista del Rio St, Crockett CA 94525, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","8,710.0 mi | 8,710.0 mi","75 yd",—,"2802  – 2802",—,—," "
Business,"06/26/22, 02:14 PM | 06/26/22, 07:27 PM","Departure: 1244 S Main St, Willits CA 95490, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","8,362.5 mi | 8,554.1 mi","191.5 mi",—,"3601  – 3601",—,—," "
Business,"06/26/22, 03:40 PM | 06/26/22, 07:24 PM","Departure: Fort Bragg CA 95437, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","8,503.1 mi | 8,670.7 mi","167.6 mi",—,"3501  – 3501",—,—," "
Business,"06/26/22, 02:12 PM | 06/26/22, 03:24 PM","Departure: 1248 S Main St, Willits CA 95490, US | Arrival: Fort Bragg CA 95437, US","8,479.8 mi | 8,503.1 mi","23.3 mi",—,"3501  – 3501",—,—," "
Business,"06/26/22, 12:33 PM | 06/26/22, 02:01 PM","Departure: 312 S Foothill Blvd, Cloverdale CA 95425, US | Arrival: 1242 S Main St, Willits CA 95490, US","8,311.3 mi | 8,362.5 mi","51.2 mi",—,"3601  – 3601",—,—," "
Business,"06/26/22, 12:51 PM | 06/26/22, 01:58 PM","Departure: 310 S Foothill Blvd, Cloverdale CA 95425, US | Arrival: 1256 S Main St, Willits CA 95490, US","8,428.7 mi | 8,479.8 mi","51.2 mi",—,"3501  – 3501",—,—," "
Business,"06/26/22, 09:05 AM | 06/26/22, 12:11 PM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 312 S Foothill Blvd, Cloverdale CA 95425, US","8,184.5 mi | 8,311.3 mi","126.8 mi",—,"3601  – 3601",—,—," "
Business,"06/26/22, 10:13 AM | 06/26/22, 12:10 PM","Departure: Bond St, Travis AFB CA 94535, US | Arrival: 310 S Foothill Blvd, Cloverdale CA 95425, US","8,327.9 mi | 8,428.7 mi","100.7 mi",—,"3501  – 3501",—,—," "
Business,"06/26/22, 06:35 AM | 06/26/22, 09:45 AM","Departure: DHarris Tours – HQ, San Pablo Ave, Crockett CA 94525, US | Arrival: Bond St, Travis AFB CA 94535, US","8,233.6 mi | 8,327.9 mi","94.4 mi",—,"3501  – 3501",—,—," "
Business,"06/26/22, 07:44 AM | 06/26/22, 07:53 AM","Departure: Cloud Cir, San Francisco CA 94112, US | Arrival: 1948 Geneva Ave, San Francisco CA 94134, US","8,754.2 mi | 8,756.7 mi","2.5 mi",—,"4402  – 4402",—,—," "
Business,"06/25/22, 01:29 PM | 06/25/22, 01:41 PM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: DHarris Tours – HQ, 2225 Vista del Rio St, Crockett CA 94525, US","3,295.4 mi | 3,295.7 mi","595 yd",—,"2302  – 2302",—,—," "
Business,"06/24/22, 01:14 PM | 06/24/22, 06:47 PM","Departure: 56 S Almaden Ave, San Jose CA 95113, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","7,425.7 mi | 7,582.3 mi","156.7 mi",—,"3801  – 3801",—,—," "
Business,"06/24/22, 02:13 PM | 06/24/22, 05:14 PM","Departure: Walkway Rd, Sausalito CA 94965, US | Arrival: DHarris Tours – HQ, 2215 Vista del Rio St, Crockett CA 94525, US","4,270.3 mi | 4,310.5 mi","40.2 mi",—,"2503  – 2503",—,—," "
Business,"06/24/22, 02:14 PM | 06/24/22, 04:40 PM","Departure: New Breitung Rd, Sausalito CA 94965, US | Arrival: DHarris Tours – HQ, 2223 Vista del Rio St, Crockett CA 94525, US","8,671.5 mi | 8,710.0 mi","38.5 mi",—,"2802  – 2802",—,—," "
Business,"06/24/22, 12:15 PM | 06/24/22, 04:09 PM","Departure: 193 Post St, San Jose CA 95113, US | Arrival: 1114 Aladdin Ave, San Leandro CA 94577, US","3,594.6 mi | 3,685.9 mi","91.3 mi",—,"4001  – 4001",—,—," "
Business,"06/24/22, 01:01 PM | 06/24/22, 03:17 PM","Departure: Coyote Point Dr, San Mateo CA 94401, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","8,136.5 mi | 8,184.5 mi","48.0 mi",—,"3601  – 3601",—,—," "
Business,"06/24/22, 02:56 PM | 06/24/22, 02:57 PM","Departure: United States Highway 101 S, San Francisco CA 94103, US | Arrival: 1A, San Francisco CA 94103, US","8,733.3 mi | 8,734.4 mi","1.2 mi",—,"4402  – 4402",—,—," "
Business,"06/24/22, 01:41 PM | 06/24/22, 01:55 PM","Departure: New Breitung Rd, Sausalito CA 94965, US | Arrival: Walkway Rd, Sausalito CA 94965, US","4,270.1 mi | 4,270.3 mi","319 yd",—,"2503  – 2503",—,—," "
Business,"06/24/22, 01:38 PM | 06/24/22, 01:45 PM","Departure: Sommerville Rd, Sausalito CA 94965, US | Arrival: New Breitung Rd, Sausalito CA 94965, US","8,671.3 mi | 8,671.5 mi","289 yd",—,"2802  – 2802",—,—," "
Business,"06/24/22, 11:41 AM | 06/24/22, 11:49 AM","Departure: New Breitung Rd, Sausalito CA 94965, US | Arrival: Sommerville Rd, Sausalito CA 94965, US","4,269.9 mi | 4,270.1 mi","357 yd",—,"2503  – 2503",—,—," "
Business,"06/24/22, 11:39 AM | 06/24/22, 11:46 AM","Departure: New Breitung Rd, Sausalito CA 94965, US | Arrival: Sommerville Rd, Sausalito CA 94965, US","8,671.2 mi | 8,671.3 mi","302 yd",—,"2802  – 2802",—,—," "
Business,"06/24/22, 10:13 AM | 06/24/22, 11:33 AM","Departure: 4133 22nd St, San Francisco CA 94114, US | Arrival: DHarris Tours – HQ, San Pablo Ave, Crockett CA 94525, US","8,202.1 mi | 8,233.6 mi","31.4 mi",—,"3501  – 3501",—,—," "
Business,"06/24/22, 10:14 AM | 06/24/22, 11:03 AM","Departure: 4154 22nd St, San Francisco CA 94114, US | Arrival: Coyote Point Dr, San Mateo CA 94401, US","8,117.2 mi | 8,136.5 mi","19.3 mi",—,"3601  – 3601",—,—," "
Business,"06/24/22, 09:37 AM | 06/24/22, 10:57 AM","Departure: 332 Sanchez St, San Francisco CA 94114, US | Arrival: 60 S Almaden Ave, San Jose CA 95113, US","7,376.2 mi | 7,425.7 mi","49.4 mi",—,"3801  – 3801",—,—," "
Business,"06/24/22, 09:39 AM | 06/24/22, 10:55 AM","Departure: 340 Sanchez St, San Francisco CA 94114, US | Arrival: 52 S Almaden Ave, San Jose CA 95113, US","3,544.9 mi | 3,594.6 mi","49.7 mi",—,"4001  – 4001",—,—," "
Business,"06/24/22, 08:33 AM | 06/24/22, 10:28 AM","Departure: DHarris Tours – HQ, 65 San Pablo Ave, Crockett CA 94525, US | Arrival: Walkway Rd, Sausalito CA 94965, US","4,229.3 mi | 4,269.9 mi","40.6 mi",—,"2503  – 2503",—,—," "
Business,"06/24/22, 07:39 AM | 06/24/22, 10:28 AM","Departure: DHarris Tours – HQ, 2209 Vista del Rio St, Crockett CA 94525, US | Arrival: New Breitung Rd, Sausalito CA 94965, US","8,632.0 mi | 8,671.2 mi","39.2 mi",—,"2802  – 2802",—,—," "
Business,"06/24/22, 08:31 AM | 06/24/22, 09:48 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 4153 22nd St, San Francisco CA 94114, US","8,086.4 mi | 8,117.2 mi","30.9 mi",—,"3601  – 3601",—,—," "
Business,"06/24/22, 08:15 AM | 06/24/22, 09:39 AM","Departure: 836 Willow Ave, Hercules CA 94547, US | Arrival: 4139 22nd St, San Francisco CA 94114, US","8,168.9 mi | 8,202.1 mi","33.2 mi",—,"3501  – 3501",—,—," "
Business,"06/24/22, 07:24 AM | 06/24/22, 08:13 AM","Departure: Utah Ave, South San Francisco CA 94080, US | Arrival: 344 Sanchez St, San Francisco CA 94114, US","3,533.8 mi | 3,544.9 mi","11.1 mi",—,"4001  – 4001",—,—," "
Business,"06/24/22, 06:53 AM | 06/24/22, 08:07 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 335 Sanchez St, San Francisco CA 94114, US","7,347.4 mi | 7,376.2 mi","28.9 mi",—,"3801  – 3801",—,—," "
Business,"06/24/22, 07:49 AM | 06/24/22, 08:03 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 836 Willow Ave, Hercules CA 94547, US","8,165.5 mi | 8,168.9 mi","3.5 mi",—,"3501  – 3501",—,—," "
Business,"06/23/22, 02:02 PM | 06/23/22, 04:02 PM","Departure: Jennings St, San Francisco CA 94124, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","8,040.4 mi | 8,086.4 mi","45.9 mi",—,"3601  – 3601",—,—," "
Business,"06/23/22, 12:13 PM | 06/23/22, 01:24 PM","Departure: 697 29th St, Oakland CA 94609, US | Arrival: DHarris Tours – HQ, 2211 Vista del Rio St, Crockett CA 94525, US","8,602.9 mi | 8,632.0 mi","29.1 mi",—,"2802  – 2802",—,—," "
Business,"06/23/22, 11:12 AM | 06/23/22, 11:26 AM","Departure: 124 Foothill Blvd, Oakland CA 94606, US | Arrival: 697 29th St, Oakland CA 94609, US","8,599.4 mi | 8,602.9 mi","3.5 mi",—,"2802  – 2802",—,—," "
Business,"06/23/22, 10:12 AM | 06/23/22, 11:08 AM","Departure: Kaiser Entrance, Vallejo CA 94589, US | Arrival: DHarris Tours – HQ, 69 San Pablo Ave, Crockett CA 94525, US","3,287.1 mi | 3,295.4 mi","8.2 mi",—,"2302  – 2302",—,—," "
Business,"06/23/22, 10:38 AM | 06/23/22, 10:43 AM","Departure: 56 Jennings St, San Francisco CA 94124, US | Arrival: Jennings St, San Francisco CA 94124, US","8,040.3 mi | 8,040.4 mi","199 yd",—,"3601  – 3601",—,—," "
Business,"06/23/22, 09:43 AM | 06/23/22, 10:38 AM","Departure: 603 Mason St, San Francisco CA 94129, US | Arrival: Utah Ave, South San Francisco CA 94080, US","4,473.4 mi | 4,489.4 mi","16.0 mi",—,"3602 – 3602",—,—," "
Business,"06/23/22, 09:41 AM | 06/23/22, 10:23 AM","Departure: 603 Mason St, San Francisco CA 94129, US | Arrival: 60 Jennings St, San Francisco CA 94124, US","8,031.9 mi | 8,040.3 mi","8.4 mi",—,"3601  – 3601",—,—," "
Business,"06/23/22, 09:04 AM | 06/23/22, 09:53 AM","Departure: 2388 E 26th St, Oakland CA 94601, US | Arrival: 124 Foothill Blvd, Oakland CA 94606, US","8,591.2 mi | 8,599.4 mi","8.2 mi",—,"2802  – 2802",—,—," "
Business,"06/23/22, 09:15 AM | 06/23/22, 09:41 AM","Departure: Park Rd, Benicia CA 94510, US | Arrival: Kaiser Entrance, Vallejo CA 94589, US","3,275.2 mi | 3,287.1 mi","11.9 mi",—,"2302  – 2302",—,—," "
Business,"06/23/22, 08:04 AM | 06/23/22, 09:26 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 603 Mason St, San Francisco CA 94129, US","8,000.0 mi | 8,031.9 mi","31.9 mi",—,"3601  – 3601",—,—," "
Business,"06/23/22, 08:16 AM | 06/23/22, 09:12 AM","Departure: Gateway Blvd, South San Francisco CA 94080, US | Arrival: 603 Mason St, San Francisco CA 94129, US","4,458.0 mi | 4,473.4 mi","15.3 mi",—,"3602 – 3602",—,—," "
Business,"06/23/22, 07:52 AM | 06/23/22, 08:54 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 2390 E 26th St, Oakland CA 94601, US","8,566.3 mi | 8,591.2 mi","24.9 mi",—,"2802  – 2802",—,—," "
Business,"06/23/22, 08:09 AM | 06/23/22, 08:37 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: Park Rd, Benicia CA 94510, US","3,263.0 mi | 3,275.2 mi","12.2 mi",—,"2302  – 2302",—,—," "
Business,"06/23/22, 07:46 AM | 06/23/22, 08:04 AM","Departure: Utah Ave, South San Francisco CA 94080, US | Arrival: 176 Gateway Blvd, South San Francisco CA 94080, US","4,457.3 mi | 4,458.0 mi","0.8 mi",—,"3602 – 3602",—,—," "
