Day,Start date,End date,Start time,End time,Duration,Location,Address No.,Vehicle,Latitude,Longitude,Odometer,Driver
Tue 8/2/22,1659458640000,1659460800000,35040000,37200000,2160000,"Ucsf Ln, San Francisco CA 94158, US",,2503  - 2503,37767651,-122393299,5224,
Tue 8/2/22,1659462660000,1659463020000,39060000,39420000,360000,"Alvarado Rd, Berkeley CA 94705, US",,2503  - 2503,37858397,-122241795,5237,
Tue 8/2/22,1659464400000,1659464940000,40800000,41340000,540000,"Gillman, Gilman Street 1035, Berkeley 947101594, US",1035,2503  - 2503,37880354,-122295784,5242,
Tue 8/2/22,1659399120000,1659472020000,61920000,48420000,72840000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2302  - 2302,38053160,-122240072,281662,
Tue 8/2/22,1659446640000,1659474900000,23040000,51300000,28200000,"1456 San Mateo Ave, South San Francisco CA 94080, US",,4402  - 4402,37647966,-122409348,100089,
Tue 8/2/22,1659474660000,1659475680000,51060000,52080000,1020000,"1409 San Mateo Ave, South San Francisco CA 94080, US",,2302  - 2302,37646160,-122410034,281698,
Tue 8/2/22,1659474960000,1659475920000,51360000,52320000,960000,"1405 San Mateo Ave, South San Francisco CA 94080, US",,4402  - 4402,37646016,-122409966,100090,
Tue 8/2/22,1659477600000,1659478200000,54000000,54600000,600000,"905 Folsom St, San Francisco CA 94107, US",,4402  - 4402,37780165,-122403583,100090,
Tue 8/2/22,1659480720000,1659481740000,57120000,58140000,1080000,"401 Parker Ave, Rodeo CA 94572, US",,4402  - 4402,38032667,-122266823,100090,
Wed 8/3/22,1659205920000,1659534660000,41520000,24660000,328740000,"Utah Ave, South San Francisco CA 94080, US",,4001  - 4001,37646581,-122401639,127312,
Wed 8/3/22,1659534840000,1659535560000,24840000,25560000,720000,"194 E Grand Ave, South San Francisco CA 94080, US",,4001  - 4001,37654310,-122400787,127313,
Wed 8/3/22,1659536580000,1659537360000,26580000,27360000,780000,"2660 Geneva Ave, Daly City CA 94014, US",,4001  - 4001,37707203,-122416150,127319,
Wed 8/3/22,1659537660000,1659540900000,27660000,30900000,3240000,"Martin St, Daly City CA 94014, US",,4001  - 4001,37705246,-122421118,127319,
Wed 8/3/22,1659225780000,1659543840000,61380000,33840000,318120000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38053083,-122240212,374734,
Wed 8/3/22,1659396060000,1659543840000,58860000,33840000,147840000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2802  - 2802,38053148,-122240196,60419,
Wed 8/3/22,1659378960000,1659543840000,41760000,33840000,164880000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3501  - 3501,38053195,-122240400,117885,
Wed 8/3/22,1658533620000,1659547440000,60420000,37440000,1013820000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38053046,-122240188,24475,
Wed 8/3/22,1659546060000,1659547500000,36060000,37500000,1380000,"1985 Sears Point Rd, Petaluma CA 94954, US",,3501  - 3501,38139666,-122467570,117907,
Wed 8/3/22,1659546180000,1659547500000,36180000,37500000,1320000,"Redwood Dr, Rohnert Park CA 94928, US",,4001  - 4001,38367049,-122714629,127373,
Wed 8/3/22,1659545700000,1659547500000,35700000,37500000,1800000,"1963 Sears Point Rd, Petaluma CA 94954, US",,2802  - 2802,38139437,-122467928,60442,
Wed 8/3/22,1659549420000,1659549840000,39420000,39840000,420000,"1961 Sears Point Rd, Petaluma CA 94954, US",,3601  - 3601,38139437,-122468008,24498,
Wed 8/3/22,1659546060000,1659549840000,36060000,39840000,3780000,"1979 Sears Point Rd, Petaluma CA 94954, US",,3801  - 3801,38139619,-122467686,374756,
Wed 8/3/22,1659550200000,1659550620000,40200000,40620000,480000,"77 Atherton Ave, Novato CA 94945, US",,3801  - 3801,38105347,-122513246,374760,
Wed 8/3/22,1659476040000,1659552480000,52440000,42480000,76500000,"1354 Lowrie Ave, South San Francisco CA 94080, US",,2302  - 2302,37646196,-122410948,281700,
Wed 8/3/22,1659554760000,1659555900000,44760000,45900000,1140000,"1401 S Main St, Willits CA 95490, US",,3501  - 3501,39398452,-123349553,118017,
Wed 8/3/22,1659554760000,1659555900000,44760000,45900000,1140000,"1401 S Main St, Willits CA 95490, US",,2802  - 2802,39398250,-123349519,60552,
Wed 8/3/22,1659555600000,1659556320000,45600000,46320000,720000,"1083 S State St, Ukiah CA 95482, US",,3601  - 3601,39136580,-123205135,24587,
Wed 8/3/22,1659552660000,1659558600000,42660000,48600000,5940000,"1407 San Mateo Ave, South San Francisco CA 94080, US",,2302  - 2302,37646097,-122410189,281700,
Wed 8/3/22,1659560280000,1659561120000,50280000,51120000,900000,"1411 San Mateo Ave, South San Francisco CA 94080, US",,2302  - 2302,37646228,-122409991,281708,
Wed 8/3/22,1659559680000,1659562560000,49680000,52560000,2880000,"Fort Bragg CA 95437, US",,3501  - 3501,39426135,-123573679,118041,
Wed 8/3/22,1659561720000,1659562740000,51720000,52740000,1020000,"Fort Bragg CA 95437, US",,3601  - 3601,39426270,-123573576,24635,
Wed 8/3/22,1659559680000,1659562740000,49680000,52740000,3060000,"Fort Bragg CA 95437, US",,2802  - 2802,39426354,-123573736,60576,
Wed 8/3/22,1659556860000,1659563160000,46860000,53160000,6300000,"Fort Bragg CA 95437, US",,4001  - 4001,39425779,-123573998,127485,
Wed 8/3/22,1659466140000,1659563520000,42540000,53520000,97440000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2503  - 2503,38053791,-122241024,5257,
Wed 8/3/22,1659561180000,1659563760000,51180000,53760000,2580000,"1464 San Mateo Ave, South San Francisco CA 94080, US",,2302  - 2302,37648752,-122409158,281708,
Wed 8/3/22,1659564000000,1659564540000,54000000,54540000,540000,"401 Parker Ave, Rodeo CA 94572, US",,2503  - 2503,38032665,-122266861,5260,
Wed 8/3/22,1659567300000,1659567900000,57300000,57900000,600000,"1256 S Main St, Willits CA 95490, US",,4001  - 4001,39398933,-123349910,127509,
Wed 8/3/22,1659566580000,1659570300000,56580000,60300000,3720000,"757 58th St, Oakland CA 94609, US",,2503  - 2503,37843353,-122269255,5280,
Wed 8/3/22,1659568440000,1659571380000,58440000,61380000,2940000,"Airport Park Blvd, Ukiah CA 95482, US",,3501  - 3501,39134867,-123198148,118087,
Wed 8/3/22,1659568500000,1659571380000,58500000,61380000,2940000,"548A, Ukiah CA, US",,3601  - 3601,39134854,-123197962,24681,
Wed 8/3/22,1659568500000,1659571380000,58500000,61380000,2880000,"548A, Ukiah CA, US",,2802  - 2802,39134855,-123197781,60622,
Wed 8/3/22,1659571440000,1659573000000,61440000,63000000,1560000,"1267 S Foothill Blvd, Cloverdale CA 95425, US",,4001  - 4001,38784658,-123020529,127561,
Wed 8/3/22,1659580560000,1659581640000,70560000,71640000,1140000,"Daly City CA 94014, US",,3601  - 3601,37705191,-122420258,24801,
Wed 8/3/22,1659580500000,1659581700000,70500000,71700000,1140000,"Daly City CA 94014, US",,3501  - 3501,37705304,-122420201,118207,
Wed 8/3/22,1659580380000,1659581700000,70380000,71700000,1320000,"Martin St, Daly City CA 94014, US",,2802  - 2802,37705278,-122420551,60742,
Wed 8/3/22,1659580140000,1659582300000,70140000,72300000,2160000,"Daly City CA 94014, US",,4001  - 4001,37705628,-122419962,127652,
Thu 8/4/22,1659584400000,1659627960000,74400000,31560000,43560000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38053081,-122240206,24834,
Thu 8/4/22,1659630480000,1659632760000,34080000,36360000,2280000,"78 Capp St, San Francisco CA 94110, US",,3601  - 3601,37764118,-122418684,24861,
Thu 8/4/22,1659635820000,1659644880000,39420000,48480000,9120000,"52 Muir Woods Rd, Mill Valley CA 94941, US",,3601  - 3601,37892102,-122571592,24878,
Thu 8/4/22,1659564300000,1659647160000,54300000,50760000,82800000,"1354 Lowrie Ave, South San Francisco CA 94080, US",,2302  - 2302,37646196,-122410766,281710,
Thu 8/4/22,1659647220000,1659647640000,50820000,51240000,360000,"1405 San Mateo Ave, South San Francisco CA 94080, US",,2302  - 2302,37646024,-122409985,281711,
Thu 8/4/22,1659648960000,1659649800000,52560000,53400000,840000,"76 Capp St, San Francisco CA 94110, US",,3601  - 3601,37764093,-122418651,24899,
Thu 8/4/22,1659651780000,1659652680000,55380000,56280000,900000,"407 Parker Ave, Rodeo CA 94572, US",,2302  - 2302,38032715,-122266770,281745,
Thu 8/4/22,1659653460000,1659653940000,57060000,57540000,480000,"401 Parker Ave, Rodeo CA 94572, US",,3601  - 3601,38032615,-122266885,24924,
Fri 8/5/22,1659652920000,1659718800000,56520000,36000000,65880000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2302  - 2302,38053781,-122241028,281747,
Fri 8/5/22,1659719400000,1659719880000,36600000,37080000,480000,"Pinole Valley Rd, Pinole CA 94564, US",,2302  - 2302,37991371,-122286216,281753,
Fri 8/5/22,1659720780000,1659721500000,37980000,38700000,720000,"19th St, Richmond CA 94801, US",,2302  - 2302,37936929,-122352033,281760,
Fri 8/5/22,1659726120000,1659729840000,43320000,47040000,3720000,"69 Belvedere Dr, Mill Valley CA 94941, US",,2302  - 2302,37896990,-122515435,281785,
Fri 8/5/22,1659730740000,1659741900000,47940000,59100000,11160000,"Marinship Way, Sausalito CA 94965, US",,2302  - 2302,37864148,-122494946,281789,
Sat 8/6/22,1659482040000,1659797160000,58440000,27960000,315120000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053433,-122240883,100090,
Sat 8/6/22,1659799260000,1659800940000,30060000,31740000,1680000,"113 Bahia Way, San Rafael CA 94901, US",,4402  - 4402,37966722,-122498069,100095,
Sat 8/6/22,1659801120000,1659803760000,31920000,34560000,2640000,"113 Bahia Way, San Rafael CA 94901, US",,4402  - 4402,37966710,-122498068,100095,
Sat 8/6/22,1659804960000,1659819060000,35760000,49860000,14100000,"700 Tennessee Valley Trl, Mill Valley CA 94941, US",,4402  - 4402,37860529,-122536112,100105,
Sat 8/6/22,1659822360000,1659840000000,53160000,70800000,17640000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053130,-122240234,100140,
Sat 8/6/22,1659552600000,1659842700000,42600000,73500000,290100000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38053017,-122240225,374786,
Sat 8/6/22,1659842820000,1659843300000,73620000,74100000,480000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38053434,-122240964,374786,
Sat 8/6/22,1659844560000,1659846900000,75360000,77700000,2340000,"3512 Irving St, San Francisco CA 94122, US",,4402  - 4402,37762771,-122495795,100149,
Sat 8/6/22,1659846900000,1659847440000,77700000,78240000,540000,"1179 Sunset Blvd, San Francisco CA 94122, US",,4402  - 4402,37764885,-122495954,100149,
Sat 8/6/22,1659854220000,1659855240000,85020000,86040000,1020000,"61 Grove St, San Francisco CA 94102, US",,4402  - 4402,37778508,-122417428,100165,
Sun 8/7/22,1659857580000,1659858300000,1980000,2700000,720000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053779,-122241011,100192,
Sun 8/7/22,1659858300000,1659891180000,2700000,35580000,32880000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053080,-122240127,100192,
Sun 8/7/22,1659891180000,1659892380000,35580000,36780000,1140000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053640,-122240856,100192,
Sun 8/7/22,1659892680000,1659893220000,37080000,37620000,540000,"407 Parker Ave, Rodeo CA 94572, US",,4402  - 4402,38032672,-122266833,100192,
Sun 8/7/22,1659895500000,1659897120000,39900000,41520000,1620000,"13822 E 14th St, San Leandro CA 94578, US",,4402  - 4402,37714773,-122141883,100223,
Sun 8/7/22,1659583080000,1659897240000,73080000,41640000,314220000,"Utah Ave, South San Francisco CA 94080, US",,4001  - 4001,37646581,-122401643,127659,
Sun 8/7/22,1659897240000,1659907260000,41640000,51660000,10020000,"2168 Bancroft Ave, San Leandro CA 94577, US",,4402  - 4402,37717964,-122143630,100223,
Sun 8/7/22,1659914880000,1659915540000,59280000,59940000,660000,"French Bar Rd, Jackson CA 95642, US",,4402  - 4402,38347326,-120760286,100247,
Mon 8/8/22,1659584220000,1659981540000,74220000,39540000,397320000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2802  - 2802,38053696,-122241269,60774,
Mon 8/8/22,1659924420000,1659999900000,68820000,57900000,75480000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053116,-122240191,100378,
Tue 8/9/22,1659654360000,1660060620000,57960000,32220000,406260000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38053087,-122240191,24927,
Tue 8/9/22,1660063860000,1660065240000,35460000,36840000,1440000,"1653 La Salle Ave, San Francisco CA 94124, US",,3601  - 3601,37737236,-122390096,24957,
Tue 8/9/22,1660068780000,1660080720000,40380000,52320000,11940000,"56 Muir Woods Rd, Mill Valley CA 94941, US",,3601  - 3601,37892304,-122571565,24977,
Tue 8/9/22,1660084740000,1660085280000,56340000,56880000,600000,"1641 La Salle Ave, San Francisco CA 94124, US",,3601  - 3601,37737136,-122389689,24999,
Tue 8/9/22,1660089420000,1660089780000,61020000,61380000,360000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38053769,-122240998,25028,
Thu 8/11/22,1659584340000,1660228680000,74340000,27480000,644340000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3501  - 3501,38053123,-122240346,118239,
Thu 8/11/22,1660228980000,1660229700000,27780000,28500000,720000,"401 Parker Ave, Rodeo CA 94572, US",,3501  - 3501,38032655,-122266810,118242,
Thu 8/11/22,1659999900000,1660237560000,57900000,36360000,237660000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053173,-122240101,100378,
Thu 8/11/22,1660237620000,1660238220000,36420000,37020000,600000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053369,-122240900,100378,
Thu 8/11/22,1660240980000,1660242000000,39780000,40800000,1020000,"121 Quint St, San Francisco CA 94124, US",,4402  - 4402,37746202,-122388392,100381,
Thu 8/11/22,1660242600000,1660243080000,41400000,41880000,480000,"1254 S Main St, Willits CA 95490, US",,3501  - 3501,39398966,-123349855,118414,
Thu 8/11/22,1660242180000,1660243860000,40980000,42660000,1680000,"52 Quint St, San Francisco CA 94124, US",,4402  - 4402,37746257,-122388420,100382,
Thu 8/11/22,1660246560000,1660247340000,45360000,46140000,780000,"Fort Bragg CA 95437, US",,3501  - 3501,39425949,-123574155,118438,
Thu 8/11/22,1660246560000,1660250400000,45360000,49200000,3900000,"193 Montgomery St, San Francisco CA 94129, US",,4402  - 4402,37798680,-122460262,100382,
Thu 8/11/22,1660250580000,1660254600000,49380000,53400000,4080000,"178 Sheridan Ave, San Francisco CA 94129, US",,4402  - 4402,37799331,-122458831,100382,
Thu 8/11/22,1660254780000,1660255260000,53580000,54060000,480000,"French Ct, San Francisco CA 94129, US",,4402  - 4402,37802437,-122455139,100382,
Thu 8/11/22,1660259820000,1660260180000,58620000,58980000,360000,"40 Essex St, San Francisco CA 94105, US",,4402  - 4402,37785923,-122395059,100389,
Fri 8/12/22,1660263840000,1660324380000,62640000,36780000,60540000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053155,-122240234,100416,
Fri 8/12/22,1660324380000,1660324980000,36780000,37380000,540000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053491,-122240467,100416,
Fri 8/12/22,1660325220000,1660327020000,37620000,39420000,1800000,"386 Parker Ave, Rodeo CA 94572, US",,4402  - 4402,38033051,-122267103,100416,
Fri 8/12/22,1660336200000,1660336800000,48600000,49200000,600000,"French Bar Rd, Jackson CA 95642, US",,4402  - 4402,38347650,-120760154,100528,
Fri 8/12/22,1660344720000,1660345260000,57120000,57660000,480000,"2292 Bancroft Ave, San Leandro CA 94577, US",,4402  - 4402,37716413,-122141504,100633,
Fri 8/12/22,1660349400000,1660349820000,61800000,62220000,420000,"407 Parker Ave, Rodeo CA 94572, US",,4402  - 4402,38032726,-122266727,100664,
Fri 8/12/22,1660350180000,1660350780000,62580000,63180000,600000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053814,-122240976,100666,
Mon 8/15/22,1660350780000,1660586400000,63180000,39600000,235620000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053061,-122240087,100666,
Mon 8/15/22,1660586880000,1660587420000,40080000,40620000,540000,"407 Parker Ave, Rodeo CA 94572, US",,4402  - 4402,38032731,-122266799,100669,
Wed 8/17/22,1659843420000,1660761120000,74220000,41520000,917700000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38053078,-122240245,374786,
Wed 8/17/22,1659904200000,1660762500000,48600000,42900000,858240000,"Utah Ave, South San Francisco CA 94080, US",,4001  - 4001,37646592,-122401627,127705,
Wed 8/17/22,1660764180000,1660764960000,44580000,45360000,780000,"464 Guerrero St, San Francisco CA 94110, US",,3801  - 3801,37763678,-122424100,374814,
Wed 8/17/22,1660763340000,1660767120000,43740000,47520000,3720000,"35 Yale St, San Francisco CA 94134, US",,4001  - 4001,37728635,-122418177,127713,
Wed 8/17/22,1660765680000,1660767540000,46080000,47940000,1860000,"3528 22nd St, San Francisco CA 94114, US",,3801  - 3801,37755000,-122426172,374816,
Wed 8/17/22,1660768380000,1660768740000,48780000,49140000,420000,"372 Harkness Ave, San Francisco CA 94134, US",,4001  - 4001,37717776,-122404445,127717,
Wed 8/17/22,1660769880000,1660770720000,50280000,51120000,840000,"976 Naples St, San Francisco CA 94112, US",,4001  - 4001,37714511,-122436008,127721,
Wed 8/17/22,1660771380000,1660772760000,51780000,53160000,1380000,"Morse, Morse Street 755, San Francisco 941124296, US",755,4001  - 4001,37710624,-122447743,127723,
Wed 8/17/22,1660768680000,1660773360000,49080000,53760000,4680000,"1048 York St, San Francisco CA 94110, US",,3801  - 3801,37755252,-122408517,374819,
Wed 8/17/22,1660774800000,1660775520000,55200000,55920000,660000,"893 Folsom St, San Francisco CA 94107, US",,3801  - 3801,37780424,-122403086,374822,
Wed 8/17/22,1660778760000,1660779240000,59160000,59640000,480000,"635 4th St, Rodeo CA 94572, US",,3801  - 3801,38032847,-122266720,374847,
Thu 8/18/22,1659981600000,1660849620000,39600000,43620000,868020000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2802  - 2802,38053187,-122240355,60774,
Thu 8/18/22,1660779540000,1660850940000,59940000,44940000,71460000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38053655,-122240787,374849,
Thu 8/18/22,1660849680000,1660853460000,43680000,47460000,3780000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2802  - 2802,38053238,-122240302,60775,
Thu 8/18/22,1660853760000,1660854840000,47760000,48840000,1080000,"401 Parker Ave, Rodeo CA 94572, US",,2802  - 2802,38032611,-122266833,60777,
Thu 8/18/22,1660774320000,1660857480000,54720000,51480000,83100000,"Utah Ave, South San Francisco CA 94080, US",,4001  - 4001,37646545,-122401651,127733,
Thu 8/18/22,1660853820000,1660857720000,47820000,51720000,3900000,"312 Goettingen St, San Francisco CA 94134, US",,3801  - 3801,37727889,-122407062,374879,
Thu 8/18/22,1660858140000,1660858620000,52140000,52620000,420000,"270 Leland Ave, San Francisco CA 94134, US",,3801  - 3801,37712919,-122408698,374881,
Thu 8/18/22,1660857360000,1660859160000,51360000,53160000,1860000,"Bancroft Ave, San Leandro CA 94577, US",,2802  - 2802,37717742,-122143257,60808,
Thu 8/18/22,1660858860000,1660861140000,52860000,55140000,2280000,"122 Chattanooga St, San Francisco CA 94114, US",,4001  - 4001,37754589,-122426736,127743,
Thu 8/18/22,1660862280000,1660863000000,56280000,57000000,720000,"1528 Golden Gate Ave, San Francisco CA 94115, US",,3801  - 3801,37779099,-122436065,374892,
Thu 8/18/22,1660861200000,1660863240000,55200000,57240000,2040000,"Mission Blvd, Hayward CA 94544, US",,2802  - 2802,37643667,-122057776,60818,
Thu 8/18/22,1660862220000,1660863600000,56220000,57600000,1380000,"1053 York St, San Francisco CA 94110, US",,4001  - 4001,37755293,-122408387,127745,
Thu 8/18/22,1660864200000,1660864860000,58200000,58860000,660000,"458 Guerrero St, San Francisco CA 94110, US",,3801  - 3801,37763778,-122424180,374895,
Thu 8/18/22,1660865820000,1660866480000,59820000,60480000,660000,"887 Folsom St, San Francisco CA 94107, US",,3801  - 3801,37780489,-122403048,374897,
Thu 8/18/22,1660866240000,1660867200000,60240000,61200000,900000,"192 E Grand Ave, South San Francisco CA 94080, US",,4001  - 4001,37654265,-122401010,127757,
Thu 8/18/22,1660865940000,1660870740000,59940000,64740000,4800000,"Mission Blvd, Hayward CA 94544, US",,2802  - 2802,37644851,-122062677,60835,
Thu 8/18/22,1660870980000,1660873440000,64980000,67440000,2520000,"Calhoun St, Hayward CA 94544, US",,2802  - 2802,37643389,-122057747,60836,
Fri 8/19/22,1660870800000,1660893420000,64800000,1020000,22560000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38053007,-122240153,374923,
Fri 8/19/22,1660877160000,1660923600000,71160000,31200000,46380000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2802  - 2802,38053793,-122241025,60877,
Fri 8/19/22,1660925820000,1660927620000,33420000,35220000,1800000,"60 Canal St, San Rafael CA 94901, US",,2802  - 2802,37967945,-122498325,60902,
Fri 8/19/22,1660867320000,1660937880000,61320000,45480000,70560000,"157 Utah Ave, South San Francisco CA 94080, US",,4001  - 4001,37646277,-122401451,127757,
Fri 8/19/22,1660089780000,1660938960000,61380000,46560000,849180000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38053046,-122240147,25028,
Fri 8/19/22,1660938120000,1660940640000,45720000,48240000,2520000,"Gateway Blvd, South San Francisco CA 94080, US",,4001  - 4001,37652743,-122401914,127758,
Fri 8/19/22,1660893420000,1660941300000,1020000,48900000,47880000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38053175,-122240152,374923,
Fri 8/19/22,1660929300000,1660941540000,36900000,49140000,12240000,"501 Muir Woods Rd, Mill Valley CA 94941, US",,2802  - 2802,37892122,-122570515,60914,
Fri 8/19/22,1660942080000,1660942440000,49680000,50040000,420000,"388 Brussels St, San Francisco CA 94134, US",,4001  - 4001,37726804,-122405507,127765,
Fri 8/19/22,1659576480000,1660942920000,66480000,50520000,1366440000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2503  - 2503,38053773,-122241031,5320,
Fri 8/19/22,1660941660000,1660943880000,49260000,51480000,2220000,"32 Yale St, San Francisco CA 94134, US",,3601  - 3601,37728638,-122418330,25058,
Fri 8/19/22,1660942680000,1660944180000,50280000,51780000,1500000,"313 Goettingen St, San Francisco CA 94134, US",,4001  - 4001,37727881,-122406955,127766,
Fri 8/19/22,1660944180000,1660946040000,51780000,53640000,1860000,"3692 24th St, San Francisco CA 94110, US",,3801  - 3801,37751872,-122424926,374953,
Fri 8/19/22,1660944960000,1660946220000,52560000,53820000,1260000,"716 Hoffman Blvd, Richmond CA 94804, US",,2802  - 2802,37924903,-122364213,60939,
Fri 8/19/22,1660945380000,1660946520000,52980000,54120000,1140000,"Morse, Morse Street 755, San Francisco 941124296, US",755,3601  - 3601,37710923,-122446513,25062,
Fri 8/19/22,1660946700000,1660947600000,54300000,55200000,840000,"5779 Mission St, San Francisco CA 94112, US",,3601  - 3601,37709612,-122450065,25062,
Fri 8/19/22,1660946280000,1660947660000,53880000,55260000,1380000,"3532 22nd St, San Francisco CA 94114, US",,3801  - 3801,37755019,-122426285,374953,
Fri 8/19/22,1660947660000,1660948260000,55260000,55860000,600000,"Morse, Morse Street 755, San Francisco 941124296, US",755,3601  - 3601,37710150,-122448692,25062,
Fri 8/19/22,1660948320000,1660948860000,55920000,56460000,540000,"Morse, Morse Street 755, San Francisco 941124296, US",755,3601  - 3601,37710842,-122446516,25062,
Fri 8/19/22,1660948920000,1660949760000,56520000,57360000,840000,"Morse, Morse Street 755, San Francisco 941124296, US",755,3601  - 3601,37710689,-122447198,25062,
Fri 8/19/22,1660948740000,1660949940000,56340000,57540000,1200000,"1044 York St, San Francisco CA 94110, US",,3801  - 3801,37755325,-122408471,374956,
Fri 8/19/22,1660948260000,1660950060000,55860000,57660000,1800000,"1082 Pomona St, Crockett CA 94525, US",,2802  - 2802,38052449,-122220787,60955,
Fri 8/19/22,1660951620000,1660951980000,59220000,59580000,300000,"United States Highway 101 S, San Francisco CA 94103, US",,3801  - 3801,37769733,-122418471,374959,
