Day,Start date,End date,Start time,End time,Duration,Location,Address No.,Vehicle,Latitude,Longitude,Odometer,Driver
Thu 3/2/23,1677721860000,1677771000000,64260000,27000000,49140000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2802  - 2802,38053774,-122241061,73771,
Thu 3/2/23,1677717300000,1677771300000,59700000,27300000,54000000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3501  - 3501,38053135,-122240352,130927,
Thu 3/2/23,1677707280000,1677771480000,49680000,27480000,64140000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38053046,-122240223,385395,
Thu 3/2/23,1677771300000,1677771720000,27300000,27720000,420000,"401 Parker Ave, Rodeo CA 94572, US",,2802  - 2802,38032667,-122266817,73773,
Thu 3/2/23,1677733260000,1677771780000,75660000,27780000,38520000,"22157 Arbor Ave, Hayward CA 94541, US",,4402  - 4402,37666598,-122106948,116839,
Thu 3/2/23,1677771900000,1677772560000,27900000,28560000,600000,"Castro St, Richmond CA 94801, US",,3601  - 3601,37929064,-122386426,42578,
Thu 3/2/23,1677772560000,1677773160000,28560000,29160000,600000,"8, Richmond CA 94801, US",,3601  - 3601,37929644,-122385453,42578,
Thu 3/2/23,1677733920000,1677774780000,76320000,30780000,40860000,"Utah Ave, South San Francisco CA 94080, US",,4001  - 4001,37646557,-122401628,135169,
Thu 3/2/23,1677774480000,1677774840000,30480000,30840000,360000,"Presley Way, Oakland CA 94618, US",,3801  - 3801,37846606,-122247299,385417,
Thu 3/2/23,1677776160000,1677777000000,32160000,33000000,840000,"615 Italy Ave, San Francisco CA 94112, US",,4001  - 4001,37716136,-122434551,135176,
Thu 3/2/23,1677773520000,1677777060000,29520000,33060000,3540000,"2827 International Blvd, Oakland CA 94601, US",,4402  - 4402,37779769,-122230041,116850,
Thu 3/2/23,1677774900000,1677777240000,30900000,33240000,2340000,"5756 Miles Ave, Oakland CA 94618, US",,3801  - 3801,37845578,-122250331,385417,
Thu 3/2/23,1677775380000,1677777240000,31380000,33240000,1860000,"5767 Miles Ave, Oakland CA 94618, US",,3501  - 3501,37845640,-122250055,130951,
Thu 3/2/23,1677775560000,1677777300000,31560000,33300000,1740000,"40 Phillips Dr, Sausalito CA 94965, US",,4403 - 4403,37872235,-122514536,9018,
Thu 3/2/23,1677775920000,1677778080000,31920000,34080000,2160000,"Washington (George) High, 600 32nd Avenue, San Francisco 94121-2733, US",894,3601  - 3601,37777831,-122492079,42599,
Thu 3/2/23,1677777540000,1677778800000,33540000,34800000,1260000,"Denman (James) Middle, 241 Oneida Avenue, San Francisco 94112-3228, US",954,4001  - 4001,37722144,-122443512,135178,
Thu 3/2/23,1677775560000,1677779280000,31560000,35280000,3660000,"Serra (Junipero) Elementary, 625 Holly Park Circle, San Francisco 94110-5815, US",926,2802  - 2802,37737021,-122421215,73801,
Thu 3/2/23,1677779100000,1677779940000,35100000,35940000,840000,"Central Park Dr, Berkeley CA 94708, US",,3501  - 3501,37908942,-122265036,130956,
Thu 3/2/23,1677779160000,1677780420000,35160000,36420000,1260000,"Central Park Dr, Berkeley CA 94708, US",,3801  - 3801,37908938,-122264804,385423,
Thu 3/2/23,1677780420000,1677781020000,36420000,37020000,540000,"Central Park Dr, Berkeley CA 94708, US",,3801  - 3801,37908157,-122263934,385423,
Thu 3/2/23,1677780000000,1677781020000,36000000,37020000,1020000,"Central Park Dr, Berkeley CA 94708, US",,3501  - 3501,37908030,-122263884,130956,
Thu 3/2/23,1677779400000,1677782040000,35400000,38040000,2640000,"San Geronimo Valley Dr, San Geronimo CA 94963, US",,4403 - 4403,38013277,-122650916,9034,
Thu 3/2/23,1677780840000,1677783660000,36840000,39660000,2820000,"603 Mason St, San Francisco CA 94129, US",,4001  - 4001,37803959,-122456121,135187,
Thu 3/2/23,1677782100000,1677786180000,38100000,42180000,4020000,"Sir Francis Drake Blvd, Woodacre CA 94973, US",,4403 - 4403,38014011,-122650781,9034,
Thu 3/2/23,1677784500000,1677786900000,40500000,42900000,2400000,"2581 Taylor St, San Francisco CA 94133, US",,4001  - 4001,37806168,-122415497,135190,
Thu 3/2/23,1677780960000,1677787800000,36960000,43800000,6840000,"Folsom St, San Francisco CA 94103, US",,3601  - 3601,37781896,-122401385,42607,
Thu 3/2/23,1677783600000,1677788220000,39600000,44220000,4680000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3501  - 3501,38053180,-122240375,130975,
Thu 3/2/23,1677788460000,1677789420000,44460000,45420000,960000,"324 10th St, San Francisco CA 94103, US",,3601  - 3601,37772412,-122412419,42608,
Thu 3/2/23,1677787200000,1677789900000,43200000,45900000,2700000,"Galileo High, 1150 Francisco Street, San Francisco 94109-1004, US",889,4001  - 4001,37803347,-122424049,135190,
Thu 3/2/23,1677788640000,1677790440000,44640000,46440000,1800000,"438 Rolph Ave, Crockett CA 94525, US",,3501  - 3501,38054171,-122220112,130977,
Thu 3/2/23,1677777780000,1677791040000,33780000,47040000,13260000,"703 29th St, Oakland CA 94609, US",,4402  - 4402,37818912,-122272511,116855,
Thu 3/2/23,1677783600000,1677791160000,39600000,47160000,7560000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38053041,-122240259,385442,
Thu 3/2/23,1677790500000,1677791280000,46500000,47280000,780000,"1080 Pomona St, Crockett CA 94525, US",,3501  - 3501,38052460,-122220777,130977,
Thu 3/2/23,1677731340000,1677793080000,73740000,49080000,61680000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2302  - 2302,38053446,-122240530,287280,
Thu 3/2/23,1677791580000,1677793200000,47580000,49200000,1620000,"Wanda St, Crockett CA 94525, US",,3501  - 3501,38053552,-122221540,130978,
Thu 3/2/23,1677790920000,1677794520000,46920000,50520000,3600000,"221 Newhall St, San Francisco CA 94124, US",,3601  - 3601,37742381,-122384198,42612,
Thu 3/2/23,1677786480000,1677794880000,42480000,50880000,8340000,"Sir Francis Drake Blvd, Nicasio CA 94946, US",,4403 - 4403,38016284,-122661285,9036,
Thu 3/2/23,1677793980000,1677795180000,49980000,51180000,1200000,"834 Willow Ave, Hercules CA 94547, US",,4402  - 4402,38021554,-122261965,116884,
Thu 3/2/23,1677793380000,1677795420000,49380000,51420000,2040000,"3rd Ave, Crockett CA 94525, US",,2302  - 2302,38050902,-122222494,287281,
Thu 3/2/23,1677795780000,1677796380000,51780000,52380000,600000,"2988 Treat Blvd, Concord CA 94518, US",,3501  - 3501,37938244,-122025372,130997,
Thu 3/2/23,1677795540000,1677796440000,51540000,52440000,900000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053773,-122241007,116887,
Thu 3/2/23,1677782460000,1677796800000,38460000,52800000,14280000,"501 Muir Woods Rd, Mill Valley CA 94941, US",,2802  - 2802,37892170,-122570574,73821,
Thu 3/2/23,1677793620000,1677797040000,49620000,53040000,3420000,"Marshall (Thurgood) High, 45 Conkling Street, San Francisco 94124-1931, US",885,3801  - 3801,37735850,-122402168,385472,
Thu 3/2/23,1677797100000,1677797460000,53100000,53460000,420000,"144 Phillips Dr, Sausalito CA 94965, US",,4403 - 4403,37872832,-122513751,9052,
Thu 3/2/23,1677790560000,1677797700000,46560000,53700000,7140000,"603 Mason St, San Francisco CA 94129, US",,4001  - 4001,37803943,-122456158,135193,
Thu 3/2/23,1677797280000,1677799020000,53280000,55020000,1800000,"1309 Grant St, Berkeley CA 94703, US",,2302  - 2302,37881860,-122276407,287300,
Thu 3/2/23,1677798660000,1677799140000,54660000,55140000,480000,"318 Brannan St, San Francisco CA 94107, US",,3801  - 3801,37781468,-122392578,385480,
Thu 3/2/23,1677799260000,1677800460000,55260000,56460000,1200000,"Lincoln (Abraham) High, 2162 24th Avenue, San Francisco 94116-1723, US",890,4403 - 4403,37746660,-122481302,9064,
Thu 3/2/23,1677800640000,1677801660000,56640000,57660000,1080000,"1198 Santiago St, San Francisco CA 94116, US",,4403 - 4403,37744805,-122480382,9064,
Thu 3/2/23,1677801420000,1677802020000,57420000,58020000,600000,"2025 Rose St, Berkeley CA 94709, US",,2302  - 2302,37881881,-122271100,287305,
Thu 3/2/23,1677802020000,1677802500000,58020000,58500000,540000,"192 E Grand Ave, South San Francisco CA 94080, US",,4001  - 4001,37654291,-122401108,135209,
Thu 3/2/23,1677801300000,1677802920000,57300000,58920000,1620000,"1034 26th St, Oakland CA 94607, US",,3801  - 3801,37818286,-122280497,385489,
Thu 3/2/23,1677802080000,1677803400000,58080000,59400000,1260000,"Lincoln (Abraham) High, 2162 24th Avenue, San Francisco 94116-1723, US",890,4403 - 4403,37746514,-122481291,9065,
Thu 3/2/23,1677803280000,1677804540000,59280000,60540000,1200000,"3890 Emery St, Emeryville CA 94608, US",,3801  - 3801,37829962,-122280732,385490,
Thu 3/2/23,1677796560000,1677807180000,52560000,63180000,10620000,"Treat Blvd, Concord CA 94518, US",,3501  - 3501,37935405,-122026842,130998,
Thu 3/2/23,1677808080000,1677808500000,64080000,64500000,420000,"324 45th St, Oakland CA 94609, US",,4403 - 4403,37833272,-122254836,9084,
Thu 3/2/23,1677802140000,1677811020000,58140000,67020000,8880000,"1793 Rose St, Berkeley CA 94703, US",,2302  - 2302,37881139,-122276653,287305,
Thu 3/2/23,1677804840000,1677813420000,60840000,69420000,8580000,"1032 26th St, Oakland CA 94607, US",,3801  - 3801,37818282,-122280454,385491,
Thu 3/2/23,1677814740000,1677815340000,70740000,71340000,540000,"Marshall (Thurgood) High, 45 Conkling Street, San Francisco 94124-1931, US",885,3801  - 3801,37735838,-122402221,385503,
Thu 3/2/23,1677808620000,1677818160000,64620000,74160000,9600000,"42nd St, Oakland CA 94609, US",,4403 - 4403,37831904,-122256853,9084,
Thu 3/2/23,1677818280000,1677818640000,74280000,74640000,420000,"45th St, Oakland CA 94609, US",,4403 - 4403,37832806,-122254807,9084,
Thu 3/2/23,1677818940000,1677820860000,74940000,76860000,1920000,"333 45th St, Oakland CA 94609, US",,4403 - 4403,37833251,-122255158,9085,
Fri 3/3/23,1677826200000,1677856740000,82200000,26340000,30540000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4403 - 4403,38053122,-122240118,9143,
Fri 3/3/23,1677818400000,1677857700000,74400000,27300000,39300000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38053147,-122240187,385533,
Fri 3/3/23,1677796500000,1677857880000,52500000,27480000,61380000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053168,-122240256,116887,
Fri 3/3/23,1677809820000,1677858300000,65820000,27900000,48480000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3501  - 3501,38053749,-122241027,131019,
Fri 3/3/23,1677858000000,1677858660000,27600000,28260000,660000,"401 Parker Ave, Rodeo CA 94572, US",,3801  - 3801,38032645,-122266882,385536,
Fri 3/3/23,1677857160000,1677858660000,26760000,28260000,1500000,"401 Parker Ave, Rodeo CA 94572, US",,4403 - 4403,38032657,-122266828,9145,
Fri 3/3/23,1677859200000,1677860220000,28800000,29820000,1020000,"39 San Pablo Towne Ctr, San Pablo CA 94806, US",,3501  - 3501,37954816,-122331772,131028,
Fri 3/3/23,1677802620000,1677862560000,58620000,32160000,59880000,"157 Utah Ave, South San Francisco CA 94080, US",,4001  - 4001,37646252,-122401496,135210,
Fri 3/3/23,1677861360000,1677864240000,30960000,33840000,2880000,"Balmoral Dr, Oakland CA 94619, US",,3801  - 3801,37798981,-122162259,385561,
Fri 3/3/23,1677861420000,1677864240000,31020000,33840000,2820000,"Skyline Blvd, Oakland CA 94619, US",,4402  - 4402,37798908,-122162071,116915,
Fri 3/3/23,1677861540000,1677864300000,31140000,33900000,2700000,"Balmoral Dr, Oakland CA 94619, US",,4403 - 4403,37798971,-122162237,9171,
Fri 3/3/23,1677862380000,1677864300000,31980000,33900000,1920000,"Skyline Blvd, Oakland CA 94619, US",,3501  - 3501,37798894,-122162105,131046,
Fri 3/3/23,1677864600000,1677866580000,34200000,36180000,1980000,"Fort Miley Cir, San Francisco CA 94121, US",,4001  - 4001,37781673,-122504055,135227,
Fri 3/3/23,1677866580000,1677867060000,36180000,36660000,480000,"774 The Embarcadero, San Francisco CA 94111, US",,4403 - 4403,37801550,-122399494,9188,
Fri 3/3/23,1677866580000,1677867060000,36180000,36660000,480000,"740 The Embarcadero, San Francisco CA 94111, US",,4402  - 4402,37801430,-122399428,116932,
Fri 3/3/23,1677866640000,1677867060000,36240000,36660000,480000,"704 The Embarcadero, San Francisco CA 94111, US",,3801  - 3801,37801359,-122399262,385578,
Fri 3/3/23,1677866640000,1677867480000,36240000,37080000,840000,"670 The Embarcadero, San Francisco CA 94111, US",,3501  - 3501,37801226,-122399227,131064,
Fri 3/3/23,1677868860000,1677870060000,38460000,39660000,1200000,"Cabrillo Hwy, Montara CA 94037, US",,4001  - 4001,37551835,-122512651,135246,
Fri 3/3/23,1677868920000,1677870720000,38520000,40320000,1800000,"40 North Point St, San Francisco CA 94133, US",,3801  - 3801,37807296,-122408022,385583,
Fri 3/3/23,1677869160000,1677871140000,38760000,40740000,1920000,"Oceana Blvd, Pacifica CA 94044, US",,4403 - 4403,37639577,-122488297,9204,
Fri 3/3/23,1677804480000,1677871800000,60480000,41400000,67320000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38052965,-122240198,42662,
Fri 3/3/23,1677869820000,1677873840000,39420000,43440000,4020000,"22163 Arbor Ave, Hayward CA 94541, US",,4402  - 4402,37666575,-122106908,116957,
Fri 3/3/23,1677874260000,1677875220000,43860000,44820000,960000,"2449 Bryant St, San Francisco CA 94110, US",,3601  - 3601,37755349,-122409342,42691,
Fri 3/3/23,1677871920000,1677875340000,41520000,44940000,3420000,"283 Fairway Dr, Pacifica CA 94044, US",,4403 - 4403,37621671,-122490202,9207,
Fri 3/3/23,1677875280000,1677875940000,44880000,45540000,660000,"1052 York St, San Francisco CA 94110, US",,3601  - 3601,37755201,-122408457,42691,
Fri 3/3/23,1677869400000,1677876120000,39000000,45720000,6720000,"1244 Santiago St, San Francisco CA 94116, US",,3501  - 3501,37744758,-122480874,131074,
Fri 3/3/23,1677876420000,1677877020000,46020000,46620000,600000,"Lincoln (Abraham) High, 2162 24th Avenue, San Francisco 94116-1723, US",890,3501  - 3501,37747311,-122481330,131074,
Fri 3/3/23,1677876540000,1677877080000,46140000,46680000,540000,"San Francisco Community Alternative, 125 Excelsior Avenue, San Francisco 94112-2041, US",967,3601  - 3601,37726343,-122433593,42694,
Fri 3/3/23,1677870240000,1677878280000,39840000,47880000,8040000,"256 Kanoff Ave, Montara CA 94037, US",,4001  - 4001,37545197,-122511867,135247,
Fri 3/3/23,1677878040000,1677878700000,47640000,48300000,720000,"592 The Embarcadero, San Francisco CA 94111, US",,4403 - 4403,37800654,-122398683,9224,
Fri 3/3/23,1677875460000,1677879240000,45060000,48840000,3780000,"1258 Battery St, San Francisco CA 94111, US",,3801  - 3801,37802516,-122401798,385603,
Fri 3/3/23,1677261180000,1677879300000,35580000,48900000,618120000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2503  - 2503,38053439,-122240695,9897,
Fri 3/3/23,1677879720000,1677880080000,49320000,49680000,360000,"Ceres St, Crockett CA 94525, US",,2503  - 2503,38053197,-122221554,9899,
Fri 3/3/23,1677878460000,1677880680000,48060000,50280000,2160000,"7602 Cabrillo Hwy, Montara CA 94037, US",,4001  - 4001,37551598,-122512528,135248,
Fri 3/3/23,1677874620000,1677881160000,44220000,50760000,6540000,"2160 Bancroft Ave, San Leandro CA 94577, US",,4402  - 4402,37718063,-122143760,116963,
Fri 3/3/23,1677878760000,1677881460000,48360000,51060000,2700000,"816 The Embarcadero, San Francisco CA 94111, US",,4403 - 4403,37801698,-122399574,9224,
Fri 3/3/23,1677879480000,1677881520000,49080000,51120000,2040000,"670 The Embarcadero, San Francisco CA 94111, US",,3801  - 3801,37801222,-122399228,385603,
Fri 3/3/23,1677881040000,1677881640000,50640000,51240000,600000,"Skyline Blvd, Oakland CA 94619, US",,3501  - 3501,37798646,-122163442,131100,
Fri 3/3/23,1677877740000,1677881760000,47340000,51360000,4020000,"2459 Bryant St, San Francisco CA 94110, US",,3601  - 3601,37755227,-122409352,42698,
Fri 3/3/23,1677882360000,1677882720000,51960000,52320000,360000,"San Francisco Community Alternative, 125 Excelsior Avenue, San Francisco 94112-2041, US",967,3601  - 3601,37726426,-122433628,42701,
Fri 3/3/23,1677884040000,1677884400000,53640000,54000000,360000,"Balmoral Dr, Oakland CA 94619, US",,4403 - 4403,37798938,-122162693,9242,
Fri 3/3/23,1677883080000,1677884460000,52680000,54060000,1380000,"Teagarden St, San Leandro CA 94577, US",,3501  - 3501,37706800,-122157982,131111,
Fri 3/3/23,1677884040000,1677884460000,53640000,54060000,420000,"Balmoral Dr, Oakland CA 94619, US",,3801  - 3801,37798883,-122162918,385620,
Fri 3/3/23,1677883920000,1677884580000,53520000,54180000,660000,"Grayson Ave, St. Helena CA 94574, US",,2503  - 2503,38494322,-122464602,9937,
Fri 3/3/23,1677808260000,1677884700000,64260000,54300000,76440000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2802  - 2802,38053550,-122240607,73876,
Fri 3/3/23,1677885060000,1677885720000,54660000,55320000,660000,"418 Rolph Ave, Crockett CA 94525, US",,2802  - 2802,38054836,-122220192,73878,
Fri 3/3/23,1677884940000,1677886140000,54540000,55740000,1200000,"3513 35th Ave, Oakland CA 94619, US",,4403 - 4403,37793455,-122201451,9244,
Fri 3/3/23,1677886740000,1677887100000,56340000,56700000,360000,"Redwood Rd, Hercules CA 94547, US",,2802  - 2802,37999186,-122247855,73884,
Fri 3/3/23,1677887460000,1677888300000,57060000,57900000,780000,"Sycamore Ave, Hercules CA 94547, US",,2802  - 2802,38010214,-122269274,73886,
Fri 3/3/23,1677888300000,1677888660000,57900000,58260000,360000,"1986 Refugio Valley Rd, Hercules CA 94547, US",,3801  - 3801,37998112,-122249504,385646,
Fri 3/3/23,1677889440000,1677889860000,59040000,59460000,420000,"Sapphire Ct, Hercules CA 94547, US",,3801  - 3801,38008141,-122271260,385648,
Fri 3/3/23,1677890160000,1677890520000,59760000,60120000,360000,"Redwood Rd, Hercules CA 94547, US",,3801  - 3801,37999345,-122248028,385650,
Fri 3/3/23,1677885840000,1677890940000,55440000,60540000,5100000,"Skyline Blvd, Oakland CA 94619, US",,3501  - 3501,37798503,-122163670,131121,
Fri 3/3/23,1677890820000,1677892080000,60420000,61680000,1260000,"1590 Sycamore Ave, Hercules CA 94547, US",,3801  - 3801,38007635,-122270950,385651,
Fri 3/3/23,1677886860000,1677893760000,56460000,63360000,6900000,"2115 International Blvd, Oakland CA 94606, US",,4403 - 4403,37785070,-122238818,9248,
Fri 3/3/23,1677891000000,1677895500000,60600000,65100000,4500000,"Balmoral Dr, Oakland CA 94619, US",,3501  - 3501,37798732,-122163431,131121,
Fri 3/3/23,1677883140000,1677895680000,52740000,65280000,12540000,"Brighton Dr, Dublin CA 94568, US",,4402  - 4402,37719486,-121923257,116979,
Fri 3/3/23,1677892380000,1677896160000,61980000,65760000,3840000,"Redwood Rd, Hercules CA 94547, US",,3801  - 3801,37999334,-122248028,385653,
Fri 3/3/23,1677884640000,1677896580000,54240000,66180000,11940000,"1538 Grayson Ave, St. Helena CA 94574, US",,2503  - 2503,38496023,-122465000,9937,
Fri 3/3/23,1677897540000,1677897960000,67140000,67560000,480000,"2166 Bancroft Ave, San Leandro CA 94577, US",,4402  - 4402,37717987,-122143636,116995,
Fri 3/3/23,1677887040000,1677900480000,56640000,70080000,13440000,"779 Sequoia Ave, Millbrae CA 94030, US",,4001  - 4001,37592964,-122391157,135289,
Fri 3/3/23,1677895440000,1677902640000,65040000,72240000,7200000,"Skyline Blvd, Oakland CA 94611, US",,4403 - 4403,37819769,-122182686,9254,
Fri 3/3/23,1677902760000,1677903240000,72360000,72840000,480000,"Skyline Blvd, Oakland CA 94611, US",,4403 - 4403,37818223,-122180318,9254,
Fri 3/3/23,1677902700000,1677903420000,72300000,73020000,720000,"405 Parker Ave, Rodeo CA 94572, US",,3501  - 3501,38032793,-122266770,131183,
Sat 3/4/23,1677888720000,1677958200000,58320000,41400000,69480000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38053064,-122240180,42734,
Sat 3/4/23,1677962280000,1677963960000,45480000,47160000,1680000,"Lowell High, 1101 Eucalyptus Drive, San Francisco 94132-1401, US",891,3601  - 3601,37731060,-122483255,42770,
Sat 3/4/23,1677971160000,1677972180000,54360000,55380000,1020000,"933 San Benito St, Hollister CA 95023, US",,3601  - 3601,36845919,-121402169,42868,
Sat 3/4/23,1677972300000,1677986460000,55500000,69660000,14160000,"San Benito St, Hollister CA 95023, US",,3601  - 3601,36837505,-121403101,42868,
