Vehicle,Day,Start time,End time,Downtime,Duration,Standstill,Start odometer,End odometer,Distance,Driver,Start location,End location,Fuel consumption,Average fuel consumption,+/- Reference (absolute),+/- Reference (relative)
2302  - 2302,Wed 26/07,70603000,70650000,13320000,60000,60000,291811,291811,0.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Thu 27/07,31509000,34459000,47280000,2940000,480000,291811,291836,24.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1250 McKay Ave, Alameda CA 94501, US",,0,0,0
2302  - 2302,Thu 27/07,36241000,37695000,1800000,1440000,120000,291836,291844,8.5,,"1250 McKay Ave, Alameda CA 94501, US","1643 Neptune Dr, San Leandro CA 94577, US",,0,0,0
2302  - 2302,Thu 27/07,46770000,51524000,9060000,4740000,900000,291844,291877,33,,"1643 Neptune Dr, San Leandro CA 94577, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Mon 31/07,34233000,36330000,328320000,2100000,480000,291877,291897,19.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Willow Pass Rd, Bay Point CA 94565, US",,0,0,0
2302  - 2302,Mon 31/07,37527000,37527000,1200000,0,,291897,291865,-31.4,,odometer corrected,odometer corrected,,0,0,0
2302  - 2302,Mon 31/07,37527000,38604000,0,1080000,120000,291865,291877,11.5,,"Willow Pass Rd, Bay Point CA 94565, US","Waterbird Way, Martinez CA 94553, US",,0,0,0
2302  - 2302,Mon 31/07,45582000,46971000,6960000,1380000,780000,291877,291880,3.3,,"Waterbird Way, Martinez CA 94553, US","N Court St, Martinez CA 94553, US",,0,0,0
2302  - 2302,Mon 31/07,57122000,60498000,10140000,3360000,420000,291880,291912,32,,"N Court St, Martinez CA 94553, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Fri 07/07,27739000,27924000,590640000,180000,0,13420,13421,0.7,,"155 Utah Ave, South San Francisco CA 94080, US","174 Gateway Blvd, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Fri 07/07,29079000,30951000,1140000,1860000,660000,13421,13430,9.2,,"Gateway Blvd, South San Francisco CA 94080, US","Edison Charter Academy, 3531 22nd Street, San Francisco 94114-3405, US",,0,0,0
2503  - 2503,Fri 07/07,32853000,35397000,1920000,2520000,420000,13430,13452,21.6,,"Edison Charter Academy, 3531 22nd Street, San Francisco 94114-3405, US","Knowland Zoo, Oakland CA 94605, US",,0,0,0
2503  - 2503,Fri 07/07,50498000,55930000,15120000,5460000,1320000,13452,13486,34.5,,"Knowland Zoo, Oakland CA 94605, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Mon 10/07,21703000,22516000,225000000,840000,660000,13486,13487,0.7,,"Utah Ave, South San Francisco CA 94080, US","174 Gateway Blvd, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Mon 10/07,23143000,24970000,600000,1800000,720000,13487,13494,7.3,,"174 Gateway Blvd, South San Francisco CA 94080, US","Carver (George Washington) Elementary, 1360 Oakdale Avenue, San Francisco 94124-2723, US",,0,0,0
2503  - 2503,Mon 10/07,26068000,26068000,1080000,0,,13494,13495,0.7,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Mon 10/07,26068000,28413000,0,2340000,60000,13495,13528,33.2,,"5814 3rd St, San Francisco CA 94124, US","563 Galvez St, Stanford CA 94305, US",,0,0,0
2503  - 2503,Mon 10/07,29129000,33282000,720000,4140000,1920000,13528,13555,27.4,,"500 Galvez St, Stanford CA 94305, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Mon 10/07,50677000,53014000,17400000,2340000,300000,13555,13583,27.4,,"155 Utah Ave, South San Francisco CA 94080, US","526 Galvez St, Stanford CA 94305, US",,0,0,0
2503  - 2503,Mon 10/07,53927000,56241000,900000,2340000,180000,13583,13610,27.6,,"530 Galvez St, Stanford CA 94305, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Tue 11/07,22818000,30788000,52980000,7980000,2400000,13610,13678,68,,"157 Utah Ave, South San Francisco CA 94080, US","Gateway Blvd, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Tue 11/07,31671000,32292000,900000,600000,420000,13678,13679,0.9,,"Gateway Blvd, South San Francisco CA 94080, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Tue 11/07,49559000,52204000,17280000,2640000,600000,13679,13707,27.5,,"Utah Ave, South San Francisco CA 94080, US","504 Galvez St, Stanford CA 94305, US",,0,0,0
2503  - 2503,Tue 11/07,54232000,58275000,2040000,4020000,420000,13707,13748,41.2,,"586 Galvez St, Stanford CA 94305, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Wed 12/07,22537000,22672000,50640000,120000,0,13748,13749,0.8,,"155 Utah Ave, South San Francisco CA 94080, US","174 Gateway Blvd, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Wed 12/07,23402000,24842000,720000,1440000,600000,13749,13755,6.6,,"174 Gateway Blvd, South San Francisco CA 94080, US","Carver (George Washington) Elementary, 1360 Oakdale Avenue, San Francisco 94124-2723, US",,0,0,0
2503  - 2503,Wed 12/07,26094000,26094000,1260000,0,,13755,13756,0.7,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Wed 12/07,26094000,28662000,0,2580000,120000,13756,13789,33.1,,"1684 Carroll Ave, San Francisco CA 94124, US","443 Lagunita Dr, Stanford CA 94305, US",,0,0,0
2503  - 2503,Wed 12/07,29926000,31012000,1260000,1080000,120000,13789,13793,3.5,,"441 Lagunita Dr, Stanford CA 94305, US","436 Oak Rd, Stanford CA 94305, US",,0,0,0
2503  - 2503,Wed 12/07,54683000,54683000,23700000,0,,13793,13797,4.5,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Wed 12/07,54683000,58502000,0,3840000,480000,13797,13834,37.3,,"2233 Santa Cruz Ave, Menlo Park CA 94025, US","174 Gateway Blvd, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Wed 12/07,59172000,59784000,660000,600000,300000,13834,13835,0.9,,"Gateway Blvd, South San Francisco CA 94080, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Thu 13/07,44983000,55052000,71580000,10080000,4380000,13835,13876,40.9,,"155 Utah Ave, South San Francisco CA 94080, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Fri 14/07,24382000,27634000,55740000,3240000,180000,13876,13915,38.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","26790 Chiplay Ave, Hayward CA 94545, US",,0,0,0
2503  - 2503,Fri 14/07,31209000,37296000,3600000,6060000,1800000,13915,13966,51.1,,"26792 Chiplay Ave, Hayward CA 94545, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Sun 16/07,62915000,68511000,198420000,5580000,600000,13966,14040,74.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Mon 17/07,28020000,28274000,45900000,240000,60000,14040,14041,0.8,,"155 Utah Ave, South San Francisco CA 94080, US","176 Gateway Blvd, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Mon 17/07,29187000,32739000,900000,3540000,660000,14041,14071,29.6,,"177 Gateway Blvd, South San Francisco CA 94080, US","143 Bahia Way, San Rafael CA 94901, US",,0,0,0
2503  - 2503,Mon 17/07,34084000,36966000,1320000,2880000,780000,14071,14086,15.3,,"141 Bahia Way, San Rafael CA 94901, US","Shoreline Hwy, Mill Valley CA 94941, US",,0,0,0
2503  - 2503,Mon 17/07,52674000,60801000,15720000,8100000,2400000,14086,14133,47.3,,"Shoreline Hwy, Mill Valley CA 94941, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Wed 19/07,27918000,28131000,139920000,240000,60000,14133,14134,0.7,,"155 Utah Ave, South San Francisco CA 94080, US","172 Gateway Blvd, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Wed 19/07,28781000,32748000,660000,3960000,1380000,14134,14161,27.6,,"174 Gateway Blvd, South San Francisco CA 94080, US","245 Harry Elis Pl, Richmond CA 94804, US",,0,0,0
2503  - 2503,Wed 19/07,34513000,38205000,1740000,3720000,300000,14161,14189,27.2,,"249 Harry Elis Pl, Richmond CA 94804, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Tue 25/07,44066000,47347000,524280000,3300000,240000,14189,14225,36,,"157 Utah Ave, South San Francisco CA 94080, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Wed 26/07,34108000,39132000,73140000,5040000,1560000,14225,14261,36.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Sun 30/07,24273000,26536000,330720000,2280000,60000,14261,14297,36.1,,"155 Utah Ave, South San Francisco CA 94080, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 04/07,62984000,67080000,343920000,4080000,1380000,82470,82494,23.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","4059 Grand Ave, Oakland CA 94610, US",,0,0,0
2802  - 2802,Wed 05/07,23887000,27269000,43200000,3360000,600000,82494,82516,22.6,,"4059 Grand Ave, Oakland CA 94610, US","187 Bahia Way, San Rafael CA 94901, US",,0,0,0
2802  - 2802,Wed 05/07,28536000,33217000,1260000,4680000,2880000,82516,82532,15.5,,"181 Bahia Way, San Rafael CA 94901, US","Glassburn St, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Wed 05/07,56790000,63689000,23580000,6900000,1800000,82532,82573,41.4,,"Glassburn St, Sausalito CA 94965, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 06/07,46530000,48926000,69240000,2400000,900000,82573,82593,19.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Willow Pass Rd, Bay Point CA 94565, US",,0,0,0
2802  - 2802,Thu 06/07,50710000,55045000,1800000,4320000,840000,82593,82627,33.7,,"Willow Pass Rd, Bay Point CA 94565, US","462 51st St, Oakland CA 94609, US",,0,0,0
2802  - 2802,Thu 06/07,56693000,58063000,1620000,1380000,360000,82627,82631,4,,"472 51st St, Oakland CA 94609, US","2247 Tenth St, Berkeley CA 94710, US",,0,0,0
2802  - 2802,Thu 06/07,63327000,70805000,5280000,7500000,1740000,82631,82680,49.2,,"2245 Tenth St, Berkeley CA 94710, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 07/07,31536000,41955000,47160000,10440000,5220000,82680,82737,57.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Taylor Park Rd, Nicasio CA 94946, US",,0,0,0
2802  - 2802,Fri 07/07,52898000,60863000,10920000,7980000,1500000,82737,82797,59.4,,"Taylor Park Rd, Nicasio CA 94946, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sun 09/07,37934000,43346000,149880000,5400000,1680000,82797,82827,30.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sun 09/07,57775000,62161000,14400000,4380000,960000,82827,82865,38,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1018 Point San Pedro Rd, San Rafael CA 94901, US",,0,0,0
2802  - 2802,Sun 09/07,63562000,71578000,1380000,8040000,2520000,82865,82918,53.2,,"1018 Point San Pedro Rd, San Rafael CA 94901, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 10/07,30124000,35330000,44940000,5220000,1920000,82918,82957,39.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","26789 Chiplay Ave, Hayward CA 94545, US",,0,0,0
2802  - 2802,Mon 10/07,37100000,38297000,1800000,1200000,600000,82957,82961,3.9,,"26789 Chiplay Ave, Hayward CA 94545, US","Bay Trl, Hayward CA 94545, US",,0,0,0
2802  - 2802,Mon 10/07,40084000,42153000,1800000,2040000,600000,82961,82970,8.7,,"Bay Trl, Hayward CA 94545, US","4857 Breakwater Ave, Hayward CA 94545, US",,0,0,0
2802  - 2802,Mon 10/07,51435000,51572000,9300000,120000,60000,82970,82970,0.2,,"4853 Breakwater Ave, Hayward CA 94545, US","4851 Breakwater Ave, Hayward CA 94545, US",,0,0,0
2802  - 2802,Mon 10/07,56015000,60461000,4440000,4440000,480000,82970,83012,41.4,,"4851 Breakwater Ave, Hayward CA 94545, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 11/07,26449000,30945000,52380000,4500000,360000,83012,83050,38.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","26706 Chiplay Ave, Hayward CA 94545, US",,0,0,0
2802  - 2802,Tue 11/07,32017000,33468000,1080000,1440000,1200000,83050,83051,0.9,,"26706 Chiplay Ave, Hayward CA 94545, US","26762 Chiplay Ave, Hayward CA 94545, US",,0,0,0
2802  - 2802,Tue 11/07,34896000,37358000,1440000,2460000,960000,83051,83063,12.4,,"26762 Chiplay Ave, Hayward CA 94545, US","Marshlands Rd, Fremont CA 94555, US",,0,0,0
2802  - 2802,Tue 11/07,44295000,45431000,6960000,1140000,120000,83063,83070,6.9,,"Marshlands Rd, Fremont CA 94555, US","7361 Patterson Ranch Rd, Fremont CA 94555, US",,0,0,0
2802  - 2802,Tue 11/07,46076000,47000000,660000,900000,120000,83070,83074,3.7,,"7359 Patterson Ranch Rd, Fremont CA 94555, US","Newark Blvd, Newark CA 94560, US",,0,0,0
2802  - 2802,Tue 11/07,53588000,54329000,6600000,720000,180000,83074,83077,3.4,,"Newark Blvd, Newark CA 94560, US","7429 Patterson Ranch Rd, Fremont CA 94555, US",,0,0,0
2802  - 2802,Tue 11/07,56761000,64702000,2460000,7920000,720000,83077,83128,51.1,,"7417 Patterson Ranch Rd, Fremont CA 94555, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 12/07,23939000,27540000,45660000,3600000,660000,83128,83159,31,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Visitacion Valley Middle, 450 Raymond Avenue, San Francisco 94134-2354, US",,0,0,0
2802  - 2802,Wed 12/07,29277000,31830000,1740000,2580000,480000,83159,83169,9.6,,"Visitacion Valley Middle, 450 Raymond Avenue, San Francisco 94134-2354, US","603 Mason St, San Francisco CA 94129, US",,0,0,0
2802  - 2802,Wed 12/07,33000000,39364000,1200000,6360000,1320000,83169,83219,50.2,,"603 Mason St, San Francisco CA 94129, US","Hearts Desire, Inverness CA 94937, US",,0,0,0
2802  - 2802,Wed 12/07,44947000,45145000,5580000,180000,60000,83219,83219,0.5,,"Hearts Desire, Inverness CA 94937, US","Hearts Desire, Inverness CA 94937, US",,0,0,0
2802  - 2802,Wed 12/07,48963000,49241000,3840000,300000,180000,83219,83220,0.2,,"Hearts Desire, Inverness CA 94937, US","Hearts Desire, Inverness CA 94937, US",,0,0,0
2802  - 2802,Wed 12/07,50180000,66527000,960000,16320000,2640000,83220,83310,90.7,,"Hearts Desire, Inverness CA 94937, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 13/07,20803000,24610000,40680000,3780000,600000,83310,83341,30.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Carver (George Washington) Elementary, 1360 Oakdale Avenue, San Francisco 94124-2723, US",,0,0,0
2802  - 2802,Thu 13/07,25970000,42003000,1380000,16020000,5340000,83341,83445,103.9,,"Carver (George Washington) Elementary, 1360 Oakdale Avenue, San Francisco 94124-2723, US","1152 Heller St, Redwood City CA 94063, US",,0,0,0
2802  - 2802,Thu 13/07,51602000,53423000,9600000,1800000,420000,83445,83452,6.8,,"181 Laurel St, Redwood City CA 94063, US","527 Galvez St, Stanford CA 94305, US",,0,0,0
2802  - 2802,Thu 13/07,55006000,59297000,1560000,4320000,660000,83452,83489,37.6,,"528 Galvez St, Stanford CA 94305, US","Carver (George Washington) Elementary, 1360 Oakdale Avenue, San Francisco 94124-2723, US",,0,0,0
2802  - 2802,Thu 13/07,60246000,68012000,960000,7740000,1440000,83489,83520,30.1,,"Carver (George Washington) Elementary, 1360 Oakdale Avenue, San Francisco 94124-2723, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 14/07,27532000,32495000,45900000,4980000,1800000,83520,83547,27.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Marshall Elementary, 1575 15th Street, San Francisco 94103-3639, US",,0,0,0
2802  - 2802,Fri 14/07,34981000,39531000,2460000,4560000,3120000,83547,83553,5.6,,"Marshall Elementary, 1575 15th Street, San Francisco 94103-3639, US","853 John F Kennedy Dr, San Francisco CA 94122, US",,0,0,0
2802  - 2802,Fri 14/07,51864000,62895000,12360000,11040000,3600000,83553,83587,34.4,,"851 John F Kennedy Dr, San Francisco CA 94122, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sat 15/07,32625000,35566000,56160000,2940000,360000,83587,83624,37,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1548 Holloway Ave, San Francisco CA 94132, US",,0,0,0
