Vehicle,Day,Start time,End time,Downtime,Duration,Standstill,Start odometer,End odometer,Distance,Driver,Start location,End location,Fuel consumption,Average fuel consumption,+/- Reference (absolute),+/- Reference (relative)
2302  - 2302,Wed 10/04,34065000,35792000,1800000,1740000,720000,301904,301908,4.1,,"Downtown High, 693 Vermont Street, San Francisco 94107-2635, US","197 Loomis St, San Francisco CA 94124, US",,0,0,0
2302  - 2302,Wed 10/04,36415000,36956000,600000,540000,120000,301908,301909,1.2,,"193 Loomis St, San Francisco CA 94124, US","Bernal Heights Blvd, San Francisco CA 94110, US",,0,0,0
2302  - 2302,Wed 10/04,42351000,43842000,5400000,1500000,480000,301909,301914,4.7,,"68 Bernal Hts, San Francisco CA 94110, US","El Dorado Elementary, 70 Delta Street, San Francisco 94134-2145, US",,0,0,0
2302  - 2302,Wed 10/04,49082000,50663000,5220000,1560000,660000,301914,301918,3.6,,"El Dorado Elementary, 70 Delta Street, San Francisco 94134-2145, US","Flynn (Leonard R.) Elementary, 3125 Cesar Chavez Street, San Francisco 94110-4722, US",,0,0,0
2302  - 2302,Wed 10/04,52659000,56528000,1980000,3840000,1620000,301918,301930,12.6,,"Flynn (Leonard R.) Elementary, 3125 Cesar Chavez Street, San Francisco 94110-4722, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2302  - 2302,Thu 11/04,29709000,31640000,59580000,1920000,720000,301930,301940,9.7,,"152 Utah Ave, South San Francisco CA 94080, US","Downtown High, 693 Vermont Street, San Francisco 94107-2635, US",,0,0,0
2302  - 2302,Thu 11/04,33909000,36396000,2280000,2460000,720000,301940,301947,7.1,,"Downtown High, 693 Vermont Street, San Francisco 94107-2635, US","Tule Elk Park Children Center, 2110 Greenwich Street, San Francisco 94123-3405, US",,0,0,0
2302  - 2302,Thu 11/04,41174000,42313000,4800000,1140000,180000,301947,301950,2.6,,"Tule Elk Park Children Center, 2110 Greenwich Street, San Francisco 94123-3405, US","The Bay School of San Francisco, 35 Keyes Avenue, San Francisco 94129-1736, US",,0,0,0
2302  - 2302,Thu 11/04,47770000,48129000,5460000,360000,180000,301950,301951,0.8,,"The Bay School of San Francisco, 35 Keyes Avenue, San Francisco 94129-1736, US","603 Mason St, San Francisco CA 94129, US",,0,0,0
2302  - 2302,Thu 11/04,52389000,55962000,4260000,3600000,960000,301951,301966,15.4,,"603 Mason St, San Francisco CA 94129, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2302  - 2302,Fri 12/04,33095000,35580000,63540000,2460000,1140000,301966,301976,9.8,,"Wattis Way, South San Francisco CA 94080, US","Adda Clevenger School, 180 Fair Oaks Street, San Francisco 94110-2927, US",,0,0,0
2302  - 2302,Fri 12/04,37522000,44830000,1920000,7320000,1020000,301976,302055,79.1,,"Adda Clevenger School, 180 Fair Oaks Street, San Francisco 94110-2927, US","807 38th Ave, Santa Cruz CA 95062, US",,0,0,0
2302  - 2302,Fri 12/04,47389000,49038000,2580000,1620000,780000,302055,302059,4,,"807 38th Ave, Santa Cruz CA 95062, US","112 Maple St, Santa Cruz CA 95060, US",,0,0,0
2302  - 2302,Fri 12/04,50228000,50962000,1200000,720000,300000,302059,302060,1.4,,"112 Maple St, Santa Cruz CA 95060, US","3rd St, Santa Cruz CA 95060, US",,0,0,0
2302  - 2302,Fri 12/04,59347000,68069000,8400000,8700000,1560000,302060,302146,86,,"3rd St, Santa Cruz CA 95060, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Mon 01/04,29125000,33401000,321240000,4260000,2460000,22122,22139,16.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Park Rd, Benicia CA 94510, US",,0,0,0
2503  - 2503,Mon 01/04,39975000,41475000,6600000,1500000,300000,22139,22151,12.7,,"5079 Park Rd, Benicia CA 94510, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Wed 10/04,50917000,53429000,787020000,2520000,1200000,22151,22160,8.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","810 Nebraska St, Vallejo CA 94590, US",,0,0,0
2503  - 2503,Wed 10/04,66169000,68680000,12720000,2520000,1140000,22160,22169,9.4,,"810 Nebraska St, Vallejo CA 94590, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Thu 11/04,24197000,28091000,41940000,3900000,2880000,22169,22175,6.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2888 Pinole Valley Rd, Pinole CA 94564, US",,0,0,0
2503  - 2503,Thu 11/04,30778000,36431000,2700000,5640000,1980000,22175,22208,32.3,,"2888 Pinole Valley Rd, Pinole CA 94564, US","Curry Canyon Rd, Clayton CA 94517, US",,0,0,0
2503  - 2503,Thu 11/04,51564000,59542000,15120000,7980000,2940000,22208,22247,39.4,,"Curry Canyon Rd, Clayton CA 94517, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Fri 12/04,27622000,31662000,54480000,4020000,1200000,22247,22275,27.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Downtown High, 693 Vermont Street, San Francisco 94107-2635, US",,0,0,0
2503  - 2503,Fri 12/04,34163000,36158000,2520000,1980000,540000,22275,22280,5.7,,"Downtown High, 693 Vermont Street, San Francisco 94107-2635, US","606 Mason St, San Francisco CA 94129, US",,0,0,0
2503  - 2503,Fri 12/04,50718000,57540000,14580000,6840000,2220000,22280,22312,31.2,,"603 Mason St, San Francisco CA 94129, US","Lewelling Blvd, San Lorenzo CA 94580, US",,0,0,0
2503  - 2503,Fri 12/04,65504000,70336000,7980000,4860000,1680000,22312,22347,35.3,,"Lewelling Blvd, San Lorenzo CA 94580, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802 - 2802,Mon 01/04,26944000,31444000,132840000,4500000,2520000,100940,100967,26.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Five Keys Independence HS (SF Sheriff's), 70 Oak Grove Street, San Francisco 94107-1019, US",,0,0,0
2802 - 2802,Mon 01/04,33147000,33723000,1680000,600000,420000,100967,100967,0.3,,"Five Keys Independence HS (SF Sheriff's), 70 Oak Grove Street, San Francisco 94107-1019, US","Five Keys Independence HS (SF Sheriff's), 70 Oak Grove Street, San Francisco 94107-1019, US",,0,0,0
2802 - 2802,Mon 01/04,35538000,42133000,1800000,6600000,600000,100967,101048,81.4,,"Five Keys Independence HS (SF Sheriff's), 70 Oak Grove Street, San Francisco 94107-1019, US","Glenn Coolidge Dr, Santa Cruz CA 95064, US",,0,0,0
2802 - 2802,Mon 01/04,45050000,45431000,2940000,360000,180000,101048,101050,1.5,,"Glenn Coolidge Dr, Santa Cruz CA 95064, US","Upper Quarry, Santa Cruz CA 95064, US",,0,0,0
2802 - 2802,Mon 01/04,46046000,46397000,600000,360000,120000,101050,101051,1.5,,"Upper Quarry, Santa Cruz CA 95064, US","Glenn Coolidge Dr, Santa Cruz CA 95064, US",,0,0,0
2802 - 2802,Mon 01/04,49653000,50142000,3240000,480000,180000,101051,101053,1.9,,"Glenn Coolidge Dr, Santa Cruz CA 95064, US","Cowell Aly, Santa Cruz CA 95064, US",,0,0,0
2802 - 2802,Mon 01/04,52903000,54353000,2760000,1440000,420000,101053,101058,5,,"Cowell Stevenson Rd, Santa Cruz CA 95064, US","3rd St, Santa Cruz CA 95060, US",,0,0,0
2802 - 2802,Mon 01/04,67265000,77490000,12900000,10200000,1500000,101058,101183,124.6,,"176 3rd St, Santa Cruz CA 95060, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802 - 2802,Tue 02/04,26145000,32888000,35040000,6720000,2820000,101183,101220,37,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Field Rd, Sausalito CA 94965, US",,0,0,0
2802 - 2802,Tue 02/04,34312000,34540000,1440000,240000,60000,101220,101221,0.8,,"Field Rd, Sausalito CA 94965, US","Field Rd, Sausalito CA 94965, US",,0,0,0
2802 - 2802,Tue 02/04,44320000,45361000,9780000,1020000,660000,101221,101222,1.9,,"Field Rd, Sausalito CA 94965, US","Coastal Trl, Sausalito CA 94965, US",,0,0,0
2802 - 2802,Tue 02/04,47999000,54031000,2640000,6060000,2160000,101222,101263,40.2,,"Coastal Trl, Sausalito CA 94965, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802 - 2802,Thu 04/04,55448000,58925000,174240000,3480000,2400000,101263,101272,9.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Contra Costa College, San Pablo CA 94806, US",,0,0,0
2802 - 2802,Thu 04/04,60179000,73327000,1260000,13140000,2760000,101272,101389,116.5,,"Contra Costa College, San Pablo CA 94806, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802 - 2802,Fri 05/04,29611000,37225000,42660000,7620000,3960000,101389,101423,34.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Schofield Rd, San Francisco CA 94129, US",,0,0,0
2802 - 2802,Fri 05/04,42587000,43865000,5340000,1260000,960000,101423,101425,1.3,,"Schofield Rd, San Francisco CA 94129, US","603 Mason St, San Francisco CA 94129, US",,0,0,0
2802 - 2802,Fri 05/04,45312000,53336000,1440000,8040000,3600000,101425,101457,32.5,,"603 Mason St, San Francisco CA 94129, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802 - 2802,Sun 07/04,41254000,56739000,160740000,15480000,6180000,101457,101584,126.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802 - 2802,Mon 08/04,32649000,38792000,62340000,6120000,2640000,101584,101627,43.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","904 Detroit Ave, Concord CA 94518, US",,0,0,0
2802 - 2802,Mon 08/04,41567000,42653000,2760000,1080000,240000,101627,101631,4,,"906 Detroit Ave, Concord CA 94518, US","Contra Costa Blvd, Pleasant Hill CA 94523, US",,0,0,0
2802 - 2802,Mon 08/04,43934000,45927000,1260000,1980000,960000,101631,101635,4.3,,"Contra Costa Blvd, Pleasant Hill CA 94523, US","Detroit Ave, Concord CA 94518, US",,0,0,0
2802 - 2802,Mon 08/04,46946000,54134000,1020000,7200000,2760000,101635,101683,47.8,,"Detroit Ave, Concord CA 94518, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802 - 2802,Tue 09/04,28424000,34562000,60720000,6120000,2520000,101683,101707,23.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Hoke Dr, Pinole CA 94564, US",,0,0,0
2802 - 2802,Tue 09/04,36041000,38395000,1500000,2340000,780000,101707,101717,9.8,,"Hoke Dr, Pinole CA 94564, US","156 Maritime Academy Dr, Vallejo CA 94590, US",,0,0,0
2802 - 2802,Tue 09/04,47978000,48252000,9600000,300000,60000,101717,101717,0.5,,"California State Route 29, Vallejo CA 94590, US","299 Maritime Academy Dr, Vallejo CA 94590, US",,0,0,0
2802 - 2802,Tue 09/04,50439000,54199000,2160000,3780000,1140000,101717,101730,12.7,,"299 Maritime Academy Dr, Vallejo CA 94590, US","4121 Lakeside Dr, San Pablo CA 94806, US",,0,0,0
2802 - 2802,Tue 09/04,56515000,60475000,2340000,3960000,420000,101730,101765,35,,"4121 Lakeside Dr, San Pablo CA 94806, US","1123 E 18th St, Antioch CA 94509, US",,0,0,0
2802 - 2802,Tue 09/04,63567000,64184000,3120000,600000,300000,101765,101766,1.2,,"1123 E 18th St, Antioch CA 94509, US","Claire Dr, Antioch CA 94509, US",,0,0,0
2802 - 2802,Tue 09/04,68601000,70432000,4440000,1860000,1200000,101766,101770,3.4,,"Claire Dr, Antioch CA 94509, US","4522 Delta Gateway Blvd, Pittsburg CA 94565, US",,0,0,0
2802 - 2802,Tue 09/04,71259000,75052000,840000,3780000,960000,101770,101808,38.4,,"4520 Delta Gateway Blvd, Pittsburg CA 94565, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802 - 2802,Wed 10/04,45716000,56292000,57060000,10560000,4500000,101808,101863,54.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Redwood Rd, Castro Valley CA 94546, US",,0,0,0
2802 - 2802,Wed 10/04,59883000,65005000,3600000,5100000,840000,101863,101899,36.3,,"Redwood Ct, Castro Valley CA 94546, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802 - 2802,Thu 11/04,21736000,28443000,43140000,6720000,3840000,101899,101926,27.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Telegraph Ave, Oakland CA 94609, US",,0,0,0
2802 - 2802,Thu 11/04,30649000,31213000,2220000,540000,360000,101926,101927,0.9,,"Telegraph Ave, Oakland CA 94609, US","5686 Martin Luther King Jr Way, Oakland CA 94609, US",,0,0,0
2802 - 2802,Thu 11/04,52245000,60080000,21060000,7860000,3360000,101927,101954,26.9,,"5694 Martin Luther King Jr Way, Oakland CA 94609, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802 - 2802,Fri 12/04,22310000,24450000,48660000,2160000,480000,101954,101976,22.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","361 Washington St, Oakland CA 94607, US",,0,0,0
2802 - 2802,Fri 12/04,25496000,29019000,1020000,3540000,1440000,101976,102002,25.5,,"361 Washington St, Oakland CA 94607, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802 - 2802,Fri 12/04,29995000,37112000,960000,7140000,2640000,102002,102073,71.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1341 10th St, Sacramento CA 95814, US",,0,0,0
2802 - 2802,Fri 12/04,41300000,42733000,4200000,1440000,780000,102073,102075,2,,"1339 10th St, Sacramento CA 95814, US","519B, Sacramento CA 95814, US",,0,0,0
2802 - 2802,Fri 12/04,46134000,47210000,3420000,1080000,480000,102075,102077,1.7,,"I St, Sacramento CA 95814, US","1618 10th St, Sacramento CA 95814, US",,0,0,0
2802 - 2802,Fri 12/04,50518000,57294000,3300000,6780000,1680000,102077,102149,72.1,,"1620 10th St, Sacramento CA 95814, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802 - 2802,Sat 13/04,31553000,36263000,60660000,4740000,1500000,102149,102195,46.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Fremont CA 94555, US",,0,0,0
2802 - 2802,Sat 13/04,38925000,39514000,2640000,600000,120000,102195,102197,1.5,,"Fremont CA 94555, US","Fremont CA 94555, US",,0,0,0
2802 - 2802,Sat 13/04,48872000,53642000,9360000,4800000,1740000,102197,102242,45.7,,"Fremont CA 94555, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Mon 01/04,41566000,42976000,241380000,1440000,600000,159252,159260,7.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","734 San Pablo Ave, Pinole CA 94564, US",,0,0,0
3501  - 3501,Tue 02/04,26022000,27273000,69420000,1260000,300000,159260,159268,8.5,,"728 San Pablo Ave, Pinole CA 94564, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Tue 02/04,28700000,34263000,1440000,5580000,1800000,159268,159300,31.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Harte (Bret) Elementary, 1035 Gilman Avenue, San Francisco 94124-3710, US",,0,0,0
3501  - 3501,Tue 02/04,35138000,40590000,900000,5460000,300000,159300,159367,67.4,,"Harte (Bret) Elementary, 1035 Gilman Avenue, San Francisco 94124-3710, US","Bean Creek Rd, Scotts Valley CA 95066, US",,0,0,0
3501  - 3501,Tue 02/04,41437000,49172000,840000,7740000,180000,159367,159454,86.9,,"Bean Creek Rd, Scotts Valley CA 95066, US","Chelsea, Hercules CA 94547, US",,0,0,0
3501  - 3501,Tue 02/04,51491000,52255000,2340000,780000,360000,159454,159457,3.2,,"Chelsea, Hercules CA 94547, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Tue 02/04,77532000,78277000,25260000,720000,720000,159457,159457,0.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Wed 03/04,27019000,31861000,35160000,4860000,1440000,159457,159485,28,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","San Francisco Public Montessori, 2340 Jackson Street, San Francisco 94115-1323, US",,0,0,0
3501  - 3501,Wed 03/04,33340000,35292000,1500000,1980000,1200000,159485,159487,2,,"San Francisco Public Montessori, 2340 Jackson Street, San Francisco 94115-1323, US","598 Golden Gate Ave, San Francisco CA 94102, US",,0,0,0
3501  - 3501,Wed 03/04,39601000,45964000,4320000,6360000,2460000,159487,159520,32.6,,"405 Elm St, San Francisco CA 94102, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Thu 04/04,23740000,28619000,64200000,4860000,1680000,159520,159547,27.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Point San Pedro Rd, San Rafael CA 94901, US",,0,0,0
3501  - 3501,Thu 04/04,30262000,34370000,1620000,4080000,1680000,159547,159563,15.3,,"492 Point San Pedro Rd, San Rafael CA 94901, US","44 Muir Woods Rd, Mill Valley CA 94941, US",,0,0,0
3501  - 3501,Thu 04/04,46922000,53546000,12540000,6600000,1920000,159563,159606,43.5,,"54 Muir Woods Rd, Mill Valley CA 94941, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Fri 05/04,25720000,26664000,58560000,960000,420000,159606,159610,3.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Transit Ctr, Hercules CA 94547, US",,0,0,0
3501  - 3501,Fri 05/04,27676000,31592000,1020000,3900000,780000,159610,159637,26.9,,"Transit Ctr, Hercules CA 94547, US","Chinese Immersion School at DeAvila, 1250 Waller Street, San Francisco 94117-2919, US",,0,0,0
3501  - 3501,Fri 05/04,32959000,40614000,1380000,7680000,1500000,159637,159716,79.7,,"Chinese Immersion School at DeAvila, 1250 Waller Street, San Francisco 94117-2919, US","3rd St, Santa Cruz CA 95060, US",,0,0,0
3501  - 3501,Fri 05/04,58307000,69227000,17700000,10920000,2280000,159716,159800,83.9,,"3rd St, Santa Cruz CA 95060, US","588 Bryant St, San Francisco CA 94107, US",,0,0,0
3501  - 3501,Fri 05/04,69911000,74097000,660000,4200000,1980000,159800,159826,26.1,,"586 Bryant St, San Francisco CA 94107, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Mon 08/04,51152000,54505000,236280000,3360000,660000,159826,159859,33,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2164 Bancroft Ave, San Leandro CA 94577, US",,0,0,0
3501  - 3501,Mon 08/04,59246000,63371000,4740000,4140000,720000,159859,159893,33.6,,"2162 Bancroft Ave, San Leandro CA 94577, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Tue 09/04,44380000,45191000,67380000,840000,120000,159893,159900,7.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","3493 Klose Way, San Pablo CA 94806, US",,0,0,0
3501  - 3501,Tue 09/04,46569000,47549000,1380000,960000,660000,159900,159902,1.4,,"3491 Klose Way, San Pablo CA 94806, US","4099 Lakeside Dr, San Pablo CA 94806, US",,0,0,0
3501  - 3501,Tue 09/04,49627000,52787000,2100000,3180000,480000,159902,159930,28.1,,"4099 Lakeside Dr, San Pablo CA 94806, US","1595 Bay St, San Francisco CA 94123, US",,0,0,0
3501  - 3501,Tue 09/04,62007000,62115000,9240000,120000,60000,159930,159930,0.1,,"1597 Bay St, San Francisco CA 94123, US","1519 Bay St, San Francisco CA 94123, US",,0,0,0
3501  - 3501,Tue 09/04,63254000,67793000,1140000,4560000,1020000,159930,159966,35.9,,"1519 Bay St, San Francisco CA 94123, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Wed 10/04,26277000,31609000,44880000,5340000,1500000,159966,159994,28,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","6318 E 17th St, Oakland CA 94621, US",,0,0,0
3501  - 3501,Wed 10/04,32706000,37479000,1080000,4800000,1020000,159994,160032,38.2,,"6301 E 17th St, Oakland CA 94621, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Wed 10/04,38888000,42560000,1380000,3660000,1260000,160032,160061,29.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","French Trl, Oakland CA 94611, US",,0,0,0
3501  - 3501,Wed 10/04,44764000,45089000,2220000,300000,240000,160061,160061,0.2,,"French Trl, Oakland CA 94611, US","10095 Skyline Blvd, Oakland CA 94619, US",,0,0,0
3501  - 3501,Wed 10/04,46575000,47143000,1500000,540000,420000,160061,160062,0.3,,"10020 Skyline Blvd, Oakland CA 94619, US","French Trl, Oakland CA 94611, US",,0,0,0
3501  - 3501,Wed 10/04,49341000,56488000,2220000,7140000,1380000,160062,160108,46.4,,"French Trl, Oakland CA 94611, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Thu 11/04,32413000,33725000,62340000,1320000,660000,160108,160113,5.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Pinole Creek Trl, Pinole CA 94564, US",,0,0,0
3501  - 3501,Thu 11/04,34760000,37484000,1020000,2700000,1140000,160113,160124,10.4,,"Pinole Creek Trl, Pinole CA 94564, US","Hall Ave, Richmond CA 94804, US",,0,0,0
3501  - 3501,Thu 11/04,46519000,47020000,9060000,480000,360000,160124,160124,0.3,,"Hall Ave, Richmond CA 94804, US","Bay Trl, Richmond CA 94804, US",,0,0,0
3501  - 3501,Thu 11/04,48966000,52015000,1920000,3060000,900000,160124,160142,17.7,,"Bay Trl, Richmond CA 94804, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Fri 12/04,48517000,54399000,82920000,5880000,1740000,160142,160185,43.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","11886 Skyline Blvd, Oakland CA 94619, US",,0,0,0
3501  - 3501,Fri 12/04,61548000,62126000,7140000,600000,180000,160185,160187,1.4,,"11886 Skyline Blvd, Oakland CA 94619, US","Balmoral Dr, Oakland CA 94619, US",,0,0,0
3501  - 3501,Fri 12/04,65915000,71164000,3780000,5220000,960000,160187,160230,43.8,,"Balmoral Dr, Oakland CA 94619, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Wed 03/04,25916000,29231000,410040000,3300000,780000,72909,72935,26.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2744 Buena Vista Ave, Alameda CA 94501, US",,0,0,0
3601  - 3601,Wed 03/04,30687000,35502000,1440000,4800000,1260000,72935,72971,35.8,,"2746 Buena Vista Ave, Alameda CA 94501, US","50 Muir Woods Rd, Mill Valley CA 94941, US",,0,0,0
3601  - 3601,Wed 03/04,45252000,52043000,9780000,6780000,840000,72971,73037,66.4,,"50 Muir Woods Rd, Mill Valley CA 94941, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Thu 04/04,27041000,31737000,61380000,4680000,1140000,73037,73065,27.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Spring Valley Elementary, 1451 Jackson Street, San Francisco 94109-3115, US",,0,0,0
3601  - 3601,Thu 04/04,32835000,37378000,1080000,4560000,780000,73065,73091,25.8,,"Spring Valley Elementary, 1451 Jackson Street, San Francisco 94109-3115, US","4989 Shoreline Hwy, Stinson Beach CA 94970, US",,0,0,0
3601  - 3601,Thu 04/04,53222000,53492000,15840000,300000,180000,73091,73091,0.3,,"4989 Shoreline Hwy, Stinson Beach CA 94970, US","4869 Shoreline Hwy, Stinson Beach CA 94970, US",,0,0,0
3601  - 3601,Thu 04/04,54309000,64462000,840000,10140000,2640000,73091,73146,55,,"4869 Shoreline Hwy, Stinson Beach CA 94970, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Fri 05/04,31248000,35480000,53160000,4260000,1200000,73146,73179,32.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","4127 Fort Miley Cir, San Francisco CA 94121, US",,0,0,0
3601  - 3601,Fri 05/04,36792000,39699000,1320000,2880000,1200000,73179,73189,10.2,,"4128 Fort Miley Cir, San Francisco CA 94121, US","Coastal Trl, Sausalito CA 94965, US",,0,0,0
3601  - 3601,Fri 05/04,43081000,43330000,3360000,240000,120000,73189,73189,0.3,,"Coastal Trl, Sausalito CA 94965, US","Kirkpatrick Rd, Sausalito CA 94965, US",,0,0,0
