Vehicle,Day,Start time,End time,Downtime,Duration,Standstill,Start odometer,End odometer,Distance,Driver,Start location,End location,Fuel consumption,Average fuel consumption,+/- Reference (absolute),+/- Reference (relative)
2302  - 2302,Sat 10/8/22,55208000,55542000,3840000,360000,180000,282899,282900,1,,"Business Center Dr, Fairfield CA 94534, US","Mangels Blvd, Fairfield CA 94534, US",,0,0,0
2302  - 2302,Sat 10/8/22,69173000,73176000,13620000,4020000,780000,282900,282952,51.5,,"Mangels Blvd, Fairfield CA 94534, US","Exposition Blvd, Sacramento CA 95815, US",,0,0,0
2302  - 2302,Sun 10/9/22,75308000,7122000,2160000,18240000,7440000,282952,283055,102.9,,"Exposition Blvd, Sacramento CA 95815, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Thu 10/13/22,48456000,49635000,386940000,1200000,900000,283055,283056,1.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1062 Pomona St, Crockett CA 94525, US",,0,0,0
2302  - 2302,Thu 10/13/22,51709000,52358000,2100000,660000,60000,283056,283062,5.8,,"1056 Pomona St, Crockett CA 94525, US","140 Skyline Dr, Vallejo CA 94591, US",,0,0,0
2302  - 2302,Thu 10/13/22,64296000,66064000,11940000,1740000,720000,283062,283070,7.9,,"144 Skyline Dr, Vallejo CA 94591, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Thu 10/20/22,25258000,36922000,564000000,11640000,5520000,283070,283124,54.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Fri 10/21/22,30210000,33518000,79680000,3300000,360000,283124,283154,29.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","107 Loomis St, San Francisco CA 94124, US",,0,0,0
2302  - 2302,Fri 10/21/22,34693000,35599000,1200000,900000,660000,283154,283155,0.8,,"107 Loomis St, San Francisco CA 94124, US","484 Banks St, San Francisco CA 94110, US",,0,0,0
2302  - 2302,Fri 10/21/22,36334000,40253000,720000,3900000,1500000,283155,283169,14.4,,"484 Banks St, San Francisco CA 94110, US","Conzelman Rd, Sausalito CA 94965, US",,0,0,0
2302  - 2302,Fri 10/21/22,45100000,46340000,4860000,1260000,120000,283169,283176,6.2,,"Conzelman Rd, Sausalito CA 94965, US","603 Mason St, San Francisco CA 94129, US",,0,0,0
2302  - 2302,Fri 10/21/22,51613000,57870000,5280000,6240000,2820000,283176,283192,16.4,,"603 Mason St, San Francisco CA 94129, US","613 30th Ave, San Francisco CA 94121, US",,0,0,0
2302  - 2302,Fri 10/21/22,63844000,69175000,6000000,5340000,660000,283192,283232,39.7,,"613 30th Ave, San Francisco CA 94121, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Wed 10/26/22,38049000,38191000,400860000,120000,60000,283232,283232,0.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Wed 10/26/22,46518000,51332000,8340000,4800000,2280000,283232,283265,33.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Bancroft Ave, San Leandro CA 94577, US",,0,0,0
2302  - 2302,Wed 10/26/22,52628000,56775000,1320000,4140000,900000,283265,283286,20.8,,"2170 Bancroft Ave, San Leandro CA 94577, US","22065 Arbor Ave, Hayward CA 94541, US",,0,0,0
2302  - 2302,Wed 10/26/22,64861000,71291000,8100000,6420000,1380000,283286,283339,53.1,,"22073 Arbor Ave, Hayward CA 94541, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Thu 10/27/22,34889000,38584000,49980000,3720000,1620000,283339,283360,21.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Thu 10/27/22,47903000,49493000,9300000,1620000,1260000,283360,283362,1.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1094 Pomona St, Crockett CA 94525, US",,0,0,0
2302  - 2302,Thu 10/27/22,50950000,52842000,1440000,1920000,600000,283362,283380,17.8,,"1092 Pomona St, Crockett CA 94525, US","1 Spinnaker Way, Berkeley CA 94710, US",,0,0,0
2302  - 2302,Thu 10/27/22,56946000,59036000,4080000,2100000,1560000,283380,283381,1.3,,"1 Spinnaker Way, Berkeley CA 94710, US","Seawall Dr, Berkeley CA 94710, US",,0,0,0
2302  - 2302,Thu 10/27/22,60675000,67047000,1620000,6360000,3540000,283381,283402,20.7,,"Seawall Dr, Berkeley CA 94710, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Fri 10/28/22,25367000,30052000,44700000,4680000,1920000,283402,283434,32.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","14395 Lark St, San Leandro CA 94578, US",,0,0,0
2302  - 2302,Fri 10/28/22,31647000,35383000,1620000,3720000,1740000,283434,283447,12.9,,"14393 Lark St, San Leandro CA 94578, US","368 21st St, Oakland CA 94612, US",,0,0,0
2302  - 2302,Fri 10/28/22,38709000,39321000,3300000,600000,300000,283447,283449,1.4,,"368 21st St, Oakland CA 94612, US","1044 Oak St, Oakland CA 94607, US",,0,0,0
2302  - 2302,Fri 10/28/22,41570000,41680000,2220000,120000,60000,283449,283449,0,,"1048 Oak St, Oakland CA 94607, US","1100 Oak St, Oakland CA 94607, US",,0,0,0
2302  - 2302,Fri 10/28/22,45254000,53862000,3600000,8580000,2520000,283449,283499,50,,"1102 Oak St, Oakland CA 94607, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Mon 10/31/22,41270000,44167000,246600000,2880000,900000,283499,283520,21.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Tue 10/4/22,55578000,58913000,704640000,3360000,540000,5923,5955,31.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Gilbert Dr, Mill Valley CA 94941, US",,0,0,0
2503  - 2503,Tue 10/4/22,65661000,65661000,6720000,0,,5955,5956,1.1,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Tue 10/4/22,65661000,66224000,0,540000,120000,5956,5958,2.1,,"242 Tiburon Blvd, Belvedere Tiburon CA 94920, US","Shuck Dr, Mill Valley CA 94941, US",,0,0,0
2503  - 2503,Tue 10/4/22,69765000,70629000,3540000,840000,420000,5958,5960,1.6,,"Shuck Dr, Mill Valley CA 94941, US","Vista Tiburon Dr, Belvedere Tiburon CA 94920, US",,0,0,0
2503  - 2503,Tue 10/4/22,74344000,74344000,3720000,0,,5960,5962,1.7,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Tue 10/4/22,74344000,77583000,0,3240000,540000,5962,5993,31.9,,"Gilbert Dr, Mill Valley CA 94941, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Wed 10/5/22,24500000,26163000,33300000,1680000,240000,5993,6007,13.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","164 Castro St, Richmond CA 94801, US",,0,0,0
2503  - 2503,Wed 10/5/22,28312000,30392000,2160000,2100000,240000,6007,6019,12.1,,"8, Richmond CA 94801, US","238 Tiburon Blvd, Belvedere Tiburon CA 94920, US",,0,0,0
2503  - 2503,Wed 10/5/22,34028000,39754000,3660000,5700000,2760000,6019,6030,10.6,,"Greenwood Cove Dr, Belvedere Tiburon CA 94920, US","240 Tiburon Blvd, Belvedere Tiburon CA 94920, US",,0,0,0
2503  - 2503,Wed 10/5/22,40455000,41780000,720000,1320000,720000,6030,6032,2.1,,"Greenwood Cove Dr, Belvedere Tiburon CA 94920, US","240 Tiburon Blvd, Belvedere Tiburon CA 94920, US",,0,0,0
2503  - 2503,Wed 10/5/22,43763000,46793000,1980000,3060000,1980000,6032,6036,3.8,,"3 Greenwood Bay Dr, Belvedere Tiburon CA 94920, US","Vista Tiburon Dr, Belvedere Tiburon CA 94920, US",,0,0,0
2503  - 2503,Wed 10/5/22,48991000,52772000,2220000,3780000,2460000,6036,6041,5.2,,"3 Greenwood Bay Dr, Belvedere Tiburon CA 94920, US","Gilbert Dr, Mill Valley CA 94941, US",,0,0,0
2503  - 2503,Wed 10/5/22,58964000,58964000,6180000,0,,6041,6042,1.3,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Wed 10/5/22,58964000,59325000,0,360000,60000,6042,6043,1,,"Blackfield Dr, Belvedere Tiburon CA 94920, US","240 Tiburon Blvd, Belvedere Tiburon CA 94920, US",,0,0,0
2503  - 2503,Wed 10/5/22,60718000,61132000,1380000,420000,120000,6043,6044,1,,"Blackfield Dr, Belvedere Tiburon CA 94920, US","242 Tiburon Blvd, Belvedere Tiburon CA 94920, US",,0,0,0
2503  - 2503,Wed 10/5/22,63473000,66257000,2340000,2760000,1860000,6044,6048,3.2,,"Greenwood Cove Dr, Belvedere Tiburon CA 94920, US","240 Tiburon Blvd, Belvedere Tiburon CA 94920, US",,0,0,0
2503  - 2503,Wed 10/5/22,67576000,68004000,1320000,420000,240000,6048,6049,1,,"1 Greenwood Cove Dr, Belvedere Tiburon CA 94920, US","240 Tiburon Blvd, Belvedere Tiburon CA 94920, US",,0,0,0
2503  - 2503,Wed 10/5/22,68818000,68998000,840000,180000,60000,6049,6049,0.5,,"4 Greenwood Bay Dr, Belvedere Tiburon CA 94920, US","Vista Tiburon Dr, Belvedere Tiburon CA 94920, US",,0,0,0
2503  - 2503,Wed 10/5/22,71407000,71407000,2400000,0,,6049,6050,1.1,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Wed 10/5/22,71407000,75452000,0,4020000,1320000,6050,6079,28.8,,"Vista Tiburon Dr, Belvedere Tiburon CA 94920, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Sat 10/8/22,69403000,5898000,166740000,22920000,9540000,6079,6236,156.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Sat 10/8/22,26648000,30618000,20760000,3960000,2340000,6236,6253,17.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1257 Shattuck Ave, Berkeley CA 94709, US",,0,0,0
2503  - 2503,Sat 10/8/22,32653000,38606000,2040000,5940000,720000,6253,6315,62,,"1257 Shattuck Ave, Berkeley CA 94709, US","Sanborn Skyline County Park, Saratoga CA 95070, US",,0,0,0
2503  - 2503,Sat 10/8/22,40741000,40741000,2160000,0,,6315,6319,3.6,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Sat 10/8/22,40741000,46844000,0,6120000,960000,6319,6388,69,,"14410 Big Basin Way, Saratoga CA 95070, US","3423 Blume Dr, San Pablo CA 94806, US",,0,0,0
2503  - 2503,Sat 10/8/22,48095000,48095000,1260000,0,,6388,6389,1.2,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Sat 10/8/22,48095000,52875000,0,4800000,360000,6389,6420,31.1,,"Richmond Pkwy, San Pablo CA 94806, US","Marine Way, Stinson Beach CA 94970, US",,0,0,0
2503  - 2503,Sat 10/8/22,54449000,56904000,1560000,2460000,1140000,6420,6426,6.4,,"95 Arenal Ave, Stinson Beach CA 94970, US","2419 Shoreline Hwy, Mill Valley CA 94941, US",,0,0,0
2503  - 2503,Sat 10/8/22,72420000,74187000,15540000,1740000,1500000,6426,6427,0.7,,"2417 Shoreline Hwy, Mill Valley CA 94941, US","Shoreline Hwy, Mill Valley CA 94941, US",,0,0,0
2503  - 2503,Sat 10/8/22,74854000,80018000,660000,5160000,1140000,6427,6466,39.2,,"Shoreline Hwy, Mill Valley CA 94941, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Sun 10/9/22,32730000,34569000,39120000,1860000,1560000,6466,6469,2.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","401 Parker Ave, Rodeo CA 94572, US",,0,0,0
2503  - 2503,Sun 10/9/22,36695000,41732000,2100000,5040000,0,6469,6544,75.3,,"616 4th St, Rodeo CA 94572, US","Sanborn Skyline County Park, Saratoga CA 95070, US",,0,0,0
2503  - 2503,Sun 10/9/22,43774000,43774000,2040000,0,,6544,6553,8.6,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Sun 10/9/22,43774000,50903000,0,7140000,1380000,6553,6627,73.8,,"10, Los Gatos CA 95032, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Tue 10/11/22,46612000,49169000,168480000,2580000,300000,6627,6656,29.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","362 Goettingen St, San Francisco CA 94134, US",,0,0,0
2503  - 2503,Tue 10/11/22,51181000,52353000,2040000,1200000,240000,6656,6660,3.9,,"368 Goettingen St, San Francisco CA 94134, US","146 Winding Way, San Francisco CA 94112, US",,0,0,0
2503  - 2503,Tue 10/11/22,53476000,53476000,1140000,0,,6660,6661,0.7,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Tue 10/11/22,53476000,55252000,0,1800000,660000,6661,6668,7.2,,"1854 Geneva Ave, San Francisco CA 94134, US","885 Folsom St, San Francisco CA 94107, US",,0,0,0
2503  - 2503,Tue 10/11/22,56191000,59121000,960000,2940000,240000,6668,6694,25.9,,"885 Folsom St, San Francisco CA 94107, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Wed 10/12/22,43252000,53181000,70560000,9900000,3780000,6694,6742,48.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","893 Folsom St, San Francisco CA 94107, US",,0,0,0
2503  - 2503,Wed 10/12/22,53885000,56972000,720000,3060000,660000,6742,6768,25.9,,"858 Folsom St, San Francisco CA 94107, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Thu 10/13/22,46445000,49000000,75900000,2580000,300000,6768,6798,29.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","366 Goettingen St, San Francisco CA 94134, US",,0,0,0
2503  - 2503,Thu 10/13/22,51335000,55030000,2340000,3720000,1080000,6798,6811,12.7,,"Bacon St, San Francisco CA 94134, US","1217 Fell St, San Francisco CA 94117, US",,0,0,0
2503  - 2503,Thu 10/13/22,56890000,56890000,1860000,0,,6811,6812,1.4,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Thu 10/13/22,56890000,62699000,0,5820000,960000,6812,6841,29.3,,"540 Gough St, San Francisco CA 94102, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Fri 10/14/22,46850000,49382000,70560000,2520000,60000,6841,6871,29.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","368 Goettingen St, San Francisco CA 94134, US",,0,0,0
2503  - 2503,Fri 10/14/22,51169000,52322000,1800000,1140000,300000,6871,6875,3.9,,"368 Goettingen St, San Francisco CA 94134, US","147 Winding Way, San Francisco CA 94112, US",,0,0,0
2503  - 2503,Fri 10/14/22,53226000,59714000,900000,6480000,3120000,6875,6888,13.5,,"427 Cordova St, San Francisco CA 94112, US","889 Folsom St, San Francisco CA 94107, US",,0,0,0
2503  - 2503,Fri 10/14/22,60450000,64450000,720000,4020000,540000,6888,6914,25.9,,"889 Folsom St, San Francisco CA 94107, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Sat 10/15/22,33372000,35941000,55320000,2580000,600000,6914,6941,27,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2827 64th Ave, Oakland CA 94605, US",,0,0,0
2503  - 2503,Sat 10/15/22,36830000,42392000,900000,5580000,660000,6941,6984,43.2,,"2785 64th Ave, Oakland CA 94605, US","Calle del Pinos, Stinson Beach CA 94970, US",,0,0,0
2503  - 2503,Sat 10/15/22,58223000,65951000,15840000,7740000,720000,6984,7054,69.4,,"Calle del Mar, Stinson Beach CA 94970, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Tue 10/18/22,45914000,48708000,239160000,2820000,720000,7054,7083,29.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","366 Goettingen St, San Francisco CA 94134, US",,0,0,0
2503  - 2503,Tue 10/18/22,51198000,52312000,2520000,1140000,240000,7083,7087,3.9,,"368 Goettingen St, San Francisco CA 94134, US","142 Winding Way, San Francisco CA 94112, US",,0,0,0
2503  - 2503,Tue 10/18/22,55202000,55202000,2880000,0,,7087,7095,7.6,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Tue 10/18/22,55202000,63900000,0,8700000,4020000,7095,7127,32.1,,"169 McCoppin St, San Francisco CA 94103, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Wed 10/19/22,43365000,43869000,65880000,480000,120000,7127,7131,3.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","405 Parker Ave, Rodeo CA 94572, US",,0,0,0
2503  - 2503,Wed 10/19/22,44558000,48537000,660000,3960000,2040000,7131,7152,21.1,,"616 4th St, Rodeo CA 94572, US","1089 MacArthur Blvd, Oakland CA 94610, US",,0,0,0
2503  - 2503,Wed 10/19/22,54404000,54404000,5880000,0,,7152,7163,11.5,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Wed 10/19/22,54404000,58890000,0,4500000,2520000,7163,7175,11.6,,"35th St, Emeryville CA 94608, US","36, Oakland CA 94621, US",,0,0,0
2503  - 2503,Wed 10/19/22,59967000,66161000,1080000,6180000,2340000,7175,7210,34.9,,"36, Oakland CA 94621, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Thu 10/20/22,26128000,28497000,46380000,2340000,1200000,7210,7218,8.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","221 Hobbs Ave, Vallejo CA 94589, US",,0,0,0
2503  - 2503,Thu 10/20/22,31163000,36426000,2640000,5280000,660000,7218,7257,38.7,,"120 Mulberry St, Vallejo CA 94589, US","48 Muir Woods Rd, Mill Valley CA 94941, US",,0,0,0
2503  - 2503,Thu 10/20/22,48778000,48778000,12360000,0,,7257,7260,3,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Thu 10/20/22,48778000,54295000,0,5520000,720000,7260,7308,47.7,,"115 Pacific Way, Sausalito CA 94965, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Sat 10/22/22,54127000,59167000,172620000,5040000,1500000,7308,7344,36.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Mon 10/24/22,45798000,47557000,159420000,1740000,1020000,7344,7352,7.6,,"Utah Ave, South San Francisco CA 94080, US","52 Yale St, San Francisco CA 94134, US",,0,0,0
2503  - 2503,Mon 10/24/22,50958000,59012000,3420000,8040000,3660000,7352,7375,23.4,,"50 Yale St, San Francisco CA 94134, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Tue 10/25/22,48154000,48154000,75540000,0,,7375,7376,1.1,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Tue 10/25/22,48154000,48750000,0,600000,60000,7376,7383,6.5,,"Bayshore Fwy N, South San Francisco CA 94080, US","30 Yale St, San Francisco CA 94134, US",,0,0,0
2503  - 2503,Tue 10/25/22,51200000,52245000,2460000,1020000,420000,7383,7386,2.6,,"1382 Silliman St, San Francisco CA 94134, US","Morse, Morse Street 755, San Francisco 941124296, US",,0,0,0
2503  - 2503,Tue 10/25/22,54155000,54275000,1920000,120000,60000,7386,7386,0.3,,"Morse, Morse Street 755, San Francisco 941124296, US","41 Oliver St, San Francisco CA 94112, US",,0,0,0
2503  - 2503,Tue 10/25/22,55833000,55952000,1560000,120000,0,7386,7386,0.3,,"88 Oliver St, San Francisco CA 94112, US","Morse, Morse Street 755, San Francisco 941124296, US",,0,0,0
2503  - 2503,Tue 10/25/22,57162000,59356000,1200000,2220000,780000,7386,7397,10.3,,"Morse, Morse Street 755, San Francisco 941124296, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Wed 10/26/22,42852000,43704000,69900000,840000,120000,7397,7404,7.6,,"157 Utah Ave, South San Francisco CA 94080, US","46 Yale St, San Francisco CA 94134, US",,0,0,0
2503  - 2503,Wed 10/26/22,47279000,50960000,3600000,3660000,1080000,7404,7418,13.5,,"1384 Silliman St, San Francisco CA 94134, US","768 Brunswick St, San Francisco CA 94112, US",,0,0,0
2503  - 2503,Wed 10/26/22,53038000,54457000,2100000,1440000,300000,7418,7428,10.5,,"Morse, Morse Street 755, San Francisco 941124296, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Fri 10/28/22,44745000,46541000,163080000,1800000,900000,7428,7436,7.8,,"155 Utah Ave, South San Francisco CA 94080, US","36 Yale St, San Francisco CA 94134, US",,0,0,0
2503  - 2503,Fri 10/28/22,51183000,56551000,4620000,5340000,2220000,7436,7449,13.5,,"1390 Silliman St, San Francisco CA 94134, US","Morse, Morse Street 755, San Francisco 941124296, US",,0,0,0
2503  - 2503,Fri 10/28/22,57752000,57752000,1200000,0,,7449,7451,1.4,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Fri 10/28/22,57752000,59040000,0,1260000,300000,7451,7460,8.9,,"177 London St, San Francisco CA 94112, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Mon 10/31/22,47139000,47942000,247320000,780000,120000,7460,7467,7.6,,"155 Utah Ave, South San Francisco CA 94080, US","35 Yale St, San Francisco CA 94134, US",,0,0,0
2503  - 2503,Mon 10/31/22,51481000,51481000,3540000,0,,7467,7469,1.1,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Mon 10/31/22,51481000,51890000,0,420000,120000,7469,7470,1.3,,"159 London St, San Francisco CA 94112, US","5484 Mission St, San Francisco CA 94112, US",,0,0,0
2503  - 2503,Mon 10/31/22,53815000,54001000,1920000,180000,60000,7470,7470,0.6,,"5488 Mission St, San Francisco CA 94112, US","Morse, Morse Street 755, San Francisco 941124296, US",,0,0,0
2503  - 2503,Mon 10/31/22,56170000,56411000,2160000,240000,180000,7470,7471,0.2,,"Morse, Morse Street 755, San Francisco 941124296, US","Morse, Morse Street 755, San Francisco 941124296, US",,0,0,0
2503  - 2503,Mon 10/31/22,57260000,59909000,840000,2640000,1380000,7471,7481,10.3,,"Morse, Morse Street 755, San Francisco 941124296, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2802  - 2802,Sat 10/1/22,75652000,78790000,96780000,3120000,480000,63342,63372,29.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Porteous Ave, Fairfax CA 94930, US",,0,0,0
2802  - 2802,Sat 10/1/22,82107000,82830000,3300000,720000,420000,63372,63373,1,,"Porteous Ave, Fairfax CA 94930, US","70 Pastori Ave, Fairfax CA 94930, US",,0,0,0
2802  - 2802,Sun 10/2/22,1113000,9633000,4680000,8520000,3000000,63373,63431,58.1,,"70 Pastori Ave, Fairfax CA 94930, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 10/3/22,46297000,50869000,123060000,4560000,1740000,63431,63470,39.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Del Monte Ave, South San Francisco CA 94080, US",,0,0,0
2802  - 2802,Mon 10/3/22,52899000,62796000,2040000,9900000,4500000,63470,63515,44,,"116 El Campo Dr, South San Francisco CA 94080, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 10/4/22,25213000,36185000,48840000,10980000,3960000,63515,63569,54.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Limantour Rd, Inverness CA 94937, US",,0,0,0
2802  - 2802,Tue 10/4/22,37070000,46834000,900000,9780000,960000,63569,63660,91.3,,"Limantour Rd, Inverness CA 94937, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 10/4/22,47672000,49521000,840000,1860000,600000,63660,63674,14.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","639 S 15th St, Richmond CA 94804, US",,0,0,0
