Day,Start date,End date,Start time,End time,Duration,Location,Address No.,Vehicle,Latitude,Longitude,Odometer,Driver
Wed 7/6/22,1657043760000,1657123260000,39360000,32460000,79500000,"360 W Channel Rd, Benicia CA 94510, US",,2503  - 2503,38084621,-122140065,4487,
Wed 7/6/22,1657122120000,1657125420000,31320000,34620000,3300000,"583 61st St, Oakland CA 94609, US",,2802  - 2802,37847093,-122264916,9428,
Wed 7/6/22,1657121520000,1657125420000,30720000,34620000,3900000,"1019 39th Ave, Oakland CA 94601, US",,3501  - 3501,37772829,-122220292,9356,
Wed 7/6/22,1657126080000,1657126560000,35280000,35760000,480000,"709 29th St, Oakland CA 94609, US",,2802  - 2802,37818911,-122272637,9431,
Wed 7/6/22,1657126980000,1657129680000,36180000,38880000,2700000,"4436 Telegraph Ave, Oakland CA 94609, US",,2802  - 2802,37832664,-122263406,9432,
Wed 7/6/22,1657057020000,1657129980000,52620000,39180000,72960000,"Utah Ave, South San Francisco CA 94080, US",,4001  - 4001,37646598,-122401637,3726,
Wed 7/6/22,1656717840000,1657131480000,59040000,40680000,413640000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38052975,-122240119,7946,
Wed 7/6/22,1657076220000,1657131600000,71820000,40800000,55380000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38053105,-122240140,9272,
Wed 7/6/22,1657130940000,1657132140000,40140000,41340000,1140000,"1611 University Ave, Berkeley CA 94703, US",,2802  - 2802,37870870,-122279395,9436,
Wed 7/6/22,1657133460000,1657134780000,42660000,43980000,1320000,"Hemme Ave, Alamo CA 94507, US",,3801  - 3801,37840405,-122028008,7970,
Wed 7/6/22,1657133460000,1657134780000,42660000,43980000,1320000,"Hemme Ave, Alamo CA 94507, US",,3601  - 3601,37840408,-122027857,9296,
Wed 7/6/22,1657132620000,1657134840000,41820000,44040000,2220000,"Hemme Ave, Alamo CA 94507, US",,4001  - 4001,37840374,-122027936,3764,
Wed 7/6/22,1657135920000,1657136880000,45120000,46080000,960000,"Broadmoor Dr, San Ramon CA 94583, US",,3801  - 3801,37748257,-121947142,7981,
Wed 7/6/22,1657135980000,1657136880000,45180000,46080000,960000,"Broadmoor Dr, San Ramon CA 94583, US",,3601  - 3601,37748221,-121947270,9307,
Wed 7/6/22,1657135980000,1657136940000,45180000,46140000,960000,"Broadmoor Dr, San Ramon CA 94583, US",,4001  - 4001,37748204,-121947450,3775,
Wed 7/6/22,1657133100000,1657137960000,42300000,47160000,4860000,"711 29th St, Oakland CA 94609, US",,2802  - 2802,37818931,-122272650,9443,
Wed 7/6/22,1657127520000,1657138740000,36720000,47940000,11220000,"991 Bayfair Dr, San Leandro CA 94578, US",,3501  - 3501,37700725,-122123837,9370,
Wed 7/6/22,1657139280000,1657139940000,48480000,49140000,660000,"17925 Lake Chabot Rd, Castro Valley CA 94546, US",,3501  - 3501,37713699,-122100139,9373,
Wed 7/6/22,1657140060000,1657140780000,49260000,49980000,720000,"East Shore Trl, Castro Valley CA 94546, US",,3501  - 3501,37716197,-122103543,9373,
Wed 7/6/22,1657137060000,1657141620000,46260000,50820000,4560000,"9910 Broadmoor Dr, San Ramon CA 94583, US",,3801  - 3801,37747905,-121947487,7981,
Wed 7/6/22,1657137060000,1657141620000,46260000,50820000,4560000,"9908 Broadmoor Dr, San Ramon CA 94583, US",,3601  - 3601,37747827,-121947380,9307,
Wed 7/6/22,1657137120000,1657141620000,46320000,50820000,4500000,"9906 Broadmoor Dr, San Ramon CA 94583, US",,4001  - 4001,37747674,-121947503,3775,
Wed 7/6/22,1657142220000,1657142580000,51420000,51780000,360000,"1017 39th Ave, Oakland CA 94601, US",,3501  - 3501,37772682,-122220434,9385,
Wed 7/6/22,1657142760000,1657143360000,51960000,52560000,540000,"Hemme Ave, Alamo CA 94507, US",,4001  - 4001,37840429,-122027964,3785,
Wed 7/6/22,1657142820000,1657143360000,52020000,52560000,540000,"Hemme Ave, Alamo CA 94507, US",,3801  - 3801,37840478,-122027768,7992,
Wed 7/6/22,1657142820000,1657143360000,52020000,52560000,540000,"178 Hemme Ave, Alamo CA 94507, US",,3601  - 3601,37840465,-122027678,9318,
Wed 7/6/22,1657123320000,1657143780000,32520000,52980000,20460000,"356 W Channel Rd, Benicia CA 94510, US",,2503  - 2503,38084485,-122140039,4487,
Wed 7/6/22,1657145640000,1657146360000,54840000,55560000,720000,"407 Parker Ave, Rodeo CA 94572, US",,3601  - 3601,38032691,-122266779,9344,
Wed 7/6/22,1657145700000,1657146360000,54900000,55560000,660000,"407 Parker Ave, Rodeo CA 94572, US",,3801  - 3801,38032689,-122266816,8020,
Wed 7/6/22,1657145760000,1657147020000,54960000,56220000,1260000,"374 Harkness Ave, San Francisco CA 94134, US",,4001  - 4001,37717797,-122404483,3817,
Wed 7/6/22,1657147920000,1657149480000,57120000,58680000,1560000,"Utah Ave, South San Francisco CA 94080, US",,4001  - 4001,37646619,-122401610,3824,
Wed 7/6/22,1657149600000,1657150620000,58800000,59820000,1020000,"Gateway Blvd, South San Francisco CA 94080, US",,4001  - 4001,37651933,-122401765,3825,
Thu 7/7/22,1656718020000,1657225560000,59220000,48360000,507540000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3602 - 3602,38053414,-122240875,4611,
Thu 7/7/22,1657120020000,1657229340000,29220000,52140000,109320000,"354 W Channel Rd, Benicia CA 94510, US",,4402  - 4402,38084390,-122139929,8846,
Thu 7/7/22,1657143840000,1657234680000,53040000,57480000,90840000,"358 W Channel Rd, Benicia CA 94510, US",,2503  - 2503,38084562,-122139964,4488,
Thu 7/7/22,1657140660000,1657252320000,49860000,75120000,111660000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2802  - 2802,38053776,-122241017,9467,
Fri 7/8/22,1657230600000,1657287600000,53400000,24000000,56940000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053146,-122240135,8858,
Fri 7/8/22,1657287900000,1657288380000,24300000,24780000,480000,"401 Parker Ave, Rodeo CA 94572, US",,4402  - 4402,38032659,-122266825,8859,
Fri 7/8/22,1657144740000,1657294680000,53940000,31080000,149940000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3501  - 3501,38053808,-122241001,9411,
Fri 7/8/22,1657146840000,1657295700000,56040000,32100000,148860000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38053111,-122240157,8023,
Fri 7/8/22,1657146780000,1657297080000,55980000,33480000,150300000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38052743,-122240007,9347,
Fri 7/8/22,1657289520000,1657297560000,25920000,33960000,8040000,"1381 Fifth St, Berkeley CA 94710, US",,4402  - 4402,37877771,-122302010,8865,
Fri 7/8/22,1657150980000,1657298700000,60180000,35100000,147720000,"Utah Ave, South San Francisco CA 94080, US",,4001  - 4001,37646567,-122401630,3826,
Fri 7/8/22,1657298220000,1657300080000,34620000,36480000,1920000,"1026 McAllister St, San Francisco CA 94115, US",,3801  - 3801,37779004,-122428942,8051,
Fri 7/8/22,1657299360000,1657300380000,35760000,36780000,1020000,"268 Foerster St, San Francisco CA 94112, US",,4402  - 4402,37730465,-122448873,8881,
Fri 7/8/22,1657297200000,1657300440000,33600000,36840000,3240000,"441 Hearst Ave, San Francisco CA 94112, US",,3501  - 3501,37730660,-122447533,9442,
Fri 7/8/22,1657300740000,1657301820000,37140000,38220000,1080000,"3527 22nd St, San Francisco CA 94114, US",,3601  - 3601,37754971,-122426123,9377,
Fri 7/8/22,1657299840000,1657301820000,36240000,38220000,1980000,"3491 22nd St, San Francisco CA 94110, US",,4001  - 4001,37755021,-122425229,3836,
Fri 7/8/22,1657303140000,1657303440000,39540000,39840000,360000,"Cull Canyon Rd, Castro Valley CA 94552, US",,4402  - 4402,37710222,-122055266,8915,
Fri 7/8/22,1657303080000,1657303800000,39480000,40200000,720000,"Cull Canyon Rd, Castro Valley CA 94552, US",,3501  - 3501,37710083,-122055278,9476,
Fri 7/8/22,1657303560000,1657304520000,39960000,40920000,900000,"2258 Grant Ave, San Francisco CA 94133, US",,3601  - 3601,37807991,-122409068,9382,
Fri 7/8/22,1657303620000,1657304520000,40020000,40920000,900000,"The Embarcadero, San Francisco CA 94133, US",,4001  - 4001,37808262,-122409535,3841,
Fri 7/8/22,1657304460000,1657306380000,40860000,42780000,1920000,"3601 Castro Valley Blvd, Castro Valley CA 94546, US",,3501  - 3501,37695003,-122072235,9479,
Fri 7/8/22,1657306800000,1657311660000,43200000,48060000,4860000,"18819 Cull Canyon Rd, Castro Valley CA 94552, US",,3501  - 3501,37710012,-122054781,9481,
Fri 7/8/22,1657303620000,1657311660000,40020000,48060000,8040000,"18795 Cull Canyon Rd, Castro Valley CA 94552, US",,4402  - 4402,37710310,-122054990,8916,
Fri 7/8/22,1657311780000,1657312560000,48180000,48960000,780000,"Cull Canyon Rd, Castro Valley CA 94552, US",,3501  - 3501,37710045,-122055229,9481,
Fri 7/8/22,1657311780000,1657312560000,48180000,48960000,780000,"Cull Canyon Rd, Castro Valley CA 94552, US",,4402  - 4402,37710131,-122055270,8916,
Fri 7/8/22,1657305120000,1657313100000,41520000,49500000,7980000,"2448 Mason St, San Francisco CA 94133, US",,3601  - 3601,37806098,-122413638,9383,
Fri 7/8/22,1657313220000,1657314000000,49620000,50400000,780000,"348 Bay St, San Francisco CA 94133, US",,3601  - 3601,37805800,-122412794,9383,
Fri 7/8/22,1657305720000,1657314960000,42120000,51360000,9300000,"385 North Point St, San Francisco CA 94133, US",,4001  - 4001,37806587,-122413301,3843,
Fri 7/8/22,1657314060000,1657315140000,50460000,51540000,1080000,"317 North Point St, San Francisco CA 94133, US",,3601  - 3601,37806704,-122412359,9384,
Fri 7/8/22,1657315260000,1657315620000,51660000,52020000,360000,"464 Hearst Ave, San Francisco CA 94112, US",,3501  - 3501,37730710,-122448079,9514,
Fri 7/8/22,1657315200000,1657315800000,51600000,52200000,660000,"2263 Grant Ave, San Francisco CA 94133, US",,4001  - 4001,37808007,-122409106,3843,
Fri 7/8/22,1657315500000,1657315920000,51900000,52320000,420000,"The Embarcadero, San Francisco CA 94133, US",,3601  - 3601,37808384,-122409730,9384,
Fri 7/8/22,1657318200000,1657318980000,54600000,55380000,780000,"3523 22nd St, San Francisco CA 94114, US",,4001  - 4001,37754966,-122426030,3849,
Fri 7/8/22,1657318200000,1657318980000,54600000,55380000,780000,"3526 22nd St, San Francisco CA 94114, US",,3601  - 3601,37755013,-122426142,9389,
Fri 7/8/22,1657301940000,1657319760000,38340000,56160000,17820000,"Coastal Trl, Sausalito CA 94965, US",,3801  - 3801,37832366,-122539198,8062,
Fri 7/8/22,1657319280000,1657320000000,55680000,56400000,720000,"24, Hercules CA 94547, US",,3501  - 3501,38021727,-122262243,9543,
Fri 7/8/22,1657321920000,1657322580000,58320000,58980000,600000,"1026 McAllister St, San Francisco CA 94115, US",,3801  - 3801,37779040,-122428955,8073,
Fri 7/8/22,1657322640000,1657324620000,59040000,61020000,1980000,"Teagarden St, San Leandro CA 94577, US",,3601  - 3601,37706823,-122157873,9412,
Fri 7/8/22,1657327740000,1657328580000,64140000,64980000,840000,"153 Utah Ave, South San Francisco CA 94080, US",,3601  - 3601,37646196,-122401787,9443,
Sat 7/9/22,1657320420000,1657371180000,56820000,21180000,50760000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3501  - 3501,38053100,-122240339,9546,
Sat 7/9/22,1657372440000,1657372800000,22440000,22800000,360000,"639 S 15th St, Richmond CA 94804, US",,3501  - 3501,37923101,-122354872,9559,
Sat 7/9/22,1657374180000,1657376160000,24180000,26160000,1920000,"472 Mansell St, San Francisco CA 94134, US",,3501  - 3501,37720546,-122405493,9579,
Sat 7/9/22,1657378680000,1657383600000,28680000,33600000,4920000,"49 Byron Dr, Pleasant Hill CA 94523, US",,3501  - 3501,37937357,-122075679,9610,
Sat 7/9/22,1657326660000,1657385100000,63060000,35100000,58440000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38053058,-122240254,8102,
Sat 7/9/22,1657385880000,1657386300000,35880000,36300000,420000,"442 Mansell St, San Francisco CA 94134, US",,3501  - 3501,37720612,-122405374,9640,
Sat 7/9/22,1657393020000,1657395720000,43020000,45720000,2760000,"Willow Ave, Hercules CA 94547, US",,3801  - 3801,38021117,-122261673,8201,
Sat 7/9/22,1657396260000,1657398480000,46260000,48480000,2220000,"Sawmill Rd, Martinez CA 94553, US",,3801  - 3801,38013419,-122191093,8207,
Sat 7/9/22,1657252380000,1657433820000,75180000,83820000,181440000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2802  - 2802,38053485,-122240534,9467,
Mon 7/11/22,1657322580000,1657577340000,58980000,54540000,254760000,"Aladdin Ave, San Leandro CA 94577, US",,4001  - 4001,37707095,-122158094,3872,
Tue 7/12/22,1657235880000,1657633080000,58680000,23880000,397200000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2503  - 2503,38053332,-122241077,4500,
Tue 7/12/22,1657388520000,1657637640000,38520000,28440000,249120000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3501  - 3501,38053106,-122240315,9672,
Tue 7/12/22,1657433880000,1657641720000,83880000,32520000,207900000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2802  - 2802,38053348,-122240404,9467,
Tue 7/12/22,1657634820000,1657643100000,25620000,33900000,8280000,"808 Camelia St, Berkeley CA 94710, US",,2503  - 2503,37877473,-122301445,4515,
Tue 7/12/22,1657641780000,1657644780000,32580000,35580000,3000000,"603 Mason St, San Francisco CA 94129, US",,3501  - 3501,37803905,-122456144,9703,
Tue 7/12/22,1657645080000,1657646820000,35880000,37620000,1740000,"639 Douglass St, San Francisco CA 94114, US",,2503  - 2503,37753604,-122438739,4531,
Tue 7/12/22,1657644780000,1657646820000,35580000,37620000,2100000,"631 Douglass St, San Francisco CA 94114, US",,2802  - 2802,37753736,-122438700,9497,
Tue 7/12/22,1657648740000,1657649280000,39540000,40080000,540000,"684 Bellevue Ave, Oakland CA 94610, US",,2802  - 2802,37809148,-122259280,9512,
Tue 7/12/22,1657226700000,1657652400000,49500000,43200000,425700000,"358 W Channel Rd, Benicia CA 94510, US",,3602 - 3602,38084519,-122140074,4623,
Tue 7/12/22,1657650240000,1657652460000,41040000,43260000,2220000,"Eastshore Hwy, Berkeley CA 94710, US",,2503  - 2503,37883905,-122306828,4554,
Tue 7/12/22,1657652760000,1657656600000,43560000,47400000,3900000,"1379 Fifth St, Berkeley CA 94710, US",,2503  - 2503,37877805,-122302025,4555,
Tue 7/12/22,1657649400000,1657657560000,40200000,48360000,8160000,"659 Bellevue Ave, Oakland CA 94610, US",,2802  - 2802,37806928,-122259352,9513,
Tue 7/12/22,1657657680000,1657658100000,48480000,48900000,420000,"682 Bellevue Ave, Oakland CA 94610, US",,2802  - 2802,37809147,-122259259,9513,
Tue 7/12/22,1657657560000,1657658100000,48360000,48900000,540000,"252 Grand Ave, Oakland CA 94610, US",,2503  - 2503,37809639,-122258936,4563,
