Vehicle,Day,Start time,End time,Downtime,Duration,Standstill,Start odometer,End odometer,Distance,Driver,Start location,End location,Fuel consumption,Average fuel consumption,+/- Reference (absolute),+/- Reference (relative)
2302  - 2302,Fri 25/08,60345000,72330000,840000,12000000,1500000,292671,292820,149,,"4 Holly St, Willits CA 95490, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2302  - 2302,Mon 28/08,28019000,32297000,214860000,4260000,1320000,292820,292856,36.5,,"155 Utah Ave, South San Francisco CA 94080, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Wed 02/08,42787000,44881000,275460000,2100000,2040000,14297,14297,0,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Wed 02/08,49375000,51967000,4500000,2580000,1500000,14297,14307,9.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Point Pinole Trl, Richmond CA 94801, US",,0,0,0
2503  - 2503,Wed 02/08,55778000,55778000,3840000,0,,14307,14308,1.3,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Wed 02/08,55778000,61742000,0,5940000,1320000,14308,14353,44.6,,"Point Pinole Trl, San Pablo CA 94806, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Thu 03/08,32015000,37717000,56700000,5700000,2640000,14353,14385,32.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","13815 Monarch Bay Dr, San Leandro CA 94577, US",,0,0,0
2503  - 2503,Thu 03/08,40461000,40933000,2760000,480000,300000,14385,14386,0.6,,"13815 Monarch Bay Dr, San Leandro CA 94577, US","Monarch Bay Dr, San Leandro CA 94577, US",,0,0,0
2503  - 2503,Thu 03/08,49054000,54515000,8100000,5460000,1440000,14386,14419,33.4,,"10453 Monarch Bay Dr, San Leandro CA 94577, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Mon 07/08,42214000,46364000,333300000,4140000,1440000,14419,14456,36.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Tue 15/08,49622000,54328000,694440000,4680000,2160000,14456,14478,22.3,,"Utah Ave, South San Francisco CA 94080, US","Glassburn St, Sausalito CA 94965, US",,0,0,0
2503  - 2503,Tue 15/08,56102000,57067000,1800000,960000,60000,14478,14485,7.6,,"Glassburn St, Sausalito CA 94965, US","445B, Mill Valley CA 94941, US",,0,0,0
2503  - 2503,Tue 15/08,59202000,65767000,2160000,6540000,1200000,14485,14523,37.2,,"California State Route 1, Mill Valley CA 94941, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Wed 16/08,49314000,53184000,69960000,3900000,1260000,14523,14544,21.3,,"Utah Ave, South San Francisco CA 94080, US","Glassburn St, Sausalito CA 94965, US",,0,0,0
2503  - 2503,Wed 16/08,56408000,56408000,3240000,0,,14544,14547,2.6,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Wed 16/08,56408000,56868000,0,480000,0,14547,14552,5,,"1011 Bunker Rd, Sausalito CA 94965, US","California State Route 1, Mill Valley CA 94941, US",,0,0,0
2503  - 2503,Wed 16/08,58201000,65576000,1320000,7380000,2160000,14552,14588,36.2,,"California State Route 1, Mill Valley CA 94941, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Thu 17/08,48532000,52491000,69360000,3960000,1200000,14588,14609,21.6,,"Wattis Way, South San Francisco CA 94080, US","Glassburn St, Sausalito CA 94965, US",,0,0,0
2503  - 2503,Thu 17/08,55571000,56602000,3060000,1020000,240000,14609,14617,7.6,,"Glassburn St, Sausalito CA 94965, US","California State Route 1, Mill Valley CA 94941, US",,0,0,0
2503  - 2503,Thu 17/08,58259000,64841000,1680000,6600000,1140000,14617,14658,41.1,,"445B, Mill Valley CA 94941, US","Gateway Blvd, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Thu 17/08,65704000,66219000,840000,540000,360000,14658,14659,0.9,,"105 Gateway Blvd, South San Francisco CA 94080, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Sat 19/08,32833000,33798000,139440000,960000,180000,14659,14664,4.7,,"157 Utah Ave, South San Francisco CA 94080, US","20 Henry Pl, Millbrae CA 94030, US",,0,0,0
2503  - 2503,Sat 19/08,38529000,38529000,4740000,0,,14664,14666,1.8,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Sat 19/08,38529000,46163000,0,7620000,300000,14666,14756,90.7,,"420, Millbrae CA 94030, US","245 Saint Helena Hwy, St. Helena CA 94574, US",,0,0,0
2503  - 2503,Sat 19/08,50648000,53181000,4500000,2520000,2100000,14756,14760,4,,"247 Saint Helena Hwy, St. Helena CA 94574, US","Saint Helena Hwy, Napa CA 94558, US",,0,0,0
2503  - 2503,Sat 19/08,61422000,64849000,8220000,3420000,1380000,14760,14783,22.7,,"Saint Helena Hwy, Napa CA 94558, US","1304 McKinstry St, Napa CA 94559, US",,0,0,0
2503  - 2503,Sat 19/08,71020000,75916000,6180000,4920000,180000,14783,14843,60.5,,"1469 Soscol Ave, Napa CA 94559, US","20 Henry Pl, Millbrae CA 94030, US",,0,0,0
2503  - 2503,Sat 19/08,77258000,77258000,1320000,0,,14843,14845,1.2,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Sat 19/08,77258000,79596000,0,2340000,1620000,14845,14850,5.7,,"5 El Camino Real, Millbrae CA 94030, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Tue 22/08,34549000,36856000,214140000,2280000,1080000,14850,14861,11,,"Utah Ave, South San Francisco CA 94080, US","82 Laguna St, San Francisco CA 94102, US",,0,0,0
2503  - 2503,Tue 22/08,38602000,41928000,1740000,3300000,1260000,14861,14871,9.9,,"39 Laguna St, San Francisco CA 94102, US","1516 Galvez Ave, San Francisco CA 94124, US",,0,0,0
2503  - 2503,Tue 22/08,50773000,53503000,8820000,2760000,1320000,14871,14877,5.5,,"1518 Galvez Ave, San Francisco CA 94124, US","Pier 33, San Francisco CA 94111, US",,0,0,0
2503  - 2503,Tue 22/08,54942000,60677000,1440000,5760000,3060000,14877,14893,15.8,,"1538 The Embarcadero, San Francisco CA 94111, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Fri 25/08,42394000,45829000,240900000,3420000,1800000,14893,14905,12.7,,"Utah Ave, South San Francisco CA 94080, US","2273 22nd Ave, San Francisco CA 94116, US",,0,0,0
2503  - 2503,Fri 25/08,52596000,69961000,6780000,17340000,4380000,14905,15029,123.7,,"800 Santiago St, San Francisco CA 94116, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Thu 31/08,48330000,49748000,496740000,1440000,1140000,15029,15030,1.1,,"155 Utah Ave, South San Francisco CA 94080, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2802  - 2802,Tue 01/08,25292000,29753000,227400000,4440000,2940000,84909,84928,19.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Manor Dr, Bay Point CA 94565, US",,0,0,0
2802  - 2802,Tue 01/08,34358000,35954000,4620000,1620000,360000,84928,84943,14.3,,"Tammy Cir, Bay Point CA 94565, US","Weibel Cir, Oakley CA 94561, US",,0,0,0
2802  - 2802,Tue 01/08,38295000,38709000,2340000,420000,120000,84943,84944,0.9,,"Weibel Cir, Oakley CA 94561, US","Main St, Oakley CA 94561, US",,0,0,0
2802  - 2802,Tue 01/08,40508000,40745000,1800000,240000,60000,84944,84944,0.8,,"Main St, Oakley CA 94561, US","Weibel Cir, Oakley CA 94561, US",,0,0,0
2802  - 2802,Tue 01/08,56294000,59362000,15540000,3060000,480000,84944,84978,33.3,,"Weibel Cir, Oakley CA 94561, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 02/08,28670000,34775000,55680000,6120000,3180000,84978,85004,26.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","555 Ellis St, San Francisco CA 94109, US",,0,0,0
2802  - 2802,Wed 02/08,35586000,41728000,840000,6120000,2160000,85004,85052,48,,"562 Ellis St, San Francisco CA 94109, US","798 San Aleso Ave, Sunnyvale CA 94085, US",,0,0,0
2802  - 2802,Wed 02/08,55676000,57757000,13920000,2100000,1020000,85052,85058,5.3,,"798 San Aleso Ave, Sunnyvale CA 94085, US","Great America Pkwy, Santa Clara CA 95054, US",,0,0,0
2802  - 2802,Wed 02/08,61051000,70187000,3300000,9120000,2220000,85058,85129,71.1,,"Great America Pkwy, Santa Clara CA 95054, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 03/08,27558000,30227000,43800000,2640000,900000,85129,85148,19.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Tammy Cir, Bay Point CA 94565, US",,0,0,0
2802  - 2802,Thu 03/08,34623000,37972000,4380000,3360000,540000,85148,85170,21.9,,"Tammy Cir, Bay Point CA 94565, US","1576 Dawnview Dr, Brentwood CA 94513, US",,0,0,0
2802  - 2802,Thu 03/08,52147000,53783000,14160000,1620000,120000,85170,85183,13.1,,"1537 Dawnview Dr, Brentwood CA 94513, US","5196 Somersville Rd, Antioch CA 94509, US",,0,0,0
2802  - 2802,Thu 03/08,55988000,59611000,2220000,3600000,720000,85183,85214,31,,"5196 Somersville Rd, Antioch CA 94509, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 04/08,28865000,32021000,55680000,3180000,540000,85214,85242,28,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","48 Capp St, San Francisco CA 94110, US",,0,0,0
2802  - 2802,Fri 04/08,33521000,39063000,1500000,5520000,2640000,85242,85262,20.2,,"50 Capp St, San Francisco CA 94110, US","52 Muir Woods Rd, Mill Valley CA 94941, US",,0,0,0
2802  - 2802,Fri 04/08,56628000,66510000,17580000,9900000,1560000,85262,85311,48.1,,"50 Muir Woods Rd, Mill Valley CA 94941, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sat 05/08,32985000,36051000,52860000,3060000,780000,85311,85340,29.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","514 Cortland Ave, San Francisco CA 94110, US",,0,0,0
2802  - 2802,Sat 05/08,37864000,40449000,1800000,2580000,900000,85340,85348,7.5,,"516 Cortland Ave, San Francisco CA 94110, US","178 Sheridan Ave, San Francisco CA 94129, US",,0,0,0
2802  - 2802,Sat 05/08,49318000,50695000,8880000,1380000,1260000,85348,85348,0.3,,"178 Sheridan Ave, San Francisco CA 94129, US","The Bay School of San Francisco, 35 Keyes Avenue, San Francisco 94129-1736, US",,0,0,0
2802  - 2802,Sat 05/08,51352000,59950000,660000,8580000,2820000,85348,85386,37.6,,"The Bay School of San Francisco, 35 Keyes Avenue, San Francisco 94129-1736, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 07/08,42257000,46180000,155100000,3900000,1200000,85386,85422,36.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2802  - 2802,Wed 09/08,33702000,36351000,160320000,2640000,360000,85422,85458,36.1,,"Utah Ave, South San Francisco CA 94080, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 11/08,25381000,39401000,161820000,14040000,1920000,85458,85677,219.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","5270 W Shaw Ave, Fresno CA 93722, US",,0,0,0
2802  - 2802,Fri 11/08,40125000,53561000,720000,13440000,1680000,85677,85863,185.9,,"5270 W Shaw Ave, Fresno CA 93722, US","Appian Way, El Sobrante CA 94803, US",,0,0,0
2802  - 2802,Fri 11/08,54990000,56858000,1440000,1860000,1140000,85863,85870,7.1,,"Appian Way, El Sobrante CA 94803, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 11/08,66154000,70061000,9300000,3900000,780000,85870,85907,36.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Gateway Blvd, South San Francisco CA 94080, US",,0,0,0
2802  - 2802,Fri 11/08,71675000,72023000,1620000,360000,120000,85907,85908,1,,"Gateway Blvd, South San Francisco CA 94080, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2802  - 2802,Sat 12/08,45083000,55852000,59460000,10740000,5640000,85908,85938,29.9,,"Utah Ave, South San Francisco CA 94080, US","28 Ridge Ave, Mill Valley CA 94941, US",,0,0,0
2802  - 2802,Sat 12/08,72052000,83613000,16200000,11580000,5580000,85938,85977,39.2,,"28 Ridge Ave, Mill Valley CA 94941, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2802  - 2802,Mon 14/08,31493000,34445000,120660000,2940000,360000,85977,86013,36,,"153 Utah Ave, South San Francisco CA 94080, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 15/08,25856000,35700000,77820000,9840000,2160000,86013,86085,72.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 16/08,24250000,28383000,74940000,4140000,1260000,86085,86110,24.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","340 Bahia Way, San Rafael CA 94901, US",,0,0,0
2802  - 2802,Wed 16/08,29501000,35264000,1140000,5760000,720000,86110,86162,52.4,,"342 Bahia Way, San Rafael CA 94901, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 17/08,24070000,36819000,75180000,12720000,4740000,86162,86235,73.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sat 19/08,30581000,34537000,166560000,3960000,1800000,86235,86271,35.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1542 Holloway Ave, San Francisco CA 94132, US",,0,0,0
2802  - 2802,Sat 19/08,35752000,40898000,1200000,5160000,540000,86271,86316,45.2,,"1542 Holloway Ave, San Francisco CA 94132, US","1755 Portola State Park Rd, La Honda CA 94020, US",,0,0,0
2802  - 2802,Sat 19/08,48047000,59454000,7140000,11400000,3240000,86316,86396,80.3,,"1754 Portola State Park Rd, La Honda CA 94020, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 23/08,24251000,29865000,310380000,5640000,1800000,86396,86424,27.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","530 Hayes St, San Francisco CA 94102, US",,0,0,0
2802  - 2802,Wed 23/08,30867000,31577000,1020000,720000,540000,86424,86425,0.5,,"532 Hayes St, San Francisco CA 94102, US","110 Hickory St, San Francisco CA 94102, US",,0,0,0
2802  - 2802,Wed 23/08,35562000,41133000,3960000,5580000,1140000,86425,86487,62.3,,"109 Hickory St, San Francisco CA 94102, US","Hembree Ln, Windsor CA 95492, US",,0,0,0
2802  - 2802,Wed 23/08,42249000,49935000,1140000,7680000,960000,86487,86578,91.1,,"Hembree Ln, Windsor CA 95492, US","Road 200, Fort Bragg CA 95427, US",,0,0,0
2802  - 2802,Wed 23/08,51601000,55065000,1680000,3480000,720000,86578,86590,11.6,,"Road 200, Fort Bragg CA 95427, US","Fort Bragg CA 95437, US",,0,0,0
2802  - 2802,Wed 23/08,56224000,60424000,1140000,4200000,300000,86590,86608,18.9,,"Fort Bragg CA 95437, US","4 Holly St, Willits CA 95490, US",,0,0,0
2802  - 2802,Wed 23/08,61746000,71455000,1320000,9720000,1020000,86608,86753,144.4,,"1264 S Main St, Willits CA 95490, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 25/08,23887000,31730000,125220000,7860000,1260000,86753,86835,81.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","142 Treadway Dr, Cloverdale CA 95425, US",,0,0,0
2802  - 2802,Fri 25/08,32862000,42599000,1140000,9720000,2460000,86835,86905,70.8,,"142 Treadway Dr, Cloverdale CA 95425, US","Fort Bragg CA 95437, US",,0,0,0
2802  - 2802,Fri 25/08,53552000,64092000,10980000,10560000,1140000,86905,86999,93.2,,"Fort Bragg CA 95437, US","Hembree Ln, Windsor CA 95492, US",,0,0,0
2802  - 2802,Fri 25/08,65780000,75228000,1680000,9420000,2700000,86999,87090,91.3,,"Hembree Ln, Windsor CA 95492, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sat 26/08,22402000,26010000,33600000,3600000,1680000,87090,87118,27.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","SF International High, 650 De Haro Street, San Francisco 94107-2728, US",,0,0,0
2802  - 2802,Sat 26/08,27227000,31893000,1200000,4680000,1080000,87118,87165,47.5,,"SF International High, 650 De Haro Street, San Francisco 94107-2728, US","Moscone (George R.) Elementary, 2576 Harrison Street, San Francisco 94110-2720, US",,0,0,0
2802  - 2802,Sat 26/08,34108000,39672000,2220000,5580000,1440000,87165,87199,33.7,,"Moscone (George R.) Elementary, 2576 Harrison Street, San Francisco 94110-2720, US","Taylor Park Rd, Nicasio CA 94946, US",,0,0,0
2802  - 2802,Sat 26/08,48698000,59876000,9000000,11160000,2160000,87199,87263,64.4,,"Taylor Park Rd, Nicasio CA 94946, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 30/08,55505000,60687000,341220000,5160000,3420000,87263,87277,13.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 30/08,70564000,72984000,9900000,2400000,840000,87277,87291,14,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 31/08,46783000,50680000,60180000,3900000,1380000,87291,87322,31.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Brown Jr. (Willie L) Middle, 2055 Silver Avenue, San Francisco 94124-2032, US",,0,0,0
2802  - 2802,Thu 31/08,51894000,59182000,1200000,7260000,1680000,87322,87354,31.9,,"Brown Jr. (Willie L) Middle, 2055 Silver Avenue, San Francisco 94124-2032, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Wed 02/08,26170000,32392000,310020000,6240000,3360000,142407,142434,26.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","570 Ellis St, San Francisco CA 94109, US",,0,0,0
3501  - 3501,Wed 02/08,35728000,40116000,3360000,4380000,1260000,142434,142477,43.3,,"568 Ellis St, San Francisco CA 94109, US","Great America Pkwy, Santa Clara CA 95054, US",,0,0,0
3501  - 3501,Wed 02/08,61196000,69987000,21060000,8820000,1920000,142477,142548,71,,"Great America Pkwy, Santa Clara CA 95054, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Thu 03/08,22822000,23698000,39240000,900000,840000,142548,142548,0.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Thu 03/08,24386000,31566000,660000,7200000,2160000,142548,142608,59.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","396 2nd Ave, Redwood City CA 94063, US",,0,0,0
3501  - 3501,Thu 03/08,32224000,39478000,660000,7260000,3240000,142608,142655,47.8,,"396 2nd Ave, Redwood City CA 94063, US","2042 Green Oaks Way, Pescadero CA 94060, US",,0,0,0
3501  - 3501,Thu 03/08,46671000,58955000,7200000,12300000,1440000,142655,142762,106.4,,"2040 Green Oaks Way, Pescadero CA 94060, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Tue 08/08,43344000,47635000,416400000,4320000,960000,142762,142798,36.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","173 Utah Ave, South San Francisco CA 94080, US",,0,0,0
3501  - 3501,Wed 09/08,29011000,30966000,67800000,1980000,360000,142798,142816,18,,"173 Utah Ave, South San Francisco CA 94080, US","2218 Poplar St, Oakland CA 94607, US",,0,0,0
3501  - 3501,Wed 09/08,32268000,37589000,1320000,5340000,3300000,142816,142834,18.5,,"2208 Poplar St, Oakland CA 94607, US","171 Utah Ave, South San Francisco CA 94080, US",,0,0,0
3501  - 3501,Wed 09/08,47522000,49950000,9960000,2400000,480000,142834,142853,18.2,,"171 Utah Ave, South San Francisco CA 94080, US","Union St, Oakland CA 94607, US",,0,0,0
3501  - 3501,Sat 12/08,58222000,60245000,267480000,2040000,420000,142853,142872,19.9,,"2222 Poplar St, Oakland CA 94607, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
