Day,Start date,End date,Start time,End time,Duration,Location,Address No.,Vehicle,Latitude,Longitude,Odometer
Fri 05/04,1712330940000,1712334000000,30540000,33600000,3060000,"Stevenson (Robert Louis) Elementary, 2051 34th Avenue, San Francisco 94116-1109, US",939,5601 - 5601,37748518,-122493301,283690
Fri 05/04,1712331960000,1712334180000,31560000,33780000,2160000,"Chinese Immersion School at DeAvila, 1250 Waller Street, San Francisco 94117-2919, US",871,4402  - 4402,37769458,-122444109,149028
Fri 05/04,1712266020000,1712334180000,52020000,33780000,68160000,"Utah Ave, South San Francisco CA 94080, US",,4001  - 4001,37646595,-122401668,149407
Fri 05/04,1712333700000,1712335560000,33300000,35160000,1860000,"Sanchez Elementary, 325 Sanchez Street, San Francisco 94114-1615, US",940,2802 - 2802,37763610,-122430915,101417
Fri 05/04,1712336520000,1712337120000,36120000,36720000,600000,"Marina Middle, 3500 Fillmore Street, San Francisco 94123-2103, US",962,5601 - 5601,37801213,-122436300,283699
Fri 05/04,1712335740000,1712337240000,35340000,36840000,1440000,"4125 Fort Miley Cir, San Francisco CA 94121, US",,3601  - 3601,37781535,-122503530,73179
Fri 05/04,1712337300000,1712337780000,36900000,37380000,540000,"Fort Miley Cir, San Francisco CA 94121, US",,3601  - 3601,37781926,-122504817,73179
Fri 05/04,1712339460000,1712340000000,39060000,39600000,600000,"Kirkpatrick Rd, Sausalito CA 94965, US",,3601  - 3601,37832586,-122535332,73189
Fri 05/04,1712335440000,1712340120000,35040000,39720000,4680000,"209 Van Ness Ave, San Francisco CA 94102, US",,4403 - 4403,37777448,-122419867,114624
Fri 05/04,1712340240000,1712340780000,39840000,40380000,600000,"546 Beach St, Santa Cruz CA 95060, US",,3501  - 3501,36964513,-122018380,159716
Fri 05/04,1712339160000,1712341140000,38760000,40740000,1980000,"Bean Creek Rd, Scotts Valley CA 95066, US",,4001  - 4001,37080415,-122009689,149468
Fri 05/04,1712341380000,1712342100000,40980000,41700000,720000,"Stevenson (Robert Louis) Elementary, 2051 34th Avenue, San Francisco 94116-1109, US",939,4403 - 4403,37748742,-122492292,114630
Fri 05/04,1712341560000,1712342460000,41160000,42060000,960000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,5601 - 5601,38053193,-122240228,283732
Fri 05/04,1712337000000,1712343360000,36600000,42960000,6300000,"Schofield Rd, San Francisco CA 94129, US",,2802 - 2802,37801343,-122471469,101423
Fri 05/04,1712340120000,1712343540000,39720000,43140000,3420000,"Coastal Trl, Sausalito CA 94965, US",,3601  - 3601,37832462,-122539203,73189
Fri 05/04,1712343540000,1712344020000,43140000,43620000,420000,"278 Franklin St, San Francisco CA 94102, US",,4403 - 4403,37776970,-122421304,114636
Fri 05/04,1712346000000,1712346600000,45600000,46200000,660000,"Harte (Bret) Elementary, 1035 Gilman Avenue, San Francisco 94124-3710, US",899,4001  - 4001,37718818,-122389064,149533
Fri 05/04,1712343660000,1712347260000,43260000,46860000,3600000,"Kirkpatrick Rd, Sausalito CA 94965, US",,3601  - 3601,37832559,-122535314,73189
Fri 05/04,1712343660000,1712347980000,43260000,47580000,4320000,"603 Mason St, San Francisco CA 94129, US",,2802 - 2802,37803898,-122456089,101425
Fri 05/04,1712347380000,1712348220000,46980000,47820000,840000,"Coastal Trl, Sausalito CA 94965, US",,3601  - 3601,37832302,-122539243,73190
Fri 05/04,1712348280000,1712349240000,47880000,48840000,960000,"Mitchell Rd, Sausalito CA 94965, US",,3601  - 3601,37831745,-122536144,73190
Fri 05/04,1711835640000,1712350740000,53640000,50340000,515100000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38053006,-122240139,401588
Fri 05/04,1712350740000,1712351100000,50340000,50700000,360000,"Fort Miley Cir, San Francisco CA 94121, US",,3601  - 3601,37781973,-122504817,73199
Fri 05/04,1712350740000,1712351100000,50340000,50700000,360000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38053655,-122240771,401588
Fri 05/04,1712351580000,1712352960000,51180000,52560000,1320000,"Wanda St, Crockett CA 94525, US",,3801  - 3801,38053408,-122221566,401590
Fri 05/04,1712352900000,1712353260000,52500000,52860000,360000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2802 - 2802,38053791,-122241000,101457
Fri 05/04,1712344860000,1712353320000,44460000,52920000,8460000,"Frontage Rd, Berkeley CA 94710, US",,5601 - 5601,37865692,-122305870,283757
Fri 05/04,1712353980000,1712356380000,53580000,55980000,2340000,"University Dr, Berkeley CA 94720, US",,5601 - 5601,37872009,-122264843,283759
Fri 05/04,1712353920000,1712356800000,53520000,56400000,2880000,"Nebraska St, Vallejo CA 94590, US",,3801  - 3801,38115427,-122245820,401596
Fri 05/04,1712341020000,1712358720000,40620000,58320000,17700000,"3rd St, Santa Cruz CA 95060, US",,3501  - 3501,36967148,-122015346,159716
Fri 05/04,1712340900000,1712358780000,40500000,58380000,17880000,"3rd St, Santa Cruz CA 95060, US",,4402  - 4402,36967124,-122015378,149109
Fri 05/04,1712359020000,1712359920000,58620000,59520000,840000,"464 Beach St, Santa Cruz CA 95060, US",,4402  - 4402,36964422,-122019407,149110
Fri 05/04,1712359020000,1712359920000,58620000,59520000,840000,"450 Beach St, Santa Cruz CA 95060, US",,3501  - 3501,36964360,-122019556,159717
Fri 05/04,1712369520000,1712370360000,69120000,69960000,900000,"480 4th St, San Francisco CA 94107, US",,3501  - 3501,37779649,-122398427,159800
Sat 06/04,1712364300000,1712408400000,63900000,21600000,44100000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,5601 - 5601,38053185,-122240191,283804
Sat 06/04,1712411160000,1712412060000,24360000,25260000,900000,"Washington (George) High, 600 32nd Avenue, San Francisco 94121-2733, US",894,5601 - 5601,37777854,-122490002,283836
Sat 06/04,1712349420000,1712421300000,49020000,34500000,71880000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4403 - 4403,38053059,-122240209,114683
Sat 06/04,1712356800000,1712423580000,56400000,36780000,66720000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38053083,-122240248,73233
Sat 06/04,1712071440000,1712425680000,30240000,38880000,354180000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2503  - 2503,38053067,-122240361,22152
