Day,Start date,End date,Start time,End time,Duration,Location,Address No.,Vehicle,Latitude,Longitude,Odometer
Fri 01/12,1701452640000,1701453540000,35040000,35940000,900000,"Fort Miley Cir, San Francisco CA 94121, US",,3601  - 3601,37782017,-122505099,63391
Fri 01/12,1701448380000,1701453840000,30780000,36240000,5460000,"Everett Middle, 450 Church Street, San Francisco 94114-1721, US",959,4403 - 4403,37763535,-122428642,21774
Fri 01/12,1701452280000,1701453900000,34680000,36300000,1620000,"Wildcat Canyon Pkwy, Richmond CA 94805, US",,4402  - 4402,37951985,-122318268,138822
Fri 01/12,1701454080000,1701454680000,36480000,37080000,660000,"Fort Miley Cir, San Francisco CA 94121, US",,3601  - 3601,37782017,-122504735,63392
Fri 01/12,1701454380000,1701454800000,36780000,37200000,420000,"12517 San Pablo Ave, Richmond CA 94805, US",,4402  - 4402,37940960,-122327830,138824
Fri 01/12,1701453480000,1701454860000,35880000,37260000,1380000,"8577 MacArthur Blvd, Oakland CA 94605, US",,2302  - 2302,37759247,-122162803,297505
Fri 01/12,1701454920000,1701455580000,37320000,37980000,660000,"12323 San Pablo Ave, Richmond CA 94805, US",,4402  - 4402,37935867,-122325391,138824
Fri 01/12,1701455940000,1701456300000,38340000,38700000,360000,"146 Shoreline Hwy, Mill Valley CA 94941, US",,2503  - 2503,37880790,-122518968,17820
Fri 01/12,1701456180000,1701456480000,38580000,38880000,300000,"280 E 10th St, Oakland CA 94606, US",,2302  - 2302,37795178,-122258247,297514
Fri 01/12,1701457980000,1701458280000,40380000,40680000,300000,"E Redwood Cir, Rohnert Park CA 94928, US",,4403 - 4403,38338584,-122673305,21822
Fri 01/12,1701396540000,1701458760000,65340000,41160000,62220000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3602 - 3602,38053086,-122240235,17723
Fri 01/12,1701455640000,1701459120000,38040000,41520000,3480000,"12161 San Pablo Ave, Richmond CA 94805, US",,4402  - 4402,37933660,-122324393,138824
Fri 01/12,1701458700000,1701460560000,41100000,42960000,1860000,"Bayhill Shopping Ctr, San Bruno CA 94066, US",,2503  - 2503,37626465,-122425888,17841
Fri 01/12,1701455640000,1701460560000,38040000,42960000,4980000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,5601 - 5601,38053206,-122240228,273009
Fri 01/12,1701452640000,1701461280000,35040000,43680000,8640000,"Skyline Blvd, Oakland CA 94619, US",,3801  - 3801,37812081,-122174010,394807
Fri 01/12,1701308280000,1701462180000,63480000,44580000,153900000,"155 Utah Ave, South San Francisco CA 94080, US",,2802 - 2802,37646232,-122401557,92329
Fri 01/12,1701461760000,1701463020000,44160000,45420000,1260000,"153 Mitchell Ave, South San Francisco CA 94080, US",,2503  - 2503,37649264,-122402364,17845
Fri 01/12,1701462360000,1701463860000,44760000,46260000,1500000,"Gateway Blvd, South San Francisco CA 94080, US",,2802 - 2802,37652354,-122402200,92330
Fri 01/12,1701459480000,1701464160000,41880000,46560000,4680000,"Emerson St, Palo Alto CA 94301, US",,2302  - 2302,37445473,-122163906,297547
Fri 01/12,1701463020000,1701464520000,45420000,46920000,1560000,"918 The Embarcadero, San Francisco CA 94111, US",,5601 - 5601,37802536,-122400378,273036
Fri 01/12,1701464100000,1701464580000,46500000,46980000,480000,"Utah Ave, South San Francisco CA 94080, US",,2802 - 2802,37646542,-122401658,92331
Fri 01/12,1701459240000,1701464700000,41640000,47100000,5460000,"12678 San Pablo Ave, Richmond CA 94805, US",,4402  - 4402,37943625,-122328950,138825
Fri 01/12,1701464520000,1701464880000,46920000,47280000,360000,"Everett Middle, 450 Church Street, San Francisco 94114-1721, US",959,2503  - 2503,37763640,-122428690,17856
Fri 01/12,1701464700000,1701465240000,47100000,47640000,540000,"2105 University Ave, East Palo Alto CA 94303, US",,2302  - 2302,37462907,-122142102,297549
Fri 01/12,1701466200000,1701466680000,48600000,49080000,420000,"Lowell High, 1101 Eucalyptus Drive, San Francisco 94132-1401, US",891,2503  - 2503,37730987,-122483935,17864
Fri 01/12,1701465600000,1701466860000,48000000,49260000,1200000,"SF International High, 650 De Haro Street, San Francisco 94107-2728, US",869,2802 - 2802,37761778,-122401230,92341
Fri 01/12,1701465540000,1701467340000,47940000,49740000,1800000,"498 Guinda St, Palo Alto CA 94301, US",,2302  - 2302,37451787,-122155373,297551
Fri 01/12,1701467460000,1701467940000,49860000,50340000,420000,"514 Hamilton Ave, Palo Alto CA 94301, US",,2302  - 2302,37447632,-122157802,297551
Fri 01/12,1701458580000,1701468060000,40980000,50460000,9480000,"Rohnert Park Expy, Rohnert Park CA 94928, US",,4403 - 4403,38345007,-122671661,21822
Fri 01/12,1701465720000,1701468360000,48120000,50760000,2640000,"Wildcat Canyon Pkwy, Richmond CA 94805, US",,4402  - 4402,37952001,-122318480,138826
Fri 01/12,1701457320000,1701468420000,39720000,50820000,11100000,"52 Muir Woods Rd, Mill Valley CA 94941, US",,3601  - 3601,37892115,-122571574,63408
Fri 01/12,1701468240000,1701468660000,50640000,51060000,480000,"464 High St, Palo Alto CA 94301, US",,2302  - 2302,37444154,-122163541,297552
Fri 01/12,1701468300000,1701468960000,50700000,51360000,660000,"E Redwood Cir, Rohnert Park CA 94928, US",,4403 - 4403,38338381,-122673669,21823
Fri 01/12,1701467220000,1701468960000,49620000,51360000,1800000,"Academy of Arts and Sciences, 555 Portola Drive, San Francisco 94131-1616, US",870,2503  - 2503,37744148,-122450292,17866
Fri 01/12,1701467880000,1701469080000,50280000,51480000,1140000,"SF International High, 650 De Haro Street, San Francisco 94107-2728, US",869,3801  - 3801,37761624,-122401286,394839
Fri 01/12,1701450000000,1701469380000,32400000,51780000,19380000,"149 Mitchell Ave, South San Francisco CA 94080, US",,4001  - 4001,37649306,-122402602,145977
Fri 01/12,1701469140000,1701469620000,51540000,52020000,480000,"2063 Giaramita St, Richmond CA 94801, US",,4402  - 4402,37960823,-122363347,138830
Fri 01/12,1701468300000,1701470340000,50700000,52740000,1980000,"Lowell High, 1101 Eucalyptus Drive, San Francisco 94132-1401, US",891,2802 - 2802,37730918,-122484911,92349
Fri 01/12,1701470880000,1701471300000,53280000,53700000,480000,"Fort Miley Cir, San Francisco CA 94121, US",,3601  - 3601,37781988,-122504684,63423
Fri 01/12,1701470940000,1701471540000,53340000,53940000,600000,"Lilienthal (Claire) Elementary, 3630 Divisadero Street, San Francisco 94123-1411, US",971,2503  - 2503,37802874,-122443103,17875
Fri 01/12,1701460020000,1701471660000,42420000,54060000,11640000,"1223 18th St, San Pablo CA 94806, US",,3602 - 3602,37951650,-122352257,17734
Fri 01/12,1701470820000,1701472020000,53220000,54420000,1200000,"998 Loma Linda Ave, El Sobrante CA 94803, US",,4402  - 4402,37986255,-122306994,138835
Fri 01/12,1701468600000,1701472380000,51000000,54780000,3720000,"3411 Chanslor Ave, Richmond CA 94805, US",,5601 - 5601,37932678,-122336347,273064
Fri 01/12,1701472260000,1701472560000,54660000,54960000,300000,"Lawton Alternative Elementary, 1570 31st Avenue, San Francisco 94122-3104, US",929,3601  - 3601,37758897,-122489772,63426
Fri 01/12,1701473160000,1701473700000,55560000,56100000,540000,"1300 Amador St, San Pablo CA 94806, US",,4402  - 4402,37952272,-122327339,138840
Fri 01/12,1701473820000,1701474420000,56220000,56820000,600000,"O'Connell (John) High, 2355 Folsom Street, San Francisco 94110-2010, US",893,2302  - 2302,37759419,-122414681,297599
Fri 01/12,1701474480000,1701474900000,56880000,57300000,420000,"2528 Road 20, San Pablo CA 94806, US",,4402  - 4402,37963156,-122340469,138842
Fri 01/12,1701474480000,1701474900000,56880000,57300000,480000,"16th St, San Pablo CA 94806, US",,5601 - 5601,37974493,-122347670,273069
Fri 01/12,1701474600000,1701474960000,57000000,57360000,360000,"O'Connell (John) High, 2355 Folsom Street, San Francisco 94110-2010, US",893,2302  - 2302,37759050,-122413484,297600
Fri 01/12,1701475680000,1701475980000,58080000,58380000,300000,"Burton (Phillip and Sala) Academic High, 400 Mansell Street, San Francisco 94134-1829, US",881,2302  - 2302,37720603,-122405487,297603
Fri 01/12,1701475560000,1701476460000,57960000,58860000,840000,"McLaren (John) Children Centers, 2055 Sunnydale Avenue, San Francisco 94134-2611, US",863,3601  - 3601,37714888,-122424963,63435
Fri 01/12,1701476400000,1701476700000,58800000,59100000,300000,"2560 Road 20, San Pablo CA 94806, US",,4402  - 4402,37963239,-122339754,138845
Fri 01/12,1701476520000,1701477180000,58920000,59580000,720000,"2183 Sunnydale Ave, San Francisco CA 94134, US",,3601  - 3601,37717479,-122426267,63435
Fri 01/12,1701476820000,1701477780000,59220000,60180000,960000,"O'Connell (John) High, 2355 Folsom Street, San Francisco 94110-2010, US",893,3801  - 3801,37759606,-122414692,394870
Fri 01/12,1701477240000,1701478440000,59640000,60840000,1200000,"City Arts and Tech High, 325 La Grande Avenue, San Francisco 94112-2866, US",854,3601  - 3601,37719789,-122425631,63435
Fri 01/12,1701477720000,1701478500000,60120000,60900000,840000,"553 Appian Way, El Sobrante CA 94803, US",,4402  - 4402,37979710,-122296546,138850
Fri 01/12,1701473340000,1701479340000,55740000,61740000,6000000,"566 Parr Blvd, Richmond CA 94801, US",,3602 - 3602,37968382,-122362060,17738
Fri 01/12,1701479280000,1701479940000,61680000,62340000,660000,"Washington (George) High, 600 32nd Avenue, San Francisco 94121-2733, US",894,4403 - 4403,37777469,-122489928,21885
Fri 01/12,1701479460000,1701480660000,61860000,63060000,1200000,"2560 Road 20, San Pablo CA 94806, US",,4402  - 4402,37963262,-122339762,138854
Fri 01/12,1701480300000,1701480780000,62700000,63180000,420000,"Westmoor Ave, Daly City CA 94015, US",,3601  - 3601,37684519,-122483616,63442
Fri 01/12,1701475260000,1701480840000,57660000,63240000,5580000,"2533 Road 20, San Pablo CA 94806, US",,5601 - 5601,37963367,-122340433,273070
Fri 01/12,1701480180000,1701481320000,62580000,63720000,1140000,"2553 Road 20, San Pablo CA 94806, US",,3602 - 3602,37963359,-122340022,17741
Fri 01/12,1701482280000,1701482640000,64680000,65040000,420000,"3434 MacDonald Ave, Richmond CA 94805, US",,5601 - 5601,37934105,-122336671,273075
Fri 01/12,1701482820000,1701483300000,65220000,65700000,480000,"117 E St, Martinez CA 94553, US",,2503  - 2503,38002709,-122133770,17925
Fri 01/12,1701474960000,1701483360000,57360000,65760000,8400000,"1045 MacArthur Blvd, Oakland CA 94610, US",,2802 - 2802,37805128,-122235917,92370
Fri 01/12,1701483480000,1701484440000,65880000,66840000,960000,"3630 Alhambra Ave, Martinez CA 94553, US",,2503  - 2503,37998722,-122132503,17926
Fri 01/12,1701483840000,1701484560000,66240000,66960000,720000,"Interstate Highway 880 N, Oakland CA 94607, US",,2802 - 2802,37825137,-122312146,92375
Fri 01/12,1701483720000,1701485040000,66120000,67440000,1320000,"553 Appian Way, El Sobrante CA 94803, US",,4402  - 4402,37979701,-122296575,138866
Fri 01/12,1701483780000,1701485340000,66180000,67740000,1560000,"City Arts and Tech High, 325 La Grande Avenue, San Francisco 94112-2866, US",854,3601  - 3601,37720112,-122425620,63459
Fri 01/12,1701484080000,1701485940000,66480000,68340000,1860000,"KIPP San Francisco Bay Academy, 1430 Scott Street, San Francisco 94115-3510, US",851,4403 - 4403,37782404,-122435929,21896
Fri 01/12,1701487080000,1701487500000,69480000,69900000,420000,"Lakeshore Alternative Elementary, 220 Middlefield Drive, San Francisco 94132-1418, US",928,2802 - 2802,37730479,-122486309,92390
Fri 01/12,1701485280000,1701488220000,67680000,70620000,2940000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2503  - 2503,38053802,-122241018,17935
Fri 01/12,1701479580000,1701489660000,61980000,72060000,10080000,"3119 Union St, Emeryville CA 94608, US",,3801  - 3801,37823609,-122283467,394881
Fri 01/12,1701481380000,1701490560000,63780000,72960000,9180000,"Arthur St, Novato CA 94947, US",,2302  - 2302,38088922,-122572470,297637
Fri 01/12,1701484200000,1701491940000,66600000,74340000,7740000,"562 Parr Blvd, Richmond CA 94801, US",,3602 - 3602,37968444,-122362204,17749
Fri 01/12,1701492360000,1701492780000,74760000,75180000,420000,"15718 San Pablo Ave, San Pablo CA 94806, US",,3602 - 3602,37993621,-122329463,17752
Fri 01/12,1701489420000,1701493920000,71820000,76320000,4500000,"131 E St, Martinez CA 94553, US",,2503  - 2503,38002790,-122133783,17945
Sat 02/12,1701493560000,1701520680000,75960000,16680000,27180000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38052948,-122240191,394918
Sat 02/12,1701493800000,1701522360000,76200000,18360000,28560000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3602 - 3602,38053022,-122240286,17761
Sat 02/12,1701523320000,1701524340000,19320000,20340000,1080000,"Lowell High, 1101 Eucalyptus Drive, San Francisco 94132-1401, US",891,3801  - 3801,37731030,-122483838,394954
Sat 02/12,1701525480000,1701525900000,21480000,21900000,420000,"Washington (George) High, 600 32nd Avenue, San Francisco 94121-2733, US",894,3602 - 3602,37778542,-122490033,17794
Sat 02/12,1701530100000,1701531780000,26100000,27780000,1620000,"Lowell High, 1101 Eucalyptus Drive, San Francisco 94132-1401, US",891,3801  - 3801,37731033,-122483786,395030
Sat 02/12,1701529020000,1701533280000,25020000,29280000,4260000,"1997 H St, Union City CA 94587, US",,3602 - 3602,37590638,-122026939,17831
Sat 02/12,1701533580000,1701533940000,29580000,29940000,360000,"1041 MacArthur Blvd, Oakland CA 94610, US",,3801  - 3801,37805130,-122236064,395049
Sat 02/12,1701307620000,1701536340000,62820000,32340000,228720000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3501  - 3501,38052904,-122240287,149918
Sat 02/12,1701536160000,1701536580000,32160000,32580000,420000,"O'Connell (John) High, 2355 Folsom Street, San Francisco 94110-2010, US",893,3602 - 3602,37759474,-122414719,17864
Sat 02/12,1701486060000,1701537780000,68460000,33780000,51660000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053052,-122240109,138874
Sat 02/12,1701536760000,1701537780000,32760000,33780000,1080000,"O'Connell (John) High, 2355 Folsom Street, San Francisco 94110-2010, US",893,3602 - 3602,37758973,-122413840,17864
Sat 02/12,1701495060000,1701539580000,77460000,35580000,44520000,"155 Utah Ave, South San Francisco CA 94080, US",,2302  - 2302,37646339,-122401686,297685
Sat 02/12,1701488460000,1701539880000,70860000,35880000,51420000,"157 Utah Ave, South San Francisco CA 94080, US",,2802 - 2802,37646504,-122401622,92401
Sat 02/12,1701486900000,1701540240000,69300000,36240000,53340000,"Utah Ave, South San Francisco CA 94080, US",,3601  - 3601,37646593,-122401748,63469
Sat 02/12,1701534780000,1701540480000,30780000,36480000,5700000,"2650 5th St, Alameda CA 94501, US",,3801  - 3801,37786920,-122279070,395056
Sat 02/12,1701537780000,1701541500000,33780000,37500000,3660000,"O'Connell (John) High, 2355 Folsom Street, San Francisco 94110-2010, US",893,3602 - 3602,37759500,-122414781,17864
Sat 02/12,1701540840000,1701541740000,36840000,37740000,900000,"Washington (George) High, 600 32nd Avenue, San Francisco 94121-2733, US",894,4402  - 4402,37777728,-122489972,138912
Sat 02/12,1701541380000,1701542040000,37380000,38040000,660000,"16 Buckingham Way, San Francisco CA 94132, US",,3501  - 3501,37725782,-122475572,149968
Sat 02/12,1701541260000,1701542460000,37260000,38460000,1200000,"1095 MacArthur Blvd, Oakland CA 94610, US",,3801  - 3801,37804349,-122234698,395063
Sat 02/12,1701540420000,1701542520000,36420000,38520000,2100000,"S Airport Blvd, South San Francisco CA 94080, US",,3601  - 3601,37644088,-122403018,63470
Sat 02/12,1701542400000,1701543000000,38400000,39000000,600000,"Lincoln (Abraham) High, 2162 24th Avenue, San Francisco 94116-1723, US",890,4402  - 4402,37746711,-122481335,138915
Sat 02/12,1701543180000,1701544440000,39180000,40440000,1260000,"2263 22nd Ave, San Francisco CA 94116, US",,4402  - 4402,37745445,-122479114,138916
Sat 02/12,1701543120000,1701544440000,39120000,40440000,1320000,"2269 22nd Ave, San Francisco CA 94116, US",,3501  - 3501,37745330,-122479156,149971
Sat 02/12,1701544860000,1701545220000,40860000,41220000,360000,"663 Eucalyptus Dr, San Francisco CA 94132, US",,3801  - 3801,37731120,-122479665,395084
Sat 02/12,1701501180000,1701548040000,83580000,44040000,46920000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2503  - 2503,38053127,-122240232,18015
Sat 02/12,1701548400000,1701548820000,44400000,44820000,420000,"Willow Ave, Hercules CA 94547, US",,2503  - 2503,38021559,-122262047,18018
Sat 02/12,1701484500000,1701549360000,66900000,45360000,64920000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,5601 - 5601,38053211,-122240172,273086
Sat 02/12,1701550500000,1701551220000,46500000,47220000,660000,"600 Ashbury Ave, El Cerrito CA 94530, US",,5601 - 5601,37907107,-122295004,273101
Sat 02/12,1701551940000,1701552900000,47940000,48900000,960000,"3103 Sisk Rd, Modesto CA 95350, US",,3501  - 3501,37684167,-121050610,150068
Sat 02/12,1701551460000,1701552900000,47460000,48900000,1440000,"Sisk Rd, Modesto CA 95350, US",,4402  - 4402,37683728,-121050633,139012
Sat 02/12,1701549660000,1701552960000,45660000,48960000,3300000,"Ceres St, Crockett CA 94525, US",,2503  - 2503,38053058,-122221670,18022
Sat 02/12,1701542820000,1701553680000,38820000,49680000,10860000,"1264 30th St, Emeryville CA 94608, US",,3602 - 3602,37822608,-122284214,17875
Sat 02/12,1701546480000,1701554280000,42480000,50280000,7800000,"Balboa High, 1000 Cayuga Avenue, San Francisco 94112-3236, US",882,3801  - 3801,37720909,-122440516,395088
Sat 02/12,1701548100000,1701554340000,44100000,50340000,6240000,"Arthur St, Novato CA 94947, US",,3601  - 3601,38088828,-122572471,63510
Sat 02/12,1701553800000,1701554880000,49800000,50880000,1080000,"3102 Union St, Emeryville CA 94608, US",,3602 - 3602,37823492,-122283414,17875
Sat 02/12,1701556320000,1701556860000,52320000,52860000,540000,"O'Connell (John) High, 2355 Folsom Street, San Francisco 94110-2010, US",893,3602 - 3602,37759551,-122414724,17885
Sat 02/12,1701556620000,1701562800000,52620000,58800000,6180000,"1091 Grayson Ave, St. Helena CA 94574, US",,2503  - 2503,38498292,-122461815,18061
Sat 02/12,1701562200000,1701562920000,58200000,58920000,720000,"22635 Avenue 196, Strathmore CA 93267, US",,4402  - 4402,36145407,-119066361,139174
Sat 02/12,1701562200000,1701562980000,58200000,58980000,780000,"22629 Avenue 196, Strathmore CA 93267, US",,3501  - 3501,36145369,-119066512,150229
Sat 02/12,1701559860000,1701564300000,55860000,60300000,4380000,"2143 H St, Union City CA 94587, US",,3602 - 3602,37589468,-122027505,17918
Sat 02/12,1701563460000,1701564420000,59460000,60420000,960000,"1238 W Hermosa St, Lindsay CA 93247, US",,3501  - 3501,36203061,-119105364,150234
Sat 02/12,1701563400000,1701564540000,59400000,60540000,1140000,"172 N Fremont Dr, Lindsay CA 93247, US",,4402  - 4402,36202952,-119105423,139178
Sat 02/12,1701564540000,1701565260000,60540000,61260000,720000,"N Highway 65, Lindsay CA 93247, US",,3501  - 3501,36202085,-119102459,150234
Sat 02/12,1701564600000,1701565440000,60600000,61440000,840000,"N Highway 65, Lindsay CA 93247, US",,4402  - 4402,36204343,-119104158,139178
Sat 02/12,1701563040000,1701566640000,59040000,62640000,3600000,"1405 Grayson Ave, St. Helena CA 94574, US",,2503  - 2503,38497293,-122463191,18061
Sat 02/12,1701568620000,1701570240000,64620000,66240000,1620000,"KIPP San Francisco Bay Academy, 1430 Scott Street, San Francisco 94115-3510, US",851,3602 - 3602,37783160,-122437814,17952
Sat 02/12,1701566400000,1701575700000,62400000,71700000,9300000,"22635 Avenue 196, Strathmore CA 93267, US",,4402  - 4402,36145393,-119066365,139184
Sat 02/12,1701575940000,1701576360000,71940000,72360000,420000,"Road 228, Strathmore CA 93267, US",,4402  - 4402,36142672,-119063195,139185
Sat 02/12,1701565980000,1701576420000,61980000,72420000,10440000,"19437 Road 228, Strathmore CA 93267, US",,3501  - 3501,36142671,-119062896,150240
Sat 02/12,1701576420000,1701577680000,72420000,73680000,1200000,"Road 228, Strathmore CA 93267, US",,4402  - 4402,36143541,-119063230,139185
Sat 02/12,1701576480000,1701578160000,72480000,74160000,1680000,"Road 228, Strathmore CA 93267, US",,3501  - 3501,36143453,-119063303,150240
Sat 02/12,1701562380000,1701579540000,58380000,75540000,17160000,"2067 H St, Union City CA 94587, US",,3601  - 3601,37590050,-122027231,63579
Sat 02/12,1701577860000,1701579780000,73860000,75780000,1920000,"22635 Avenue 196, Strathmore CA 93267, US",,4402  - 4402,36145382,-119066363,139185
Sat 02/12,1701578280000,1701579780000,74280000,75780000,1500000,"22631 Avenue 196, Strathmore CA 93267, US",,3501  - 3501,36145378,-119066462,150240
Sat 02/12,1701556680000,1701580260000,52680000,76260000,23520000,"Brooklyn Ave, Los Gatos CA 95030, US",,5601 - 5601,37222883,-121975055,273163
Sat 02/12,1701584280000,1701584580000,80280000,80580000,300000,"Lowell High, 1101 Eucalyptus Drive, San Francisco 94132-1401, US",891,3601  - 3601,37731038,-122483910,63620
Sat 02/12,1701588180000,1701589020000,84180000,85020000,840000,"California State Route 99 N, Turlock CA 95380, US",,4402  - 4402,37466219,-120827185,139326
Sat 02/12,1701588180000,1701589020000,84180000,85020000,840000,"California State Route 99 N, Turlock CA 95380, US",,3501  - 3501,37466196,-120827008,150382
Sun 03/12,1701596100000,1701596820000,5700000,6420000,720000,"2271 22nd Ave, San Francisco CA 94116, US",,3501  - 3501,37745286,-122479145,150498
Sun 03/12,1701596160000,1701596820000,5760000,6420000,660000,"2264 22nd Ave, San Francisco CA 94116, US",,4402  - 4402,37745394,-122479069,139443
Sun 03/12,1701570660000,1701619560000,66660000,29160000,48960000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2503  - 2503,38053781,-122241005,18100
Sun 03/12,1701622020000,1701623460000,31620000,33060000,1380000,"3813 E 12th St, Oakland CA 94601, US",,2503  - 2503,37773480,-122220611,18127
Sun 03/12,1701626640000,1701636900000,36240000,46500000,10260000,"Byron CA 94514, US",,2503  - 2503,37805283,-121686795,18169
Sun 03/12,1701641940000,1701646620000,51540000,56220000,4680000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2503  - 2503,38053824,-122240982,18237
Mon 04/12,1701539880000,1701723840000,35880000,47040000,183960000,"Utah Ave, South San Francisco CA 94080, US",,2802 - 2802,37646511,-122401952,92401
Mon 04/12,1701575160000,1701724320000,71160000,47520000,149160000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3602 - 3602,38053026,-122240229,17992
Mon 04/12,1701599340000,1701724560000,8940000,47760000,125220000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3501  - 3501,38053379,-122240261,150534
Mon 04/12,1701587220000,1701725220000,83220000,48420000,138000000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38053766,-122241031,63656
Mon 04/12,1701724560000,1701725280000,47760000,48480000,720000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3501  - 3501,38053689,-122240800,150535
Mon 04/12,1701539580000,1701725700000,35580000,48900000,186120000,"Utah Ave, South San Francisco CA 94080, US",,2302  - 2302,37646543,-122401777,297685
Mon 04/12,1701725460000,1701725820000,48660000,49020000,360000,"Lawton Alternative Elementary, 1570 31st Avenue, San Francisco 94122-3104, US",929,2802 - 2802,37757542,-122488976,92416
Mon 04/12,1701599400000,1701725820000,9000000,49020000,126420000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053075,-122240237,139479
Mon 04/12,1701725700000,1701726540000,48900000,49740000,840000,"401 Parker Ave, Rodeo CA 94572, US",,3501  - 3501,38032660,-122266833,150538
Mon 04/12,1701726600000,1701727440000,49800000,50640000,840000,"326 Alpha St, San Francisco CA 94134, US",,3602 - 3602,37712981,-122405042,18023
Mon 04/12,1701725820000,1701729420000,49020000,52620000,3660000,"Lawton Alternative Elementary, 1570 31st Avenue, San Francisco 94122-3104, US",929,2802 - 2802,37758297,-122489667,92416
Mon 04/12,1701729180000,1701729600000,52380000,52800000,360000,"2759 Lombard St, San Francisco CA 94123, US",,3501  - 3501,37798512,-122446887,150573
Mon 04/12,1701727020000,1701729720000,50220000,52920000,2700000,"S 13th St, Richmond CA 94804, US",,4402  - 4402,37924264,-122357192,139493
Mon 04/12,1701727860000,1701730200000,51060000,53400000,2340000,"Visitacion Valley Middle, 450 Raymond Avenue, San Francisco 94134-2354, US",957,3602 - 3602,37716046,-122413292,18024
Mon 04/12,1701726420000,1701730560000,49620000,53760000,4140000,"Brown Jr. (Willie L) Middle, 2055 Silver Avenue, San Francisco 94124-2032, US",876,2302  - 2302,37736871,-122399405,297693
Mon 04/12,1701728280000,1701731520000,51480000,54720000,3180000,"Yu (Alice Fong) Elementary, 1541 12th Avenue, San Francisco 94122, US",974,3601  - 3601,37759056,-122469291,63687
Mon 04/12,1701730080000,1701731880000,53280000,55080000,1800000,"Galileo High, 1150 Francisco Street, San Francisco 94109-1004, US",889,3501  - 3501,37803378,-122424210,150574
