"Trip mode","Start time | End time","Departure | Arrival",Odometer,Distance,Driver,Vehicle,Purpose,Contact," "
Business,"04/26/23, 06:12 PM | 04/26/23, 07:30 PM","Departure: 1281 8th St, Alameda CA 94501, US | Arrival: DHarris Tours – HQ, San Pablo Ave, Crockett CA 94525, US","135,499.1 mi | 135,541.4 mi","42.2 mi",—,"3501  – 3501",—,—," "
Business,"04/26/23, 06:00 PM | 04/26/23, 07:02 PM","Departure: Wren Ct, Hercules CA 94547, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","77,496.2 mi | 77,505.0 mi","8.8 mi",—,"2802  – 2802",—,—," "
Business,"04/26/23, 06:08 PM | 04/26/23, 06:53 PM","Departure: 3876 Mabel Ave, Castro Valley CA 94546, US | Arrival: 19227 Redwood Rd, Castro Valley CA 94546, US","12,767.7 mi | 12,769.5 mi","1.8 mi",—,"4403 – 4403",—,—," "
Business,"04/26/23, 05:41 PM | 04/26/23, 06:02 PM","Departure: 22137 Arbor Ave, Hayward CA 94541, US | Arrival: Hesperian Blvd, Hayward CA 94545, US","122,233.7 mi | 122,239.6 mi","5.8 mi",—,"4402  – 4402",—,—," "
Business,"04/26/23, 02:26 PM | 04/26/23, 05:17 PM","Departure: 21 North Point St, San Francisco CA 94133, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","7,818.1 mi | 7,853.8 mi","35.7 mi",—,"3602 – 3602",—,—," "
Business,"04/26/23, 01:17 PM | 04/26/23, 04:20 PM","Departure: Highway 1, Marshall CA 94940, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","47,309.8 mi | 47,400.1 mi","90.3 mi",—,"3601  – 3601",—,—," "
Business,"04/26/23, 03:12 PM | 04/26/23, 03:30 PM","Departure: Industry Way, Castro Valley CA 94546, US | Arrival: 3876 Mabel Ave, Castro Valley CA 94546, US","12,765.3 mi | 12,767.7 mi","2.5 mi",—,"4403 – 4403",—,—," "
Business,"04/26/23, 02:17 PM | 04/26/23, 03:20 PM","Departure: 2166 Bancroft Ave, San Leandro CA 94577, US | Arrival: 1281 8th St, Alameda CA 94501, US","135,485.2 mi | 135,499.1 mi","13.9 mi",—,"3501  – 3501",—,—," "
Business,"04/26/23, 02:12 PM | 04/26/23, 03:12 PM","Departure: 2160 Bancroft Ave, San Leandro CA 94577, US | Arrival: 22125 Arbor Ave, Hayward CA 94541, US","122,217.5 mi | 122,233.7 mi","16.2 mi",—,"4402  – 4402",—,—," "
Business,"04/26/23, 01:58 PM | 04/26/23, 02:50 PM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: Wren Ct, Hercules CA 94547, US","77,487.6 mi | 77,496.2 mi","8.7 mi",—,"2802  – 2802",—,—," "
Business,"04/26/23, 02:08 PM | 04/26/23, 02:27 PM","Departure: 2801 Geneva Ave, Daly City CA 94014, US | Arrival: Utah Ave, South San Francisco CA 94080, US","138,009.5 mi | 138,015.2 mi","5.7 mi",—,"4001  – 4001",—,—," "
Business,"04/26/23, 12:30 PM | 04/26/23, 02:14 PM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 3452 Redwood Ct, Castro Valley CA 94546, US","12,724.8 mi | 12,765.3 mi","40.5 mi",—,"4403 – 4403",—,—," "
Business,"04/26/23, 12:55 PM | 04/26/23, 01:57 PM","Departure: 1031 Ashby Ave, Berkeley CA 94710, US | Arrival: 2801 Geneva Ave, Daly City CA 94014, US","137,991.4 mi | 138,009.5 mi","18.1 mi",—,"4001  – 4001",—,—," "
Business,"04/26/23, 12:21 PM | 04/26/23, 01:16 PM","Departure: DHarris Tours – HQ, 2243 Vista del Rio St, Crockett CA 94525, US | Arrival: 2162 Bancroft Ave, San Leandro CA 94577, US","122,184.6 mi | 122,217.5 mi","32.9 mi",—,"4402  – 4402",—,—," "
Business,"04/26/23, 12:25 PM | 04/26/23, 01:07 PM","Departure: 794 Hoffman Blvd, Richmond CA 94804, US | Arrival: 2168 Bancroft Ave, San Leandro CA 94577, US","135,462.9 mi | 135,485.2 mi","22.3 mi",—,"3501  – 3501",—,—," "
Business,"04/26/23, 09:22 AM | 04/26/23, 12:17 PM","Departure: 6251 Hazel Ave, Richmond CA 94805, US | Arrival: DHarris Tours – HQ, 2217 Vista del Rio St, Crockett CA 94525, US","288,118.6 mi | 288,190.1 mi","71.5 mi",—,"2302  – 2302",—,—," "
Business,"04/26/23, 09:38 AM | 04/26/23, 11:46 AM","Departure: 6169 Hazel Ave, Richmond CA 94805, US | Arrival: 772 Hoffman Blvd, Richmond CA 94804, US","135,407.6 mi | 135,462.9 mi","55.3 mi",—,"3501  – 3501",—,—," "
Business,"04/26/23, 10:54 AM | 04/26/23, 11:43 AM","Departure: Bunker Rd E, Sausalito CA 94965, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","12,691.0 mi | 12,724.8 mi","33.7 mi",—,"4403 – 4403",—,—," "
Business,"04/26/23, 10:09 AM | 04/26/23, 11:33 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: Utah Ave, South San Francisco CA 94080, US","11,570.8 mi | 11,609.0 mi","38.1 mi",—,"2503  – 2503",—,—," "
Business,"04/26/23, 10:52 AM | 04/26/23, 11:21 AM","Departure: 2329 Union St, Oakland CA 94607, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","122,164.7 mi | 122,184.6 mi","19.9 mi",—,"4402  – 4402",—,—," "
Business,"04/26/23, 07:16 AM | 04/26/23, 10:47 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: Highway 1, Marshall CA 94940, US","47,222.1 mi | 47,309.8 mi","87.8 mi",—,"3601  – 3601",—,—," "
Business,"04/26/23, 09:39 AM | 04/26/23, 10:27 AM","Departure: 6071 Hazel Ave, Richmond CA 94805, US | Arrival: Bunker Rd E, Sausalito CA 94965, US","12,667.0 mi | 12,691.0 mi","24.1 mi",—,"4403 – 4403",—,—," "
Business,"04/26/23, 08:09 AM | 04/26/23, 10:05 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 54 North Point St, San Francisco CA 94133, US","7,782.4 mi | 7,818.1 mi","35.7 mi",—,"3602 – 3602",—,—," "
Business,"04/26/23, 09:06 AM | 04/26/23, 10:01 AM","Departure: Wattis Way, South San Francisco CA 94080, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","77,451.5 mi | 77,487.6 mi","36.0 mi",—,"2802  – 2802",—,—," "
Business,"04/26/23, 08:45 AM | 04/26/23, 09:30 AM","Departure: Balboa High, 1026 Cayuga Ave, San Francisco CA 94112, US | Arrival: Ashby Ave, Berkeley CA 94710, US","137,976.2 mi | 137,991.4 mi","15.2 mi",—,"4001  – 4001",—,—," "
Business,"04/26/23, 08:03 AM | 04/26/23, 09:09 AM","Departure: 22125 Arbor Ave, Hayward CA 94541, US | Arrival: 6227 Hazel Ave, Richmond CA 94805, US","288,089.1 mi | 288,118.6 mi","29.4 mi",—,"2302  – 2302",—,—," "
Business,"04/26/23, 08:08 AM | 04/26/23, 08:44 AM","Departure: DHarris Tours – HQ, 2223 Vista del Rio St, Crockett CA 94525, US | Arrival: 6177 Hazel Ave, Richmond CA 94805, US","135,396.1 mi | 135,407.6 mi","11.5 mi",—,"3501  – 3501",—,—," "
Business,"04/26/23, 08:12 AM | 04/26/23, 08:42 AM","Departure: 401 Parker Ave, Rodeo CA 94572, US | Arrival: 6079 Hazel Ave, Richmond CA 94805, US","12,658.0 mi | 12,667.0 mi","9.0 mi",—,"4403 – 4403",—,—," "
Business,"04/26/23, 07:28 AM | 04/26/23, 08:28 AM","Departure: Utah Ave, South San Francisco CA 94080, US | Arrival: Balboa High, 1027 Cayuga Ave, San Francisco CA 94112, US","137,967.7 mi | 137,976.2 mi","8.5 mi",—,"4001  – 4001",—,—," "
Business,"04/26/23, 07:43 AM | 04/26/23, 08:01 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 407 Parker Ave, Rodeo CA 94572, US","12,655.4 mi | 12,658.0 mi","2.6 mi",—,"4403 – 4403",—,—," "
Business,"04/25/23, 08:21 PM | 04/25/23, 09:09 PM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 22123 Arbor Ave, Hayward CA 94541, US","288,053.0 mi | 288,089.1 mi","36.1 mi",—,"2302  – 2302",—,—," "
Business,"04/25/23, 06:55 PM | 04/25/23, 08:07 PM","Departure: 24 Vista Ave, Oakland CA 94611, US | Arrival: DHarris Tours – HQ, 2219 Vista del Rio St, Crockett CA 94525, US","288,008.6 mi | 288,053.0 mi","44.4 mi",—,"2302  – 2302",—,—," "
Business,"04/25/23, 05:29 PM | 04/25/23, 07:53 PM","Departure: 477 Danville Blvd, Danville CA 94526, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","12,598.1 mi | 12,655.4 mi","57.3 mi",—,"4403 – 4403",—,—," "
Business,"04/25/23, 05:40 PM | 04/25/23, 06:58 PM","Departure: Doolittle Dr, Oakland CA 94621, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","7,751.3 mi | 7,782.4 mi","31.0 mi",—,"3602 – 3602",—,—," "
Business,"04/25/23, 04:40 PM | 04/25/23, 04:49 PM","Departure: 44 Highland Way, Piedmont CA 94611, US | Arrival: 47 Vista Ave, Piedmont CA 94611, US","288,008.3 mi | 288,008.6 mi","540 yd",—,"2302  – 2302",—,—," "
Business,"04/25/23, 02:47 PM | 04/25/23, 04:41 PM","Departure: S Airport Blvd, South San Francisco CA 94080, US | Arrival: DHarris Tours – HQ, San Pablo Ave, Crockett CA 94525, US","11,526.6 mi | 11,570.8 mi","44.2 mi",—,"2503  – 2503",—,—," "
Business,"04/25/23, 03:46 PM | 04/25/23, 04:37 PM","Departure: 2109 35th Ave, Oakland CA 94601, US | Arrival: Doolittle Dr, Oakland CA 94621, US","7,745.7 mi | 7,751.3 mi","5.7 mi",—,"3602 – 3602",—,—," "
Business,"04/25/23, 12:41 PM | 04/25/23, 04:13 PM","Departure: 1705 10th St, Sacramento CA 95811, US | Arrival: DHarris Tours – HQ, 2223 Vista del Rio St, Crockett CA 94525, US","135,268.1 mi | 135,396.1 mi","128.0 mi",—,"3501  – 3501",—,—," "
Business,"04/25/23, 02:38 PM | 04/25/23, 03:23 PM","Departure: 2160 Bancroft Ave, San Leandro CA 94577, US | Arrival: 44 Highland Way, Piedmont CA 94611, US","287,995.5 mi | 288,008.3 mi","12.8 mi",—,"2302  – 2302",—,—," "
Business,"04/25/23, 01:15 PM | 04/25/23, 03:14 PM","Departure: 51 Hagiwara Tea Garden Dr, San Francisco CA 94118, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","47,184.5 mi | 47,222.1 mi","37.6 mi",—,"3601  – 3601",—,—," "
Business,"04/25/23, 02:27 PM | 04/25/23, 03:10 PM","Departure: DHarris Tours – HQ, 2231 Vista del Rio St, Crockett CA 94525, US | Arrival: 2108 35th Ave, Oakland CA 94601, US","7,720.5 mi | 7,745.7 mi","25.2 mi",—,"3602 – 3602",—,—," "
Business,"04/25/23, 01:04 PM | 04/25/23, 02:50 PM","Departure: 701 29th St, Oakland CA 94609, US | Arrival: 475 Danville Blvd, Danville CA 94526, US","12,556.1 mi | 12,598.1 mi","42.0 mi",—,"4403 – 4403",—,—," "
Business,"04/25/23, 02:05 PM | 04/25/23, 02:25 PM","Departure: 389 S Airport Blvd, South San Francisco CA 94080, US | Arrival: S Airport Blvd, South San Francisco CA 94080, US","11,525.3 mi | 11,526.6 mi","1.3 mi",—,"2503  – 2503",—,—," "
Business,"04/25/23, 01:10 PM | 04/25/23, 02:08 PM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 2160 Bancroft Ave, San Leandro CA 94577, US","287,963.2 mi | 287,995.5 mi","32.3 mi",—,"2302  – 2302",—,—," "
Business,"04/25/23, 12:40 PM | 04/25/23, 12:46 PM","Departure: 211 Martin Luther King Jr Dr, San Francisco CA 94122, US | Arrival: 51 Hagiwara Tea Garden Dr, San Francisco CA 94118, US","47,183.6 mi | 47,184.5 mi","0.9 mi",—,"3601  – 3601",—,—," "
Business,"04/25/23, 12:08 PM | 04/25/23, 12:18 PM","Departure: 153 Utah Ave, South San Francisco CA 94080, US | Arrival: S Airport Blvd, South San Francisco CA 94080, US","11,525.0 mi | 11,525.3 mi","649 yd",—,"2503  – 2503",—,—," "
Business,"04/25/23, 11:09 AM | 04/25/23, 12:13 PM","Departure: 13857 E 14th St, San Leandro CA 94578, US | Arrival: 701 29th St, Oakland CA 94609, US","12,541.5 mi | 12,556.1 mi","14.7 mi",—,"4403 – 4403",—,—," "
Business,"04/25/23, 11:38 AM | 04/25/23, 11:54 AM","Departure: I St, Sacramento CA 95814, US | Arrival: 1705 10th St, Sacramento CA 95811, US","135,266.1 mi | 135,268.1 mi","2.1 mi",—,"3501  – 3501",—,—," "
Business,"04/25/23, 11:18 AM | 04/25/23, 11:36 AM","Departure: Utah Ave, South San Francisco CA 94080, US | Arrival: Utah Ave, South San Francisco CA 94080, US","77,450.3 mi | 77,451.5 mi","1.3 mi",—,"2802  – 2802",—,—," "
Business,"04/25/23, 11:08 AM | 04/25/23, 11:15 AM","Departure: 22 Airport Blvd, South San Francisco CA 94080, US | Arrival: 153 Utah Ave, South San Francisco CA 94080, US","11,523.3 mi | 11,525.0 mi","1.7 mi",—,"2503  – 2503",—,—," "
Business,"04/25/23, 10:49 AM | 04/25/23, 11:04 AM","Departure: 43 Music Concourse Dr, San Francisco CA 94118, US | Arrival: 209 Martin Luther King Jr Dr, San Francisco CA 94122, US","47,182.4 mi | 47,183.6 mi","1.2 mi",—,"3601  – 3601",—,—," "
Business,"04/25/23, 09:08 AM | 04/25/23, 11:00 AM","Departure: 817 Chanslor Ave, Richmond CA 94801, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","7,666.9 mi | 7,720.5 mi","53.6 mi",—,"3602 – 3602",—,—," "
Business,"04/25/23, 10:02 AM | 04/25/23, 10:38 AM","Departure: 1576 Research Park Dr, Davis CA 95618, US | Arrival: 519B, Sacramento CA 95814, US","135,250.1 mi | 135,266.1 mi","16.0 mi",—,"3501  – 3501",—,—," "
Business,"04/25/23, 08:54 AM | 04/25/23, 10:38 AM","Departure: 3634 Fernwood St, Vallejo CA 94591, US | Arrival: 43 Music Concourse Dr, San Francisco CA 94118, US","47,136.0 mi | 47,182.4 mi","46.3 mi",—,"3601  – 3601",—,—," "
Business,"04/25/23, 06:51 AM | 04/25/23, 10:23 AM","Departure: Utah Ave, South San Francisco CA 94080, US | Arrival: 1306 10th St, Sacramento CA 94244, US","137,760.5 mi | 137,865.0 mi","104.6 mi",—,"4001  – 4001",—,—," "
Business,"04/25/23, 10:03 AM | 04/25/23, 10:18 AM","Departure: 147 Utah Ave, South San Francisco CA 94080, US | Arrival: 101 S Airport Blvd, South San Francisco CA 94080, US","11,522.5 mi | 11,523.3 mi","0.8 mi",—,"2503  – 2503",—,—," "
Business,"04/25/23, 08:13 AM | 04/25/23, 09:45 AM","Departure: Galileo High, 1150 Francisco St, San Francisco CA 94109, US | Arrival: 1570 Research Park Dr, Davis CA 95618, US","135,175.9 mi | 135,250.1 mi","74.2 mi",—,"3501  – 3501",—,—," "
Business,"04/25/23, 08:52 AM | 04/25/23, 09:43 AM","Departure: 2405 E 27th St, Oakland CA 94601, US | Arrival: 13855 E 14th St, San Leandro CA 94578, US","12,522.7 mi | 12,541.5 mi","18.8 mi",—,"4403 – 4403",—,—," "
Business,"04/25/23, 08:19 AM | 04/25/23, 09:19 AM","Departure: 157 Utah Ave, South San Francisco CA 94080, US | Arrival: Utah Ave, South San Francisco CA 94080, US","11,496.6 mi | 11,522.5 mi","26.0 mi",—,"2503  – 2503",—,—," "
Business,"04/25/23, 08:05 AM | 04/25/23, 08:36 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 3634 Fernwood St, Vallejo CA 94591, US","47,127.8 mi | 47,136.0 mi","8.2 mi",—,"3601  – 3601",—,—," "
Business,"04/25/23, 07:32 AM | 04/25/23, 08:22 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 820 Chanslor Ave, Richmond CA 94801, US","7,654.4 mi | 7,666.9 mi","12.5 mi",—,"3602 – 3602",—,—," "
Business,"04/25/23, 06:38 AM | 04/25/23, 08:17 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: Utah Ave, South San Francisco CA 94080, US","77,406.0 mi | 77,450.3 mi","44.3 mi",—,"2802  – 2802",—,—," "
Business,"04/25/23, 06:32 AM | 04/25/23, 08:09 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 2403 E 27th St, Oakland CA 94601, US","12,498.1 mi | 12,522.7 mi","24.5 mi",—,"4403 – 4403",—,—," "
Business,"04/25/23, 05:59 AM | 04/25/23, 07:24 AM","Departure: DHarris Tours – HQ, 2221 Vista del Rio St, Crockett CA 94525, US | Arrival: Galileo High, 1156 Francisco St, San Francisco CA 94109, US","135,137.6 mi | 135,175.9 mi","38.3 mi",—,"3501  – 3501",—,—," "
Business,"04/24/23, 06:57 PM | 04/24/23, 07:58 PM","Departure: Balmoral Dr, Oakland CA 94619, US | Arrival: DHarris Tours – HQ, San Pablo Ave, Crockett CA 94525, US","47,085.0 mi | 47,127.8 mi","42.8 mi",—,"3601  – 3601",—,—," "
Business,"04/24/23, 04:18 PM | 04/24/23, 04:45 PM","Departure: 3834 Grand Ave, Oakland CA 94610, US | Arrival: Balmoral Dr, Oakland CA 94619, US","47,078.4 mi | 47,085.0 mi","6.6 mi",—,"3601  – 3601",—,—," "
Business,"04/24/23, 01:35 PM | 04/24/23, 03:14 PM","Departure: 41 Music Concourse Dr, San Francisco CA 94118, US | Arrival: DHarris Tours – HQ, 2223 Vista del Rio St, Crockett CA 94525, US","135,099.3 mi | 135,137.6 mi","38.3 mi",—,"3501  – 3501",—,—," "
Business,"04/24/23, 01:41 PM | 04/24/23, 03:11 PM","Departure: 43 Music Concourse Dr, San Francisco CA 94118, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","12,459.9 mi | 12,498.1 mi","38.2 mi",—,"4403 – 4403",—,—," "
Business,"04/24/23, 02:19 PM | 04/24/23, 03:05 PM","Departure: 2164 Bancroft Ave, San Leandro CA 94577, US | Arrival: 3838 Grand Ave, Oakland CA 94610, US","47,060.2 mi | 47,078.4 mi","18.2 mi",—,"3601  – 3601",—,—," "
Business,"04/24/23, 01:50 PM | 04/24/23, 02:06 PM","Departure: Alvarado St, San Leandro CA 94577, US | Arrival: 2166 Bancroft Ave, San Leandro CA 94577, US","47,058.9 mi | 47,060.2 mi","1.3 mi",—,"3601  – 3601",—,—," "
Business,"04/24/23, 12:52 PM | 04/24/23, 01:35 PM","Departure: 2222 Poplar St, Oakland CA 94607, US | Arrival: Alvarado St, San Leandro CA 94577, US","47,042.6 mi | 47,058.9 mi","16.3 mi",—,"3601  – 3601",—,—," "
Business,"04/24/23, 12:43 PM | 04/24/23, 12:59 PM","Departure: 547 Martin Luther King Jr Dr, San Francisco CA 94122, US | Arrival: 62 Music Concourse Dr, San Francisco CA 94118, US","12,459.0 mi | 12,459.9 mi","1.0 mi",—,"4403 – 4403",—,—," "
Business,"04/24/23, 12:03 PM | 04/24/23, 12:52 PM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 2224 Poplar St, Oakland CA 94607, US","122,145.0 mi | 122,164.7 mi","19.7 mi",—,"4402  – 4402",—,—," "
Business,"04/24/23, 12:32 PM | 04/24/23, 12:43 PM","Departure: 543 Martin Luther King Jr Dr, San Francisco CA 94122, US | Arrival: 29 Music Concourse Dr, San Francisco CA 94118, US","135,098.3 mi | 135,099.3 mi","0.9 mi",—,"3501  – 3501",—,—," "
Business,"04/24/23, 10:25 AM | 04/24/23, 10:34 AM","Departure: 50 Music Concourse Dr, San Francisco CA 94118, US | Arrival: 545 Martin Luther King Jr Dr, San Francisco CA 94122, US","135,097.5 mi | 135,098.3 mi","0.8 mi",—,"3501  – 3501",—,—," "
Business,"04/24/23, 10:26 AM | 04/24/23, 10:30 AM","Departure: 31 Music Concourse Dr, San Francisco CA 94118, US | Arrival: 547 Martin Luther King Jr Dr, San Francisco CA 94122, US","12,458.2 mi | 12,459.0 mi","0.8 mi",—,"4403 – 4403",—,—," "
Business,"04/24/23, 09:45 AM | 04/24/23, 10:26 AM","Departure: Park Rd, Benicia CA 94510, US | Arrival: 2222 Poplar St, Oakland CA 94607, US","47,012.5 mi | 47,042.6 mi","30.1 mi",—,"3601  – 3601",—,—," "
Business,"04/24/23, 08:42 AM | 04/24/23, 10:04 AM","Departure: 385 Pennsylvania Ave, Richmond CA 94801, US | Arrival: 31 Music Concourse Dr, San Francisco CA 94118, US","12,432.9 mi | 12,458.2 mi","25.3 mi",—,"4403 – 4403",—,—," "
Business,"04/24/23, 07:53 AM | 04/24/23, 10:01 AM","Departure: 836 Willow Ave, Hercules CA 94547, US | Arrival: 37 Music Concourse Dr, San Francisco CA 94118, US","135,062.4 mi | 135,097.5 mi","35.2 mi",—,"3501  – 3501",—,—," "
Business,"04/24/23, 08:12 AM | 04/24/23, 08:39 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: Park Rd, Benicia CA 94510, US","47,000.3 mi | 47,012.5 mi","12.2 mi",—,"3601  – 3601",—,—," "
Business,"04/24/23, 06:55 AM | 04/24/23, 08:07 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 389 Pennsylvania Ave, Richmond CA 94801, US","12,419.1 mi | 12,432.9 mi","13.8 mi",—,"4403 – 4403",—,—," "
Business,"04/24/23, 07:19 AM | 04/24/23, 07:41 AM","Departure: DHarris Tours – HQ, 2217 Vista del Rio St, Crockett CA 94525, US | Arrival: 836 Willow Ave, Hercules CA 94547, US","135,059.4 mi | 135,062.4 mi","2.9 mi",—,"3501  – 3501",—,—," "
Business,"04/23/23, 03:21 PM | 04/23/23, 03:22 PM","Departure: DHarris Tours – HQ, 2215 Vista del Rio St, Crockett CA 94525, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","287,963.2 mi | 287,963.2 mi","129 yd",—,"2302  – 2302",—,—," "
Business,"04/23/23, 03:16 PM | 04/23/23, 03:18 PM","Departure: DHarris Tours – HQ, 2221 Vista del Rio St, Crockett CA 94525, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","77,405.9 mi | 77,406.0 mi","211 yd",—,"2802  – 2802",—,—," "
Business,"04/23/23, 08:02 AM | 04/23/23, 01:33 PM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","134,838.0 mi | 135,059.4 mi","221.4 mi",—,"3501  – 3501",—,—," "
Business,"04/22/23, 04:34 PM | 04/22/23, 06:34 PM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: DHarris Tours – HQ, 2221 Vista del Rio St, Crockett CA 94525, US","77,307.7 mi | 77,405.9 mi","98.1 mi",—,"2802  – 2802",—,—," "
Business,"04/22/23, 02:29 PM | 04/22/23, 04:22 PM","Departure: Evolution Valley Rd, Merced CA 95340, US | Arrival: 7297 Northfront Rd, Livermore CA 94551, US","387,637.6 mi | 387,726.8 mi","89.2 mi",—,"3801  – 3801",—,—," "
Business,"04/22/23, 02:23 PM | 04/22/23, 04:17 PM","Departure: 50 Muir Woods Rd, Mill Valley CA 94941, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","46,960.2 mi | 47,000.3 mi","40.0 mi",—,"3601  – 3601",—,—," "
Business,"04/22/23, 01:48 PM | 04/22/23, 03:45 PM","Departure: 58 Muir Woods Rd, Mill Valley CA 94941, US | Arrival: DHarris Tours – HQ, San Pablo Ave, Crockett CA 94525, US","134,797.0 mi | 134,838.0 mi","41.0 mi",—,"3501  – 3501",—,—," "
Business,"04/22/23, 12:40 PM | 04/22/23, 02:29 PM","Departure: 2427 Shoreline Hwy, Mill Valley CA 94941, US | Arrival: DHarris Tours – HQ, 2219 Vista del Rio St, Crockett CA 94525, US","77,263.7 mi | 77,307.7 mi","44.1 mi",—,"2802  – 2802",—,—," "
Business,"04/22/23, 02:09 PM | 04/22/23, 02:16 PM","Departure: Evolution Valley Rd, Merced CA 95340, US | Arrival: Evolution Valley Rd, Merced CA 95340, US","387,637.3 mi | 387,637.6 mi","506 yd",—,"3801  – 3801",—,—," "
Business,"04/22/23, 12:39 PM | 04/22/23, 01:00 PM","Departure: Evolution Valley Rd, Merced CA 95340, US | Arrival: Evolution Valley Rd, Merced CA 95340, US","387,636.4 mi | 387,637.3 mi","0.9 mi",—,"3801  – 3801",—,—," "
Business,"04/22/23, 09:54 AM | 04/22/23, 11:12 AM","Departure: 2282 San Pablo Dam Rd, San Pablo CA 94806, US | Arrival: 44 Muir Woods Rd, Mill Valley CA 94941, US","134,771.4 mi | 134,797.0 mi","25.6 mi",—,"3501  – 3501",—,—," "
Business,"04/22/23, 09:47 AM | 04/22/23, 10:37 AM","Departure: 60 Canal St, San Rafael CA 94901, US | Arrival: 50 Muir Woods Rd, Mill Valley CA 94941, US","46,947.4 mi | 46,960.2 mi","12.8 mi",—,"3601  – 3601",—,—," "
Business,"04/22/23, 09:28 AM | 04/22/23, 10:33 AM","Departure: Donahue St, Sausalito CA 94965, US | Arrival: 2427 Shoreline Hwy, Mill Valley CA 94941, US","77,249.6 mi | 77,263.7 mi","14.0 mi",—,"2802  – 2802",—,—," "
Business,"04/22/23, 04:53 AM | 04/22/23, 10:11 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: Evolution Valley Rd, Merced CA 95340, US","387,464.0 mi | 387,636.4 mi","172.4 mi",—,"3801  – 3801",—,—," "
Business,"04/22/23, 08:43 AM | 04/22/23, 09:26 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 60 Canal St, San Rafael CA 94901, US","46,922.6 mi | 46,947.4 mi","24.9 mi",—,"3601  – 3601",—,—," "
Business,"04/22/23, 09:15 AM | 04/22/23, 09:17 AM","Departure: 445A, Sausalito CA 94965, US | Arrival: Donahue St, Sausalito CA 94965, US","77,249.5 mi | 77,249.6 mi","283 yd",—,"2802  – 2802",—,—," "
Business,"04/22/23, 08:09 AM | 04/22/23, 09:04 AM","Departure: DHarris Tours – HQ, 2223 Vista del Rio St, Crockett CA 94525, US | Arrival: 445A, Sausalito CA 94965, US","77,217.8 mi | 77,249.5 mi","31.7 mi",—,"2802  – 2802",—,—," "
Business,"04/22/23, 08:20 AM | 04/22/23, 08:56 AM","Departure: DHarris Tours – HQ, San Pablo Ave, Crockett CA 94525, US | Arrival: San Pablo Dam Rd, San Pablo CA 94806, US","134,761.6 mi | 134,771.4 mi","9.7 mi",—,"3501  – 3501",—,—," "
Business,"04/21/23, 07:38 PM | 04/21/23, 08:58 PM","Departure: Burton (Phillip and Sala) Academic High, 470 Mansell St, San Francisco CA 94134, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","46,885.6 mi | 46,922.6 mi","36.9 mi",—,"3601  – 3601",—,—," "
