Vehicle,Day,Start time,End time,Downtime,Duration,Standstill,Start odometer,End odometer,Distance,Driver,Start location,End location,Fuel consumption,Average fuel consumption,+/- Reference (absolute),+/- Reference (relative)
2302  - 2302,Tue 1/31/23,63308000,64894000,5760000,1560000,960000,285808,285815,6.3,,"1086 Pomona St, Crockett CA 94525, US","2892 Pinole Valley Rd, Pinole CA 94564, US",,0,0,0
2302  - 2302,Tue 1/31/23,74163000,75498000,9240000,1320000,480000,285815,285823,8,,"2892 Pinole Valley Rd, Pinole CA 94564, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Tue 1/10/23,38258000,41806000,906060000,3540000,1440000,9459,9481,21.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Sun 1/29/23,26709000,31772000,1626480000,5040000,2160000,9481,9522,41.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Marsh Creek Rd, Brentwood CA 94513, US",,0,0,0
2503  - 2503,Sun 1/29/23,33260000,34606000,1500000,1320000,420000,9522,9533,10.7,,"Marsh Creek Rd, Brentwood CA 94513, US","Byron CA 94514, US",,0,0,0
2503  - 2503,Sun 1/29/23,35810000,36167000,1200000,360000,0,9533,9534,1,,"Byron CA 94514, US","Byron CA 94514, US",,0,0,0
2503  - 2503,Sun 1/29/23,44688000,51191000,8520000,6480000,1980000,9534,9590,55.9,,"Byron CA 94514, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 1/3/23,58338000,62079000,336240000,3720000,1740000,70027,70046,19.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Monterey Ave, Berkeley CA 94707, US",,0,0,0
2802  - 2802,Tue 1/3/23,70337000,72774000,8280000,2460000,480000,70046,70066,19.9,,"Albina Ave, Albany CA 94706, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 1/10/23,33961000,37109000,565980000,3120000,1080000,70066,70088,21.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 1/10/23,59733000,61550000,22620000,1800000,1320000,70088,70090,2.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1086 Pomona St, Crockett CA 94525, US",,0,0,0
2802  - 2802,Tue 1/10/23,63083000,64147000,1560000,1080000,420000,70090,70096,5.3,,"1084 Pomona St, Crockett CA 94525, US","Benicia Rd, Vallejo CA 94591, US",,0,0,0
2802  - 2802,Tue 1/10/23,73521000,75983000,9360000,2460000,1560000,70096,70103,7.6,,"Benicia Rd, Vallejo CA 94591, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 1/11/23,25599000,29692000,36000000,4080000,780000,70103,70132,29,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Moscone (George R.) Elementary, 2576 Harrison Street, San Francisco 94110-2720, US",,0,0,0
2802  - 2802,Wed 1/11/23,31256000,35065000,1560000,3780000,2160000,70132,70138,5.8,,"Moscone (George R.) Elementary, 2576 Harrison Street, San Francisco 94110-2720, US","57 Hagiwara Tea Garden Dr, San Francisco CA 94118, US",,0,0,0
2802  - 2802,Wed 1/11/23,44162000,44404000,9120000,240000,120000,70138,70138,0.3,,"57 Hagiwara Tea Garden Dr, San Francisco CA 94118, US","39 Music Concourse Dr, San Francisco CA 94118, US",,0,0,0
2802  - 2802,Wed 1/11/23,47068000,52938000,2640000,5880000,1440000,70138,70175,36.3,,"41 Music Concourse Dr, San Francisco CA 94118, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 1/11/23,59108000,60580000,6180000,1500000,1140000,70175,70176,1.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1060 Pomona St, Crockett CA 94525, US",,0,0,0
2802  - 2802,Wed 1/11/23,61401000,63082000,840000,1680000,660000,70176,70182,6.1,,"1062 Pomona St, Crockett CA 94525, US","Nebraska St, Vallejo CA 94590, US",,0,0,0
2802  - 2802,Wed 1/11/23,71822000,74181000,8760000,2340000,1200000,70182,70191,9.1,,"Nebraska St, Vallejo CA 94590, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 1/12/23,49644000,51527000,61860000,1860000,1560000,70191,70193,1.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Ceres St, Crockett CA 94525, US",,0,0,0
2802  - 2802,Thu 1/12/23,52685000,54253000,1140000,1560000,600000,70193,70204,11.1,,"Ceres St, Crockett CA 94525, US","Pine Ave, San Pablo CA 94806, US",,0,0,0
2802  - 2802,Thu 1/12/23,62470000,65114000,8220000,2640000,900000,70204,70217,12.9,,"Salesian Ave, Richmond CA 94804, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 1/17/23,47978000,51715000,414840000,3720000,1260000,70217,70246,29.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Galileo High, 1150 Francisco Street, San Francisco 94109-1004, US",,0,0,0
2802  - 2802,Tue 1/17/23,55410000,62589000,3720000,7200000,1080000,70246,70280,33.5,,"Galileo High, 1150 Francisco Street, San Francisco 94109-1004, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 1/18/23,53177000,57376000,76980000,4200000,2820000,70280,70292,12.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Salesian Ave, Richmond CA 94804, US",,0,0,0
2802  - 2802,Wed 1/18/23,63532000,64564000,6180000,1020000,720000,70292,70293,0.9,,"Salesian Ave, Richmond CA 94804, US","Salesian Ave, Richmond CA 94804, US",,0,0,0
2802  - 2802,Wed 1/18/23,65413000,71131000,840000,5700000,1620000,70293,70328,34.2,,"Salesian Ave, Richmond CA 94804, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 1/19/23,74783000,78891000,90060000,4080000,1800000,70328,70364,36.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","22121 Arbor Ave, Hayward CA 94541, US",,0,0,0
2802  - 2802,Fri 1/20/23,28870000,32704000,36360000,3840000,720000,70364,70400,36.2,,"22121 Arbor Ave, Hayward CA 94541, US","Lau (Gordon J.) Elementary, 950 Clay Street, San Francisco 94108-1521, US",,0,0,0
2802  - 2802,Fri 1/20/23,33917000,40538000,1200000,6600000,2820000,70400,70442,42.4,,"Lau (Gordon J.) Elementary, 950 Clay Street, San Francisco 94108-1521, US","Chileno Valley Rd, Petaluma CA 94952, US",,0,0,0
2802  - 2802,Fri 1/20/23,46416000,53524000,5880000,7080000,3000000,70442,70486,43.9,,"Chileno Valley Rd, Petaluma CA 94952, US","1183 White Ln, St. Helena CA 94574, US",,0,0,0
2802  - 2802,Fri 1/20/23,59435000,62523000,5940000,3060000,1260000,70486,70506,19.4,,"1183 White Ln, St. Helena CA 94574, US","First St, Napa CA 94559, US",,0,0,0
2802  - 2802,Fri 1/20/23,64133000,66443000,1620000,2340000,1980000,70506,70506,0.6,,"First St, Napa CA 94559, US","1244 Pearl St, Napa CA 94559, US",,0,0,0
2802  - 2802,Fri 1/20/23,70523000,71848000,4080000,1320000,1080000,70506,70507,0.6,,"1250 Pearl St, Napa CA 94559, US","First St, Napa CA 94559, US",,0,0,0
2802  - 2802,Fri 1/20/23,72736000,84317000,900000,11580000,5700000,70507,70581,74.5,,"First St, Napa CA 94559, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sat 1/21/23,14648000,23560000,16740000,8940000,2340000,70581,70665,84,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","7735 Solano Ave, Napa CA 94558, US",,0,0,0
2802  - 2802,Sat 1/21/23,33641000,35951000,10080000,2340000,1080000,70665,70675,9.2,,"7735 Solano Ave, Napa CA 94558, US","950 Randolph St, Napa CA 94559, US",,0,0,0
2802  - 2802,Sat 1/21/23,40988000,41189000,5040000,180000,180000,70675,70675,0.2,,"947 Randolph St, Napa CA 94559, US","1586 First St, Napa CA 94559, US",,0,0,0
2802  - 2802,Sat 1/21/23,42971000,57272000,1800000,14280000,6180000,70675,70756,81.7,,"1584 First St, Napa CA 94559, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 1/23/23,28395000,36443000,143940000,8040000,2340000,70756,70802,45.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","206 Flamingo Rd, Mill Valley CA 94941, US",,0,0,0
2802  - 2802,Mon 1/23/23,37393000,41080000,960000,3660000,1740000,70802,70813,11.3,,"206 Flamingo Rd, Mill Valley CA 94941, US","Pacific Way, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Mon 1/23/23,46594000,47732000,5520000,1140000,600000,70813,70816,2.9,,"Pacific Way, Sausalito CA 94965, US","50 Muir Woods Rd, Mill Valley CA 94941, US",,0,0,0
2802  - 2802,Mon 1/23/23,52365000,58677000,4620000,6300000,1740000,70816,70841,25.3,,"48 Muir Woods Rd, Mill Valley CA 94941, US","23 North Point St, San Francisco CA 94133, US",,0,0,0
2802  - 2802,Mon 1/23/23,69862000,73582000,11160000,3720000,1140000,70841,70870,28.8,,"36 North Point St, San Francisco CA 94133, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 1/24/23,24111000,25027000,36900000,900000,660000,70870,70873,2.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","24, Hercules CA 94547, US",,0,0,0
2802  - 2802,Tue 1/24/23,25687000,29338000,660000,3660000,840000,70873,70895,22.3,,"24, Hercules CA 94547, US","115 Bahia Way, San Rafael CA 94901, US",,0,0,0
2802  - 2802,Tue 1/24/23,30499000,32206000,1140000,1680000,180000,70895,70910,14.3,,"115 Bahia Way, San Rafael CA 94901, US","Field Rd, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Tue 1/24/23,33682000,33924000,1500000,240000,60000,70910,70910,0.8,,"Field Rd, Sausalito CA 94965, US","Field Rd, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Tue 1/24/23,47622000,48602000,13680000,960000,600000,70910,70912,1.9,,"Field Rd, Sausalito CA 94965, US","Coastal Trl, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Tue 1/24/23,50337000,54697000,1740000,4380000,720000,70912,70952,40.1,,"Coastal Trl, Sausalito CA 94965, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 1/24/23,61411000,64481000,6720000,3060000,1860000,70952,70963,10.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","4966 Valley View Rd, El Sobrante CA 94803, US",,0,0,0
2802  - 2802,Tue 1/24/23,68498000,69056000,4020000,540000,180000,70963,70965,2.1,,"Valley View Rd, El Sobrante CA 94803, US","Pinole Vista Ctr, Pinole CA 94564, US",,0,0,0
2802  - 2802,Tue 1/24/23,71323000,71797000,2280000,480000,120000,70965,70967,2.2,,"Pinole Vista Ctr, Pinole CA 94564, US","Valley View Rd, El Sobrante CA 94803, US",,0,0,0
2802  - 2802,Tue 1/24/23,74260000,75959000,2460000,1680000,540000,70967,70978,10.7,,"4986 Valley View Rd, El Sobrante CA 94803, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 1/27/23,26452000,32183000,209700000,5760000,2160000,70978,71006,28.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Sanchez Elementary, 325 Sanchez Street, San Francisco 94114-1615, US",,0,0,0
2802  - 2802,Fri 1/27/23,44292000,51126000,12120000,6840000,4020000,71006,71017,10.7,,"Sanchez Elementary, 325 Sanchez Street, San Francisco 94114-1615, US","Lowell High, 1101 Eucalyptus Drive, San Francisco 94132-1401, US",,0,0,0
2802  - 2802,Fri 1/27/23,51763000,64180000,660000,12420000,5340000,71017,71055,38.3,,"Lowell High, 1101 Eucalyptus Drive, San Francisco 94132-1401, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 1/30/23,51821000,57975000,246840000,6180000,3300000,71055,71090,34.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Lincoln (Abraham) High, 2162 24th Avenue, San Francisco 94116-1723, US",,0,0,0
2802  - 2802,Mon 1/30/23,59735000,61742000,1740000,1980000,840000,71090,71094,4.1,,"Lincoln (Abraham) High, 2162 24th Avenue, San Francisco 94116-1723, US","Balboa High, 1000 Cayuga Avenue, San Francisco 94112-3236, US",,0,0,0
2802  - 2802,Mon 1/30/23,70818000,75819000,9060000,4980000,1500000,71094,71131,36.7,,"Balboa High, 1000 Cayuga Avenue, San Francisco 94112-3236, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 1/31/23,57761000,58755000,68340000,1020000,720000,71131,71133,1.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1072 Pomona St, Crockett CA 94525, US",,0,0,0
2802  - 2802,Tue 1/31/23,59917000,61010000,1140000,1080000,360000,71133,71140,7,,"1072 Pomona St, Crockett CA 94525, US","Redwood Pkwy, Vallejo CA 94591, US",,0,0,0
2802  - 2802,Tue 1/31/23,73080000,76282000,12060000,3180000,1800000,71140,71149,9.8,,"Redwood Pkwy, Vallejo CA 94591, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Wed 1/11/23,25113000,31035000,979500000,5940000,2460000,128412,128441,29.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2461 Bryant St, San Francisco CA 94110, US",,0,0,0
3501  - 3501,Wed 1/11/23,32360000,35335000,1320000,3000000,1620000,128441,128446,5.3,,"2457 Bryant St, San Francisco CA 94110, US","61 Hagiwara Tea Garden Dr, San Francisco CA 94118, US",,0,0,0
3501  - 3501,Wed 1/11/23,38412000,38833000,3060000,420000,180000,128446,128447,0.6,,"63 Hagiwara Tea Garden Dr, San Francisco CA 94118, US","61 Hagiwara Tea Garden Dr, San Francisco CA 94118, US",,0,0,0
3501  - 3501,Wed 1/11/23,44147000,44635000,5340000,480000,360000,128447,128447,0.3,,"63 Hagiwara Tea Garden Dr, San Francisco CA 94118, US","43 Music Concourse Dr, San Francisco CA 94118, US",,0,0,0
3501  - 3501,Wed 1/11/23,47163000,52297000,2520000,5160000,1920000,128447,128463,15.6,,"43 Music Concourse Dr, San Francisco CA 94118, US","684 Lake Merced Blvd, San Francisco CA 94132, US",,0,0,0
3501  - 3501,Wed 1/11/23,61388000,68861000,9120000,7500000,2040000,128463,128500,36.7,,"Lake Merced Blvd, San Francisco CA 94132, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Fri 1/13/23,48465000,55940000,152400000,7500000,1920000,128500,128553,53.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2359 E 14th St, San Leandro CA 94577, US",,0,0,0
3501  - 3501,Fri 1/13/23,58160000,58591000,2220000,420000,300000,128553,128554,0.5,,"2359 E 14th St, San Leandro CA 94577, US","2164 Bancroft Ave, San Leandro CA 94577, US",,0,0,0
3501  - 3501,Fri 1/13/23,59770000,62748000,1200000,3000000,1440000,128554,128563,9.7,,"2164 Bancroft Ave, San Leandro CA 94577, US","918 Chestnut St, Alameda CA 94501, US",,0,0,0
3501  - 3501,Fri 1/13/23,73685000,77775000,10920000,4080000,840000,128563,128605,42.1,,"920 Chestnut St, Alameda CA 94501, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Sun 1/15/23,46645000,46883000,141660000,240000,240000,128605,128605,0.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Sun 1/15/23,49612000,52478000,2700000,2880000,2460000,128605,128608,3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","836 Willow Ave, Hercules CA 94547, US",,0,0,0
3501  - 3501,Sun 1/15/23,53256000,53954000,780000,720000,360000,128608,128611,3,,"836 Willow Ave, Hercules CA 94547, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Tue 1/17/23,25121000,29920000,143940000,4800000,1200000,128611,128639,27.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","O'Connell (John) High, 2355 Folsom Street, San Francisco 94110-2010, US",,0,0,0
3501  - 3501,Tue 1/17/23,32594000,37986000,2700000,5400000,1380000,128639,128695,55.4,,"O'Connell (John) High, 2355 Folsom Street, San Francisco 94110-2010, US","257 S Market St, San Jose CA 95113, US",,0,0,0
3501  - 3501,Tue 1/17/23,51291000,59041000,13320000,7740000,1500000,128695,128767,72.4,,"235 S Market St, San Jose CA 95113, US","Willow Ave, Hercules CA 94547, US",,0,0,0
3501  - 3501,Tue 1/17/23,60318000,60753000,1260000,420000,120000,128767,128770,3.1,,"24, Hercules CA 94547, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Wed 1/18/23,24785000,35596000,50460000,10800000,5580000,128770,128807,36.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","57 Hagiwara Tea Garden Dr, San Francisco CA 94118, US",,0,0,0
3501  - 3501,Wed 1/18/23,46747000,54842000,11160000,8100000,2880000,128807,128843,36.1,,"57 Hagiwara Tea Garden Dr, San Francisco CA 94118, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Fri 1/20/23,27831000,31675000,145800000,3840000,2280000,128843,128853,10.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","5847 Olinda Rd, El Sobrante CA 94803, US",,0,0,0
3501  - 3501,Fri 1/20/23,32603000,35545000,900000,2940000,1320000,128853,128862,8.5,,"5845 Olinda Rd, El Sobrante CA 94803, US","Point Pinole Trl, Richmond CA 94801, US",,0,0,0
3501  - 3501,Fri 1/20/23,49892000,62845000,14340000,12960000,2340000,128862,128940,78,,"Point Pinole Trl, Richmond CA 94801, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Tue 1/24/23,34207000,41096000,316980000,6900000,1800000,128940,128998,58.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","E Loop Rd, Hayward CA 94542, US",,0,0,0
3501  - 3501,Tue 1/24/23,52282000,61774000,11160000,9480000,3120000,128998,129055,57.1,,"E Loop Rd, Hayward CA 94542, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Wed 1/25/23,47966000,51368000,72600000,3420000,840000,129055,129089,33.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2168 Bancroft Ave, San Leandro CA 94577, US",,0,0,0
3501  - 3501,Wed 1/25/23,52230000,57742000,840000,5520000,2400000,129089,129118,29.1,,"2168 Bancroft Ave, San Leandro CA 94577, US","2162 Bancroft Ave, San Leandro CA 94577, US",,0,0,0
3501  - 3501,Wed 1/25/23,59859000,61454000,2100000,1620000,360000,129118,129130,12.2,,"2162 Bancroft Ave, San Leandro CA 94577, US","800 Magnolia Ave, Piedmont CA 94611, US",,0,0,0
3501  - 3501,Wed 1/25/23,68410000,69107000,6960000,720000,240000,129130,129131,1.1,,"800 Magnolia Ave, Piedmont CA 94611, US","318 Bonita Ave, Oakland CA 94611, US",,0,0,0
3501  - 3501,Wed 1/25/23,71156000,71316000,2040000,180000,120000,129131,129132,0.2,,"318 Bonita Ave, Oakland CA 94611, US","315 Hillside Ave, Piedmont CA 94611, US",,0,0,0
3501  - 3501,Wed 1/25/23,74307000,74483000,3000000,180000,60000,129132,129132,0.2,,"315 Hillside Ave, Piedmont CA 94611, US","371 Bonita Ave, Piedmont CA 94611, US",,0,0,0
3501  - 3501,Wed 1/25/23,75139000,80264000,660000,5100000,1200000,129132,129179,46.9,,"369 Bonita Ave, Piedmont CA 94611, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Thu 1/26/23,25088000,28134000,31200000,3060000,1800000,129179,129190,10.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1250 23rd St, Richmond CA 94804, US",,0,0,0
3501  - 3501,Thu 1/26/23,31429000,38309000,3300000,6900000,1320000,129190,129247,57.7,,"1254 23rd St, Richmond CA 94804, US","21 N 4th St, San Jose CA 95112, US",,0,0,0
3501  - 3501,Thu 1/26/23,39369000,39652000,1080000,300000,60000,129247,129248,0.6,,"19 N 4th St, San Jose CA 95112, US","147 Notre Dame Ave, San Jose CA 95110, US",,0,0,0
3501  - 3501,Thu 1/26/23,46749000,49141000,7080000,2400000,2160000,129248,129249,0.7,,"151 Notre Dame Ave, San Jose CA 95110, US","239 S Market St, San Jose CA 95113, US",,0,0,0
3501  - 3501,Thu 1/26/23,50092000,57565000,960000,7500000,1260000,129249,129315,66,,"245 S Market St, San Jose CA 95113, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Wed 1/4/23,25986000,33489000,404940000,7500000,3960000,38198,38234,36,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","178 Sheridan Ave, San Francisco CA 94129, US",,0,0,0
3601  - 3601,Wed 1/4/23,45047000,49565000,11580000,4500000,1200000,38234,38272,37.9,,"178 Sheridan Ave, San Francisco CA 94129, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Thu 1/5/23,25278000,27920000,62100000,2640000,420000,38272,38300,28.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1056 York St, San Francisco CA 94110, US",,0,0,0
3601  - 3601,Thu 1/5/23,31324000,32486000,3420000,1140000,600000,38300,38302,1.6,,"1054 York St, San Francisco CA 94110, US","Mission High, 3750 18th Street, San Francisco 94114-2614, US",,0,0,0
3601  - 3601,Thu 1/5/23,38216000,39701000,5760000,1500000,960000,38302,38304,1.8,,"Mission High, 3750 18th Street, San Francisco 94114-2614, US","1056 York St, San Francisco CA 94110, US",,0,0,0
3601  - 3601,Thu 1/5/23,43741000,44061000,4020000,300000,180000,38304,38304,0.3,,"1063 York St, San Francisco CA 94110, US","1054 York St, San Francisco CA 94110, US",,0,0,0
3601  - 3601,Thu 1/5/23,45383000,46332000,1320000,960000,420000,38304,38306,1.6,,"1056 York St, San Francisco CA 94110, US","Mission High, 3750 18th Street, San Francisco 94114-2614, US",,0,0,0
3601  - 3601,Thu 1/5/23,52408000,56776000,6060000,4380000,1200000,38306,38336,29.9,,"Mission High, 3750 18th Street, San Francisco 94114-2614, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Mon 1/9/23,46519000,49254000,335340000,2760000,600000,38336,38368,32.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","13826 E 14th St, San Leandro CA 94578, US",,0,0,0
3601  - 3601,Mon 1/9/23,49898000,50058000,660000,180000,60000,38368,38368,0.3,,"13828 E 14th St, San Leandro CA 94578, US","2168 Bancroft Ave, San Leandro CA 94577, US",,0,0,0
3601  - 3601,Mon 1/9/23,54195000,57285000,4140000,3120000,360000,38368,38407,38.5,,"2160 Bancroft Ave, San Leandro CA 94577, US","264 School St, Pittsburg CA 94565, US",,0,0,0
3601  - 3601,Mon 1/9/23,72952000,79103000,15660000,6180000,1140000,38407,38481,73.8,,"270 School St, Pittsburg CA 94565, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Tue 1/10/23,27637000,36563000,34920000,8940000,3060000,38481,38517,36.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","586 Terry A Francois Blvd, San Francisco CA 94158, US",,0,0,0
3601  - 3601,Tue 1/10/23,49848000,51074000,13260000,1200000,720000,38517,38519,1.7,,"588 Terry A Francois Blvd, San Francisco CA 94158, US","The New School of San Francisco, 2929 19th Street, San Francisco 94110-2019, US",,0,0,0
3601  - 3601,Tue 1/10/23,52901000,57595000,1800000,4680000,960000,38519,38549,30.2,,"The New School of San Francisco, 2929 19th Street, San Francisco 94110-2019, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Wed 1/11/23,24727000,28179000,53520000,3480000,900000,38549,38574,25.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","218 Central Ave, Alameda CA 94501, US",,0,0,0
3601  - 3601,Wed 1/11/23,29652000,35239000,1500000,5580000,3000000,38574,38591,16.7,,"220 Central Ave, Alameda CA 94501, US","588 Terry A Francois Blvd, San Francisco CA 94158, US",,0,0,0
