Vehicle,Day,Start time,End time,Downtime,Duration,Standstill,Start odometer,End odometer,Distance,Driver,Start location,End location,Fuel consumption,Average fuel consumption,+/- Reference (absolute),+/- Reference (relative)
2503  - 2503,Tue 2/8/22,50802000,56675000,,5880000,1620000,0,38,37.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1061 Eucalyptus Dr, San Francisco CA 94132, US",,0,0,0
2503  - 2503,Tue 2/8/22,58395000,58640000,1740000,240000,120000,38,38,0.3,,"1009 Eucalyptus Dr, San Francisco CA 94132, US","1093 Eucalyptus Dr, San Francisco CA 94132, US",,0,0,0
2503  - 2503,Tue 2/8/22,64327000,70651000,5700000,6300000,1740000,38,75,37.1,,"1011 Eucalyptus Dr, San Francisco CA 94132, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Wed 2/16/22,9053000,10343000,629580000,1320000,1140000,75,76,0.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Thu 2/17/22,55874000,57136000,131940000,1260000,840000,76,78,1.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1078 Pomona St, Crockett CA 94525, US",,0,0,0
2503  - 2503,Thu 2/17/22,57880000,59229000,720000,1320000,300000,78,84,6,,"1080 Pomona St, Crockett CA 94525, US","Willow Ave, Hercules CA 94547, US",,0,0,0
2503  - 2503,Thu 2/17/22,60848000,62197000,1620000,1320000,900000,84,87,3.4,,"Willow Ave, Rodeo CA 94572, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Fri 2/18/22,27427000,28632000,51660000,1200000,120000,87,99,12.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","375 W Channel Rd, Benicia CA 94510, US",,0,0,0
2503  - 2503,Mon 2/21/22,50522000,51653000,281100000,1140000,120000,99,111,11.9,,"358 W Channel Rd, Benicia CA 94510, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Tue 2/22/22,44738000,48717000,79500000,3960000,1620000,111,142,30.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","El Paseo Dr, Oakland CA 94603, US",,0,0,0
2503  - 2503,Tue 2/22/22,49502000,51019000,780000,1500000,180000,142,155,12.9,,"440 El Paseo Dr, Oakland CA 94603, US","Eden Park Pl, Hayward CA 94545, US",,0,0,0
2503  - 2503,Tue 2/22/22,60034000,68285000,9000000,8280000,3120000,155,197,42.4,,"Eden Park Pl, Hayward CA 94545, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Wed 2/23/22,48337000,51254000,66480000,2940000,420000,197,230,32.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Bancroft Ave, San Leandro CA 94577, US",,0,0,0
2503  - 2503,Wed 2/23/22,55098000,59688000,3840000,4620000,1560000,230,262,32.6,,"Bancroft Ave, San Leandro CA 94577, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Mon 2/28/22,41371000,41415000,413700000,60000,0,262,262,0.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 2/1/22,53252000,54673000,325800000,1440000,480000,649,655,6.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 2/1/22,56564000,58950000,1920000,2400000,780000,655,666,10.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 2/2/22,48590000,52229000,76020000,3660000,1260000,666,694,28.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2903 Polk St, San Francisco CA 94109, US",,0,0,0
2802  - 2802,Wed 2/2/22,54306000,55691000,2100000,1380000,360000,694,700,5.7,,"2907 Polk St, San Francisco CA 94109, US","613 30th Ave, San Francisco CA 94121, US",,0,0,0
2802  - 2802,Wed 2/2/22,56515000,58851000,840000,2340000,1140000,700,704,4.3,,"613 30th Ave, San Francisco CA 94121, US","601 30th Ave, San Francisco CA 94121, US",,0,0,0
2802  - 2802,Wed 2/2/22,63590000,69344000,4740000,5760000,1440000,704,738,33.8,,"601 30th Ave, San Francisco CA 94121, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 2/3/22,56319000,59773000,73380000,3480000,1680000,738,750,11.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 2/4/22,46292000,52368000,72900000,6060000,3480000,750,780,30.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","El Paseo Dr, Oakland CA 94603, US",,0,0,0
2802  - 2802,Fri 2/4/22,53063000,56971000,720000,3900000,2580000,780,790,10.3,,"El Paseo Dr, Oakland CA 94603, US","993 28th St, Emeryville CA 94608, US",,0,0,0
2802  - 2802,Fri 2/4/22,57782000,63750000,840000,5940000,1740000,790,831,40.5,,"995 28th St, Emeryville CA 94608, US","991 28th St, Emeryville CA 94608, US",,0,0,0
2802  - 2802,Fri 2/4/22,68823000,69020000,5100000,180000,0,831,831,0.5,,"988 28th St, Emeryville CA 94608, US","1027 28th St, Oakland CA 94607, US",,0,0,0
2802  - 2802,Fri 2/4/22,71482000,75885000,2460000,4380000,780000,831,875,43.1,,"1027 28th St, Oakland CA 94607, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 2/7/22,53599000,60970000,236940000,7380000,2940000,875,922,47.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2154 H St, Union City CA 94587, US",,0,0,0
2802  - 2802,Mon 2/7/22,63477000,64955000,2520000,1500000,780000,922,926,3.6,,"2154 H St, Union City CA 94587, US","Union Lndg, Union City CA 94587, US",,0,0,0
2802  - 2802,Mon 2/7/22,66887000,67629000,1920000,720000,180000,926,929,2.8,,"Union Lndg, Union City CA 94587, US","2093 H St, Union City CA 94587, US",,0,0,0
2802  - 2802,Mon 2/7/22,70793000,74783000,3180000,4020000,780000,929,975,45.9,,"2154 H St, Union City CA 94587, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 2/8/22,28506000,36799000,40140000,8280000,2760000,975,1017,42.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","545 Terry A Francois Blvd, San Francisco CA 94158, US",,0,0,0
2802  - 2802,Tue 2/8/22,49174000,57697000,12360000,8520000,3720000,1017,1058,41.1,,"545 Terry A Francois Blvd, San Francisco CA 94158, US","206 MacArthur Ave, San Francisco CA 94123, US",,0,0,0
2802  - 2802,Tue 2/8/22,58575000,58930000,900000,360000,180000,1058,1059,0.4,,"206 MacArthur Ave, San Francisco CA 94123, US","1146 Francisco St, San Francisco CA 94109, US",,0,0,0
2802  - 2802,Tue 2/8/22,59633000,62489000,720000,2880000,1080000,1059,1066,7.8,,"1148 Francisco St, San Francisco CA 94109, US","630 Innes Ave, San Francisco CA 94124, US",,0,0,0
2802  - 2802,Tue 2/8/22,67837000,68265000,5340000,420000,120000,1066,1068,1.1,,"632 Innes Ave, San Francisco CA 94124, US","1 Kiska Rd, San Francisco CA 94124, US",,0,0,0
2802  - 2802,Tue 2/8/22,69933000,74975000,1680000,5040000,1260000,1068,1104,36.5,,"1 Kiska Rd, San Francisco CA 94124, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 2/9/22,28994000,34614000,40440000,5640000,1920000,1104,1136,32.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Lakeshore Ave, Oakland CA 94606, US",,0,0,0
2802  - 2802,Wed 2/9/22,40239000,40964000,5640000,720000,360000,1136,1138,1.7,,"Lake Merritt Blvd, Oakland CA 94606, US","483 Grand Ave, Oakland CA 94610, US",,0,0,0
2802  - 2802,Wed 2/9/22,45308000,45940000,4320000,660000,300000,1138,1141,2.7,,"483 Grand Ave, Oakland CA 94610, US","697 29th St, Oakland CA 94609, US",,0,0,0
2802  - 2802,Wed 2/9/22,47022000,54293000,1080000,7260000,3060000,1141,1183,41.8,,"697 29th St, Oakland CA 94609, US","Cedar Blvd, Newark CA 94560, US",,0,0,0
2802  - 2802,Wed 2/9/22,54952000,55373000,660000,420000,180000,1183,1183,0.8,,"Cedar Blvd, Newark CA 94560, US","Newpark Mall, Newark CA 94560, US",,0,0,0
2802  - 2802,Wed 2/9/22,59232000,60100000,3840000,840000,360000,1183,1186,3,,"Newpark Mall, Newark CA 94560, US","4550 Carol Ave, Fremont CA 94538, US",,0,0,0
2802  - 2802,Wed 2/9/22,64366000,69650000,4260000,5280000,1020000,1186,1238,51.1,,"4550 Carol Ave, Fremont CA 94538, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 2/10/22,47362000,50632000,64140000,3300000,1020000,1238,1267,29.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2553 O'Farrell St, San Francisco CA 94115, US",,0,0,0
2802  - 2802,Thu 2/10/22,51656000,52458000,1020000,780000,600000,1267,1267,0.5,,"2551 O'Farrell St, San Francisco CA 94115, US","2553 O'Farrell St, San Francisco CA 94115, US",,0,0,0
2802  - 2802,Thu 2/10/22,53573000,57934000,1140000,4380000,1920000,1267,1279,11.3,,"2553 O'Farrell St, San Francisco CA 94115, US","444 Terry A Francois Blvd, San Francisco CA 94158, US",,0,0,0
2802  - 2802,Thu 2/10/22,60000000,61079000,2040000,1080000,420000,1279,1282,3.4,,"442 Terry A Francois Blvd, San Francisco CA 94158, US","1130 Ingalls St, San Francisco CA 94124, US",,0,0,0
2802  - 2802,Thu 2/10/22,62986000,70352000,1920000,7380000,2100000,1282,1331,49.2,,"1130 Ingalls St, San Francisco CA 94124, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 2/11/22,48192000,56383000,64260000,8220000,4800000,1331,1360,28.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1035 MacArthur Blvd, Oakland CA 94610, US",,0,0,0
2802  - 2802,Fri 2/11/22,58504000,60313000,2100000,1800000,1260000,1360,1363,3.2,,"1035 MacArthur Blvd, Oakland CA 94610, US","45th St, Oakland CA 94609, US",,0,0,0
2802  - 2802,Fri 2/11/22,63933000,66468000,3600000,2520000,1260000,1363,1370,6.2,,"45th St, Oakland CA 94609, US","45th St, Oakland CA 94609, US",,0,0,0
2802  - 2802,Fri 2/11/22,71224000,74733000,4740000,3480000,1020000,1370,1397,27.4,,"45th St, Oakland CA 94609, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 2/14/22,50037000,55442000,234480000,5400000,960000,1397,1440,43.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","680 Athol Ave, Oakland CA 94610, US",,0,0,0
2802  - 2802,Mon 2/14/22,57276000,57416000,1860000,120000,60000,1440,1441,0.3,,"680 Athol Ave, Oakland CA 94610, US","1037 MacArthur Blvd, Oakland CA 94610, US",,0,0,0
2802  - 2802,Mon 2/14/22,59578000,62117000,2160000,2520000,540000,1441,1452,10.9,,"1037 MacArthur Blvd, Oakland CA 94610, US","Skyline Blvd, Oakland CA 94619, US",,0,0,0
2802  - 2802,Mon 2/14/22,63468000,69029000,1380000,5580000,1560000,1452,1489,37.9,,"Skyline Blvd, Oakland CA 94619, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 2/15/22,56122000,58421000,73500000,2280000,1740000,1489,1493,3.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 2/16/22,47426000,54552000,75420000,7140000,2220000,1493,1549,56.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Newpark Mall, Newark CA 94560, US",,0,0,0
2802  - 2802,Wed 2/16/22,60228000,61607000,5700000,1380000,540000,1549,1554,4.3,,"Newpark Mall, Newark CA 94560, US","Alder Ave, Fremont CA 94536, US",,0,0,0
2802  - 2802,Wed 2/16/22,64311000,69328000,2700000,5040000,1140000,1554,1600,46.1,,"Alder Ave, Fremont CA 94536, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 2/17/22,26131000,33865000,43200000,7740000,2700000,1600,1634,33.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","57 Dublin St, San Francisco CA 94112, US",,0,0,0
2802  - 2802,Thu 2/17/22,34742000,38206000,900000,3480000,1080000,1634,1649,15.4,,"59 Dublin St, San Francisco CA 94112, US","Conzelman Rd, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Thu 2/17/22,40142000,40355000,1920000,240000,120000,1649,1649,0.1,,"Conzelman Rd, Sausalito CA 94965, US","Conzelman Rd, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Thu 2/17/22,45958000,49613000,5580000,3660000,1260000,1649,1664,15.3,,"Conzelman Rd, Sausalito CA 94965, US","312 Silver Ave, San Francisco CA 94112, US",,0,0,0
2802  - 2802,Thu 2/17/22,53927000,54266000,4320000,360000,60000,1664,1666,1.6,,"Silver Ave, San Francisco CA 94112, US","2250 San Bruno Ave, San Francisco CA 94134, US",,0,0,0
2802  - 2802,Thu 2/17/22,55402000,56439000,1140000,1020000,840000,1666,1666,0.5,,"2219 San Bruno Ave, San Francisco CA 94134, US","34 Conkling St, San Francisco CA 94124, US",,0,0,0
2802  - 2802,Thu 2/17/22,57507000,59699000,1080000,2220000,660000,1666,1673,6.7,,"36 Conkling St, San Francisco CA 94124, US","2164 24th Ave, San Francisco CA 94116, US",,0,0,0
2802  - 2802,Thu 2/17/22,69184000,73730000,9480000,4560000,1260000,1673,1711,37.7,,"2162 24th Ave, San Francisco CA 94116, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 2/18/22,48121000,50499000,60780000,2400000,360000,1711,1733,21.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","4415 Broadway, Oakland CA 94611, US",,0,0,0
2802  - 2802,Fri 2/18/22,51900000,55112000,1380000,3240000,1320000,1733,1740,7.7,,"4413 Broadway, Oakland CA 94611, US","1349 Thousand Oaks Blvd, Albany CA 94706, US",,0,0,0
2802  - 2802,Fri 2/18/22,64807000,71537000,9720000,6720000,2580000,1740,1771,31.1,,"1351 Thousand Oaks Blvd, Albany CA 94706, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 2/22/22,59836000,63521000,333900000,3660000,840000,1771,1804,32.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1459 138th Ave, San Leandro CA 94578, US",,0,0,0
2802  - 2802,Tue 2/22/22,67980000,73352000,4440000,5400000,2820000,1804,1838,34.4,,"1461 138th Ave, San Leandro CA 94578, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 2/23/22,38689000,41578000,51720000,2880000,420000,1838,1866,28.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","3616 18th St, San Francisco CA 94114, US",,0,0,0
2802  - 2802,Wed 2/23/22,45266000,47264000,3660000,1980000,540000,1866,1871,5,,"3678 18th St, San Francisco CA 94114, US","Javowitz St, San Francisco CA 94129, US",,0,0,0
2802  - 2802,Wed 2/23/22,48689000,49035000,1440000,360000,60000,1871,1872,0.8,,"Javowitz St, San Francisco CA 94129, US","178 Sheridan Ave, San Francisco CA 94129, US",,0,0,0
2802  - 2802,Wed 2/23/22,49663000,50252000,600000,600000,120000,1872,1874,1.7,,"178 Sheridan Ave, San Francisco CA 94129, US","3777 Buchanan St, San Francisco CA 94123, US",,0,0,0
2802  - 2802,Wed 2/23/22,51127000,51647000,900000,540000,120000,1874,1875,1.3,,"3777 Buchanan St, San Francisco CA 94123, US","Javowitz St, San Francisco CA 94129, US",,0,0,0
2802  - 2802,Wed 2/23/22,53528000,53701000,1860000,180000,120000,1875,1875,0.1,,"Javowitz St, San Francisco CA 94129, US","1167 E Beach, San Francisco CA 94129, US",,0,0,0
2802  - 2802,Wed 2/23/22,54956000,62606000,1260000,7680000,2040000,1875,1909,34.2,,"1167 E Beach, San Francisco CA 94129, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 2/24/22,24773000,29243000,48540000,4500000,1740000,1909,1935,25.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2113 40th Ave, Oakland CA 94601, US",,0,0,0
2802  - 2802,Thu 2/24/22,31062000,35997000,1800000,4920000,1260000,1935,1966,31.2,,"2120 40th Ave, Oakland CA 94601, US","748 N San Pedro Rd, San Rafael CA 94903, US",,0,0,0
2802  - 2802,Thu 2/24/22,46110000,51403000,10140000,5280000,600000,1966,2023,57.3,,"748 N San Pedro Rd, San Rafael CA 94903, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 2/25/22,43466000,54260000,78480000,10800000,4020000,2023,2105,81.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Herriman Ave, Saratoga CA 95070, US",,0,0,0
2802  - 2802,Fri 2/25/22,64438000,74751000,10200000,10320000,2760000,2105,2186,81,,"Herriman Ave, Saratoga CA 95070, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sat 2/26/22,51843000,54953000,63480000,3120000,720000,2186,2208,21.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Pleasant Valley Ave, Oakland CA 94611, US",,0,0,0
2802  - 2802,Sat 2/26/22,55915000,56769000,960000,840000,600000,2208,2208,0.5,,"Pleasant Valley Ave, Oakland CA 94611, US","331 45th St, Oakland CA 94609, US",,0,0,0
2802  - 2802,Sat 2/26/22,57772000,60137000,1020000,2340000,1500000,2208,2215,6.5,,"331 45th St, Oakland CA 94609, US","4543 Ygnacio Ave, Oakland CA 94601, US",,0,0,0
2802  - 2802,Sat 2/26/22,72063000,76503000,11940000,4440000,3240000,2215,2224,9.2,,"4555 Ygnacio Ave, Oakland CA 94601, US","382 W MacArthur Blvd, Oakland CA 94609, US",,0,0,0
2802  - 2802,Sat 2/26/22,77272000,79498000,780000,2220000,660000,2224,2245,20.6,,"382 W MacArthur Blvd, Oakland CA 94609, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 2/28/22,44386000,44666000,137700000,300000,240000,2245,2245,0.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Thu 2/3/22,61693000,65180000,,3480000,2520000,0,7,6.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Tue 2/8/22,25717000,32250000,392520000,6540000,2580000,7,39,32.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","180 Oneida Ave, San Francisco CA 94112, US",,0,0,0
3501  - 3501,Tue 2/8/22,34537000,38003000,2280000,3480000,2160000,39,48,9.3,,"184 Oneida Ave, San Francisco CA 94112, US","85 North Point St, San Francisco CA 94133, US",,0,0,0
3501  - 3501,Tue 2/8/22,49330000,55798000,11340000,6480000,2340000,48,85,36.7,,"85 North Point St, San Francisco CA 94133, US","2168 Bancroft Ave, San Leandro CA 94577, US",,0,0,0
3501  - 3501,Tue 2/8/22,58107000,60293000,2280000,2160000,720000,85,94,9.3,,"2162 Bancroft Ave, San Leandro CA 94577, US","2274 Central Ave, Alameda CA 94501, US",,0,0,0
3501  - 3501,Tue 2/8/22,73730000,78427000,13440000,4680000,1440000,94,136,41.6,,"2276 Central Ave, Alameda CA 94501, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Mon 2/14/22,47956000,52094000,487920000,4140000,1440000,136,168,31.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","323 La Grande Ave, San Francisco CA 94112, US",,0,0,0
3501  - 3501,Mon 2/14/22,57725000,59288000,5640000,1560000,840000,168,171,3.1,,"321 La Grande Ave, San Francisco CA 94112, US","105 O'Shaughnessy Blvd, San Francisco CA 94127, US",,0,0,0
3501  - 3501,Mon 2/14/22,70674000,74577000,11400000,3900000,960000,171,205,34.5,,"101 O'Shaughnessy Blvd, San Francisco CA 94127, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Tue 2/15/22,23268000,29772000,35100000,6480000,1860000,205,265,59.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Churchill Ave, Woodside CA 94062, US",,0,0,0
3501  - 3501,Tue 2/15/22,31704000,34424000,1920000,2700000,300000,265,298,33.4,,"Churchill Ave, Woodside CA 94062, US","230 Potrero Ave, San Francisco CA 94103, US",,0,0,0
3501  - 3501,Tue 2/15/22,35465000,35572000,1020000,120000,60000,298,298,0.1,,"238 Potrero Ave, San Francisco CA 94103, US","2172 16th St, San Francisco CA 94103, US",,0,0,0
3501  - 3501,Tue 2/15/22,45944000,46592000,10380000,660000,120000,298,300,1.5,,"2176 16th St, San Francisco CA 94103, US","2203 16th St, San Francisco CA 94110, US",,0,0,0
3501  - 3501,Tue 2/15/22,49639000,50792000,3060000,1140000,840000,300,300,0.8,,"2203 16th St, San Francisco CA 94110, US","1905 Bryant St, San Francisco CA 94110, US",,0,0,0
3501  - 3501,Tue 2/15/22,51753000,60401000,960000,8640000,1080000,300,397,96.2,,"2685 Mariposa St, San Francisco CA 94110, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Fri 2/18/22,51712000,57799000,250500000,6060000,2580000,397,428,30.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","El Paseo Dr, Oakland CA 94603, US",,0,0,0
