Vehicle,Day,Start time,End time,Downtime,Duration,Standstill,Start odometer,End odometer,Distance,Driver,Start location,End location,Fuel consumption,Average fuel consumption,+/- Reference (absolute),+/- Reference (relative)
2302  - 2302,Mon 8/29/22,57154000,59351000,413040000,2220000,1260000,281872,281880,7.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Pinole Valley Rd, Pinole CA 94564, US",,0,0,0
2302  - 2302,Mon 8/29/22,62835000,63551000,3480000,720000,480000,281880,281880,0.6,,"Pinole Valley Rd, Pinole CA 94564, US","Pinole Valley Rd, Pinole CA 94564, US",,0,0,0
2302  - 2302,Mon 8/29/22,70128000,70424000,6600000,300000,120000,281880,281881,0.7,,"Pinole Valley Rd, Pinole CA 94564, US","Pinole Creek Trl, Pinole CA 94564, US",,0,0,0
2302  - 2302,Mon 8/29/22,71101000,71607000,660000,480000,360000,281881,281881,0.5,,"Pinole Creek Trl, Pinole CA 94564, US","Pinole Valley Rd, Pinole CA 94564, US",,0,0,0
2302  - 2302,Mon 8/29/22,73309000,75107000,1680000,1800000,900000,281881,281889,7.9,,"Pinole Valley Rd, Pinole CA 94564, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Mon 8/1/22,58671000,58752000,866280000,60000,60000,5195,5196,0.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Tue 8/2/22,30602000,35051000,58260000,4440000,1620000,5196,5224,28.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Ucsf Ln, San Francisco CA 94158, US",,0,0,0
2503  - 2503,Tue 8/2/22,35813000,43220000,780000,7380000,3660000,5224,5257,33.4,,"Ucsf Ln, San Francisco CA 94158, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Wed 8/3/22,53542000,57168000,96720000,3600000,1380000,5257,5280,22.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","759 58th St, Oakland CA 94609, US",,0,0,0
2503  - 2503,Wed 8/3/22,60283000,66918000,3120000,6660000,1560000,5280,5319,39.9,,"58th St, Oakland CA 94609, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Fri 8/19/22,50510000,54818000,1366020000,4320000,900000,5319,5360,40.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Calhoun St, Hayward CA 94544, US",,0,0,0
2503  - 2503,Fri 8/19/22,69241000,69241000,14400000,0,,5360,5362,1.8,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Fri 8/19/22,69241000,72219000,0,3000000,360000,5362,5395,32.6,,"24540 Mission Blvd, Hayward CA 94544, US","3488 Richmond Pkwy, San Pablo CA 94806, US",,0,0,0
2503  - 2503,Fri 8/26/22,38005000,38005000,570600000,0,,5395,5402,7.4,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Fri 8/26/22,38005000,41229000,0,3240000,300000,5402,5438,36,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Fri 8/26/22,45546000,48176000,4320000,2640000,1860000,5438,5446,7.6,,"Utah Ave, South San Francisco CA 94080, US","42 Yale St, San Francisco CA 94134, US",,0,0,0
2503  - 2503,Fri 8/26/22,52104000,52104000,3900000,0,,5446,5447,1.3,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Fri 8/26/22,52104000,53801000,0,1680000,1200000,5447,5449,2.2,,"4307 Mission St, San Francisco CA 94112, US","956 Dolores St, San Francisco CA 94110, US",,0,0,0
2503  - 2503,Fri 8/26/22,55227000,59335000,1440000,4080000,1200000,5449,5467,17.8,,"3704 23rd St, San Francisco CA 94114, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Mon 8/29/22,24812000,29998000,224700000,5160000,2400000,5467,5495,27.8,,"Utah Ave, South San Francisco CA 94080, US","6230 E 16th St, Oakland CA 94621, US",,0,0,0
2503  - 2503,Mon 8/29/22,36151000,36151000,6180000,0,,5495,5496,1.1,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Mon 8/29/22,36151000,48908000,0,12780000,1920000,5496,5656,160.3,,"689 66th Ave, Oakland CA 94621, US","14200 Highway 20, Willits CA 95490, US",,0,0,0
2503  - 2503,Mon 8/29/22,54900000,54900000,6000000,0,,5656,5667,10.4,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Mon 8/29/22,54900000,58711000,0,3840000,240000,5667,5690,23.4,,"Fort Bragg CA 95437, US","1262 S Main St, Willits CA 95490, US",,0,0,0
2503  - 2503,Mon 8/29/22,60205000,70165000,1500000,9960000,840000,5690,5838,147.7,,"1 Holly St, Willits CA 95490, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2802  - 2802,Mon 8/1/22,43083000,43242000,153300000,180000,180000,60419,60419,0,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 8/3/22,32874000,36001000,162420000,3120000,1320000,60419,60442,22.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1963 Sears Point Rd, Petaluma CA 94954, US",,0,0,0
2802  - 2802,Wed 8/3/22,36708000,49731000,720000,13020000,2040000,60442,60576,133.6,,"1965 Sears Point Rd, Petaluma CA 94954, US","Fort Bragg CA 95437, US",,0,0,0
2802  - 2802,Wed 8/3/22,50904000,58589000,1200000,7680000,1980000,60576,60622,46.7,,"Fort Bragg CA 95437, US","548A, Ukiah CA, US",,0,0,0
2802  - 2802,Wed 8/3/22,60184000,74591000,1620000,14400000,3360000,60622,60774,152.1,,"548A, Ukiah CA, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 8/8/22,39511000,39598000,396900000,60000,0,60774,60774,0.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 8/18/22,43605000,43741000,868020000,120000,60000,60774,60775,0.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 8/18/22,45884000,47820000,2160000,1920000,1620000,60775,60777,2.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","401 Parker Ave, Rodeo CA 94572, US",,0,0,0
2802  - 2802,Thu 8/18/22,48621000,52361000,780000,3720000,1260000,60777,60808,30.9,,"401 Parker Ave, Rodeo CA 94572, US","2188 Bancroft Ave, San Leandro CA 94577, US",,0,0,0
2802  - 2802,Thu 8/18/22,53098000,55525000,720000,2400000,840000,60808,60817,9.4,,"2190 Bancroft Ave, San Leandro CA 94577, US","Mission Blvd, Hayward CA 94544, US",,0,0,0
2802  - 2802,Thu 8/18/22,57169000,59959000,1620000,2820000,420000,60817,60835,17.6,,"Mission Blvd, Hayward CA 94544, US","Mission Blvd, Hayward CA 94544, US",,0,0,0
2802  - 2802,Thu 8/18/22,64667000,64984000,4680000,300000,180000,60835,60836,0.5,,"Mission Blvd, Hayward CA 94544, US","Calhoun St, Hayward CA 94544, US",,0,0,0
2802  - 2802,Thu 8/18/22,67404000,71411000,2400000,4020000,840000,60836,60877,41.1,,"Calhoun St, Hayward CA 94544, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 8/19/22,30765000,33701000,45780000,2940000,1080000,60877,60902,24.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","60 Canal St, San Rafael CA 94901, US",,0,0,0
2802  - 2802,Fri 8/19/22,35164000,37240000,1440000,2100000,480000,60902,60914,12.8,,"60 Canal St, San Rafael CA 94901, US","52 Muir Woods Rd, Mill Valley CA 94941, US",,0,0,0
2802  - 2802,Fri 8/19/22,49024000,52570000,11760000,3540000,660000,60914,60939,25,,"50 Muir Woods Rd, Mill Valley CA 94941, US","722 Hoffman Blvd, Richmond CA 94804, US",,0,0,0
2802  - 2802,Fri 8/19/22,53770000,60309000,1200000,6540000,3240000,60939,60967,27.4,,"726 Hoffman Blvd, Richmond CA 94804, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 8/19/22,70294000,74428000,9960000,4140000,1980000,60967,60982,15.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 8/23/22,49442000,52275000,320640000,2820000,540000,60982,61016,33.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2166 Bancroft Ave, San Leandro CA 94577, US",,0,0,0
2802  - 2802,Tue 8/23/22,54669000,56655000,2400000,1980000,780000,61016,61028,12.1,,"2166 Bancroft Ave, San Leandro CA 94577, US","301 Bonita Ave, Piedmont CA 94611, US",,0,0,0
2802  - 2802,Tue 8/23/22,64899000,65125000,8220000,240000,120000,61028,61029,0.3,,"297 Bonita Ave, Piedmont CA 94611, US","347 Bonita Ave, Piedmont CA 94611, US",,0,0,0
2802  - 2802,Tue 8/23/22,66437000,70898000,1320000,4440000,840000,61029,61075,46.1,,"349 Bonita Ave, Piedmont CA 94611, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 8/24/22,24489000,30305000,40020000,5820000,2580000,61075,61103,27.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","328 Grove St, San Francisco CA 94102, US",,0,0,0
2802  - 2802,Wed 8/24/22,31382000,32207000,1080000,840000,720000,61103,61103,0.3,,"334 Grove St, San Francisco CA 94102, US","81 Hickory St, San Francisco CA 94102, US",,0,0,0
2802  - 2802,Wed 8/24/22,33678000,47668000,1500000,13980000,1200000,61103,61263,159.8,,"82 Hickory St, San Francisco CA 94102, US","Fort Bragg CA 95437, US",,0,0,0
2802  - 2802,Wed 8/24/22,51157000,66565000,3480000,15420000,1800000,61263,61419,156.2,,"Fort Bragg CA 95437, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 8/25/22,55776000,58814000,75600000,3060000,1620000,61419,61434,15.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Fall Ave, Richmond CA 94804, US",,0,0,0
2802  - 2802,Thu 8/25/22,64125000,66008000,5340000,1860000,720000,61434,61439,4.8,,"Fall Ave, Richmond CA 94804, US","Fall Ave, Richmond CA 94804, US",,0,0,0
2802  - 2802,Thu 8/25/22,73171000,75278000,7140000,2100000,780000,61439,61454,15.1,,"Fall Ave, Richmond CA 94804, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 8/26/22,17605000,29031000,28740000,11400000,2100000,61454,61593,138.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1266 S Main St, Willits CA 95490, US",,0,0,0
2802  - 2802,Fri 8/26/22,29784000,34198000,780000,4440000,960000,61593,61616,23.4,,"4 Holly St, Willits CA 95490, US","Fort Bragg CA 95437, US",,0,0,0
2802  - 2802,Fri 8/26/22,38233000,51922000,4020000,13680000,4980000,61616,61727,110.9,,"Fort Bragg CA 95437, US","Redwood Dr, Rohnert Park CA 94928, US",,0,0,0
2802  - 2802,Fri 8/26/22,52780000,57318000,840000,4560000,660000,61727,61777,49.7,,"Redwood Dr, Rohnert Park CA 94928, US","109 Hickory St, San Francisco CA 94102, US",,0,0,0
2802  - 2802,Fri 8/26/22,58375000,64751000,1080000,6360000,1140000,61777,61805,28.1,,"113 Hickory St, San Francisco CA 94102, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 8/29/22,29653000,31038000,224100000,1380000,360000,61805,61817,12.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Park Rd, Benicia CA 94510, US",,0,0,0
2802  - 2802,Mon 8/29/22,34787000,36017000,3720000,1260000,480000,61817,61826,8.9,,"Park Rd, Benicia CA 94510, US","199 Lincoln Rd W, Vallejo CA 94590, US",,0,0,0
2802  - 2802,Mon 8/29/22,37139000,37728000,1140000,600000,300000,61826,61829,3.1,,"199 Lincoln Rd W, Vallejo CA 94590, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 8/29/22,43874000,47443000,6120000,3540000,1320000,61829,61859,29.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","366 Goettingen St, San Francisco CA 94134, US",,0,0,0
2802  - 2802,Mon 8/29/22,51522000,61235000,4080000,9720000,3420000,61859,61900,41.3,,"366 Goettingen St, San Francisco CA 94134, US","828 Willow Ave, Hercules CA 94547, US",,0,0,0
2802  - 2802,Mon 8/29/22,61841000,63448000,600000,1620000,1020000,61900,61904,3.4,,"Willow Ave, Hercules CA 94547, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Mon 8/1/22,41720000,42123000,153060000,420000,360000,117884,117885,0,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Wed 8/3/22,33713000,44819000,164400000,11100000,1980000,117885,118017,132.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1252 S Main St, Willits CA 95490, US",,0,0,0
3501  - 3501,Wed 8/3/22,45774000,49743000,960000,3960000,180000,118017,118041,23.3,,"1250 S Main St, Willits CA 95490, US","Fort Bragg CA 95437, US",,0,0,0
3501  - 3501,Wed 8/3/22,51327000,58486000,1560000,7140000,1260000,118041,118087,46.4,,"Fort Bragg CA 95437, US","Airport Park Blvd, Ukiah CA 95482, US",,0,0,0
3501  - 3501,Wed 8/3/22,60117000,70580000,1620000,10440000,1800000,118087,118207,119.8,,"Airport Park Blvd, Ukiah CA 95482, US","Daly City CA 94014, US",,0,0,0
3501  - 3501,Wed 8/3/22,71546000,74561000,960000,3000000,480000,118207,118239,32.5,,"Daly City CA 94014, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Thu 8/11/22,26320000,59941000,642960000,33600000,5940000,118239,118601,361.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Tue 8/23/22,56029000,58911000,1032900000,2880000,2460000,118601,118603,2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","464 Rolph Ave, Crockett CA 94525, US",,0,0,0
3501  - 3501,Tue 8/23/22,59576000,59668000,660000,120000,60000,118603,118603,0.1,,"464 Rolph Ave, Crockett CA 94525, US","1056 Pomona St, Crockett CA 94525, US",,0,0,0
3501  - 3501,Tue 8/23/22,60376000,63830000,720000,3480000,1020000,118603,118634,31.5,,"1054 Pomona St, Crockett CA 94525, US","2424 Novato Blvd, Novato CA 94945, US",,0,0,0
3501  - 3501,Tue 8/23/22,72288000,75664000,8460000,3360000,600000,118634,118668,33.5,,"2424 Novato Blvd, Novato CA 94945, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Wed 8/24/22,25317000,30279000,36060000,4980000,1380000,118668,118696,28.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","331 Grove St, San Francisco CA 94102, US",,0,0,0
3501  - 3501,Wed 8/24/22,31383000,31812000,1080000,420000,360000,118696,118697,0.3,,"335 Grove St, San Francisco CA 94102, US","148 Oak St, San Francisco CA 94102, US",,0,0,0
3501  - 3501,Wed 8/24/22,34042000,49509000,2220000,15480000,2940000,118697,118856,159.5,,"100 Hickory St, San Francisco CA 94102, US","Fort Bragg CA 95437, US",,0,0,0
3501  - 3501,Wed 8/24/22,51559000,65888000,2040000,14340000,1380000,118856,119023,167.3,,"Fort Bragg CA 95437, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Thu 8/25/22,46633000,52305000,67140000,5700000,3180000,119023,119056,32.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2168 Bancroft Ave, San Leandro CA 94577, US",,0,0,0
3501  - 3501,Thu 8/25/22,53519000,55921000,1200000,2400000,480000,119056,119077,20.7,,"2168 Bancroft Ave, San Leandro CA 94577, US","Truckee Ct, Newark CA 94560, US",,0,0,0
3501  - 3501,Thu 8/25/22,67115000,73133000,11220000,6000000,2100000,119077,119127,49.8,,"Truckee Ct, Newark CA 94560, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Fri 8/26/22,18736000,33655000,31980000,14940000,2100000,119127,119289,162.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Fort Bragg CA 95437, US",,0,0,0
3501  - 3501,Fri 8/26/22,40946000,51402000,7320000,10440000,960000,119289,119399,110.7,,"Fort Bragg CA 95437, US","Redwood Dr, Rohnert Park CA 94928, US",,0,0,0
3501  - 3501,Fri 8/26/22,52738000,57274000,1320000,4560000,660000,119399,119449,49.7,,"Redwood Dr, Rohnert Park CA 94928, US","104 Hickory St, San Francisco CA 94102, US",,0,0,0
3501  - 3501,Fri 8/26/22,58059000,64244000,780000,6180000,720000,119449,119477,28.1,,"106 Hickory St, San Francisco CA 94102, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Sat 8/27/22,53952000,57619000,76080000,3660000,2520000,119477,119486,9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Mon 8/29/22,26205000,32333000,141360000,6120000,2220000,119486,119515,29,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","6244 E 16th St, Oakland CA 94621, US",,0,0,0
3501  - 3501,Mon 8/29/22,33765000,40519000,1440000,6780000,2760000,119515,119575,60.2,,"6249 E 16th St, Oakland CA 94621, US","Redwood Dr, Rohnert Park CA 94928, US",,0,0,0
3501  - 3501,Mon 8/29/22,41308000,53091000,780000,11760000,2220000,119575,119686,110.8,,"Redwood Dr, Rohnert Park CA 94928, US","Fort Bragg CA 95437, US",,0,0,0
3501  - 3501,Mon 8/29/22,54752000,68727000,1680000,13980000,1680000,119686,119854,167.6,,"Fort Bragg CA 95437, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Tue 8/30/22,28868000,41038000,46560000,12180000,2160000,119854,119998,144.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1248 S Main St, Willits CA 95490, US",,0,0,0
3501  - 3501,Tue 8/30/22,41707000,69204000,660000,27480000,6420000,119998,120219,220.7,,"1246 S Main St, Willits CA 95490, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Wed 8/31/22,29126000,33091000,46320000,3960000,840000,120219,120244,25.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1741 Fruitvale Ave, Oakland CA 94601, US",,0,0,0
3501  - 3501,Wed 8/31/22,35996000,43831000,2880000,7860000,1560000,120244,120296,51.9,,"1739 Fruitvale Ave, Oakland CA 94601, US","Limantour Rd, Inverness CA 94937, US",,0,0,0
3501  - 3501,Wed 8/31/22,44588000,53262000,780000,8700000,1020000,120296,120373,77.1,,"Limantour Rd, Inverness CA 94937, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Wed 8/3/22,37283000,37283000,1013520000,0,,10268,24475,14207.3,,odometer corrected,odometer corrected,,0,0,0
3601  - 3601,Wed 8/3/22,37283000,45608000,0,8340000,840000,24475,24587,111.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1083 S State St, Ukiah CA 95482, US",,0,0,0
3601  - 3601,Wed 8/3/22,46215000,58478000,600000,12240000,1440000,24587,24681,94.6,,"1083 S State St, Ukiah CA 95482, US","548A, Ukiah CA, US",,0,0,0
3601  - 3601,Wed 8/3/22,60102000,74552000,1620000,14460000,3240000,24681,24834,152.4,,"548A, Ukiah CA, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Thu 8/4/22,30563000,34260000,42420000,3720000,1260000,24834,24861,27.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","80 Capp St, San Francisco CA 94110, US",,0,0,0
3601  - 3601,Thu 8/4/22,36202000,40181000,1920000,3960000,1320000,24861,24878,17.4,,"80 Capp St, San Francisco CA 94110, US","46 Muir Woods Rd, Mill Valley CA 94941, US",,0,0,0
3601  - 3601,Thu 8/4/22,48355000,52606000,8160000,4260000,1080000,24878,24898,20.1,,"44 Muir Woods Rd, Mill Valley CA 94941, US","157 Capp St, San Francisco CA 94110, US",,0,0,0
3601  - 3601,Thu 8/4/22,53297000,58349000,720000,5040000,1320000,24898,24927,28.6,,"76 Capp St, San Francisco CA 94110, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Tue 8/9/22,32039000,41257000,405720000,9240000,3000000,24927,24977,50.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","48 Muir Woods Rd, Mill Valley CA 94941, US",,0,0,0
3601  - 3601,Tue 8/9/22,49763000,61965000,8520000,12180000,4680000,24977,25028,50.6,,"48 Muir Woods Rd, Mill Valley CA 94941, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Fri 8/19/22,45822000,49647000,847860000,3840000,1140000,25028,25058,30.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","38 Yale St, San Francisco CA 94134, US",,0,0,0
3601  - 3601,Fri 8/19/22,51304000,54335000,1680000,3060000,1740000,25058,25062,3.9,,"34 Yale St, San Francisco CA 94134, US","5779 Mission St, San Francisco CA 94112, US",,0,0,0
3601  - 3601,Fri 8/19/22,55016000,56529000,660000,1500000,1320000,25062,25062,0.4,,"5779 Mission St, San Francisco CA 94112, US","Morse, Morse Street 755, San Francisco 941124296, US",,0,0,0
3601  - 3601,Fri 8/19/22,57210000,63808000,660000,6600000,1320000,25062,25094,32.1,,"Morse, Morse Street 755, San Francisco 941124296, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Sat 8/20/22,27625000,30652000,50220000,3000000,960000,25094,25120,25.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1473 Fruitvale Ave, Oakland CA 94601, US",,0,0,0
3601  - 3601,Sat 8/20/22,33163000,36145000,2520000,3000000,540000,25120,25140,20.2,,"1473 Fruitvale Ave, Oakland CA 94601, US","2793 Lombard St, San Francisco CA 94129, US",,0,0,0
3601  - 3601,Sat 8/20/22,36830000,37250000,660000,420000,60000,25140,25142,1.3,,"2793 Lombard St, San Francisco CA 94129, US","French Ct, San Francisco CA 94129, US",,0,0,0
3601  - 3601,Sat 8/20/22,47806000,53530000,10560000,5700000,1020000,25142,25186,44.4,,"French Ct, San Francisco CA 94129, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Tue 8/23/22,49602000,53417000,255300000,3840000,1260000,25186,25215,28.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","176 Chattanooga St, San Francisco CA 94114, US",,0,0,0
3601  - 3601,Tue 8/23/22,54081000,56690000,660000,2580000,1620000,25215,25218,3.2,,"178 Chattanooga St, San Francisco CA 94114, US","1052 York St, San Francisco CA 94110, US",,0,0,0
3601  - 3601,Tue 8/23/22,57914000,65130000,1200000,7200000,2040000,25218,25249,31.1,,"1052 York St, San Francisco CA 94110, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Wed 8/24/22,25331000,30243000,46620000,4920000,1320000,25249,25278,28.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","319 Grove St, San Francisco CA 94102, US",,0,0,0
3601  - 3601,Wed 8/24/22,30939000,31955000,720000,1020000,900000,25278,25278,0.3,,"314 Grove St, San Francisco CA 94102, US","109 Hickory St, San Francisco CA 94102, US",,0,0,0
