Vehicle,Day,Start time,End time,Downtime,Duration,Standstill,Start odometer,End odometer,Distance,Driver,Start location,End location,Fuel consumption,Average fuel consumption,+/- Reference (absolute),+/- Reference (relative)
2802  - 2802,Fri 6/9/23,57575000,65265000,3840000,7680000,2100000,80876,80922,46,,"32164 Union Lndg, Union City CA 94587, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sun 6/11/23,28929000,33742000,136440000,4800000,840000,80922,80963,41,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","3276 Shoreline Hwy, Stinson Beach CA 94970, US",,0,0,0
2802  - 2802,Sun 6/11/23,35055000,35668000,1320000,600000,360000,80963,80963,0.7,,"3272 Shoreline Hwy, Stinson Beach CA 94970, US","Marine Way, Stinson Beach CA 94970, US",,0,0,0
2802  - 2802,Sun 6/11/23,37077000,52352000,1380000,15300000,3000000,80963,81050,87.2,,"98 Marine Way, Stinson Beach CA 94970, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 6/12/23,28358000,43548000,62400000,15180000,4080000,81050,81151,100.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Thu 6/1/23,29154000,33817000,396120000,4680000,1620000,138815,138846,30.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Visitacion Valley Middle, 450 Raymond Avenue, San Francisco 94134-2354, US",,0,0,0
3501  - 3501,Thu 6/1/23,36588000,41142000,2760000,4560000,840000,138846,138894,47.9,,"Visitacion Valley Middle, 450 Raymond Avenue, San Francisco 94134-2354, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Thu 6/1/23,42033000,43834000,900000,1800000,780000,138894,138901,7.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","3286 Sonoma Blvd, Vallejo CA 94590, US",,0,0,0
3501  - 3501,Thu 6/1/23,51131000,52100000,7320000,960000,300000,138901,138905,3.9,,"3286 Sonoma Blvd, Vallejo CA 94590, US","Franciscan Dr, Vallejo CA 94589, US",,0,0,0
3501  - 3501,Thu 6/1/23,62210000,71004000,10140000,8820000,1500000,138905,138976,71.5,,"Franciscan Dr, Vallejo CA 94589, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Fri 6/2/23,19937000,32730000,35340000,12780000,1740000,138976,139138,162,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","149 Meadow View Rd, Long Barn CA 95335, US",,0,0,0
3501  - 3501,Fri 6/2/23,36308000,44238000,3600000,7920000,1260000,139138,139222,83.6,,"Pincrest School Rd, Long Barn CA 95335, US","1435 Hulsey Way, Manteca CA 95336, US",,0,0,0
3501  - 3501,Fri 6/2/23,46364000,58893000,2100000,12540000,1140000,139222,139334,112.1,,"1433 Hulsey Way, Manteca CA 95336, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Mon 6/5/23,24696000,30938000,225000000,6240000,3120000,139334,139366,32.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2152 Bancroft Ave, San Leandro CA 94577, US",,0,0,0
3501  - 3501,Mon 6/5/23,33098000,34596000,2160000,1500000,480000,139366,139371,5.4,,"2156 Bancroft Ave, San Leandro CA 94577, US","13051 Aurora Dr, San Leandro CA 94577, US",,0,0,0
3501  - 3501,Mon 6/5/23,40706000,44012000,6120000,3300000,540000,139371,139407,35.6,,"13051 Aurora Dr, San Leandro CA 94577, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Tue 6/6/23,24259000,30848000,66660000,6600000,2640000,139407,139440,33.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","3718 Monterey Blvd, San Leandro CA 94578, US",,0,0,0
3501  - 3501,Tue 6/6/23,32315000,33757000,1440000,1440000,180000,139440,139449,8.5,,"3722 Monterey Blvd, San Leandro CA 94578, US","4861 Breakwater Ave, Hayward CA 94545, US",,0,0,0
3501  - 3501,Tue 6/6/23,41624000,41785000,7860000,180000,60000,139449,139449,0.2,,"4857 Breakwater Ave, Hayward CA 94545, US","4839 Breakwater Ave, Hayward CA 94545, US",,0,0,0
3501  - 3501,Tue 6/6/23,46490000,50560000,4680000,4080000,600000,139449,139492,42.7,,"4839 Breakwater Ave, Hayward CA 94545, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Thu 6/8/23,32604000,37266000,154860000,4680000,1560000,139492,139523,31.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","4728 Dunkirk Ave, Oakland CA 94605, US",,0,0,0
3501  - 3501,Thu 6/8/23,40449000,44189000,3180000,3720000,900000,139523,139547,24.6,,"4742 Dunkirk Ave, Oakland CA 94605, US","29 Music Concourse Dr, San Francisco CA 94118, US",,0,0,0
3501  - 3501,Thu 6/8/23,45325000,45747000,1140000,420000,60000,139547,139548,0.9,,"29 Music Concourse Dr, San Francisco CA 94118, US","573 Martin Luther King Jr Dr, San Francisco CA 94122, US",,0,0,0
3501  - 3501,Thu 6/8/23,51896000,53031000,6120000,1140000,840000,139548,139549,0.9,,"573 Martin Luther King Jr Dr, San Francisco CA 94122, US","41 Music Concourse Dr, San Francisco CA 94118, US",,0,0,0
3501  - 3501,Thu 6/8/23,55104000,68253000,2100000,13140000,3120000,139549,139630,81.3,,"43 Music Concourse Dr, San Francisco CA 94118, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Fri 6/9/23,16069000,26733000,34200000,10680000,1740000,139630,139779,149,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","California State Route 99 S, Turlock CA 95380, US",,0,0,0
3501  - 3501,Fri 6/9/23,27515000,34960000,780000,7440000,1080000,139779,139865,85.6,,"California State Route 99 S, Turlock CA 95380, US","28 E Magill Ave, Fresno CA 93710, US",,0,0,0
3501  - 3501,Fri 6/9/23,36339000,36659000,1380000,300000,180000,139865,139865,0.4,,"28 E Magill Ave, Fresno CA 93710, US","74 E Spruce Ave, Fresno CA 93650, US",,0,0,0
3501  - 3501,Fri 6/9/23,37328000,38343000,660000,1020000,540000,139865,139868,2.8,,"80 E Spruce Ave, Fresno CA 93650, US","E Champlain Dr, Fresno CA 93730, US",,0,0,0
3501  - 3501,Fri 6/9/23,41733000,45620000,3420000,3900000,1500000,139868,139896,28.2,,"E Champlain Dr, Fresno CA 93730, US","W Magnolia Ave, Caruthers CA 93609, US",,0,0,0
3501  - 3501,Fri 6/9/23,47234000,47719000,1620000,480000,480000,139896,139897,0.1,,"W Magnolia Ave, Caruthers CA 93609, US","W Magnolia Ave, Caruthers CA 93609, US",,0,0,0
3501  - 3501,Fri 6/9/23,52603000,72002000,4860000,19380000,3180000,139897,140146,249.1,,"W Magnolia Ave, Caruthers CA 93609, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Mon 6/12/23,44750000,47087000,231960000,2340000,540000,140146,140165,19.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2220 Poplar St, Oakland CA 94607, US",,0,0,0
3601  - 3601,Thu 6/1/23,30830000,34381000,61320000,3540000,720000,51547,51578,30.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Visitacion Valley Middle, 450 Raymond Avenue, San Francisco 94134-2354, US",,0,0,0
3601  - 3601,Thu 6/1/23,36675000,41206000,2280000,4560000,1020000,51578,51625,47.6,,"Visitacion Valley Middle, 450 Raymond Avenue, San Francisco 94134-2354, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Fri 6/2/23,25330000,30136000,70500000,4800000,1680000,51625,51654,29,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Gateway Middle, 1512 Golden Gate Avenue, San Francisco 94115-4515, US",,0,0,0
3601  - 3601,Fri 6/2/23,31670000,35642000,1560000,3960000,840000,51654,51691,36.9,,"Gateway Middle, 1512 Golden Gate Avenue, San Francisco 94115-4515, US","Setterquist Dr, Vallejo CA 94589, US",,0,0,0
3601  - 3601,Fri 6/2/23,57373000,66991000,21720000,9600000,1560000,51691,51756,64.2,,"Setterquist Dr, Vallejo CA 94589, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Sat 6/3/23,31498000,35424000,50880000,3900000,1200000,51756,51791,35.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1561 Holloway Ave, San Francisco CA 94132, US",,0,0,0
3601  - 3601,Sat 6/3/23,36122000,42696000,720000,6600000,720000,51791,51839,48,,"1559 Holloway Ave, San Francisco CA 94132, US","1757 Portola State Park Rd, La Honda CA 94020, US",,0,0,0
3601  - 3601,Sat 6/3/23,50612000,61051000,7920000,10440000,840000,51839,51919,79.3,,"1759 Portola State Park Rd, La Honda CA 94020, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Mon 6/5/23,27672000,31270000,139440000,3600000,600000,51919,51952,33.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2168 Bancroft Ave, San Leandro CA 94577, US",,0,0,0
3601  - 3601,Mon 6/5/23,33141000,34321000,1860000,1200000,780000,51952,51954,1.6,,"2168 Bancroft Ave, San Leandro CA 94577, US","941 Dowling Blvd, San Leandro CA 94577, US",,0,0,0
3601  - 3601,Mon 6/5/23,39972000,43146000,5640000,3180000,300000,51954,51989,34.6,,"941 Dowling Blvd, San Leandro CA 94577, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Thu 6/8/23,27796000,32184000,243840000,4380000,1080000,51989,52017,28,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","58 Capp St, San Francisco CA 94110, US",,0,0,0
3601  - 3601,Thu 6/8/23,33588000,35794000,1380000,2220000,840000,52017,52024,7.6,,"163 Capp St, San Francisco CA 94110, US","Buckingham Way, San Francisco CA 94132, US",,0,0,0
3601  - 3601,Thu 6/8/23,44566000,44925000,8760000,360000,180000,52024,52025,0.9,,"Buckingham Way, San Francisco CA 94132, US","1546 Holloway Ave, San Francisco CA 94132, US",,0,0,0
3601  - 3601,Thu 6/8/23,48008000,49135000,3060000,1140000,240000,52025,52030,5,,"1548 Holloway Ave, San Francisco CA 94132, US","1031 Great Hwy, San Francisco CA 94122, US",,0,0,0
3601  - 3601,Thu 6/8/23,52179000,59442000,3060000,7260000,1740000,52030,52064,34,,"1033 Great Hwy, San Francisco CA 94122, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Fri 6/9/23,27181000,30074000,54120000,2880000,1020000,52064,52089,25.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2109 35th Ave, Oakland CA 94601, US",,0,0,0
3601  - 3601,Fri 6/9/23,32905000,36427000,2820000,3540000,1140000,52089,52109,19.8,,"2107 35th Ave, Oakland CA 94601, US","57 Hagiwara Tea Garden Dr, San Francisco CA 94118, US",,0,0,0
3601  - 3601,Fri 6/9/23,37726000,38539000,1320000,840000,660000,52109,52110,0.4,,"57 Hagiwara Tea Garden Dr, San Francisco CA 94118, US","55 Music Concourse Dr, San Francisco CA 94118, US",,0,0,0
3601  - 3601,Fri 6/9/23,48760000,57967000,10200000,9180000,2520000,52110,52156,45.9,,"57 Music Concourse Dr, San Francisco CA 94118, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Sat 6/10/23,32372000,35905000,60780000,3540000,960000,52156,52185,30,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Drew (Charles) College Preparatory Academy, 50 Pomona Street, San Francisco 94124-2344, US",,0,0,0
3601  - 3601,Sat 6/10/23,38280000,42395000,2400000,4140000,2520000,52185,52192,6.3,,"Drew (Charles) College Preparatory Academy, 50 Pomona Street, San Francisco 94124-2344, US","646 North Point St, San Francisco CA 94133, US",,0,0,0
3601  - 3601,Sat 6/10/23,49180000,49643000,6780000,480000,240000,52192,52192,0.7,,"641 North Point St, San Francisco CA 94133, US","103 North Point St, San Francisco CA 94133, US",,0,0,0
3601  - 3601,Sat 6/10/23,51364000,51782000,1740000,420000,240000,52192,52193,0.6,,"103 North Point St, San Francisco CA 94133, US","1378 The Embarcadero, San Francisco CA 94111, US",,0,0,0
3601  - 3601,Sat 6/10/23,52465000,58858000,660000,6420000,1560000,52193,52230,36.5,,"1382 The Embarcadero, San Francisco CA 94111, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3601  - 3601,Sun 6/11/23,29919000,50504000,57480000,20580000,6420000,52230,52342,112.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3602 - 3602,Thu 6/1/23,28205000,38913000,58560000,10680000,3120000,10985,11066,81.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Setterquist Dr, Vallejo CA 94589, US",,0,0,0
3602 - 3602,Thu 6/1/23,41770000,42227000,2880000,480000,180000,11066,11067,1.6,,"Setterquist Dr, Vallejo CA 94589, US","12 Rotary Way, Vallejo CA 94591, US",,0,0,0
3602 - 3602,Thu 6/1/23,55003000,64647000,12780000,9660000,1740000,11067,11132,64.5,,"12 Rotary Way, Vallejo CA 94591, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3602 - 3602,Fri 6/2/23,60210000,68695000,81960000,8460000,3060000,11132,11185,52.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3602 - 3602,Sat 6/3/23,35724000,41536000,53400000,5820000,1740000,11185,11226,41.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1408 The Embarcadero, San Francisco CA 94111, US",,0,0,0
3602 - 3602,Sat 6/3/23,52060000,59381000,10500000,7320000,1860000,11226,11268,41.8,,"1416 The Embarcadero, San Francisco CA 94111, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3602 - 3602,Mon 6/5/23,32360000,35153000,145800000,2820000,360000,11268,11302,34.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","14778 Juniper St, San Leandro CA 94579, US",,0,0,0
3602 - 3602,Mon 6/5/23,37468000,41164000,2340000,3720000,780000,11302,11337,35,,"14785 Juniper St, San Leandro CA 94579, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3602 - 3602,Fri 6/9/23,27624000,30208000,332040000,2580000,660000,11337,11362,25.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2128 35th Ave, Oakland CA 94601, US",,0,0,0
3602 - 3602,Fri 6/9/23,32683000,35745000,2460000,3060000,660000,11362,11382,19.9,,"2126 35th Ave, Oakland CA 94601, US","52 Hagiwara Tea Garden Dr, San Francisco CA 94118, US",,0,0,0
3602 - 3602,Fri 6/9/23,36539000,36825000,780000,300000,60000,11382,11383,0.7,,"52 Hagiwara Tea Garden Dr, San Francisco CA 94118, US","582 Martin Luther King Jr Dr, San Francisco CA 94122, US",,0,0,0
3602 - 3602,Fri 6/9/23,47730000,58069000,10920000,10320000,3120000,11383,11428,45,,"581 Martin Luther King Jr Dr, San Francisco CA 94122, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3801  - 3801,Thu 6/1/23,26309000,32188000,135300000,5880000,2340000,388747,388776,29,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Galileo High, 1150 Francisco Street, San Francisco 94109-1004, US",,0,0,0
3801  - 3801,Thu 6/1/23,33843000,36334000,1680000,2520000,540000,388776,388790,14.7,,"Galileo High, 1150 Francisco Street, San Francisco 94109-1004, US","50 Muir Woods Rd, Mill Valley CA 94941, US",,0,0,0
3801  - 3801,Thu 6/1/23,49428000,56892000,13080000,7440000,1200000,388790,388837,46.2,,"46 Muir Woods Rd, Mill Valley CA 94941, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3801  - 3801,Thu 6/1/23,60400000,70157000,3480000,9780000,1440000,388837,388918,81.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3801  - 3801,Fri 6/2/23,25337000,30253000,41580000,4920000,1680000,388918,388947,28.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Gateway Middle, 1512 Golden Gate Avenue, San Francisco 94115-4515, US",,0,0,0
3801  - 3801,Fri 6/2/23,31667000,35672000,1440000,4020000,900000,388947,388983,36.9,,"Gateway Middle, 1512 Golden Gate Avenue, San Francisco 94115-4515, US","Setterquist Dr, Vallejo CA 94589, US",,0,0,0
3801  - 3801,Fri 6/2/23,57296000,67238000,21600000,9960000,2160000,388983,389047,64,,"Setterquist Dr, Vallejo CA 94589, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3801  - 3801,Tue 6/6/23,23597000,27468000,301980000,3900000,540000,389047,389075,27.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Marshall Elementary, 1575 15th Street, San Francisco 94103-3639, US",,0,0,0
3801  - 3801,Tue 6/6/23,29490000,30447000,2040000,960000,900000,389075,389075,0.1,,"Marshall Elementary, 1575 15th Street, San Francisco 94103-3639, US","Marshall Elementary, 1575 15th Street, San Francisco 94103-3639, US",,0,0,0
3801  - 3801,Tue 6/6/23,31345000,35106000,900000,3780000,1800000,389075,389090,15.2,,"Marshall Elementary, 1575 15th Street, San Francisco 94103-3639, US","2515 Bancroft Way, Berkeley CA 94720, US",,0,0,0
3801  - 3801,Tue 6/6/23,54557000,58769000,19440000,4200000,1320000,389090,389116,25.2,,"2515 Bancroft Way, Berkeley CA 94720, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
4001  - 4001,Thu 6/1/23,28689000,28689000,147000000,0,,140834,140879,45.1,,odometer corrected,odometer corrected,,0,0,0
4001  - 4001,Thu 6/1/23,28689000,30380000,0,1680000,540000,140879,140889,10.2,,"Utah Ave, South San Francisco CA 94080, US","Ortega (Jose) Elementary, 400 Sargent Street, San Francisco 94132-3152, US",,0,0,0
4001  - 4001,Thu 6/1/23,32913000,36909000,2520000,4020000,1140000,140889,140914,24.7,,"Ortega (Jose) Elementary, 400 Sargent Street, San Francisco 94132-3152, US","277 Cantera Way, San Rafael CA 94901, US",,0,0,0
4001  - 4001,Thu 6/1/23,37848000,38655000,960000,780000,180000,140914,140918,4.4,,"275 Cantera Way, San Rafael CA 94901, US","212 3rd St, San Rafael CA 94901, US",,0,0,0
4001  - 4001,Thu 6/1/23,46485000,48267000,7860000,1800000,1140000,140918,140923,4.6,,"208 3rd St, San Rafael CA 94901, US","273 Cantera Way, San Rafael CA 94901, US",,0,0,0
4001  - 4001,Fri 6/2/23,25455000,25455000,63600000,0,,140923,140959,35.9,,odometer corrected,odometer corrected,,0,0,0
4001  - 4001,Fri 6/2/23,25455000,28458000,0,3000000,600000,140959,140991,31.9,,"Utah Ave, South San Francisco CA 94080, US","Hoke Ct, Pinole CA 94564, US",,0,0,0
4001  - 4001,Fri 6/2/23,30636000,35907000,2160000,5280000,780000,140991,141050,59.1,,"Hoke Ct, Pinole CA 94564, US","239 S Market St, San Jose CA 95113, US",,0,0,0
4001  - 4001,Fri 6/2/23,36698000,37643000,780000,960000,480000,141050,141052,2.5,,"243 S Market St, San Jose CA 95113, US","455 Northern Rd, San Jose CA 95125, US",,0,0,0
