Vehicle,Day,Start time,End time,Downtime,Duration,Standstill,Start odometer,End odometer,Distance,Driver,Start location,End location,Fuel consumption,Average fuel consumption,+/- Reference (absolute),+/- Reference (relative)
2503  - 2503,Sat 6/4/22,54229000,59318000,3000000,5100000,1860000,3564,3582,18,,"Shoreline Hwy, Mill Valley CA 94941, US","874 Redwood Highway Frontage Rd, Mill Valley CA 94941, US",,0,0,0
2503  - 2503,Sat 6/4/22,60428000,60495000,1140000,60000,0,3582,3583,0.2,,"878 Redwood Highway Frontage Rd, Mill Valley CA 94941, US","13 Reed Blvd, Mill Valley CA 94941, US",,0,0,0
2503  - 2503,Sat 6/4/22,67430000,69032000,6960000,1620000,180000,3583,3592,9.5,,"9 Reed Blvd, Mill Valley CA 94941, US","2417 Shoreline Hwy, Mill Valley CA 94941, US",,0,0,0
2503  - 2503,Sat 6/4/22,72711000,73044000,3660000,360000,120000,3592,3593,0.7,,"Coastal Fire Trl, Mill Valley CA 94941, US","Shoreline Hwy, Mill Valley CA 94941, US",,0,0,0
2503  - 2503,Sat 6/4/22,79023000,85698000,6000000,6660000,2160000,3593,3628,35.2,,"Shoreline Hwy, Mill Valley CA 94941, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Mon 6/6/22,24844000,30106000,111960000,5280000,2580000,3628,3656,27.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Fernside Blvd, Alameda CA 94501, US",,0,0,0
2503  - 2503,Mon 6/6/22,33436000,37141000,3360000,3720000,1020000,3656,3691,35.8,,"Fernside Blvd, Alameda CA 94501, US","Great America Pkwy, Santa Clara CA 95054, US",,0,0,0
2503  - 2503,Mon 6/6/22,38423000,39707000,1260000,1260000,240000,3691,3700,8.7,,"Santa Clara CA 95054, US","1138 Martin Ave, San Jose CA 95126, US",,0,0,0
2503  - 2503,Mon 6/6/22,43875000,44758000,4140000,900000,60000,3700,3709,9,,"1238 The Alameda, San Jose CA 95126, US","Great America Pkwy, Santa Clara CA 95054, US",,0,0,0
2503  - 2503,Mon 6/6/22,54605000,65760000,9840000,11160000,4860000,3709,3775,65.7,,"Great America Pkwy, Santa Clara CA 95054, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Fri 6/10/22,23706000,26323000,303540000,2640000,1320000,3775,3791,16.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1259 Ohio Ave, Richmond CA 94804, US",,0,0,0
2503  - 2503,Fri 6/10/22,27540000,28207000,1200000,660000,240000,3791,3792,1.3,,"1211 Ohio Ave, Richmond CA 94804, US","1024 Florida Ave, Richmond CA 94804, US",,0,0,0
2503  - 2503,Fri 6/10/22,32810000,32810000,4620000,0,,3792,3802,9.5,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Fri 6/10/22,32810000,36827000,0,4020000,540000,3802,3832,30.1,,"450B, Larkspur CA 94939, US","Limantour Rd, Inverness CA 94937, US",,0,0,0
2503  - 2503,Fri 6/10/22,54427000,62169000,17580000,7740000,1500000,3832,3884,52.2,,"Limantour Rd, Inverness CA 94937, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Sun 6/12/22,29822000,35024000,140460000,5220000,1560000,3884,3925,40.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","3258 Shoreline Hwy, Mill Valley CA 94941, US",,0,0,0
2503  - 2503,Sun 6/12/22,35917000,43256000,900000,7320000,3060000,3925,3948,23.3,,"3316 Shoreline Hwy, Stinson Beach CA 94970, US","Marine Way, Stinson Beach CA 94970, US",,0,0,0
2503  - 2503,Sun 6/12/22,47472000,51865000,4200000,4380000,360000,3948,3991,43.1,,"98 Marine Way, Stinson Beach CA 94970, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Tue 6/14/22,39397000,40251000,160320000,840000,60000,3991,3998,6.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","3030 Sonoma Blvd, Vallejo CA 94590, US",,0,0,0
2503  - 2503,Tue 6/14/22,40988000,42982000,720000,1980000,840000,3998,4009,11.5,,"Couch St, Vallejo CA 94590, US","358 W Channel Rd, Benicia CA 94510, US",,0,0,0
2503  - 2503,Tue 6/14/22,44088000,47642000,1080000,3540000,2460000,4009,4021,11.9,,"358 W Channel Rd, Benicia CA 94510, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Tue 6/14/22,50282000,61367000,2640000,11100000,3900000,4021,4083,61.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Wed 6/15/22,25250000,35170000,50280000,9900000,6000000,4083,4112,29.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","985 34th St, Emeryville CA 94608, US",,0,0,0
2503  - 2503,Wed 6/15/22,40068000,44011000,4920000,3960000,2580000,4112,4118,6,,"984 34th St, Emeryville CA 94608, US","2810 West St, Emeryville CA 94608, US",,0,0,0
2503  - 2503,Wed 6/15/22,44838000,49047000,840000,4200000,2280000,4118,4136,17.6,,"2810 West St, Emeryville CA 94608, US","1052 York St, San Francisco CA 94110, US",,0,0,0
2503  - 2503,Wed 6/15/22,51573000,59274000,2520000,7680000,3420000,4136,4171,34.9,,"1057 York St, San Francisco CA 94110, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Thu 6/16/22,49730000,54075000,76860000,4320000,1800000,4171,4199,28.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1048 York St, San Francisco CA 94110, US",,0,0,0
2503  - 2503,Thu 6/16/22,56160000,63592000,2100000,7440000,3060000,4199,4229,29.8,,"2842 23rd St, San Francisco CA 94110, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Tue 6/21/22,32431000,32503000,400860000,60000,0,4229,4229,0.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Fri 6/24/22,30816000,37725000,257520000,6900000,2160000,4229,4270,40.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Walkway Rd, Sausalito CA 94965, US",,0,0,0
2503  - 2503,Fri 6/24/22,42062000,42561000,4320000,480000,360000,4270,4270,0.2,,"New Breitung Rd, Sausalito CA 94965, US","Sommerville Rd, Sausalito CA 94965, US",,0,0,0
2503  - 2503,Fri 6/24/22,49317000,50125000,6780000,780000,720000,4270,4270,0.2,,"New Breitung Rd, Sausalito CA 94965, US","Walkway Rd, Sausalito CA 94965, US",,0,0,0
2503  - 2503,Fri 6/24/22,51192000,62063000,1080000,10860000,2940000,4270,4310,40.2,,"Walkway Rd, Sausalito CA 94965, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Tue 6/28/22,31460000,36803000,315000000,5340000,2940000,4310,4336,26,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2123 International Blvd, Oakland CA 94606, US",,0,0,0
2503  - 2503,Tue 6/28/22,37502000,41365000,720000,3840000,1500000,4336,4361,24.5,,"2123 International Blvd, Oakland CA 94606, US","22113 Arbor Ave, Hayward CA 94541, US",,0,0,0
2503  - 2503,Tue 6/28/22,51520000,51520000,10140000,0,,4361,4369,7.9,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Tue 6/28/22,51520000,56151000,0,4620000,1020000,4369,4410,41,,"Cull Canyon Rd, Castro Valley CA 94552, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Thu 6/30/22,22064000,25424000,138720000,3360000,1680000,4410,4430,20.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1499 Maritime St, Oakland CA 94607, US",,0,0,0
2503  - 2503,Thu 6/30/22,31452000,33565000,6000000,2100000,960000,4430,4438,8,,"1497 Maritime St, Oakland CA 94607, US","38 7th St, San Francisco CA 94103, US",,0,0,0
2503  - 2503,Thu 6/30/22,34451000,36891000,900000,2460000,1140000,4438,4443,4.9,,"609 Stevenson St, San Francisco CA 94103, US","Javowitz St, San Francisco CA 94129, US",,0,0,0
2503  - 2503,Thu 6/30/22,42790000,43237000,5880000,420000,120000,4443,4444,0.8,,"Javowitz St, San Francisco CA 94129, US","603 Mason St, San Francisco CA 94129, US",,0,0,0
2503  - 2503,Thu 6/30/22,43986000,48072000,720000,4080000,900000,4444,4475,31.4,,"603 Mason St, San Francisco CA 94129, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 6/1/22,51565000,52070000,77760000,480000,420000,7839,7839,0.1,,"Doolittle Dr, San Leandro CA 94577, US","Doolittle Dr, San Leandro CA 94577, US",,0,0,0
2802  - 2802,Fri 6/10/22,64960000,69927000,790500000,4980000,1620000,7839,7871,31.7,,"1492 Doolittle Dr, San Leandro CA 94577, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sat 6/11/22,48427000,58655000,64920000,10200000,4140000,7871,7931,59.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Dickenson Rd, Santa Rosa CA 95409, US",,0,0,0
2802  - 2802,Sun 6/12/22,74555000,1891000,15900000,13740000,4380000,7931,8053,121.8,,"Dickenson Rd, Santa Rosa CA 95409, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2802  - 2802,Sun 6/12/22,25277000,33456000,23400000,8160000,2040000,8053,8095,42.4,,"Utah Ave, South San Francisco CA 94080, US","98 Marine Way, Stinson Beach CA 94970, US",,0,0,0
2802  - 2802,Sun 6/12/22,35096000,43001000,1620000,7920000,1980000,8095,8137,41.3,,"Marine Way, Stinson Beach CA 94970, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2802  - 2802,Mon 6/13/22,52932000,59557000,96360000,6600000,3540000,8137,8154,17.7,,"Utah Ave, South San Francisco CA 94080, US","Treasure Island Rd, San Francisco CA 94130, US",,0,0,0
2802  - 2802,Mon 6/13/22,60530000,64129000,960000,3600000,1020000,8154,8178,23.8,,"Treasure Island Rd, San Francisco CA 94130, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 6/16/22,34030000,40199000,229080000,6180000,2580000,8178,8212,34.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Golden Gate Bridge, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Thu 6/16/22,41252000,42927000,1080000,1680000,300000,8212,8222,9.8,,"Golden Gate Bridge, Sausalito CA 94965, US","46 Muir Woods Rd, Mill Valley CA 94941, US",,0,0,0
2802  - 2802,Thu 6/16/22,47790000,50787000,4860000,3000000,1140000,8222,8233,11.2,,"46 Muir Woods Rd, Mill Valley CA 94941, US","497 Humboldt Ave, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Thu 6/16/22,55194000,73812000,4380000,18600000,3660000,8233,8375,141.6,,"497 Humboldt Ave, Sausalito CA 94965, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 6/17/22,27847000,34030000,40440000,6180000,2940000,8375,8409,33.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","463 Hearst Ave, San Francisco CA 94112, US",,0,0,0
2802  - 2802,Fri 6/17/22,36155000,38566000,2100000,2400000,540000,8409,8427,18.7,,"461 Hearst Ave, San Francisco CA 94112, US","Coyote Point Dr, San Mateo CA 94401, US",,0,0,0
2802  - 2802,Fri 6/17/22,40056000,44294000,1500000,4260000,720000,8427,8475,48,,"Coyote Point Dr, San Mateo CA 94401, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 6/17/22,62082000,62274000,17760000,180000,120000,8475,8475,0.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sun 6/19/22,8828000,8937000,119340000,120000,60000,8475,8476,0.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 6/22/22,26456000,36187000,276720000,9720000,4440000,8476,8519,43,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","36 Muir Woods Rd, Mill Valley CA 94941, US",,0,0,0
2802  - 2802,Wed 6/22/22,41307000,44535000,5100000,3240000,1560000,8519,8527,8.5,,"36 Muir Woods Rd, Mill Valley CA 94941, US","497 Humboldt Ave, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Wed 6/22/22,51751000,58814000,7200000,7080000,2340000,8527,8566,39.3,,"497 Humboldt Ave, Sausalito CA 94965, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 6/23/22,28323000,32043000,55920000,3720000,1620000,8566,8591,24.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2390 E 26th St, Oakland CA 94601, US",,0,0,0
2802  - 2802,Thu 6/23/22,32658000,35586000,600000,2940000,1380000,8591,8599,8.2,,"2388 E 26th St, Oakland CA 94601, US","124 Foothill Blvd, Oakland CA 94606, US",,0,0,0
2802  - 2802,Thu 6/23/22,40341000,41171000,4740000,840000,360000,8599,8603,3.5,,"124 Foothill Blvd, Oakland CA 94606, US","697 29th St, Oakland CA 94609, US",,0,0,0
2802  - 2802,Thu 6/23/22,43991000,48289000,2820000,4320000,1800000,8603,8632,29.1,,"697 29th St, Oakland CA 94609, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 6/24/22,27597000,37689000,65700000,10080000,4860000,8632,8671,39.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","New Breitung Rd, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Fri 6/24/22,41942000,42394000,4260000,480000,300000,8671,8671,0.2,,"New Breitung Rd, Sausalito CA 94965, US","Sommerville Rd, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Fri 6/24/22,49104000,49520000,6720000,420000,360000,8671,8672,0.2,,"Sommerville Rd, Sausalito CA 94965, US","New Breitung Rd, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Fri 6/24/22,51260000,60019000,1740000,8760000,1500000,8672,8710,38.5,,"New Breitung Rd, Sausalito CA 94965, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 6/27/22,83322000,83502000,282480000,180000,180000,8710,8710,0,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 6/28/22,27421000,35125000,30300000,7680000,4260000,8710,8741,30.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","537 Grand Ave, Oakland CA 94610, US",,0,0,0
2802  - 2802,Tue 6/28/22,36817000,37068000,1680000,240000,120000,8741,8741,0.6,,"535 Grand Ave, Oakland CA 94610, US","1981 Lakeshore Ave, Oakland CA 94606, US",,0,0,0
2802  - 2802,Tue 6/28/22,43199000,44309000,6120000,1140000,540000,8741,8746,4.9,,"1981 Lakeshore Ave, Oakland CA 94606, US","695 29th St, Oakland CA 94609, US",,0,0,0
2802  - 2802,Tue 6/28/22,45160000,49156000,840000,4020000,1560000,8746,8774,28,,"695 29th St, Oakland CA 94609, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 6/29/22,34390000,43515000,71640000,9120000,4020000,8774,8819,44.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","52 Muir Woods Rd, Mill Valley CA 94941, US",,0,0,0
2802  - 2802,Wed 6/29/22,48805000,51338000,5280000,2520000,600000,8819,8830,11.2,,"50 Muir Woods Rd, Mill Valley CA 94941, US","497 Humboldt Ave, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Wed 6/29/22,55924000,63713000,4560000,7800000,2160000,8830,8870,40.3,,"497 Humboldt Ave, Sausalito CA 94965, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 6/30/22,22270000,24750000,44940000,2460000,660000,8870,8891,20.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","19B, Oakland CA 94609, US",,0,0,0
2802  - 2802,Thu 6/30/22,25852000,37336000,1080000,11460000,1200000,8891,9076,185,,"19B, Oakland CA 94609, US","4813 N 9th St, Fresno CA 93726, US",,0,0,0
2802  - 2802,Thu 6/30/22,38627000,55118000,1320000,16500000,1800000,9076,9300,224.4,,"4811 N 9th St, Fresno CA 93726, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Wed 6/1/22,48756000,49984000,446100000,1200000,1200000,6470,6470,0.1,,"Doolittle Dr, San Leandro CA 94577, US","Doolittle Dr, San Leandro CA 94577, US",,0,0,0
3501  - 3501,Thu 6/2/22,27840000,31299000,64260000,3480000,840000,6470,6501,31.3,,"Doolittle Dr, San Leandro CA 94577, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Thu 6/2/22,32070000,33174000,780000,1080000,900000,6501,6503,1.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","961 3rd Ave, Crockett CA 94525, US",,0,0,0
3501  - 3501,Thu 6/2/22,35088000,38846000,1920000,3780000,1920000,6503,6520,17.2,,"975 3rd Ave, Crockett CA 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Thu 6/2/22,54502000,56523000,15660000,2040000,1020000,6520,6529,9.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Fairgrounds Dr, Vallejo CA 94589, US",,0,0,0
3501  - 3501,Thu 6/2/22,57528000,60176000,1020000,2640000,1560000,6529,6539,9.8,,"Fairgrounds Dr, Vallejo CA 94589, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Fri 6/3/22,22542000,27194000,48780000,4680000,1740000,6539,6573,33.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2112 E 14th St, San Leandro CA 94577, US",,0,0,0
3501  - 3501,Fri 6/3/22,30747000,33645000,3540000,2880000,300000,6573,6602,30,,"2112 E 14th St, San Leandro CA 94577, US","Great America Pkwy, Santa Clara CA 95054, US",,0,0,0
3501  - 3501,Fri 6/3/22,54288000,61293000,20640000,7020000,1080000,6602,6665,62,,"Great America Pkwy, Santa Clara CA 95054, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Mon 6/6/22,22294000,22867000,220200000,600000,540000,6665,6665,0.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
