Vehicle,Day,Start time,End time,Downtime,Duration,Standstill,Start odometer,End odometer,Distance,Driver,Start location,End location,Fuel consumption,Average fuel consumption,+/- Reference (absolute),+/- Reference (relative)
2302  - 2302,Sat 4/29/23,58990000,63531000,3360000,4560000,1680000,288371,288394,23,,"Hearst Mining Cir, Berkeley CA 94720, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Thu 4/6/23,41651000,45584000,504780000,3960000,1380000,10627,10642,14.8,,"153 Utah Ave, South San Francisco CA 94080, US","603 Mason St, San Francisco CA 94129, US",,0,0,0
2503  - 2503,Thu 4/6/23,51807000,58041000,6240000,6240000,900000,10642,10675,32.9,,"603 Mason St, San Francisco CA 94129, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Fri 4/7/23,30329000,33567000,58680000,3240000,180000,10675,10714,38.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Veterans Dr, San Francisco CA 94121, US",,0,0,0
2503  - 2503,Fri 4/7/23,37264000,37264000,3720000,0,,10714,10716,2.3,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Fri 4/7/23,37264000,38123000,0,840000,300000,10716,10719,3.3,,"Sutro Elementary, 235 12th Avenue, San Francisco 94118-2103, US","603 Mason St, San Francisco CA 94129, US",,0,0,0
2503  - 2503,Fri 4/7/23,50992000,58128000,12840000,7140000,1980000,10719,10764,44.6,,"The Bay School of San Francisco, 35 Keyes Avenue, San Francisco 94129-1736, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Mon 4/10/23,27052000,34494000,228120000,7440000,2940000,10764,10801,37.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Shoreline Hwy, Mill Valley CA 94941, US",,0,0,0
2503  - 2503,Mon 4/10/23,52862000,58007000,18360000,5160000,780000,10801,10839,37.4,,"Shoreline Hwy, Mill Valley CA 94941, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Tue 4/11/23,24625000,28193000,53040000,3540000,600000,10839,10861,22.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","237 Bahia Way, San Rafael CA 94901, US",,0,0,0
2503  - 2503,Tue 4/11/23,31708000,31708000,3540000,0,,10861,10862,1,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Tue 4/11/23,31708000,33854000,0,2160000,240000,10862,10876,14.4,,"89 Bellam Blvd, San Rafael CA 94901, US","Shoreline Hwy, Mill Valley CA 94941, US",,0,0,0
2503  - 2503,Tue 4/11/23,52351000,58715000,18480000,6360000,1740000,10876,10914,37.5,,"Shoreline Hwy, Mill Valley CA 94941, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Tue 4/11/23,61272000,68233000,2580000,6960000,1740000,10914,10969,54.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","176 Gateway Blvd, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Wed 4/12/23,27593000,27593000,45780000,0,,10969,10969,0.9,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Wed 4/12/23,27593000,31342000,0,3720000,1140000,10969,11000,30.2,,"Utah Ave, South San Francisco CA 94080, US","13026 Aurora Dr, San Leandro CA 94577, US",,0,0,0
2503  - 2503,Wed 4/12/23,34055000,34196000,2700000,120000,0,11000,11000,0.6,,"13004 Aurora Dr, San Leandro CA 94577, US","13098 Aurora Dr, San Leandro CA 94577, US",,0,0,0
2503  - 2503,Wed 4/12/23,38025000,38025000,3840000,0,,11000,11001,1,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Wed 4/12/23,38025000,40947000,0,2940000,480000,11001,11031,29.7,,"1901 Williams St, San Leandro CA 94577, US","Arroyo Rd, Livermore CA 94550, US",,0,0,0
2503  - 2503,Wed 4/12/23,42807000,45961000,1860000,3180000,600000,11031,11060,29.4,,"Arroyo Rd, Livermore CA 94550, US","2224 Bancroft Ave, San Leandro CA 94577, US",,0,0,0
2503  - 2503,Wed 4/12/23,51278000,53006000,5340000,1740000,720000,11060,11068,7.3,,"2224 Bancroft Ave, San Leandro CA 94577, US","East Ave, Hayward CA 94541, US",,0,0,0
2503  - 2503,Wed 4/12/23,65955000,69722000,12960000,3780000,480000,11068,11106,38,,"1194 D St, Hayward CA 94541, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Fri 4/14/23,24628000,25432000,127680000,780000,660000,11106,11106,0.8,,"Utah Ave, South San Francisco CA 94080, US","174 Gateway Blvd, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Fri 4/14/23,26691000,28337000,1260000,1620000,780000,11106,11114,8,,"425A, South San Francisco CA, US","Serra (Junipero) Elementary, 625 Holly Park Circle, San Francisco 94110-5815, US",,0,0,0
2503  - 2503,Fri 4/14/23,29893000,33629000,1560000,3720000,540000,11114,11160,45.9,,"Serra (Junipero) Elementary, 625 Holly Park Circle, San Francisco 94110-5815, US","217 S Market St, San Jose CA 95113, US",,0,0,0
2503  - 2503,Fri 4/14/23,34404000,35408000,780000,1020000,420000,11160,11163,2.6,,"S Market St, San Jose CA 95113, US","464 Dawson Ave, San Jose CA 95125, US",,0,0,0
2503  - 2503,Fri 4/14/23,48892000,55210000,13500000,6300000,2100000,11163,11221,57.8,,"1691 Mackey Ave, San Jose CA 95125, US","366 Harkness Ave, San Francisco CA 94134, US",,0,0,0
2503  - 2503,Fri 4/14/23,56150000,57420000,960000,1260000,0,11221,11226,5.3,,"El Dorado Elementary, 70 Delta Street, San Francisco 94134-2145, US","SF International High, 650 De Haro Street, San Francisco 94107-2728, US",,0,0,0
2503  - 2503,Fri 4/14/23,58611000,61327000,1200000,2700000,1140000,11226,11233,6.8,,"SF International High, 650 De Haro Street, San Francisco 94107-2728, US","Washington (George) High, 600 32nd Avenue, San Francisco 94121-2733, US",,0,0,0
2503  - 2503,Fri 4/14/23,62403000,62613000,1080000,240000,0,11233,11234,1.5,,"891 30th Ave, San Francisco CA 94121, US","881 48th Ave, San Francisco CA 94121, US",,0,0,0
2503  - 2503,Fri 4/14/23,64984000,71023000,2400000,6060000,2220000,11234,11256,22.1,,"868 La Playa St, San Francisco CA 94121, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Sat 4/15/23,45995000,49189000,61380000,3180000,600000,11256,11278,21.2,,"Utah Ave, South San Francisco CA 94080, US","2208 Tenth St, Berkeley CA 94710, US",,0,0,0
2503  - 2503,Sat 4/15/23,60311000,60311000,11100000,0,,11278,11279,1.4,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Sat 4/15/23,60311000,63266000,0,2940000,660000,11279,11299,20.1,,"1991 University Ave, Berkeley CA 94704, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Mon 4/17/23,48641000,56030000,158160000,7380000,2160000,11299,11351,52.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Grand Ave, San Rafael CA 94901, US",,0,0,0
2503  - 2503,Mon 4/17/23,66212000,70246000,10200000,4020000,780000,11351,11383,31.4,,"1457 Grand Ave, San Rafael CA 94901, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Tue 4/18/23,29721000,31832000,45900000,2100000,1020000,11383,11396,13,,"155 Utah Ave, South San Francisco CA 94080, US","Ulloa Elementary, 2650 42nd Avenue, San Francisco 94116-2714, US",,0,0,0
2503  - 2503,Tue 4/18/23,34906000,37891000,3060000,3000000,300000,11396,11414,18.4,,"Ulloa Elementary, 2650 42nd Avenue, San Francisco 94116-2714, US","52 Muir Woods Rd, Mill Valley CA 94941, US",,0,0,0
2503  - 2503,Tue 4/18/23,51111000,56135000,13200000,5040000,600000,11414,11449,34.4,,"54 Muir Woods Rd, Mill Valley CA 94941, US","192 E Grand Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Tue 4/18/23,56966000,57280000,840000,300000,180000,11449,11449,0.7,,"E Grand Ave, South San Francisco CA 94080, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Fri 4/21/23,33264000,38000000,235200000,4740000,2100000,11449,11472,22.4,,"Utah Ave, South San Francisco CA 94080, US","140 Phillips Dr, Sausalito CA 94965, US",,0,0,0
2503  - 2503,Fri 4/21/23,40374000,40374000,2400000,0,,11472,11478,6.4,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Fri 4/21/23,40374000,40667000,0,300000,0,11478,11480,1.6,,"Presidio Pkwy, San Francisco CA 94129, US","604 Mason St, San Francisco CA 94129, US",,0,0,0
2503  - 2503,Fri 4/21/23,41743000,42479000,1080000,720000,480000,11480,11480,0.6,,"603 Mason St, San Francisco CA 94129, US","Anza St, San Francisco CA 94129, US",,0,0,0
2503  - 2503,Fri 4/21/23,46670000,52284000,4200000,5640000,2760000,11480,11497,16.3,,"194 Sheridan Ave, San Francisco CA 94129, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Tue 4/25/23,29990000,33586000,323280000,3600000,420000,11497,11523,26,,"157 Utah Ave, South San Francisco CA 94080, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Tue 4/25/23,36237000,37101000,2640000,840000,600000,11523,11523,0.8,,"147 Utah Ave, South San Francisco CA 94080, US","101 S Airport Blvd, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Tue 4/25/23,40118000,40510000,3000000,420000,60000,11523,11525,1.7,,"22 Airport Blvd, South San Francisco CA 94080, US","153 Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Tue 4/25/23,43694000,44282000,3180000,600000,480000,11525,11525,0.4,,"153 Utah Ave, South San Francisco CA 94080, US","S Airport Blvd, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Tue 4/25/23,50700000,51925000,6420000,1200000,780000,11525,11527,1.3,,"389 S Airport Blvd, South San Francisco CA 94080, US","S Airport Blvd, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Tue 4/25/23,53255000,60086000,1320000,6840000,1020000,11527,11571,44.2,,"S Airport Blvd, South San Francisco CA 94080, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Wed 4/26/23,36591000,41582000,62880000,4980000,1260000,11571,11609,38.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Fri 4/28/23,27079000,31285000,158280000,4200000,2820000,11609,11618,9.3,,"Utah Ave, South San Francisco CA 94080, US","Marshall (Thurgood) High, 45 Conkling Street, San Francisco 94124-1931, US",,0,0,0
2503  - 2503,Fri 4/28/23,33436000,33436000,2160000,0,,11618,11622,4,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Fri 4/28/23,33436000,35477000,0,2040000,420000,11622,11632,10.2,,"1654 Mission St, San Francisco CA 94103, US","Marinship Way, Sausalito CA 94965, US",,0,0,0
2503  - 2503,Fri 4/28/23,48329000,53046000,12840000,4740000,1320000,11632,11656,23.7,,"Marinship Way, Sausalito CA 94965, US","155 Utah Ave, South San Francisco CA 94080, US",,0,0,0
2802  - 2802,Sun 4/2/23,50677000,53567000,170400000,2880000,600000,75757,75793,35.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Fairview Ave, Brentwood CA 94513, US",,0,0,0
2802  - 2802,Sun 4/2/23,54738000,55484000,1200000,720000,660000,75793,75793,0.1,,"Fairview Ave, Brentwood CA 94513, US","Central Blvd, Brentwood CA 94513, US",,0,0,0
2802  - 2802,Sun 4/2/23,56763000,60461000,1260000,3720000,780000,75793,75832,39.1,,"Central Blvd, Brentwood CA 94513, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 4/3/23,28268000,31315000,54180000,3060000,1680000,75832,75844,12.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Wildcat Creek Regional Trl, Richmond CA 94801, US",,0,0,0
2802  - 2802,Mon 4/3/23,32308000,37578000,1020000,5280000,1020000,75844,75913,69.1,,"Wildcat Creek Regional Trl, Richmond CA 94801, US","Ikea Ct, West Sacramento CA 95605, US",,0,0,0
2802  - 2802,Mon 4/3/23,38349000,44702000,780000,6360000,1020000,75913,76005,91.7,,"Ikea Ct, West Sacramento CA 95605, US","Donner Pass Rd, Soda Springs CA 95728, US",,0,0,0
2802  - 2802,Mon 4/3/23,46324000,49301000,1620000,3000000,180000,76005,76045,39.9,,"Donner Pass Rd, Soda Springs CA 95728, US","S Auburn St, Colfax CA 95713, US",,0,0,0
2802  - 2802,Mon 4/3/23,51137000,59002000,1860000,7860000,420000,76045,76154,108.9,,"S Auburn St, Colfax CA 95713, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 4/5/23,33969000,41803000,147780000,7860000,1620000,76154,76230,75.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 4/6/23,45604000,54619000,90180000,9000000,3900000,76230,76284,53.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Isabelle Cir, South San Francisco CA 94080, US",,0,0,0
2802  - 2802,Thu 4/6/23,56201000,57996000,1560000,1800000,480000,76284,76295,11.2,,"Isabelle Cir, South San Francisco CA 94080, US","478 Keith St, San Francisco CA 94124, US",,0,0,0
2802  - 2802,Thu 4/6/23,64084000,66128000,6060000,2040000,840000,76295,76309,14,,"480 Keith St, San Francisco CA 94124, US","Spruce Elementary, 398 B Street, South San Francisco 94080-4423, US",,0,0,0
2802  - 2802,Thu 4/6/23,67781000,74106000,1680000,6300000,1860000,76309,76356,46.7,,"Spruce Elementary, 398 B Street, South San Francisco 94080-4423, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sat 4/8/23,27661000,30984000,126360000,3300000,1620000,76356,76381,25.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","211 Main St, San Francisco CA 94105, US",,0,0,0
2802  - 2802,Sat 4/8/23,33901000,37716000,2940000,3840000,660000,76381,76403,22,,"211 Main St, San Francisco CA 94105, US","Shoreline Hwy, Mill Valley CA 94941, US",,0,0,0
2802  - 2802,Sat 4/8/23,46924000,47788000,9180000,840000,60000,76403,76408,4.6,,"Shoreline Hwy, Mill Valley CA 94941, US","52 Muir Woods Rd, Mill Valley CA 94941, US",,0,0,0
2802  - 2802,Sat 4/8/23,50053000,56749000,2280000,6720000,1380000,76408,76454,46.2,,"54 Muir Woods Rd, Mill Valley CA 94941, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 4/10/23,32727000,36167000,148800000,3420000,420000,76454,76490,36.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","155 Utah Ave, South San Francisco CA 94080, US",,0,0,0
2802  - 2802,Mon 4/10/23,46445000,49320000,10260000,2880000,60000,76490,76526,36,,"155 Utah Ave, South San Francisco CA 94080, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 4/11/23,49812000,52597000,86880000,2760000,900000,76526,76551,24.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2289 34th Ave, Oakland CA 94601, US",,0,0,0
2802  - 2802,Tue 4/11/23,53531000,54588000,960000,1080000,720000,76551,76551,0.8,,"2287 34th Ave, Oakland CA 94601, US","2113 35th Ave, Oakland CA 94601, US",,0,0,0
2802  - 2802,Tue 4/11/23,55593000,58905000,1020000,3300000,2220000,76551,76557,5.8,,"2111 35th Ave, Oakland CA 94601, US","Doolittle Dr, Oakland CA 94621, US",,0,0,0
2802  - 2802,Tue 4/11/23,62900000,68463000,4020000,5580000,1020000,76557,76588,31,,"Doolittle Dr, Oakland CA 94621, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 4/12/23,24950000,29114000,42900000,4140000,1380000,76588,76610,22.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","263 Bahia Way, San Rafael CA 94901, US",,0,0,0
2802  - 2802,Wed 4/12/23,31317000,34297000,2220000,3000000,840000,76610,76626,15.4,,"255 Bahia Way, San Rafael CA 94901, US","Shoreline Hwy, Mill Valley CA 94941, US",,0,0,0
2802  - 2802,Wed 4/12/23,52387000,58950000,18120000,6540000,1680000,76626,76663,37.5,,"Shoreline Hwy, Mill Valley CA 94941, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 4/13/23,25535000,33890000,52980000,8340000,3840000,76663,76701,37.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Shoreline Hwy, Mill Valley CA 94941, US",,0,0,0
2802  - 2802,Thu 4/13/23,50571000,62000000,16680000,11400000,2700000,76701,76769,68.3,,"Shoreline Hwy, Mill Valley CA 94941, US","18 Grove St, San Francisco CA 94102, US",,0,0,0
2802  - 2802,Thu 4/13/23,63652000,64677000,1680000,1020000,480000,76769,76771,2.3,,"18 Grove St, San Francisco CA 94102, US","1516 Lyon St, San Francisco CA 94115, US",,0,0,0
2802  - 2802,Thu 4/13/23,65741000,70591000,1080000,4860000,840000,76771,76809,37.4,,"1510 Lyon St, San Francisco CA 94115, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 4/14/23,26305000,29055000,42120000,2760000,660000,76809,76831,21.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","257 Bahia Way, San Rafael CA 94901, US",,0,0,0
2802  - 2802,Fri 4/14/23,31337000,33693000,2280000,2340000,300000,76831,76846,15.4,,"251 Bahia Way, San Rafael CA 94901, US","Shoreline Hwy, Mill Valley CA 94941, US",,0,0,0
2802  - 2802,Fri 4/14/23,51002000,57354000,17280000,6360000,1920000,76846,76883,37.4,,"Shoreline Hwy, Mill Valley CA 94941, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sat 4/15/23,26954000,32869000,55980000,5940000,2220000,76883,76922,38.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sat 4/15/23,40619000,40759000,7740000,120000,120000,76922,76922,0,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sat 4/15/23,65529000,69712000,24780000,4200000,2100000,76922,76945,23.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","4057 Grand Ave, Oakland CA 94610, US",,0,0,0
2802  - 2802,Sun 4/16/23,29837000,43017000,46500000,13200000,6720000,76945,77010,64.3,,"4096 Grand Ave, Oakland CA 94610, US","1753 Portola State Park Rd, La Honda CA 94020, US",,0,0,0
2802  - 2802,Sun 4/16/23,51006000,59051000,7980000,8040000,660000,77010,77076,66.4,,"1755 Portola State Park Rd, La Honda CA 94020, US","781 Jean St, Oakland CA 94610, US",,0,0,0
2802  - 2802,Mon 4/17/23,24174000,25770000,51540000,1620000,240000,77076,77098,22.1,,"4092 Grand Ave, Oakland CA 94610, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 4/17/23,56167000,59706000,30420000,3540000,1680000,77098,77117,19.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Albina Ave, Albany CA 94706, US",,0,0,0
2802  - 2802,Mon 4/17/23,68860000,71529000,9180000,2640000,780000,77117,77137,19.2,,"Albina Ave, Albany CA 94706, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 4/21/23,31143000,42857000,305220000,11700000,3720000,77137,77218,81.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sat 4/22/23,29352000,32697000,72900000,3360000,1080000,77218,77249,31.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","445A, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Sat 4/22/23,33348000,33437000,660000,60000,60000,77249,77250,0.2,,"445A, Sausalito CA 94965, US","Donahue St, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Sat 4/22/23,34092000,38038000,660000,3960000,1380000,77250,77264,14,,"Donahue St, Sausalito CA 94965, US","2427 Shoreline Hwy, Mill Valley CA 94941, US",,0,0,0
2802  - 2802,Sat 4/22/23,45624000,52189000,7560000,6540000,1740000,77264,77308,44.1,,"2427 Shoreline Hwy, Mill Valley CA 94941, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
