Day,Start date,End date,Start time,End time,Duration,Location,Address No.,Vehicle,Latitude,Longitude,Odometer
Fri 05/01,1704481980000,1704495540000,40380000,53940000,13500000,"Great Hwy, San Francisco CA 94132, US",,2302  - 2302,37732507,-122506510,298447
Fri 05/01,1704498780000,1704499500000,57180000,57900000,660000,"194 E Grand Ave, South San Francisco CA 94080, US",,2302  - 2302,37654213,-122400799,298462
Fri 05/01,1704494940000,1704503100000,53340000,61500000,8160000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38053034,-122240200,66101
Fri 05/01,1704488700000,1704503340000,47100000,61740000,14640000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2503  - 2503,38052930,-122240170,18765
Sat 06/01,1703827620000,1704545220000,77220000,17220000,717660000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053172,-122240167,141572
Sat 06/01,1704547860000,1704549540000,19860000,21540000,1680000,"Lowell High, 1101 Eucalyptus Drive, San Francisco 94132-1401, US",891,4402  - 4402,37731024,-122484035,141608
Sat 06/01,1704552420000,1704553800000,24420000,25800000,1320000,"Finch Ave, Cupertino CA 95014, US",,4402  - 4402,37320455,-122010258,141651
Sat 06/01,1704557640000,1704558540000,29640000,30540000,900000,"1860 Peerless Ave, El Cerrito CA 94530, US",,4402  - 4402,37924753,-122319345,141709
Sat 06/01,1704240420000,1704559740000,58020000,31740000,319320000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2802 - 2802,38052976,-122240235,94457
Sat 06/01,1704503160000,1704564540000,61560000,36540000,61440000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38053179,-122240185,66101
Sat 06/01,1704562200000,1704564780000,34200000,36780000,2520000,"Lowell High, 1101 Eucalyptus Drive, San Francisco 94132-1401, US",891,2802 - 2802,37731051,-122483530,94492
Sat 06/01,1704565260000,1704568260000,37260000,40260000,3000000,"482 Rolph Ave, Crockett CA 94525, US",,3601  - 3601,38052877,-122220063,66103
Sat 06/01,1704568680000,1704569760000,40680000,41760000,1080000,"Lone Tree Way, Antioch CA 94531, US",,2802 - 2802,37964106,-121774853,94549
Sat 06/01,1704570900000,1704571200000,42900000,43200000,360000,"KIPP San Francisco Bay Academy, 1430 Scott Street, San Francisco 94115-3510, US",851,3601  - 3601,37782937,-122437599,66132
Sat 06/01,1704570600000,1704571800000,42600000,43800000,1200000,"1831 Auto Center Dr, Antioch CA 94509, US",,2802 - 2802,38008154,-121832136,94555
Sat 06/01,1704571380000,1704574500000,43380000,46500000,3120000,"Weill (Raphael) Children Center, 1501 O'Farrell Street, San Francisco 94115-3762, US",861,3601  - 3601,37784630,-122429193,66133
Sat 06/01,1704559020000,1704577260000,31020000,49260000,18240000,"629 S 15th St, Richmond CA 94804, US",,4402  - 4402,37922977,-122354837,141712
Sat 06/01,1704572820000,1704577560000,44820000,49560000,4740000,"Lone Tree Way, Antioch CA 94531, US",,2802 - 2802,37966648,-121784465,94560
Sat 06/01,1704577740000,1704579600000,49740000,51600000,1860000,"4734 Lone Tree Way, Antioch CA 94531, US",,2802 - 2802,37964383,-121775277,94560
Sat 06/01,1704574680000,1704584280000,46680000,56280000,9600000,"1411 Geary Blvd, San Francisco CA 94109, US",,3601  - 3601,37785058,-122425973,66133
Sat 06/01,1704583320000,1704585540000,55320000,57540000,2220000,"5180 Stevens Creek Blvd, San Jose CA 95129, US",,4402  - 4402,37322954,-121994026,141772
Sat 06/01,1704586080000,1704586800000,58080000,58800000,780000,"10183 Finch Ave, Cupertino CA 95014, US",,4402  - 4402,37320391,-122010421,141774
Sat 06/01,1704587400000,1704588000000,59400000,60000000,600000,"405 Parker Ave, Rodeo CA 94572, US",,2802 - 2802,38032768,-122266800,94650
Mon 08/01,1704345240000,1704733380000,76440000,32580000,388140000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4403 - 4403,38052947,-122240094,24163
Mon 08/01,1704736440000,1704738120000,35640000,37320000,1680000,"157 Utah Ave, South San Francisco CA 94080, US",,4403 - 4403,37646248,-122401439,24199
Mon 08/01,1704738420000,1704740100000,37620000,39300000,1680000,"Belle Aire Rd, South San Francisco CA 94080, US",,4403 - 4403,37640694,-122400007,24200
Mon 08/01,1704503460000,1704748620000,61860000,47820000,245160000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2503  - 2503,38053129,-122240301,18765
Mon 08/01,1704749820000,1704750300000,49020000,49500000,480000,"153 Utah Ave, South San Francisco CA 94080, US",,4403 - 4403,37646163,-122401824,24332
Mon 08/01,1704499800000,1704751800000,58200000,51000000,252000000,"Utah Ave, South San Francisco CA 94080, US",,2302  - 2302,37646607,-122401761,298463
Mon 08/01,1704750480000,1704752760000,49680000,51960000,2280000,"146 Mitchell Ave, South San Francisco CA 94080, US",,4403 - 4403,37649226,-122402742,24333
Mon 08/01,1704751440000,1704754620000,50640000,53820000,3180000,"Academy of Arts and Sciences, 555 Portola Drive, San Francisco 94131-1616, US",870,2503  - 2503,37745865,-122448224,18797
Mon 08/01,1704753180000,1704754920000,52380000,54120000,1740000,"Rooftop Elementary, 500 Corbett Avenue, San Francisco 94114-2220, US",966,2302  - 2302,37757398,-122444292,298474
Mon 08/01,1704755160000,1704756000000,54360000,55200000,840000,"307 Columbus Ave, San Francisco CA 94133, US",,4403 - 4403,37798191,-122407242,24346
Mon 08/01,1704755520000,1704757260000,54720000,56460000,1680000,"Burton (Phillip and Sala) Academic High, 400 Mansell Street, San Francisco 94134-1829, US",881,2503  - 2503,37720614,-122405286,18802
Mon 08/01,1704588420000,1704759180000,60420000,58380000,170700000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2802 - 2802,38053031,-122240229,94653
Mon 08/01,1704759480000,1704760620000,58680000,59820000,1140000,"1086 Pomona St, Crockett CA 94525, US",,2802 - 2802,38052432,-122220830,94654
Mon 08/01,1704759540000,1704762780000,58740000,61980000,3240000,"Nancy Pelosi Dr, San Francisco CA 94122, US",,4403 - 4403,37769377,-122464993,24354
Mon 08/01,1704762840000,1704763320000,62040000,62520000,480000,"Nancy Pelosi Dr, San Francisco CA 94122, US",,4403 - 4403,37770301,-122460471,24354
Mon 08/01,1704757500000,1704764220000,56700000,63420000,6780000,"Burton (Phillip and Sala) Academic High, 400 Mansell Street, San Francisco 94134-1829, US",881,2503  - 2503,37721760,-122408015,18802
Mon 08/01,1704765180000,1704765600000,64380000,64800000,420000,"Academy of Arts and Sciences, 555 Portola Drive, San Francisco 94131-1616, US",870,2503  - 2503,37744402,-122450155,18806
Mon 08/01,1704762060000,1704772740000,61260000,71940000,10680000,"Appian Village Dr, El Sobrante CA 94803, US",,2802 - 2802,37979468,-122295693,94665
Tue 09/01,1704774360000,1704832860000,73560000,45660000,58440000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2802 - 2802,38052860,-122240161,94676
Tue 09/01,1704592860000,1704832980000,64860000,45780000,240120000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053525,-122240640,141853
Tue 09/01,1704588060000,1704833940000,60060000,46740000,245880000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38053053,-122240133,66166
Tue 09/01,1704836280000,1704837960000,49080000,50760000,1680000,"Academy of Arts and Sciences, 555 Portola Drive, San Francisco 94131-1616, US",870,3601  - 3601,37744184,-122450355,66198
Tue 09/01,1704835080000,1704838620000,47880000,51420000,3480000,"SF International High, 650 De Haro Street, San Francisco 94107-2728, US",869,4402  - 4402,37762327,-122400627,141880
Tue 09/01,1703710620000,1704839040000,46620000,51840000,1128420000,"157 Utah Ave, South San Francisco CA 94080, US",,3602 - 3602,37646232,-122401548,19473
Tue 09/01,1704839280000,1704840060000,52080000,52860000,780000,"371 Harkness Ave, San Francisco CA 94134, US",,3601  - 3601,37717730,-122404428,66203
Tue 09/01,1704836100000,1704841500000,48900000,54300000,5400000,"Lincoln (Abraham) High, 2162 24th Avenue, San Francisco 94116-1723, US",890,2802 - 2802,37746690,-122481296,94710
Tue 09/01,1704840780000,1704841620000,53580000,54420000,840000,"KIPP San Francisco Bay Academy, 1430 Scott Street, San Francisco 94115-3510, US",851,4402  - 4402,37784265,-122435017,141889
Tue 09/01,1704842280000,1704843300000,55080000,56100000,1020000,"112 Bowling Green Dr, San Francisco CA 94122, US",,4402  - 4402,37770234,-122460234,141892
Tue 09/01,1704843600000,1704844500000,56400000,57300000,900000,"789 Stanyan St, San Francisco CA 94117, US",,4402  - 4402,37767438,-122453263,141893
Tue 09/01,1704770460000,1704845340000,69660000,58140000,74880000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2503  - 2503,38053109,-122240293,18861
Tue 09/01,1704845700000,1704847560000,58500000,60360000,1860000,"1080 Pomona St, Crockett CA 94525, US",,2503  - 2503,38052444,-122220768,18863
Tue 09/01,1704848400000,1704849360000,61200000,62160000,960000,"Refugio Valley Rd, Hercules CA 94547, US",,2503  - 2503,38001700,-122257414,18869
Tue 09/01,1704840240000,1704849840000,53040000,62640000,9600000,"Burton (Phillip and Sala) Academic High, 400 Mansell Street, San Francisco 94134-1829, US",881,3601  - 3601,37720724,-122404741,66204
Tue 09/01,1704844860000,1704850260000,57660000,63060000,5400000,"Nancy Pelosi Dr, San Francisco CA 94122, US",,4402  - 4402,37770405,-122460055,141894
Tue 09/01,1704849660000,1704850560000,62460000,63360000,900000,"Sapphire Ct, Hercules CA 94547, US",,2503  - 2503,38008126,-122271263,18870
Tue 09/01,1704851100000,1704857100000,63900000,69900000,6000000,"Sycamore Ave, Hercules CA 94547, US",,2503  - 2503,38017606,-122286217,18872
Tue 09/01,1704857580000,1704858900000,70380000,71700000,1320000,"Refugio Valley Rd, Hercules CA 94547, US",,2503  - 2503,38001889,-122257534,18874
Wed 10/01,1704856020000,1704916740000,68820000,43140000,60780000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38053055,-122240196,66242
Wed 10/01,1704916800000,1704917340000,43200000,43740000,540000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38053668,-122240832,66242
Wed 10/01,1704485580000,1704919380000,43980000,45780000,433800000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3501  - 3501,38052947,-122240274,152072
Wed 10/01,1704758460000,1704920280000,57660000,46680000,161880000,"155 Utah Ave, South San Francisco CA 94080, US",,2302  - 2302,37646205,-122401583,298493
Wed 10/01,1704855300000,1704920940000,68100000,47340000,65580000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053102,-122240151,141926
Wed 10/01,1703801220000,1704921120000,50820000,47520000,1119900000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,5601 - 5601,38053054,-122240127,275085
Wed 10/01,1704919380000,1704921180000,45780000,47580000,1800000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3501  - 3501,38053674,-122240858,152072
Wed 10/01,1704919800000,1704921540000,46200000,47940000,1740000,"Aptos Middle, 105 Aptos Avenue, San Francisco 94127-2520, US",958,3601  - 3601,37729811,-122466424,66275
Wed 10/01,1704923040000,1704924180000,49440000,50580000,1140000,"Taylor (Edward R.) Elementary, 423 Burrows Street, San Francisco 94134-1449, US",908,4402  - 4402,37728739,-122409755,141956
Wed 10/01,1704923640000,1704924420000,50040000,50820000,780000,"13828 E 14th St, San Leandro CA 94578, US",,3501  - 3501,37714805,-122141806,152104
Wed 10/01,1704921600000,1704924900000,48000000,51300000,3300000,"Mission High, 3750 18th Street, San Francisco 94114-2614, US",892,2302  - 2302,37761440,-122425744,298503
Wed 10/01,1704922920000,1704924960000,49320000,51360000,2040000,"Roosevelt Middle SFUSD, 460 Arguello Boulevard, San Francisco 94118-2505, US",956,3601  - 3601,37782108,-122458958,66281
Wed 10/01,1704923940000,1704925020000,50340000,51420000,1080000,"2166 Bancroft Ave, San Leandro CA 94577, US",,5601 - 5601,37717966,-122143709,275119
Wed 10/01,1704839100000,1704926580000,51900000,52980000,87480000,"Utah Ave, South San Francisco CA 94080, US",,3602 - 3602,37646618,-122401634,19473
Wed 10/01,1704925680000,1704926640000,52080000,53040000,960000,"Washington (George) High, 600 32nd Avenue, San Francisco 94121-2733, US",894,3601  - 3601,37776048,-122491631,66283
Wed 10/01,1704927420000,1704928380000,53820000,54780000,960000,"Crossover Dr, San Francisco CA 94122, US",,3601  - 3601,37771774,-122481929,66284
Wed 10/01,1704924600000,1704929760000,51000000,56160000,5160000,"2152 Bancroft Ave, San Leandro CA 94577, US",,3501  - 3501,37718192,-122143822,152104
Wed 10/01,1704930780000,1704931380000,57180000,57780000,600000,"City Arts and Tech High, 325 La Grande Avenue, San Francisco 94112-2866, US",854,3601  - 3601,37720019,-122424364,66291
Wed 10/01,1704928320000,1704931440000,54720000,57840000,3120000,"O'Connell (John) High, 2355 Folsom Street, San Francisco 94110-2010, US",893,3602 - 3602,37759350,-122414848,19483
Wed 10/01,1704927120000,1704933180000,53520000,59580000,6060000,"136 Bowling Green Dr, San Francisco CA 94122, US",,4402  - 4402,37770013,-122460296,141966
Wed 10/01,1704932880000,1704933240000,59280000,59640000,360000,"289 Valencia St, San Francisco CA 94103, US",,3601  - 3601,37768363,-122422207,66295
Wed 10/01,1704928860000,1704933300000,55260000,59700000,4500000,"2170 Bancroft Ave, San Leandro CA 94577, US",,5601 - 5601,37717963,-122143575,275152
Wed 10/01,1704926880000,1704936240000,53280000,62640000,9300000,"Washington (George) High, 600 32nd Avenue, San Francisco 94121-2733, US",894,2302  - 2302,37778692,-122490050,298509
Wed 10/01,1704934560000,1704940920000,60960000,67320000,6360000,"141 De Haro St, San Francisco CA 94103, US",,3601  - 3601,37768571,-122401880,66298
Wed 10/01,1704940680000,1704941520000,67080000,67920000,840000,"826 Willow Ave, Hercules CA 94547, US",,4402  - 4402,38021781,-122262201,142003
Wed 10/01,1704942780000,1704943200000,69180000,69600000,420000,"City Arts and Tech High, 325 La Grande Avenue, San Francisco 94112-2866, US",854,3601  - 3601,37719878,-122424440,66306
Wed 10/01,1704935760000,1704943980000,62160000,70380000,8220000,"2214 Milvia St, Berkeley CA 94704, US",,5601 - 5601,37868395,-122270411,275167
Wed 10/01,1704930720000,1704947220000,57120000,73620000,16500000,"3946 Mabel Ave, Castro Valley CA 94546, US",,3501  - 3501,37703167,-122075282,152111
Wed 10/01,1704943980000,1704947640000,70380000,74040000,3660000,"2236 Milvia St, Berkeley CA 94704, US",,5601 - 5601,37867465,-122270356,275168
Thu 11/01,1703902020000,1704984960000,65220000,24960000,1082940000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38052993,-122240151,396751
Thu 11/01,1704985020000,1704986820000,25020000,26820000,1860000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38053636,-122240805,396751
Thu 11/01,1704945960000,1704988920000,72360000,28920000,42900000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38052961,-122240155,66338
Thu 11/01,1704988920000,1704989760000,28920000,29760000,780000,"637 S 15th St, Richmond CA 94804, US",,3801  - 3801,37923084,-122354888,396765
Thu 11/01,1704989940000,1704993000000,29940000,33000000,3060000,"303 S 12th St, Richmond CA 94804, US",,3801  - 3801,37927783,-122358139,396766
Thu 11/01,1704993300000,1704995100000,33300000,35100000,1800000,"Ulloa Elementary, 2650 42nd Avenue, San Francisco 94116-2714, US",948,3601  - 3601,37738158,-122499686,66374
Thu 11/01,1704994260000,1704996180000,34260000,36180000,1920000,"Point Pinole Trl, San Pablo CA 94806, US",,3801  - 3801,37991681,-122355539,396774
Thu 11/01,1704942000000,1704997680000,68400000,37680000,55680000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38052987,-122240163,142006
Thu 11/01,1704952080000,1704998400000,78480000,38400000,46320000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,5601 - 5601,38053161,-122240193,275217
Thu 11/01,1704997020000,1704998400000,37020000,38400000,1380000,"Field Rd, Sausalito CA 94965, US",,3601  - 3601,37830757,-122525101,66386
Thu 11/01,1704997140000,1705001820000,37140000,41820000,4680000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38052934,-122240309,396784
Thu 11/01,1704767940000,1705004700000,67140000,44700000,236820000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4403 - 4403,38052935,-122240105,24387
Thu 11/01,1704860340000,1705005600000,73140000,45600000,145200000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2503  - 2503,38053445,-122240520,18883
Thu 11/01,1704998580000,1705006080000,38580000,46080000,7440000,"Field Rd, Sausalito CA 94965, US",,3601  - 3601,37825376,-122530632,66387
Thu 11/01,1705005420000,1705006080000,45420000,46080000,660000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4403 - 4403,38053154,-122240179,24388
Thu 11/01,1705005900000,1705006500000,45900000,46500000,600000,"826 Willow Ave, Hercules CA 94547, US",,2503  - 2503,38021771,-122262134,18885
Thu 11/01,1704940020000,1705007580000,66420000,47580000,67560000,"Utah Ave, South San Francisco CA 94080, US",,2302  - 2302,37646592,-122401768,298525
Thu 11/01,1705003740000,1705008600000,43740000,48600000,4860000,"Point Pinole Trl, San Pablo CA 94806, US",,3801  - 3801,37991980,-122356010,396796
Thu 11/01,1705006440000,1705009440000,46440000,49440000,3000000,"Coastal Trl, Sausalito CA 94965, US",,3601  - 3601,37832574,-122539191,66389
Thu 11/01,1704950460000,1705009800000,76860000,49800000,59340000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3501  - 3501,38053029,-122240156,152150
Thu 11/01,1704845400000,1705009860000,58200000,49860000,164460000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2802 - 2802,38052903,-122240174,94748
Thu 11/01,1705007520000,1705011240000,47520000,51240000,3720000,"3030 Travis Blvd, Fairfield CA 94534, US",,4403 - 4403,38258516,-122066084,24409
Thu 11/01,1705011480000,1705011900000,51480000,51900000,420000,"Ulloa Elementary, 2650 42nd Avenue, San Francisco 94116-2714, US",948,3601  - 3601,37738216,-122499637,66402
Thu 11/01,1705008720000,1705011960000,48720000,51960000,3240000,"O'Connell (John) High, 2355 Folsom Street, San Francisco 94110-2010, US",893,2503  - 2503,37759004,-122414365,18910
Thu 11/01,1705009080000,1705012740000,49080000,52740000,3660000,"Rooftop Elementary, 500 Corbett Avenue, San Francisco 94114-2220, US",966,2302  - 2302,37757425,-122444312,298537
Thu 11/01,1705013160000,1705013940000,53160000,53940000,840000,"1484 136th Ave, San Leandro CA 94578, US",,3501  - 3501,37715910,-122141089,152185
Thu 11/01,1704999780000,1705014060000,39780000,54060000,14280000,"599 S 13th St, Richmond CA 94804, US",,5601 - 5601,37924436,-122356967,275231
Thu 11/01,1705011720000,1705014360000,51720000,54360000,2640000,"818 Harrison St, San Francisco CA 94107, US",,2802 - 2802,37780505,-122400169,94775
Thu 11/01,1705014120000,1705014480000,54120000,54480000,420000,"2164 Bancroft Ave, San Leandro CA 94577, US",,3501  - 3501,37718038,-122143691,152186
Thu 11/01,1705011840000,1705014720000,51840000,54720000,2940000,"2170 Bancroft Ave, San Leandro CA 94577, US",,3801  - 3801,37717966,-122143559,396826
Thu 11/01,1705015020000,1705017600000,55020000,57600000,2580000,"Visitacion Valley Middle, 450 Raymond Avenue, San Francisco 94134-2354, US",957,2802 - 2802,37716166,-122414035,94780
Thu 11/01,1705017240000,1705017660000,57240000,57660000,360000,"1233 Pomona St, Crockett CA 94525, US",,2503  - 2503,38052221,-122223335,18945
Thu 11/01,1705017960000,1705018440000,57960000,58440000,480000,"176 Gateway Blvd, South San Francisco CA 94080, US",,2302  - 2302,37652187,-122402290,298556
Thu 11/01,1705017840000,1705018620000,57840000,58620000,780000,"1076 Pomona St, Crockett CA 94525, US",,2503  - 2503,38052473,-122220722,18946
Thu 11/01,1705018200000,1705022160000,58200000,62160000,4020000,"Visitacion Valley Middle, 450 Raymond Avenue, San Francisco 94134-2354, US",957,2802 - 2802,37716036,-122413232,94781
Thu 11/01,1704999300000,1705022760000,39300000,62760000,23520000,"Poplar St, Oakland CA 94607, US",,4402  - 4402,37817266,-122286283,142026
Thu 11/01,1705022520000,1705022940000,62520000,62940000,420000,"Burton (Phillip and Sala) Academic High, 400 Mansell Street, San Francisco 94134-1829, US",881,2503  - 2503,37720526,-122405547,18978
Thu 11/01,1705024260000,1705024560000,64260000,64560000,300000,"755 Brannan St, San Francisco CA 94103, US",,2802 - 2802,37773840,-122402124,94788
Thu 11/01,1705024740000,1705025400000,64740000,65400000,660000,"667 Brannan St, San Francisco CA 94107, US",,2802 - 2802,37775385,-122400231,94788
Thu 11/01,1705025400000,1705025820000,65400000,65820000,420000,"609 Brannan St, San Francisco CA 94107, US",,2802 - 2802,37776121,-122399187,94788
Thu 11/01,1705024740000,1705026060000,64740000,66060000,1320000,"O'Connell (John) High, 2355 Folsom Street, San Francisco 94110-2010, US",893,2503  - 2503,37759482,-122414712,18983
Thu 11/01,1705026540000,1705027020000,66540000,67020000,480000,"357 4th St, San Francisco CA 94107, US",,2802 - 2802,37781328,-122400213,94789
