Vehicle,Day,Start time,End time,Downtime,Duration,Standstill,Start odometer,End odometer,Distance,Driver,Start location,End location,Fuel consumption,Average fuel consumption,+/- Reference (absolute),+/- Reference (relative)
2302  - 2302,Wed 04/10,50687000,51803000,660000,1140000,720000,294513,294515,2.4,,"Port Chicago Hwy, Concord CA 94520, US","Kinne Blvd, Concord CA 94520, US",,0,0,0
2302  - 2302,Wed 04/10,52734000,53036000,960000,300000,120000,294515,294516,0.8,,"Kinne Blvd, Concord CA 94520, US","Usn Magazine Port Chicago Way, Concord CA 94520, US",,0,0,0
2302  - 2302,Wed 04/10,54340000,55087000,1320000,720000,120000,294516,294519,3.3,,"Usn Magazine Port Chicago Way, Concord CA 94520, US","Leyete St, Concord CA 94520, US",,0,0,0
2302  - 2302,Wed 04/10,56248000,57029000,1140000,780000,180000,294519,294523,4,,"Leyete St, Concord CA 94520, US","Port Chicago Hwy, Pittsburg CA 94565, US",,0,0,0
2302  - 2302,Wed 04/10,59278000,60439000,2220000,1140000,660000,294523,294526,2.6,,"Port Chicago Hwy, Pittsburg CA 94565, US","Main St, Concord CA 94520, US",,0,0,0
2302  - 2302,Wed 04/10,61531000,62651000,1080000,1140000,720000,294526,294528,2,,"Main St, Concord CA 94520, US","Usn Magazine Port Chicago Way, Concord CA 94520, US",,0,0,0
2302  - 2302,Wed 04/10,63399000,65893000,720000,2520000,420000,294528,294551,23,,"Usn Magazine Port Chicago Way, Concord CA 94520, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Thu 05/10,49691000,55452000,70200000,5760000,1920000,294551,294599,47.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Bayview Trl, Fremont CA 94555, US",,0,0,0
2302  - 2302,Thu 05/10,62601000,72418000,7140000,9840000,3180000,294599,294685,86.2,,"Bayview Trl, Fremont CA 94555, US","1317 Commercial Way, Dixon CA 95620, US",,0,0,0
2302  - 2302,Fri 06/10,73757000,3006000,1320000,15660000,4080000,294685,294810,124.6,,"1315 Commercial Way, Dixon CA 95620, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Fri 06/10,58060000,61214000,55080000,3180000,1380000,294810,294822,12.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","307 Parker Ave, Rodeo CA 94572, US",,0,0,0
2302  - 2302,Fri 06/10,61869000,62470000,660000,600000,240000,294822,294824,2.5,,"309 Parker Ave, Rodeo CA 94572, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Fri 06/10,66539000,70822000,4080000,4260000,1200000,294824,294863,38.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1313 Commercial Way, Dixon CA 95620, US",,0,0,0
2302  - 2302,Sat 07/10,73393000,6134000,2580000,19140000,7140000,294863,294990,127.3,,"1313 Commercial Way, Dixon CA 95620, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Sat 07/10,67364000,70340000,61260000,3000000,540000,294990,295029,38.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1310 Stratford Ave, Dixon CA 95620, US",,0,0,0
2302  - 2302,Sat 07/10,71186000,74427000,840000,3240000,1200000,295029,295057,28.2,,"1312 Stratford Ave, Dixon CA 95620, US","Exposition Blvd, Sacramento CA 95815, US",,0,0,0
2302  - 2302,Sun 08/10,79998000,5816000,5580000,12240000,3540000,295057,295142,84.9,,"Exposition Blvd, Sacramento CA 95815, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Thu 12/10,27658000,35724000,367440000,8040000,1680000,295142,295180,37.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Conzelman Rd, Sausalito CA 94965, US",,0,0,0
2302  - 2302,Thu 12/10,41701000,44150000,6000000,2460000,1080000,295180,295187,7,,"Conzelman Rd, Sausalito CA 94965, US","The Bay School of San Francisco, 35 Keyes Avenue, San Francisco 94129-1736, US",,0,0,0
2302  - 2302,Thu 12/10,44876000,45689000,720000,840000,540000,295187,295188,1,,"The Bay School of San Francisco, 35 Keyes Avenue, San Francisco 94129-1736, US","603 Mason St, San Francisco CA 94129, US",,0,0,0
2302  - 2302,Thu 12/10,50467000,56917000,4800000,6480000,960000,295188,295227,39.6,,"603 Mason St, San Francisco CA 94129, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Sat 14/10,27670000,30067000,143580000,2400000,360000,295227,295256,28.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1252 Alabama St, San Francisco CA 94110, US",,0,0,0
2302  - 2302,Sat 14/10,31890000,39571000,1800000,7680000,2280000,295256,295307,51.6,,"1251 Alabama St, San Francisco CA 94110, US","Portola State Park Rd, La Honda CA 94020, US",,0,0,0
2302  - 2302,Sat 14/10,53931000,62990000,14340000,9060000,780000,295307,295400,92.7,,"Portola State Park Rd, La Honda CA 94020, US","Great America Pkwy, Santa Clara CA 95054, US",,0,0,0
2302  - 2302,Sat 14/10,65053000,66132000,2040000,1080000,780000,295400,295401,1.2,,"Great America Pkwy, Santa Clara CA 95054, US","Great America Pkwy, Santa Clara CA 95054, US",,0,0,0
2302  - 2302,Sat 14/10,69872000,78591000,3720000,8700000,1740000,295401,295487,85.9,,"Great America Pkwy, Santa Clara CA 95054, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Mon 16/10,57205000,62082000,151440000,4860000,2340000,295487,295501,13.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Salesian Ave, Richmond CA 94804, US",,0,0,0
2302  - 2302,Mon 16/10,69495000,71542000,7440000,2040000,660000,295501,295514,13.1,,"2801 Salesian Ave, Richmond CA 94804, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Tue 17/10,29956000,37152000,44820000,7200000,3240000,295514,295548,34,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Conzelman Rd, Sausalito CA 94965, US",,0,0,0
2302  - 2302,Tue 17/10,42205000,45392000,5040000,3180000,1500000,295548,295557,9.2,,"Conzelman Rd, Sausalito CA 94965, US","603 Mason St, San Francisco CA 94129, US",,0,0,0
2302  - 2302,Tue 17/10,50828000,55010000,5460000,4200000,900000,295557,295594,36.9,,"603 Mason St, San Francisco CA 94129, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Wed 18/10,49978000,57787000,81360000,7800000,2220000,295594,295642,48.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","524 Buckingham Way, San Francisco CA 94132, US",,0,0,0
2302  - 2302,Wed 18/10,60017000,60614000,2220000,600000,240000,295642,295643,1,,"522 Buckingham Way, San Francisco CA 94132, US","Aptos Middle, 105 Aptos Avenue, San Francisco 94127-2520, US",,0,0,0
2302  - 2302,Wed 18/10,61735000,67921000,1140000,6180000,1500000,295643,295678,34.9,,"Aptos Middle, 105 Aptos Avenue, San Francisco 94127-2520, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Thu 19/10,53250000,57488000,71700000,4260000,1800000,295678,295699,21.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Falcon Way, Hercules CA 94547, US",,0,0,0
2302  - 2302,Thu 19/10,63985000,68001000,6480000,4020000,900000,295699,295722,23.1,,"Falcon Way, Hercules CA 94547, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Fri 20/10,28359000,35653000,46740000,7320000,1320000,295722,295789,66.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Valparaiso Ave, Atherton CA 94027, US",,0,0,0
2302  - 2302,Fri 20/10,44817000,63421000,9180000,18600000,4440000,295789,295906,116.6,,"Valparaiso Ave, Atherton CA 94027, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Fri 20/10,72479000,73415000,9060000,960000,120000,295906,295912,5.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Sat 21/10,20120000,29282000,33120000,9180000,1260000,295912,296014,102.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1110 Main St, St. Helena CA 94574, US",,0,0,0
2302  - 2302,Sat 21/10,31701000,32062000,2400000,360000,60000,296014,296015,1.4,,"1110 Main St, St. Helena CA 94574, US","2711 Main St, St. Helena CA 94574, US",,0,0,0
2302  - 2302,Sat 21/10,49744000,49862000,17700000,120000,60000,296015,296015,0.2,,"2713 Main St, St. Helena CA 94574, US","2749 Main St, St. Helena CA 94574, US",,0,0,0
2302  - 2302,Sat 21/10,53800000,65610000,3960000,11820000,2340000,296015,296111,95.4,,"2755 Main St, St. Helena CA 94574, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Wed 25/10,50462000,55201000,330480000,4740000,960000,296111,296148,37.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Roosevelt Middle SFUSD, 460 Arguello Boulevard, San Francisco 94118-2505, US",,0,0,0
2302  - 2302,Wed 25/10,62143000,69749000,6960000,7620000,1620000,296148,296186,38.1,,"Roosevelt Middle SFUSD, 460 Arguello Boulevard, San Francisco 94118-2505, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Thu 26/10,26336000,37132000,42960000,10800000,2280000,296186,296268,81.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2052 Green Oaks Way, Pescadero CA 94060, US",,0,0,0
2302  - 2302,Thu 26/10,47912000,56068000,10800000,8160000,2220000,296268,296328,59.6,,"2060 Green Oaks Way, Pescadero CA 94060, US","Lawton Alternative Elementary, 1570 31st Avenue, San Francisco 94122-3104, US",,0,0,0
2302  - 2302,Thu 26/10,58151000,63879000,2100000,5700000,960000,296328,296367,39.7,,"Lawton Alternative Elementary, 1570 31st Avenue, San Francisco 94122-3104, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Fri 27/10,27916000,30558000,50460000,2640000,1980000,296367,296372,4.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Pheasant Dr, Hercules CA 94547, US",,0,0,0
2302  - 2302,Fri 27/10,31593000,35875000,1020000,4260000,1020000,296372,296414,42,,"Pheasant Dr, Hercules CA 94547, US","Petaluma Blvd S, Petaluma CA 94952, US",,0,0,0
2302  - 2302,Fri 27/10,47148000,52192000,11280000,5040000,840000,296414,296465,50.9,,"5479 Petaluma Blvd S, Petaluma CA 94952, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2302  - 2302,Sat 28/10,51906000,52022000,86100000,120000,120000,296465,296465,0,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Mon 02/10,55361000,56811000,251700000,1440000,720000,15567,15573,6.5,,"155 Utah Ave, South San Francisco CA 94080, US","Burton (Phillip and Sala) Academic High, 400 Mansell Street, San Francisco 94134-1829, US",,0,0,0
2503  - 2503,Mon 02/10,65929000,65929000,9120000,0,,15573,15577,3.7,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Mon 02/10,65929000,67401000,0,1500000,1080000,15577,15579,1.7,,"Elk St, San Francisco CA 94131, US","Academy of Arts and Sciences, 555 Portola Drive, San Francisco 94131-1616, US",,0,0,0
2503  - 2503,Mon 02/10,68445000,70150000,1020000,1680000,480000,15579,15592,13.5,,"O'Shaughnessy Blvd, San Francisco CA 94127, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Wed 04/10,44629000,44725000,147300000,120000,0,15592,15593,0.8,,"S Airport Blvd, South San Francisco CA 94080, US","Gateway Blvd, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Wed 04/10,46225000,49377000,1500000,3180000,120000,15593,15624,30.5,,"Gateway Blvd, South San Francisco CA 94080, US","Bancroft Ave, San Leandro CA 94577, US",,0,0,0
2503  - 2503,Wed 04/10,51164000,52487000,1800000,1320000,900000,15624,15625,1.6,,"2166 Bancroft Ave, San Leandro CA 94577, US","2371 Teagarden St, San Leandro CA 94577, US",,0,0,0
2503  - 2503,Wed 04/10,64769000,68777000,12300000,4020000,780000,15625,15661,35.6,,"2423 Teagarden St, San Leandro CA 94577, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Fri 06/10,44767000,49082000,148800000,4320000,2100000,15661,15674,13.5,,"Utah Ave, South San Francisco CA 94080, US","Galileo High, 1150 Francisco Street, San Francisco 94109-1004, US",,0,0,0
2503  - 2503,Fri 06/10,50929000,53563000,1860000,2640000,1080000,15674,15683,9,,"Galileo High, 1150 Francisco Street, San Francisco 94109-1004, US","Lakeshore Alternative Elementary, 220 Middlefield Drive, San Francisco 94132-1418, US",,0,0,0
2503  - 2503,Fri 06/10,55600000,59455000,2040000,3840000,1740000,15683,15692,8.9,,"Lakeshore Alternative Elementary, 220 Middlefield Drive, San Francisco 94132-1418, US","Galileo High, 1150 Francisco Street, San Francisco 94109-1004, US",,0,0,0
2503  - 2503,Fri 06/10,66600000,71793000,7140000,5220000,2400000,15692,15708,16,,"849 Beach St, San Francisco CA 94109, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Wed 11/10,37505000,38569000,397740000,1080000,900000,15708,15709,0.7,,"155 Utah Ave, South San Francisco CA 94080, US","Gateway Blvd, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Wed 11/10,39605000,41078000,1020000,1500000,120000,15709,15718,9.3,,"Gateway Blvd, South San Francisco CA 94080, US","Adda Clevenger School, 180 Fair Oaks Street, San Francisco 94110-2927, US",,0,0,0
2503  - 2503,Wed 11/10,43210000,46620000,2160000,3420000,960000,15718,15745,26.7,,"Adda Clevenger School, 180 Fair Oaks Street, San Francisco 94110-2927, US","Quarry Rd, Half Moon Bay CA 94019, US",,0,0,0
2503  - 2503,Wed 11/10,54281000,60145000,7680000,5880000,1800000,15745,15782,36.5,,"Quarry Rd, Half Moon Bay CA 94019, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Fri 13/10,28344000,30755000,141000000,2400000,960000,15782,15793,11.5,,"151 Utah Ave, South San Francisco CA 94080, US","Everett Middle, 450 Church Street, San Francisco 94114-1721, US",,0,0,0
2503  - 2503,Fri 13/10,33423000,34916000,2640000,1500000,360000,15793,15805,11.6,,"Mission High, 3750 18th Street, San Francisco 94114-2614, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Fri 13/10,42875000,45560000,7980000,2700000,960000,15805,15818,13.3,,"155 Utah Ave, South San Francisco CA 94080, US","822 Bay St, San Francisco CA 94109, US",,0,0,0
2503  - 2503,Fri 13/10,50012000,50136000,4440000,120000,0,15818,15818,0.3,,"844 Bay St, San Francisco CA 94109, US","Galileo High, 1150 Francisco Street, San Francisco 94109-1004, US",,0,0,0
2503  - 2503,Fri 13/10,52983000,56509000,2820000,3540000,840000,15818,15837,19,,"Galileo High, 1150 Francisco Street, San Francisco 94109-1004, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Sat 14/10,36138000,38593000,66000000,2460000,720000,15837,15852,14.4,,"Utah Ave, South San Francisco CA 94080, US","Washington (George) High, 600 32nd Avenue, San Francisco 94121-2733, US",,0,0,0
2503  - 2503,Sat 14/10,40088000,40088000,1500000,0,,15852,15853,1.1,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Sat 14/10,40088000,49941000,0,9840000,1980000,15853,15934,81.1,,"525 Crossover Dr, San Francisco CA 94122, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Sun 15/10,54234000,54458000,90720000,240000,60000,15934,15935,0.8,,"155 Utah Ave, South San Francisco CA 94080, US","174 Gateway Blvd, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Sun 15/10,55179000,59675000,720000,4500000,1560000,15935,15970,35.8,,"Gateway Blvd, South San Francisco CA 94080, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Tue 17/10,41152000,49548000,154260000,8400000,2700000,15970,16020,49.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","603 Mason St, San Francisco CA 94129, US",,0,0,0
2503  - 2503,Tue 17/10,51170000,56749000,1620000,5580000,2280000,16020,16058,37.8,,"1198 Mason St, San Francisco CA 94129, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Tue 24/10,43030000,43030000,591060000,0,,16058,16061,3,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Tue 24/10,43030000,49043000,0,6000000,2040000,16061,16096,35.4,,"Willow Ave, Hercules CA 94547, US","3771 Buchanan St, San Francisco CA 94123, US",,0,0,0
2503  - 2503,Tue 24/10,49969000,50494000,900000,540000,120000,16096,16097,1.1,,"1645 N Point St, San Francisco CA 94123, US","Lilienthal (Claire) Elementary, 3630 Divisadero Street, San Francisco 94123-1411, US",,0,0,0
2503  - 2503,Tue 24/10,53850000,61565000,3360000,7740000,1500000,16097,16139,41.1,,"60 Richardson Ave, San Francisco CA 94123, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Wed 25/10,45511000,63985000,70320000,18480000,6000000,16139,16247,108.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Maher St, Napa CA 94558, US",,0,0,0
2503  - 2503,Wed 25/10,73050000,76638000,9060000,3600000,540000,16247,16282,35.2,,"Maher St, Napa CA 94558, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Thu 26/10,45987000,49312000,55740000,3300000,1080000,16282,16310,27.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Francisco Middle, 2190 Powell Street, San Francisco 94133-1949, US",,0,0,0
2503  - 2503,Thu 26/10,52052000,52052000,2760000,0,,16310,16311,1,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Thu 26/10,52052000,54363000,0,2340000,1080000,16311,16318,7.7,,"1476 Lombard St, San Francisco CA 94123, US","879 48th Ave, San Francisco CA 94121, US",,0,0,0
2503  - 2503,Thu 26/10,55179000,59192000,840000,4020000,3900000,16318,16319,0.4,,"877 48th Ave, San Francisco CA 94121, US","John F Kennedy Dr, San Francisco CA 94122, US",,0,0,0
2503  - 2503,Thu 26/10,60373000,67868000,1200000,7500000,2100000,16319,16354,35.3,,"John F Kennedy Dr, San Francisco CA 94122, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Fri 27/10,48579000,54377000,67140000,5820000,1620000,16354,16388,34.1,,"90 San Pablo Ave, Crockett CA 94525, US","2153 16th St, San Francisco CA 94110, US",,0,0,0
2503  - 2503,Fri 27/10,59885000,66778000,5520000,6900000,2040000,16388,16428,39.9,,"2147 16th St, San Francisco CA 94110, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 03/10,30303000,34785000,315540000,4500000,2160000,89190,89214,24.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1858 W Texas St, Fairfield CA 94533, US",,0,0,0
2802  - 2802,Tue 03/10,46774000,52354000,12000000,5580000,2880000,89214,89243,29,,"1860 W Texas St, Fairfield CA 94533, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 03/10,71882000,73897000,19500000,2040000,1980000,89243,89243,0.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 05/10,47017000,52216000,145920000,5220000,3840000,89243,89259,16.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 06/10,70244000,2408000,18000000,18540000,5520000,89259,89415,155.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 06/10,66972000,68991000,64560000,2040000,600000,89415,89428,13,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sat 07/10,71262000,8796000,2280000,23940000,6840000,89428,89615,187.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sat 07/10,68069000,74812000,59280000,6720000,1440000,89615,89688,73,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Exposition Blvd, Sacramento CA 95815, US",,0,0,0
2802  - 2802,Sun 08/10,80010000,7151000,5220000,13560000,4800000,89688,89773,85.6,,"1626 Exposition Blvd, Sacramento CA 95815, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sun 08/10,65767000,68606000,58620000,2820000,360000,89773,89812,38.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1305 Commercial Way, Dixon CA 95620, US",,0,0,0
2802  - 2802,Sun 08/10,69741000,72247000,1140000,2520000,540000,89812,89840,28.3,,"1305 Commercial Way, Dixon CA 95620, US","Exposition Blvd, Sacramento CA 95815, US",,0,0,0
2802  - 2802,Mon 09/10,73794000,6086000,1560000,18720000,10260000,89840,89933,92.9,,"Exposition Blvd, Sacramento CA 95815, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 10/10,27402000,36610000,107700000,9180000,2040000,89933,89978,44.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Washington (George) High, 600 32nd Avenue, San Francisco 94121-2733, US",,0,0,0
2802  - 2802,Tue 10/10,40135000,40498000,3540000,360000,180000,89978,89978,0.5,,"Washington (George) High, 600 32nd Avenue, San Francisco 94121-2733, US","Washington (George) High, 600 32nd Avenue, San Francisco 94121-2733, US",,0,0,0
2802  - 2802,Tue 10/10,43729000,49136000,3240000,5400000,1740000,89978,90018,39.8,,"Washington (George) High, 600 32nd Avenue, San Francisco 94121-2733, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 12/10,26004000,34599000,149640000,8580000,2520000,90018,90063,44.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2186 16th St, San Francisco CA 94103, US",,0,0,0
2802  - 2802,Thu 12/10,40633000,41079000,6060000,420000,180000,90063,90064,1,,"2186 16th St, San Francisco CA 94103, US","1643 Bryant St, San Francisco CA 94103, US",,0,0,0
2802  - 2802,Thu 12/10,45725000,50477000,4620000,4740000,2160000,90064,90090,26.3,,"1639 Bryant St, San Francisco CA 94103, US","2170 Bancroft Ave, San Leandro CA 94577, US",,0,0,0
2802  - 2802,Thu 12/10,55139000,59978000,4680000,4860000,720000,90090,90123,33.5,,"2166 Bancroft Ave, San Leandro CA 94577, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 13/10,29148000,36524000,55560000,7380000,1500000,90123,90164,40.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Marine Way, Stinson Beach CA 94970, US",,0,0,0
2802  - 2802,Fri 13/10,38973000,41326000,2460000,2340000,180000,90164,90177,13.5,,"Marine Way, Stinson Beach CA 94970, US","Donahue St, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Fri 13/10,45035000,45730000,3720000,720000,300000,90177,90180,2.6,,"Donahue St, Sausalito CA 94965, US","864 Redwood Highway Frontage Rd, Mill Valley CA 94941, US",,0,0,0
2802  - 2802,Fri 13/10,46465000,49189000,720000,2700000,240000,90180,90195,14.8,,"864 Redwood Highway Frontage Rd, Mill Valley CA 94941, US","Marine Way, Stinson Beach CA 94970, US",,0,0,0
