Vehicle,Day,Start time,End time,Downtime,Duration,Standstill,Start odometer,End odometer,Distance,Driver,Start location,End location,Fuel consumption,Average fuel consumption,+/- Reference (absolute),+/- Reference (relative)
2503  - 2503,Wed 3/15/23,37748000,37873000,582840000,120000,60000,10084,10084,0.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Thu 3/16/23,50854000,57734000,99360000,6900000,3840000,10084,10104,20.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Crestwood Dr, San Pablo CA 94806, US",,0,0,0
2503  - 2503,Thu 3/16/23,58930000,62283000,1200000,3360000,1020000,10104,10120,15.5,,"15605 San Pablo Ave, San Pablo CA 94806, US","2708 Milvia St, Berkeley CA 94704, US",,0,0,0
2503  - 2503,Thu 3/16/23,65337000,67636000,3060000,2280000,420000,10120,10135,14.8,,"2714 Milvia St, Berkeley CA 94704, US","2162 Bancroft Ave, San Leandro CA 94577, US",,0,0,0
2503  - 2503,Thu 3/16/23,69403000,73394000,1740000,4020000,600000,10135,10167,32.2,,"2164 Bancroft Ave, San Leandro CA 94577, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Sat 3/18/23,27113000,30404000,126540000,3300000,1260000,10167,10195,28.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Lone Tree Way, Antioch CA 94509, US",,0,0,0
2503  - 2503,Sat 3/18/23,31412000,35568000,1020000,4140000,1860000,10195,10215,19.8,,"Lone Tree Way, Antioch CA 94509, US","Byron CA 94514, US",,0,0,0
2503  - 2503,Sat 3/18/23,46192000,46192000,10620000,0,,10215,10222,6.5,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Sat 3/18/23,46192000,46842000,0,660000,0,10222,10230,8.5,,"Vasco Rd, Byron CA 94514, US","Jeffery Way, Brentwood CA 94513, US",,0,0,0
2503  - 2503,Sat 3/18/23,47768000,50974000,900000,3180000,660000,10230,10267,36.4,,"2478 Jeffery Way, Brentwood CA 94513, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Wed 3/22/23,25963000,34535000,320580000,8580000,5040000,10267,10290,23,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","73 Main St, San Quentin CA 94964, US",,0,0,0
2503  - 2503,Wed 3/22/23,50146000,53492000,15600000,3360000,900000,10290,10315,25.2,,"29 Main St, San Quentin CA 94964, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Thu 3/23/23,30666000,35740000,63600000,5100000,420000,10315,10357,41.9,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","699 29th St, Oakland CA 94609, US",,0,0,0
2503  - 2503,Thu 3/23/23,49824000,49824000,14100000,0,,10357,10363,6.3,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Thu 3/23/23,49824000,53602000,0,3780000,780000,10363,10391,27.9,,"1006 High St, Oakland CA 94601, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Fri 3/24/23,42427000,42427000,75240000,0,,10391,10393,2.5,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Fri 3/24/23,42427000,46780000,0,4380000,1140000,10393,10427,33.5,,"Interstate Highway 80 W, Rodeo CA 94572, US","Lincoln (Abraham) High, 2162 24th Avenue, San Francisco 94116-1723, US",,0,0,0
2503  - 2503,Fri 3/24/23,49530000,49530000,2760000,0,,10427,10428,0.8,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Fri 3/24/23,49530000,54618000,0,5100000,600000,10428,10471,43.6,,"2417 19th Ave, San Francisco CA 94116, US","350 Magnolia Ave, Piedmont CA 94610, US",,0,0,0
2503  - 2503,Fri 3/24/23,55734000,59923000,1140000,4200000,480000,10471,10494,22.2,,"350 Magnolia Ave, Piedmont CA 94610, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2503  - 2503,Mon 3/27/23,24545000,27936000,223800000,3420000,180000,10494,10530,36.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Fri 3/31/23,26678000,27542000,344340000,840000,720000,10530,10530,0.8,,"157 Utah Ave, South San Francisco CA 94080, US","174 Gateway Blvd, South San Francisco CA 94080, US",,0,0,0
2503  - 2503,Fri 3/31/23,28392000,34632000,840000,6240000,1560000,10530,10577,46.8,,"171 Gateway Blvd, South San Francisco CA 94080, US","46 Muir Woods Rd, Mill Valley CA 94941, US",,0,0,0
2503  - 2503,Fri 3/31/23,50142000,50142000,15540000,0,,10577,10595,17.4,,odometer corrected,odometer corrected,,0,0,0
2503  - 2503,Fri 3/31/23,50142000,55255000,0,5100000,1680000,10595,10627,32.7,,"494 Point San Pedro Rd, San Rafael CA 94901, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2802  - 2802,Wed 3/1/23,48569000,51678000,92280000,3120000,1860000,73756,73763,7.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Benicia Rd, Vallejo CA 94591, US",,0,0,0
2802  - 2802,Wed 3/1/23,62988000,64485000,11340000,1500000,540000,73763,73771,7.4,,"1478 Benicia Rd, Vallejo CA 94591, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 3/2/23,26702000,31763000,48600000,5040000,900000,73771,73801,30.3,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Serra (Junipero) Elementary, 625 Holly Park Circle, San Francisco 94110-5815, US",,0,0,0
2802  - 2802,Thu 3/2/23,34718000,38877000,2940000,4140000,1260000,73801,73821,20,,"Serra (Junipero) Elementary, 625 Holly Park Circle, San Francisco 94110-5815, US","56 Muir Woods Rd, Mill Valley CA 94941, US",,0,0,0
2802  - 2802,Thu 3/2/23,52158000,64509000,13260000,12360000,1980000,73821,73876,55,,"56 Muir Woods Rd, Mill Valley CA 94941, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 3/3/23,53762000,57060000,75660000,3300000,1740000,73876,73886,10.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Sycamore Ave, Hercules CA 94547, US",,0,0,0
2802  - 2802,Fri 3/3/23,57815000,58521000,780000,720000,180000,73886,73890,4.3,,"Sycamore Ave, Hercules CA 94547, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 3/6/23,28109000,32063000,228780000,3960000,840000,73890,73920,29.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Taylor (Edward R.) Elementary, 423 Burrows Street, San Francisco 94134-1449, US",,0,0,0
2802  - 2802,Mon 3/6/23,35790000,37628000,3720000,1860000,360000,73920,73927,6.8,,"Taylor (Edward R.) Elementary, 423 Burrows Street, San Francisco 94134-1449, US","518 Martin Luther King Jr Dr, San Francisco CA 94122, US",,0,0,0
2802  - 2802,Mon 3/6/23,43976000,48370000,6360000,4380000,960000,73927,73964,37.4,,"520 Martin Luther King Jr Dr, San Francisco CA 94122, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 3/7/23,25086000,34756000,63120000,9660000,2940000,73964,74010,46.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Shoreline Hwy, Mill Valley CA 94941, US",,0,0,0
2802  - 2802,Tue 3/7/23,49761000,56734000,15000000,6960000,1260000,74010,74056,45.6,,"Shoreline Hwy, Mill Valley CA 94941, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 3/8/23,53086000,56188000,82740000,3120000,2220000,74056,74062,6.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","916 Heartwood Ave, Vallejo CA 94591, US",,0,0,0
2802  - 2802,Wed 3/8/23,63700000,63899000,7500000,180000,120000,74062,74063,0.1,,"916 Heartwood Ave, Vallejo CA 94591, US","915 Heartwood Ave, Vallejo CA 94591, US",,0,0,0
2802  - 2802,Wed 3/8/23,65662000,67442000,1740000,1800000,600000,74063,74070,7.3,,"915 Heartwood Ave, Vallejo CA 94591, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 3/10/23,49365000,54016000,154740000,4680000,1560000,74070,74106,36,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Lincoln (Abraham) High, 2162 24th Avenue, San Francisco 94116-1723, US",,0,0,0
2802  - 2802,Fri 3/10/23,55717000,57886000,1680000,2160000,360000,74106,74124,18.2,,"Lincoln (Abraham) High, 2162 24th Avenue, San Francisco 94116-1723, US","N Delaware St, San Mateo CA 94401, US",,0,0,0
2802  - 2802,Fri 3/10/23,65799000,66363000,7920000,540000,180000,74124,74125,1.4,,"N Delaware St, San Mateo CA 94401, US","544 E 4th Ave, San Mateo CA 94401, US",,0,0,0
2802  - 2802,Fri 3/10/23,67970000,68433000,1620000,480000,60000,74125,74127,1.2,,"548 E 4th Ave, San Mateo CA 94401, US","N Delaware St, San Mateo CA 94401, US",,0,0,0
2802  - 2802,Fri 3/10/23,75062000,80135000,6600000,5100000,660000,74127,74181,54.9,,"N Delaware St, San Mateo CA 94401, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 3/13/23,46409000,55006000,221880000,8580000,3720000,74181,74235,53.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Mission Blvd, Fremont CA 94539, US",,0,0,0
2802  - 2802,Mon 3/13/23,65132000,70120000,10140000,4980000,660000,74235,74285,49.7,,"Mission Blvd, Fremont CA 94539, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 3/14/23,42956000,47658000,59220000,4680000,2340000,74285,74314,29.5,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Wallenberg (Raoul) Traditional High, 40 Vega Street, San Francisco 94115-3826, US",,0,0,0
2802  - 2802,Tue 3/14/23,50630000,51337000,3000000,720000,660000,74314,74314,0.1,,"Wallenberg (Raoul) Traditional High, 40 Vega Street, San Francisco 94115-3826, US","Wallenberg (Raoul) Traditional High, 40 Vega Street, San Francisco 94115-3826, US",,0,0,0
2802  - 2802,Tue 3/14/23,53409000,55254000,2100000,1860000,540000,74314,74321,6.6,,"Wallenberg (Raoul) Traditional High, 40 Vega Street, San Francisco 94115-3826, US","Balboa High, 1000 Cayuga Avenue, San Francisco 94112-3236, US",,0,0,0
2802  - 2802,Tue 3/14/23,59431000,59750000,4200000,300000,60000,74321,74322,0.8,,"Balboa High, 1000 Cayuga Avenue, San Francisco 94112-3236, US","Balboa High, 1000 Cayuga Avenue, San Francisco 94112-3236, US",,0,0,0
2802  - 2802,Tue 3/14/23,64635000,70065000,4860000,5460000,1080000,74322,74368,46.1,,"Balboa High, 1000 Cayuga Avenue, San Francisco 94112-3236, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 3/15/23,27842000,29662000,44160000,1800000,660000,74368,74379,10.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","1270 23rd St, Richmond CA 94804, US",,0,0,0
2802  - 2802,Wed 3/15/23,30467000,37343000,780000,6900000,3240000,74379,74405,26.7,,"1272 23rd St, Richmond CA 94804, US","1296 Grand Ave, Piedmont CA 94610, US",,0,0,0
2802  - 2802,Wed 3/15/23,46366000,47755000,9000000,1380000,240000,74405,74413,8,,"1296 Grand Ave, Piedmont CA 94610, US","W Hornet Ave, Alameda CA 94501, US",,0,0,0
2802  - 2802,Wed 3/15/23,50475000,58601000,2700000,8100000,1620000,74413,74462,49,,"W Hornet Ave, Alameda CA 94501, US","Mission Blvd, Hayward CA 94544, US",,0,0,0
2802  - 2802,Wed 3/15/23,67445000,72105000,8820000,4680000,1020000,74462,74502,40.1,,"Mission Blvd, Hayward CA 94544, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Thu 3/16/23,46755000,50688000,61080000,3960000,1380000,74502,74535,32.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","2168 Bancroft Ave, San Leandro CA 94577, US",,0,0,0
2802  - 2802,Thu 3/16/23,52162000,54253000,1500000,2100000,600000,74535,74550,15,,"2168 Bancroft Ave, San Leandro CA 94577, US","2706 Milvia St, Berkeley CA 94704, US",,0,0,0
2802  - 2802,Thu 3/16/23,62196000,73693000,7920000,11520000,2340000,74550,74631,81.4,,"2706 Milvia St, Berkeley CA 94704, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2802  - 2802,Fri 3/17/23,32187000,38253000,44880000,6060000,3120000,74631,74657,26.2,,"Utah Ave, South San Francisco CA 94080, US","Field Rd, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Fri 3/17/23,48761000,49312000,10500000,540000,180000,74657,74659,1.9,,"Field Rd, Sausalito CA 94965, US","Coastal Trl, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Fri 3/17/23,51944000,56693000,2640000,4740000,1080000,74659,74685,26.4,,"Coastal Trl, Sausalito CA 94965, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2802  - 2802,Sat 3/18/23,30281000,50338000,60000000,20040000,8040000,74685,74769,83.6,,"157 Utah Ave, South San Francisco CA 94080, US","Park Pl, Dublin CA 94568, US",,0,0,0
2802  - 2802,Sat 3/18/23,51604000,66860000,1260000,15240000,6300000,74769,74837,67.6,,"Park Pl, Dublin CA 94568, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Sun 3/19/23,23716000,27944000,43260000,4200000,1320000,74837,74877,40.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","5860 Dougherty Rd, Dublin CA 94568, US",,0,0,0
2802  - 2802,Sun 3/19/23,28597000,50432000,660000,21840000,11580000,74877,74927,49.6,,"5858 Dougherty Rd, Dublin CA 94568, US","Persimmon Pl, Dublin CA 94568, US",,0,0,0
2802  - 2802,Sun 3/19/23,51066000,51522000,660000,480000,360000,74927,74928,0.6,,"Persimmon Pl, Dublin CA 94568, US","68 Park Pl, Dublin CA 94568, US",,0,0,0
2802  - 2802,Sun 3/19/23,52222000,64019000,720000,11820000,5040000,74928,74983,55.6,,"Park Pl, Dublin CA 94568, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 3/20/23,45733000,53950000,68100000,8220000,2820000,74983,75043,59.2,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 3/20/23,64169000,71248000,10200000,7080000,1980000,75043,75102,59.8,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Tue 3/21/23,26882000,37635000,42060000,10740000,4260000,75102,75170,67.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","115 Park Ave, San Jose CA 95113, US",,0,0,0
2802  - 2802,Tue 3/21/23,38978000,39931000,1320000,960000,600000,75170,75171,0.9,,"223 S Market St, San Jose CA 95113, US","18 S San Pedro St, San Jose CA 95113, US",,0,0,0
2802  - 2802,Tue 3/21/23,42030000,43766000,2100000,1740000,1620000,75171,75171,0.2,,"18 S San Pedro St, San Jose CA 95113, US","58 S Almaden Ave, San Jose CA 95113, US",,0,0,0
2802  - 2802,Tue 3/21/23,44690000,44922000,900000,240000,120000,75171,75171,0.3,,"58 S Almaden Ave, San Jose CA 95113, US","211 S Market St, San Jose CA 95113, US",,0,0,0
2802  - 2802,Tue 3/21/23,47497000,56077000,2580000,8580000,2220000,75171,75239,67.8,,"207 S Market St, San Jose CA 95113, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 3/22/23,24023000,28589000,54360000,4560000,1920000,75239,75267,28.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","8791 Fontaine St, Oakland CA 94605, US",,0,0,0
2802  - 2802,Wed 3/22/23,30106000,30570000,1500000,480000,420000,75267,75267,0.1,,"8791 Fontaine St, Oakland CA 94605, US","Fontaine St, Oakland CA 94605, US",,0,0,0
2802  - 2802,Wed 3/22/23,32652000,34375000,2100000,1740000,540000,75267,75277,9.4,,"Fontaine St, Oakland CA 94605, US","693 29th St, Oakland CA 94609, US",,0,0,0
2802  - 2802,Wed 3/22/23,47147000,56131000,12780000,9000000,2340000,75277,75348,71.2,,"697 29th St, Oakland CA 94609, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 3/22/23,75602000,78886000,19500000,3300000,1500000,75348,75370,22.6,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","4057 Grand Ave, Oakland CA 94610, US",,0,0,0
2802  - 2802,Thu 3/23/23,28208000,31346000,35700000,3120000,1500000,75370,75381,10.8,,"4059 Grand Ave, Oakland CA 94610, US","Capistrano Dr, Oakland CA 94603, US",,0,0,0
2802  - 2802,Thu 3/23/23,33029000,40032000,1680000,7020000,1980000,75381,75419,37.6,,"Capistrano Dr, Oakland CA 94603, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2802  - 2802,Thu 3/23/23,46785000,57456000,6780000,10680000,2820000,75419,75485,66.5,,"Utah Ave, South San Francisco CA 94080, US","Utah Ave, South San Francisco CA 94080, US",,0,0,0
2802  - 2802,Mon 3/27/23,28287000,30926000,316440000,2640000,1440000,75485,75496,10.2,,"Utah Ave, South San Francisco CA 94080, US","Downtown High, 693 Vermont Street, San Francisco 94107-2635, US",,0,0,0
2802  - 2802,Mon 3/27/23,34025000,36008000,3120000,1980000,420000,75496,75513,17.8,,"Downtown High, 693 Vermont Street, San Francisco 94107-2635, US","Point Isabel Regional Shoreline Trl, Richmond CA 94804, US",,0,0,0
2802  - 2802,Mon 3/27/23,38551000,41600000,2520000,3060000,840000,75513,75535,21.4,,"Point Isabel Regional Shoreline Trl, Richmond CA 94804, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Mon 3/27/23,46022000,47474000,4440000,1440000,120000,75535,75551,16.4,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Marina Way S, Richmond CA 94804, US",,0,0,0
2802  - 2802,Mon 3/27/23,50119000,55840000,2640000,5700000,900000,75551,75582,30.6,,"Marina Way S, Richmond CA 94804, US","2269 Tenth St, Berkeley CA 94710, US",,0,0,0
2802  - 2802,Mon 3/27/23,67903000,69431000,12060000,1500000,180000,75582,75598,16.7,,"2266 Tenth St, Berkeley CA 94710, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Wed 3/29/23,25495000,30578000,128880000,5100000,1740000,75598,75626,27.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Downtown High, 693 Vermont Street, San Francisco 94107-2635, US",,0,0,0
2802  - 2802,Wed 3/29/23,33341000,36409000,2760000,3060000,1620000,75626,75631,6,,"Downtown High, 693 Vermont Street, San Francisco 94107-2635, US","Park Trl, San Francisco CA 94129, US",,0,0,0
2802  - 2802,Wed 3/29/23,37643000,38634000,1260000,1020000,240000,75631,75635,3.8,,"Park Trl, San Francisco CA 94129, US","875 MacArthur Ave, San Francisco CA 94129, US",,0,0,0
2802  - 2802,Wed 3/29/23,39535000,40143000,900000,600000,120000,75635,75637,1.8,,"881 MacArthur Ave, San Francisco CA 94129, US","603 Mason St, San Francisco CA 94129, US",,0,0,0
2802  - 2802,Wed 3/29/23,43899000,44525000,3780000,600000,360000,75637,75638,1.4,,"603 Mason St, San Francisco CA 94129, US","Marine Dr, San Francisco CA 94129, US",,0,0,0
2802  - 2802,Wed 3/29/23,46660000,49084000,2160000,2400000,1980000,75638,75640,1.7,,"Marine Dr, San Francisco CA 94129, US","Main Dr, San Francisco CA 94129, US",,0,0,0
2802  - 2802,Wed 3/29/23,51870000,58048000,2760000,6180000,1380000,75640,75673,33.2,,"Main Dr, San Francisco CA 94129, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
2802  - 2802,Fri 3/31/23,26360000,32143000,141120000,5760000,2520000,75673,75706,32.7,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Buchanan Dr, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Fri 3/31/23,32823000,37248000,660000,4440000,3060000,75706,75715,9.2,,"Buchanan Dr, Sausalito CA 94965, US","Coastal Trl, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Fri 3/31/23,47430000,49298000,10200000,1860000,540000,75715,75725,9.6,,"Coastal Trl, Sausalito CA 94965, US","499 Humboldt Ave, Sausalito CA 94965, US",,0,0,0
2802  - 2802,Fri 3/31/23,50158000,53090000,840000,2940000,360000,75725,75757,32.1,,"497 Humboldt Ave, Sausalito CA 94965, US","DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",,0,0,0
3501  - 3501,Wed 3/1/23,42051000,45844000,77040000,3780000,240000,130816,130853,37.1,,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US","Shoreline Hwy, Mill Valley CA 94941, US",,0,0,0
3501  - 3501,Wed 3/1/23,50082000,54700000,4260000,4620000,480000,130853,130896,42.2,,"Shoreline Hwy, Mill Valley CA 94941, US","Capistrano Dr, Oakland CA 94603, US",,0,0,0
