Day,Start date,End date,Start time,End time,Duration,Location,Address No.,Vehicle,Latitude,Longitude,Odometer,Driver
Sat 10/1/22,1664656380000,1664657280000,48780000,49680000,900000,"John F Kennedy Dr, San Francisco CA 94122, US",,3601  - 3601,37770216,-122494695,28652,
Sat 10/1/22,1664657040000,1664657760000,49440000,50160000,720000,"9858 Plymouth St, Oakland CA 94603, US",,3501  - 3501,37745045,-122166548,121875,
Sat 10/1/22,1664656560000,1664659140000,48960000,51540000,2580000,"Admiral Callaghan Ln, Vallejo CA 94591, US",,3801  - 3801,38119171,-122228986,377394,
Sat 10/1/22,1664659380000,1664660100000,51780000,52500000,720000,"Chain of Lakes Dr W, San Francisco CA 94122, US",,3601  - 3601,37767808,-122501904,28655,
Sat 10/1/22,1664660460000,1664660820000,52860000,53220000,300000,"1343 John F Kennedy Dr, San Francisco CA 94122, US",,3601  - 3601,37767461,-122502553,28656,
Sat 10/1/22,1664660700000,1664661060000,53100000,53460000,420000,"Giant Hwy, San Pablo CA 94806, US",,3801  - 3801,37991517,-122354978,377408,
Sat 10/1/22,1664666760000,1664667120000,59160000,59520000,360000,"Chain of Lakes Dr W, San Francisco CA 94122, US",,3601  - 3601,37767828,-122501875,28666,
Sat 10/1/22,1664673360000,1664673780000,65760000,66180000,420000,"1246 John F Kennedy Dr, San Francisco CA 94122, US",,3601  - 3601,37769187,-122497095,28676,
Sat 10/1/22,1664682120000,1664683080000,74520000,75480000,960000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38053746,-122241013,28721,
Sat 10/1/22,1664585700000,1664683500000,64500000,75900000,97800000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2802  - 2802,38053791,-122241014,63342,
Sat 10/1/22,1664686260000,1664690040000,78660000,82440000,3780000,"Porteous Ave, Fairfax CA 94930, US",,2802  - 2802,37979764,-122592668,63372,
Sun 10/2/22,1664690460000,1664695200000,82860000,1200000,4740000,"70 Pastori Ave, Fairfax CA 94930, US",,2802  - 2802,37985561,-122582931,63373,
Sun 10/2/22,1664695800000,1664696460000,1800000,2460000,720000,"21 Broadway Blvd, Fairfax CA 94930, US",,2802  - 2802,37986943,-122588013,63374,
Sun 10/2/22,1664697480000,1664698020000,3480000,4020000,540000,"Northgate Dr, San Rafael CA 94903, US",,2802  - 2802,38008591,-122543767,63382,
Sun 10/2/22,1664698920000,1664699700000,4920000,5700000,780000,"21 Broadway Blvd, Fairfax CA 94930, US",,2802  - 2802,37986936,-122588026,63389,
Sun 10/2/22,1664518080000,1664710020000,83280000,16020000,192000000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2302  - 2302,38053299,-122241002,282610,
Sun 10/2/22,1664573040000,1664718480000,51840000,24480000,145440000,"Utah Ave, South San Francisco CA 94080, US",,3602 - 3602,37646568,-122401718,5593,
Sun 10/2/22,1664721540000,1664722800000,27540000,28800000,1260000,"403 Highland Ct, Concord CA 94520, US",,3602 - 3602,38029576,-122029174,5636,
Sun 10/2/22,1664710080000,1664724600000,16080000,30600000,14460000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2302  - 2302,38053330,-122241048,282610,
Sun 10/2/22,1664725020000,1664727540000,31020000,33540000,2520000,"Marsh Creek Rd, Brentwood CA 94513, US",,3602 - 3602,37869028,-121750221,5664,
Sun 10/2/22,1664727540000,1664727840000,33540000,33840000,300000,"1304 John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37768072,-122500740,282642,
Sun 10/2/22,1664728260000,1664728800000,34260000,34800000,540000,"1343 John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37767490,-122502468,282643,
Sun 10/2/22,1664728740000,1664730120000,34740000,36120000,1440000,"Byron CA 94514, US",,3602 - 3602,37807729,-121676482,5675,
Sun 10/2/22,1664729880000,1664730240000,35880000,36240000,420000,"1341 John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37767522,-122502448,282645,
Sun 10/2/22,1664730600000,1664731140000,36600000,37140000,540000,"1341 John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37767534,-122502443,282646,
Sun 10/2/22,1664731560000,1664732280000,37560000,38280000,720000,"1347 John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37767399,-122502759,282647,
Sun 10/2/22,1664732760000,1664733420000,38760000,39420000,660000,"1348 John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37767445,-122502913,282649,
Sun 10/2/22,1664733960000,1664734320000,39960000,40320000,420000,"1353 John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37767317,-122503141,282650,
Sun 10/2/22,1664735940000,1664737020000,41940000,43020000,1080000,"1355 John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37767316,-122503257,282653,
Sun 10/2/22,1664737740000,1664738160000,43740000,44160000,360000,"1363 John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37767151,-122503783,282656,
Sun 10/2/22,1664738580000,1664738880000,44580000,44880000,300000,"1377 John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37766937,-122504852,282657,
Sun 10/2/22,1664730480000,1664739720000,36480000,45720000,9240000,"Byron CA 94514, US",,3602 - 3602,37805205,-121686657,5676,
Sun 10/2/22,1664739240000,1664739960000,45240000,45960000,720000,"1376 John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37767013,-122504801,282658,
Sun 10/2/22,1664741040000,1664741460000,47040000,47460000,360000,"1368 John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37767132,-122504319,282661,
Sun 10/2/22,1664743080000,1664743860000,49080000,49860000,780000,"676 Port Chicago Hwy, Bay Point CA 94565, US",,3602 - 3602,38034655,-121960950,5711,
Sun 10/2/22,1664744760000,1664745540000,50760000,51540000,840000,"1633 Contra Costa Blvd, Pleasant Hill CA 94523, US",,3602 - 3602,37954331,-122060455,5721,
Sun 10/2/22,1664747460000,1664747820000,53460000,53820000,420000,"John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37770114,-122494984,282672,
Sun 10/2/22,1664748060000,1664748660000,54060000,54660000,660000,"1391 John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37766799,-122505726,282673,
Sun 10/2/22,1664749200000,1664749800000,55200000,55800000,600000,"1391 John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37766777,-122505836,282674,
Sun 10/2/22,1664750880000,1664751360000,56880000,57360000,480000,"1393 John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37766764,-122505877,282677,
Sun 10/2/22,1664751780000,1664752380000,57780000,58380000,600000,"1392 John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37766804,-122505868,282679,
Sun 10/2/22,1664754180000,1664754900000,60180000,60900000,720000,"John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37770161,-122495100,282682,
Sun 10/2/22,1664758260000,1664758560000,64260000,64560000,360000,"John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37770069,-122495042,282688,
Sun 10/2/22,1664601780000,1664759040000,80580000,65040000,157260000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053117,-122240256,103347,
Sun 10/2/22,1664746620000,1664759400000,52620000,65400000,12780000,"403 Highland Ct, Concord CA 94520, US",,3602 - 3602,38029572,-122029161,5729,
Sun 10/2/22,1664758980000,1664759460000,64980000,65460000,480000,"John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37770131,-122495004,282689,
Sun 10/2/22,1664763120000,1664763480000,69120000,69480000,360000,"John F Kennedy Dr, San Francisco CA 94122, US",,2302  - 2302,37770093,-122495110,282695,
Sun 10/2/22,1664759100000,1664764680000,65100000,70680000,5640000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,4402  - 4402,38053494,-122240760,103348,
Mon 10/3/22,1664565840000,1664802540000,44640000,22140000,236700000,"1356 Lowrie Ave, South San Francisco CA 94080, US",,4403 - 4403,37646307,-122410837,1338,
Mon 10/3/22,1664660460000,1664823180000,52860000,42780000,162720000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3501  - 3501,38053128,-122240258,121906,
Mon 10/3/22,1664823540000,1664824320000,43140000,43920000,780000,"401 Parker Ave, Rodeo CA 94572, US",,3501  - 3501,38032636,-122266832,121908,
Mon 10/3/22,1664667300000,1664826540000,59700000,46140000,159300000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38053767,-122241037,377458,
Mon 10/3/22,1664703180000,1664827020000,9180000,46620000,123840000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2802  - 2802,38053765,-122241020,63431,
Mon 10/3/22,1664763060000,1664828700000,69060000,48300000,65640000,"157 Utah Ave, South San Francisco CA 94080, US",,3602 - 3602,37646412,-122401624,5772,
Mon 10/3/22,1664683080000,1664830260000,75480000,49860000,147240000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38053058,-122240236,28721,
Mon 10/3/22,1664802600000,1664831160000,22200000,50760000,28560000,"1365 San Mateo Ave, South San Francisco CA 94080, US",,4403 - 4403,37644545,-122410383,1338,
Mon 10/3/22,1664827020000,1664831520000,46620000,51120000,4500000,"44 Yale St, San Francisco CA 94134, US",,3501  - 3501,37728518,-122418234,121936,
Mon 10/3/22,1664828940000,1664831580000,48540000,51180000,2700000,"360 Goettingen St, San Francisco CA 94134, US",,3801  - 3801,37727119,-122406723,377488,
Mon 10/3/22,1664830020000,1664833080000,49620000,52680000,3060000,"School St, South San Francisco CA 94080, US",,3602 - 3602,37663659,-122410060,5774,
Mon 10/3/22,1664829840000,1664833920000,49440000,53520000,4080000,"Del Monte Ave, South San Francisco CA 94080, US",,2802  - 2802,37656747,-122445108,63471,
Mon 10/3/22,1664832720000,1664834040000,52320000,53640000,1320000,"150 Winding Way, San Francisco CA 94112, US",,3801  - 3801,37709909,-122433907,377492,
Mon 10/3/22,1664834100000,1664834640000,53700000,54240000,540000,"1350 Lowrie Ave, South San Francisco CA 94080, US",,4403 - 4403,37645965,-122410997,1375,
Mon 10/3/22,1664834460000,1664834880000,54060000,54480000,420000,"268 Leland Ave, San Francisco CA 94134, US",,3801  - 3801,37712894,-122408667,377494,
Mon 10/3/22,1664834580000,1664835300000,54180000,54900000,720000,"Ida Dr, South San Francisco CA 94080, US",,3602 - 3602,37663008,-122426760,5778,
Mon 10/3/22,1664834940000,1664835540000,54540000,55140000,600000,"102 Romney Ave, South San Francisco CA 94080, US",,2802  - 2802,37660790,-122450387,63474,
Mon 10/3/22,1664833320000,1664835600000,52920000,55200000,2280000,"3570 22nd St, San Francisco CA 94114, US",,3601  - 3601,37754989,-122427104,28751,
Mon 10/3/22,1664835720000,1664836140000,55320000,55740000,420000,"Centennial Way Trl, South San Francisco CA 94080, US",,3602 - 3602,37652030,-122427565,5779,
Mon 10/3/22,1664832780000,1664836320000,52380000,55920000,3540000,"2860 Alemany Blvd, San Francisco CA 94112, US",,3501  - 3501,37712576,-122451550,121939,
Mon 10/3/22,1664835600000,1664836560000,55200000,56160000,960000,"Camaritas Ave, South San Francisco CA 94080, US",,2802  - 2802,37662053,-122451371,63474,
Mon 10/3/22,1664836080000,1664836740000,55680000,56340000,600000,"1634 Golden Gate Ave, San Francisco CA 94115, US",,3801  - 3801,37778935,-122437480,377501,
Mon 10/3/22,1664836560000,1664837040000,56160000,56640000,480000,"Morse, Morse Street 755, San Francisco 941124296, US",755,3501  - 3501,37710097,-122448891,121940,
Mon 10/3/22,1664836740000,1664837580000,56340000,57180000,840000,"1524 Golden Gate Ave, San Francisco CA 94115, US",,3801  - 3801,37779109,-122435951,377501,
Mon 10/3/22,1664837100000,1664837640000,56700000,57240000,540000,"Morse, Morse Street 755, San Francisco 941124296, US",755,3501  - 3501,37710669,-122447232,121940,
Mon 10/3/22,1664836920000,1664838360000,56520000,57960000,1440000,"1044 York St, San Francisco CA 94110, US",,3601  - 3601,37755336,-122408491,28754,
Mon 10/3/22,1664841660000,1664842560000,61260000,62160000,900000,"836 Willow Ave, Hercules CA 94547, US",,2802  - 2802,38021607,-122261854,63512,
Mon 10/3/22,1664842200000,1664842980000,61800000,62580000,720000,"3421 Blume Dr, San Pablo CA 94806, US",,3601  - 3601,37986486,-122317707,28777,
Tue 10/4/22,1664837160000,1664886840000,56760000,20040000,49680000,"1350 Lowrie Ave, South San Francisco CA 94080, US",,4403 - 4403,37645952,-122411001,1410,
Tue 10/4/22,1664842860000,1664894160000,62460000,27360000,51300000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2802  - 2802,38053753,-122241051,63515,
Tue 10/4/22,1664768520000,1664894280000,74520000,27480000,125760000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2302  - 2302,38053044,-122240293,282729,
Tue 10/4/22,1664894340000,1664894640000,27540000,27840000,300000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2302  - 2302,38053618,-122240823,282729,
Tue 10/4/22,1664895060000,1664895900000,28260000,29100000,840000,"834 Willow Ave, Hercules CA 94547, US",,2302  - 2302,38021587,-122261910,282732,
Tue 10/4/22,1664843820000,1664896800000,63420000,30000000,52980000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38052995,-122240133,28785,
Tue 10/4/22,1664886900000,1664899440000,20100000,32640000,12480000,"1425 San Mateo Ave, South San Francisco CA 94080, US",,4403 - 4403,37646677,-122409799,1411,
Tue 10/4/22,1664899500000,1664901060000,32700000,34260000,1500000,"85 Chenery St, San Francisco CA 94131, US",,2302  - 2302,37740192,-122425607,282760,
Tue 10/4/22,1664902200000,1664903940000,35400000,37140000,1740000,"Limantour Rd, Inverness CA 94937, US",,2802  - 2802,38048708,-122859470,63569,
Tue 10/4/22,1664906580000,1664907180000,39780000,40380000,600000,"8180 Tomales Point Trl, Inverness CA 94937, US",,2802  - 2802,38189212,-122954200,63589,
Tue 10/4/22,1664906640000,1664907180000,39840000,40380000,600000,"8181 Tomales Point Trl, Inverness CA 94937, US",,3601  - 3601,38189142,-122954159,28862,
Tue 10/4/22,1664902560000,1664907300000,35760000,40500000,4740000,"California Ave, San Francisco CA 94130, US",,2302  - 2302,37819260,-122364624,282769,
Tue 10/4/22,1664836860000,1664909760000,56460000,42960000,72900000,"157 Utah Ave, South San Francisco CA 94080, US",,3602 - 3602,37646296,-122401461,5782,
Tue 10/4/22,1664907660000,1664910660000,40860000,43860000,3000000,"868 Avenue H, San Francisco CA 94130, US",,2302  - 2302,37826548,-122370751,282770,
Tue 10/4/22,1664910000000,1664911380000,43200000,44580000,1320000,"176 Gateway Blvd, South San Francisco CA 94080, US",,3602 - 3602,37652181,-122402393,5783,
Tue 10/4/22,1664842500000,1664913060000,62100000,46260000,70560000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38053426,-122240908,377531,
Tue 10/4/22,1664582820000,1664914320000,61620000,47520000,331500000,"Utah Ave, South San Francisco CA 94080, US",,4001  - 4001,37646676,-122401534,129059,
Tue 10/4/22,1664913480000,1664914560000,46680000,47760000,1020000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2802  - 2802,38053781,-122241018,63660,
Tue 10/4/22,1664914560000,1664915220000,47760000,48420000,660000,"194 E Grand Ave, South San Francisco CA 94080, US",,4001  - 4001,37654312,-122400840,129060,
Tue 10/4/22,1664841840000,1664915340000,61440000,48540000,73500000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3501  - 3501,38053770,-122241066,121972,
Tue 10/4/22,1664911020000,1664915880000,44220000,49080000,4920000,"California Ave, San Francisco CA 94130, US",,2302  - 2302,37819313,-122364646,282771,
Tue 10/4/22,1664915460000,1664915940000,48660000,49140000,420000,"11845 San Pablo Ave, Richmond CA 94804, US",,2802  - 2802,37928732,-122320986,63672,
Tue 10/4/22,1664915340000,1664916600000,48540000,49800000,1260000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3501  - 3501,38053135,-122240391,121972,
Tue 10/4/22,1664904060000,1664916600000,37260000,49800000,12540000,"1385 San Mateo Ave, South San Francisco CA 94080, US",,4403 - 4403,37645267,-122410194,1470,
Tue 10/4/22,1664912100000,1664916720000,45300000,49920000,4560000,"1387 Silver Ave, San Francisco CA 94134, US",,3602 - 3602,37731410,-122409203,5789,
Tue 10/4/22,1664913780000,1664916720000,46980000,49920000,2940000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38053078,-122240234,28932,
Tue 10/4/22,1664916480000,1664917380000,49680000,50580000,900000,"313 Paloma Ave, Pacifica CA 94044, US",,4001  - 4001,37637012,-122487664,129071,
Tue 10/4/22,1664916840000,1664917920000,50040000,51120000,1080000,"48 Yale St, San Francisco CA 94134, US",,3602 - 3602,37728456,-122418217,5790,
Tue 10/4/22,1664917260000,1664917980000,50460000,51180000,720000,"15 Randall St, San Francisco CA 94110, US",,2302  - 2302,37739923,-122423941,282780,
Tue 10/4/22,1664915160000,1664918160000,48360000,51360000,3060000,"362 Goettingen St, San Francisco CA 94134, US",,3801  - 3801,37727092,-122406753,377561,
Tue 10/4/22,1664919360000,1664920020000,52560000,53220000,660000,"148 Winding Way, San Francisco CA 94112, US",,3801  - 3801,37709923,-122433864,377565,
Tue 10/4/22,1664919060000,1664920740000,52260000,53940000,1620000,"964 Church St, San Francisco CA 94114, US",,3501  - 3501,37755435,-122427943,122001,
Tue 10/4/22,1664920380000,1664920800000,53580000,54000000,360000,"267 Leland Ave, San Francisco CA 94134, US",,3801  - 3801,37712864,-122408637,377567,
Tue 10/4/22,1664920860000,1664921280000,54060000,54480000,420000,"2182 Bancroft Ave, San Leandro CA 94577, US",,2302  - 2302,37717772,-122143390,282807,
Tue 10/4/22,1664917500000,1664922060000,50700000,55260000,4500000,"Paloma Ave, Pacifica CA 94044, US",,4001  - 4001,37638355,-122485695,129071,
Tue 10/4/22,1664920740000,1664922060000,53940000,55260000,1380000,"3567 22nd St, San Francisco CA 94114, US",,3501  - 3501,37754895,-122427006,122001,
Tue 10/4/22,1664217180000,1664922420000,41580000,55620000,705180000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2503  - 2503,38053792,-122241002,5923,
Tue 10/4/22,1664918700000,1664922540000,51900000,55740000,3780000,"5314 Mission St, San Francisco CA 94112, US",,3602 - 3602,37714474,-122442928,5792,
Tue 10/4/22,1664922240000,1664923020000,55440000,56220000,780000,"1630 Golden Gate Ave, San Francisco CA 94115, US",,3801  - 3801,37778924,-122437406,377574,
Tue 10/4/22,1664922840000,1664923200000,56040000,56400000,360000,"4175 Wilson Ave, Castro Valley CA 94546, US",,2302  - 2302,37707138,-122074481,282815,
Tue 10/4/22,1664916300000,1664923380000,49500000,56580000,7020000,"639 S 15th St, Richmond CA 94804, US",,2802  - 2802,37923102,-122354883,63675,
Tue 10/4/22,1664923080000,1664923800000,56280000,57000000,780000,"1520 Golden Gate Ave, San Francisco CA 94115, US",,3801  - 3801,37779116,-122435838,377574,
Tue 10/4/22,1664919960000,1664924100000,53160000,57300000,4140000,"Terra Nova Blvd, Pacifica CA 94044, US",,3601  - 3601,37593988,-122475516,28975,
Tue 10/4/22,1664922780000,1664924340000,55980000,57540000,1560000,"Morse, Morse Street 755, San Francisco 941124296, US",755,3602 - 3602,37710475,-122447763,5793,
Tue 10/4/22,1664923500000,1664925240000,56700000,58440000,1740000,"1055 York St, San Francisco CA 94110, US",,3501  - 3501,37755250,-122408448,122004,
Tue 10/4/22,1664926260000,1664926680000,59460000,59880000,480000,"886 Folsom St, San Francisco CA 94107, US",,3801  - 3801,37780581,-122403018,377578,
Tue 10/4/22,1664925060000,1664929140000,58260000,62340000,4080000,"236 Tiburon Blvd, Belvedere Tiburon CA 94920, US",,2802  - 2802,37898549,-122502648,63689,
Tue 10/4/22,1664929440000,1664929920000,62640000,63120000,480000,"240 Tiburon Blvd, Belvedere Tiburon CA 94920, US",,2802  - 2802,37898508,-122501892,63690,
Tue 10/4/22,1664930340000,1664930940000,63540000,64140000,600000,"240 Tiburon Blvd, Belvedere Tiburon CA 94920, US",,2802  - 2802,37898528,-122501919,63691,
Tue 10/4/22,1664929860000,1664931120000,63060000,64320000,1260000,"Willow Ave, Hercules CA 94547, US",,3801  - 3801,38021467,-122262080,377601,
Tue 10/4/22,1664924460000,1664931420000,57660000,64620000,7020000,"22087 Arbor Ave, Hayward CA 94541, US",,2302  - 2302,37666946,-122107194,282819,
Tue 10/4/22,1664931240000,1664931600000,64440000,64800000,360000,"Blackfield Dr, Belvedere Tiburon CA 94920, US",,2802  - 2802,37898930,-122501253,63692,
Tue 10/4/22,1664925300000,1664932140000,58500000,65340000,6840000,"Gilbert Dr, Mill Valley CA 94941, US",,2503  - 2503,37887452,-122505218,5955,
Tue 10/4/22,1664925060000,1664934360000,58260000,67560000,9300000,"James Ave, Redwood City CA 94062, US",,4001  - 4001,37483570,-122236079,129097,
Tue 10/4/22,1664932380000,1664934540000,65580000,67740000,2100000,"19297 Redwood Rd, Castro Valley CA 94546, US",,2302  - 2302,37704778,-122074336,282825,
Tue 10/4/22,1664934000000,1664935920000,67200000,69120000,1920000,"240 Tiburon Blvd, Belvedere Tiburon CA 94920, US",,2802  - 2802,37898512,-122501940,63698,
Tue 10/4/22,1664933040000,1664936580000,66240000,69780000,3540000,"Shuck Dr, Mill Valley CA 94941, US",,2503  - 2503,37887334,-122505629,5958,
Tue 10/4/22,1664935980000,1664936640000,69180000,69840000,660000,"46 Blackfield Dr, Belvedere Tiburon CA 94920, US",,2802  - 2802,37899595,-122500757,63698,
Tue 10/4/22,1664938320000,1664938800000,71520000,72000000,540000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2302  - 2302,38053783,-122240973,282864,
Tue 10/4/22,1664937060000,1664940720000,70260000,73920000,3660000,"Vista Tiburon Dr, Belvedere Tiburon CA 94920, US",,2503  - 2503,37904436,-122501282,5960,
Tue 10/4/22,1664937180000,1664940900000,70380000,74100000,3720000,"Vista Tiburon Dr, Belvedere Tiburon CA 94920, US",,2802  - 2802,37904978,-122501908,63700,
Tue 10/4/22,1664941800000,1664942220000,75000000,75420000,420000,"Vista Tiburon Dr, Belvedere Tiburon CA 94920, US",,2802  - 2802,37904680,-122501854,63702,
Wed 10/5/22,1664945040000,1664976300000,78240000,23100000,31200000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2802  - 2802,38053789,-122241002,63729,
Wed 10/5/22,1664976720000,1664977200000,23520000,24000000,480000,"834 Willow Ave, Hercules CA 94547, US",,2802  - 2802,38021597,-122261900,63733,
Wed 10/5/22,1664944080000,1664977740000,77280000,24540000,33660000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,2503  - 2503,38053148,-122240153,5993,
Wed 10/5/22,1664979420000,1664980980000,26220000,27780000,1620000,"132 Castro St, Richmond CA 94801, US",,2503  - 2503,37928373,-122387695,6007,
Wed 10/5/22,1664929260000,1664981580000,62460000,28380000,52320000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3601  - 3601,38053076,-122240251,29019,
Wed 10/5/22,1664931420000,1664982540000,64620000,29340000,51120000,"DHarris Tours, 2207 Vista Del Rio St, Vallejo 94525, US",001,3801  - 3801,38053410,-122240855,377604,
Wed 10/5/22,1664983320000,1664984700000,30120000,31500000,1380000,"Shuck Dr, Mill Valley CA 94941, US",,2802  - 2802,37887255,-122505570,63762,
Wed 10/5/22,1664985540000,1664986260000,32340000,33060000,720000,"1678 Portola Ave, Livermore CA 94551, US",,3601  - 3601,37693030,-121779200,29064,
Wed 10/5/22,1664984460000,1664986260000,31260000,33060000,1860000,"414 W 2nd St, Antioch CA 94509, US",,3801  - 3801,38016936,-121811676,377633,
Wed 10/5/22,1664986320000,1664986680000,33120000,33480000,360000,"Vista Tiburon Dr, Belvedere Tiburon CA 94920, US",,2802  - 2802,37904727,-122501835,63767,
Wed 10/5/22,1664983500000,1664987220000,30300000,34020000,3780000,"238 Tiburon Blvd, Belvedere Tiburon CA 94920, US",,2503  - 2503,37898538,-122502252,6019,
Wed 10/5/22,1664987580000,1664988060000,34380000,34860000,480000,"240 Tiburon Blvd, Belvedere Tiburon CA 94920, US",,2503  - 2503,37898431,-122501827,6021,
Wed 10/5/22,1664987640000,1664988240000,34440000,35040000,540000,"Vasco Rd, Byron CA 94514, US",,3801  - 3801,37844770,-121646814,377650,
Wed 10/5/22,1664987040000,1664988540000,33840000,35340000,1500000,"Gilbert Dr, Mill Valley CA 94941, US",,2802  - 2802,37887070,-122505606,63769,
Wed 10/5/22,1664988540000,1664988840000,35340000,35640000,360000,"Vasco Rd, Byron CA 94514, US",,3801  - 3801,37806390,-121672713,377654,
Wed 10/5/22,1664988840000,1664989140000,35640000,35940000,300000,"240 Tiburon Blvd, Belvedere Tiburon CA 94920, US",,2503  - 2503,37898422,-122501841,6023,
Wed 10/5/22,1664988960000,1664989380000,35760000,36180000,480000,"Vista Tiburon Dr, Belvedere Tiburon CA 94920, US",,2802  - 2802,37904721,-122501795,63771,
Wed 10/5/22,1664991720000,1664992020000,38520000,38820000,300000,"Gilbert Dr, Mill Valley CA 94941, US",,2802  - 2802,37887115,-122505597,63779,
Wed 10/5/22,1664992920000,1664993640000,39720000,40440000,720000,"240 Tiburon Blvd, Belvedere Tiburon CA 94920, US",,2503  - 2503,37898462,-122501824,6030,
Wed 10/5/22,1664992920000,1664993940000,39720000,40740000,1020000,"Shuck Dr, Mill Valley CA 94941, US",,2802  - 2802,37887267,-122505613,63782,
